decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,10,0,0,519.4232740771031,500.123274077103,500.123274077103
2,2,0,9,0,1,500.123274077103,500.123274077103,500.123274077103
3,3,1,11,0,1,492.8824036652968,492.8824036652968,492.8824036652968
4,4,1,8,0,1,470.78517990900866,470.78517990900866,470.78517990900866
5,5,0,8,0,1,470.3851799090087,470.3851799090087,470.3851799090087
6,6,0,10,0,1,464.99662255137133,464.99662255137133,464.99662255137133
7,7,2,9,0,0,500.2081159763353,464.99662255137133,464.99662255137133
8,8,2,11,0,0,479.5525712393609,464.99662255137133,464.99662255137133
9,9,2,9,0,1,448.7043978374111,448.7043978374111,448.7043978374111
10,10,0,8,0,0,459.01687699558653,448.7043978374111,448.7043978374111
11,11,1,9,0,0,460.69678375278494,448.7043978374111,448.7043978374111
12,12,0,9,0,1,448.7043978374111,448.7043978374111,448.7043978374111
13,13,0,9,0,0,468.8621431020125,448.7043978374111,448.7043978374111
14,14,2,10,0,1,448.7043978374111,448.7043978374111,448.7043978374111
15,15,2,11,0,0,450.697300306035,448.7043978374111,448.7043978374111
16,16,1,11,0,0,480.1218694369823,448.7043978374111,448.7043978374111
17,17,2,9,0,0,485.21447062210945,448.7043978374111,448.7043978374111
18,18,0,10,0,0,566.268388872254,448.7043978374111,448.7043978374111
19,19,2,11,0,0,465.4194705798904,448.7043978374111,448.7043978374111
20,20,0,9,0,1,449.0445789469735,449.0445789469735,448.7043978374111
21,21,2,11,0,0,508.3374411532676,449.0445789469735,448.7043978374111
22,22,1,9,0,0,469.23463525100016,449.0445789469735,448.7043978374111
23,23,1,10,0,0,458.00210917804554,449.0445789469735,448.7043978374111
24,24,0,10,0,0,458.7429155769176,449.0445789469735,448.7043978374111
25,25,2,8,0,1,448.9445789469735,448.9445789469735,448.7043978374111
26,26,1,10,0,0,457.9021091780456,448.9445789469735,448.7043978374111
27,27,2,8,0,0,469.878004189413,448.9445789469735,448.7043978374111
28,28,2,10,0,0,465.76796083124606,448.9445789469735,448.7043978374111
29,29,2,9,0,0,458.80306935951376,448.9445789469735,448.7043978374111
30,30,1,11,0,0,457.9021091780456,448.9445789469735,448.7043978374111
31,31,1,8,0,1,448.9445789469735,448.9445789469735,448.7043978374111
32,32,0,8,0,0,470.44735641754,448.9445789469735,448.7043978374111
33,33,1,11,0,0,465.2043978374111,448.9445789469735,448.7043978374111
34,34,1,11,0,0,457.9021091780456,448.9445789469735,448.7043978374111
35,35,1,10,0,0,457.9021091780456,448.9445789469735,448.7043978374111
36,36,1,11,0,1,448.9445789469735,448.9445789469735,448.7043978374111
37,37,1,8,0,1,457.9021091780456,457.9021091780456,448.7043978374111
