scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,9.374853296816838,0.0,4.6281449642439725,0.0,0.0,0.0
4,0.0,1.4312086093531775,1.4312086093531775,0.0,0.0,0.0
5,8.46981337489703,0.0,8.46981337489703,1.5060555980913648,0.0,0.0
6,0.10541443445825394,0.0,0.0,1.2177431630169053,0.0,0.0
7,16.98723060980288,0.0,6.5838580648213565,0.0,0.0,0.0
8,1.4232571698076129,1.4232571698076129,1.4232571698076129,1.4232571698076129,1.4232571698076129,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.44171125532133715,0.0,0.44171125532133715,0.0,0.0,0.0
11,0.6844747422940429,0.0,4.845078141140704,0.0,0.0,0.0
12,15.74065454636741,0.0,8.388376763337789,7.356300063425238,0.0,0.0
13,2.291645559736054,0.0,2.291645559736054,0.0,0.0,0.0
14,0.0,0.0,0.0,11.952833177322702,0.0,0.0
15,0.0,0.0,0.0,13.088903432496409,0.0,0.0
16,0.0,0.0,2.506687310451184,8.456873031050776,0.0,0.0
17,5.669597382162351,0.0,5.669597382162351,0.0,0.0,0.0
18,22.702275305959148,0.0,10.750535717383713,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,5.157585536640369,0.0,5.157585536640369,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,1.7370528255438273,0.0,1.715092753779203,3.83006560594373,0.0,0.0
25,2.589754934038723,2.589754934038723,2.589754934038723,2.589754934038723,2.589754934038723,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,1.7219388814009733,1.7219388814009733,1.7219388814009733,3.38708679747279,1.7219388814009733,0.0
29,1.0280363032573518,0.0,1.0280363032573518,0.0,0.0,0.0
30,3.33949297544126,0.0,3.33949297544126,0.0,0.0,0.0
31,0.06627517271638794,0.0,0.0,0.0,0.0,0.0
32,1.3494203074628501,0.0,0.0,0.0,0.0,0.0
33,18.09319159784914,0.0,11.792032995069917,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,1.6574536503426884,0.6401325611203106,1.174245079955142,15.831521588041568,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.7296506159038927,0.0,0.7296506159038927,0.0,0.0,0.0
38,15.183582920118198,0.0,15.183582920118198,2.5711229958595254,0.0,0.0
39,22.54100882863679,19.254440103812897,27.455457785168647,2.5909781064763138,0.0,0.22592848400140042
40,1.6783454265454054,1.6783454265454054,1.6783454265454054,1.6783454265454054,1.6783454265454054,0.0
41,0.5955902236736677,0.0,0.5955902236736677,0.0,0.0,0.0
42,9.414060528265281,2.5573435808356066,4.652281823026186,0.0,0.0,0.0
43,1.513466483886333,0.0,1.513466483886333,11.236609057882248,0.0,0.0
44,1.9892417506737274,0.0,1.9892417506737274,0.0,0.0,0.0
45,4.931296268349087,0.0,1.0802986817975295,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.38454532342706216,0.38454532342706216,0.38454532342706216,0.38454532342706216,0.38454532342706216,0.0
49,3.663906091689711,0.0,3.663906091689711,0.0,0.0,0.0
50,0.10745912010764869,0.0,0.10745912010764869,0.0,0.0,0.0
51,9.06881001988583,5.51415898255911,14.58296900244494,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,9.087255365768044,0.0,0.0
54,12.720116465006157,0.0,12.720116465006157,4.596101728355336,0.0,0.0
55,0.0,4.3833150918766535,4.3833150918766535,0.0,0.0,0.0
56,0.0,0.0,0.0,11.709209864577986,0.0,0.0
57,0.0,0.0,0.0,17.06400367060843,0.0,0.0
58,1.774354681741471,0.0,1.774354681741471,0.0,0.0,0.0
59,0.9232291245495503,0.0,0.9232291245495503,0.0,0.0,0.0
60,4.48566556415102,0.0,4.48566556415102,0.0,0.0,0.0
61,10.422102338089616,0.0,10.422102338089616,0.0,0.0,0.0
62,1.1773983646722002,0.0,1.1773983646722002,0.0,0.0,0.0
63,1.6773909250086092,0.0,1.6773909250086092,0.0,0.0,0.0
64,5.722486242160045,0.0,2.679289781599124,13.77285857749041,0.0,0.0
65,3.891567165959799,0.0,3.891567165959799,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,1.9428832415991621,0.0,1.9428832415991621,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0
71,6.522940395634237,0.0,0.4147783877431266,0.0,0.0,0.0
