decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,0,12,1,0,409.89049133723256,409.89049133723256,
2,1,1,9,0,1,404.946193958966,404.946193958966,404.946193958966
3,2,2,9,0,1,400.5309898379912,400.5309898379912,400.5309898379912
4,3,1,11,0,0,400.5309898379912,400.5309898379912,405.47528721625787
5,4,0,12,0,0,400.5309898379912,400.5309898379912,414.2611409356335
6,5,0,12,0,1,406.8100661758949,400.5309898379912,406.8100661758949
7,6,2,12,0,1,401.9894318186496,400.5309898379912,401.9894318186496
8,7,0,8,0,1,401.9894318186496,400.5309898379912,401.9894318186496
9,8,0,9,0,1,401.0309898379912,400.5309898379912,401.0309898379912
10,9,2,10,0,0,401.0309898379912,400.5309898379912,405.97528721625787
11,10,0,9,0,1,405.47528721625787,400.5309898379912,405.47528721625787
12,10,1,8,1,0,405.47528721625787,400.5309898379912,
13,10,1,9,1,0,405.47528721625787,400.5309898379912,
14,11,2,11,0,1,405.543495000584,400.5309898379912,405.543495000584
15,12,0,11,0,1,399.2702711138676,399.2702711138676,399.2702711138676
16,13,2,10,0,1,390.54642322413304,390.54642322413304,390.54642322413304
17,14,0,9,0,0,390.54642322413304,390.54642322413304,400.05586603313117
18,15,0,9,0,0,390.54642322413304,390.54642322413304,399.2020633295414
19,16,0,9,0,1,390.47821543980683,390.47821543980683,390.47821543980683
20,17,1,10,0,0,390.47821543980683,390.47821543980683,399.98765824880496
21,18,0,8,0,0,390.47821543980683,390.47821543980683,436.77242274514833
22,19,1,10,0,1,393.4910687434364,390.47821543980683,393.4910687434364
23,20,2,10,0,0,393.4910687434364,390.47821543980683,403.70977746846233
24,21,1,9,0,1,390.47821543980683,390.47821543980683,390.47821543980683
25,22,0,12,0,0,390.47821543980683,390.47821543980683,409.6109958311195
26,22,1,9,1,0,390.47821543980683,390.47821543980683,
27,23,0,12,0,1,393.4910687434364,390.47821543980683,393.4910687434364
28,24,0,9,0,1,393.62292593341397,390.47821543980683,393.62292593341397
29,25,0,9,0,1,390.80655456107036,390.47821543980683,390.80655456107036
30,26,2,11,0,0,390.80655456107036,390.47821543980683,409.90007465071164
31,27,1,12,0,1,390.439419513313,390.439419513313,390.439419513313
32,28,2,11,0,0,390.439419513313,390.439419513313,394.63452748680356
33,29,0,9,0,0,390.439419513313,390.439419513313,399.7309898379913
34,30,1,9,0,0,390.439419513313,390.439419513313,400.5309898379912
35,31,1,9,0,1,396.71849585121663,390.439419513313,396.71849585121663
36,32,0,12,0,1,395.08136791407236,390.439419513313,395.08136791407236
37,33,1,10,0,1,394.12292593341397,390.439419513313,394.12292593341397
38,34,1,12,0,1,390.439419513313,390.439419513313,390.439419513313
39,35,2,11,0,0,390.439419513313,390.439419513313,400.5309898379912
40,36,2,10,0,0,390.439419513313,390.439419513313,395.79795672708406
41,37,0,10,0,1,392.2236200382244,390.439419513313,392.2236200382244
42,38,2,11,0,0,392.2236200382244,390.439419513313,432.7161587536116
43,39,0,11,0,1,404.6276716144815,390.439419513313,404.6276716144815
44,40,2,10,0,1,402.6310916298073,390.439419513313,402.6310916298073
45,41,1,9,0,1,402.2372916472779,390.439419513313,402.2372916472779
46,42,1,9,0,1,402.3215331732132,390.439419513313,402.3215331732132
47,43,1,9,0,0,402.3215331732132,390.439419513313,417.6438956306415
48,44,2,12,0,1,402.2372916472779,390.439419513313,402.2372916472779
49,45,2,10,0,1,402.27228458212875,390.439419513313,402.27228458212875
50,46,1,10,0,1,388.64939063350334,388.64939063350334,388.64939063350334
51,47,1,11,0,1,386.84939063350333,386.84939063350333,386.84939063350333
52,48,2,11,0,1,387.0493906335033,386.84939063350333,387.0493906335033
53,49,2,11,0,1,387.2175984178295,386.84939063350333,387.2175984178295
54,50,2,10,0,1,385.91759841782954,385.91759841782954,385.91759841782954
55,51,2,9,0,1,382.59014759050376,382.59014759050376,382.59014759050376
56,52,2,10,0,0,382.59014759050376,382.59014759050376,411.44654736430255
57,53,2,8,0,1,382.4219398061776,382.4219398061776,382.4219398061776
58,53,1,10,1,0,382.4219398061776,382.4219398061776,
59,54,2,10,0,0,382.4219398061776,382.4219398061776,388.99780597584106
60,55,2,8,0,1,382.52193980617756,382.4219398061776,382.52193980617756
61,56,1,11,0,1,382.52181911708067,382.4219398061776,382.52181911708067
62,57,0,8,0,1,384.8900269014069,382.4219398061776,384.8900269014069
63,58,0,10,0,0,384.8900269014069,382.4219398061776,413.466625413384
64,59,0,10,0,1,382.52181911708067,382.4219398061776,382.52181911708067
65,60,0,11,0,1,382.3376982802423,382.3376982802423,382.3376982802423
66,61,2,10,0,0,382.3376982802423,382.3376982802423,394.28013398758867
67,62,2,9,0,0,382.3376982802423,382.3376982802423,385.6651491075681
68,63,2,9,0,1,382.52181911708067,382.3376982802423,382.52181911708067
69,64,0,10,0,0,382.52181911708067,382.3376982802423,389.3406911795188
70,65,1,10,0,1,384.06506941949505,382.3376982802423,384.06506941949505
71,66,2,12,0,1,383.965190108592,382.3376982802423,383.965190108592
72,67,2,9,0,0,383.965190108592,382.3376982802423,398.8546528172305
73,68,1,10,0,1,382.4219398061776,382.3376982802423,382.4219398061776
74,69,2,9,0,1,382.59014759050376,382.3376982802423,382.59014759050376
75,70,1,11,0,1,382.4219398061776,382.3376982802423,382.4219398061776
76,71,1,11,0,0,382.4219398061776,382.3376982802423,388.9375826431602
77,72,1,9,0,1,383.965190108592,382.3376982802423,383.965190108592
78,73,2,11,0,0,383.965190108592,382.3376982802423,396.08394462672544
79,74,0,11,0,0,383.965190108592,382.3376982802423,394.364375513524
80,75,2,12,0,0,383.965190108592,382.3376982802423,394.364375513524
81,76,1,11,0,1,383.88094858265674,382.3376982802423,383.88094858265674
82,77,1,10,0,0,383.88094858265674,382.3376982802423,410.45973978181064
83,78,0,11,0,0,383.88094858265674,382.3376982802423,386.084353896286
84,79,2,11,0,0,383.88094858265674,382.3376982802423,403.8097529318014
85,80,1,11,0,0,383.88094858265674,382.3376982802423,388.2167438965208
86,81,2,9,0,0,383.88094858265674,382.3376982802423,394.28013398758867
87,81,1,12,1,0,383.88094858265674,382.3376982802423,
88,82,0,10,0,0,383.88094858265674,382.3376982802423,399.26298576077807
89,83,0,10,0,0,383.88094858265674,382.3376982802423,388.20340948071777
90,84,0,9,0,1,385.32208333877287,382.3376982802423,385.32208333877287
91,85,0,9,0,1,383.88094858265674,382.3376982802423,383.88094858265674
92,86,0,11,0,1,384.3323251563493,382.3376982802423,384.3323251563493
93,87,0,10,0,1,383.965190108592,382.3376982802423,383.965190108592
94,88,2,11,0,0,383.965190108592,382.3376982802423,403.8939944577367
95,88,0,9,1,0,383.965190108592,382.3376982802423,
96,88,2,11,1,0,383.965190108592,382.3376982802423,
97,89,2,10,0,0,383.965190108592,382.3376982802423,416.25028981819
98,89,0,9,1,0,383.965190108592,382.3376982802423,
99,90,1,10,0,1,383.88094858265674,382.3376982802423,383.88094858265674
100,91,0,11,0,0,383.88094858265674,382.3376982802423,411.3766067139731
101,92,0,10,0,0,383.88094858265674,382.3376982802423,408.2410562782554
102,93,2,12,0,1,384.06506941949505,382.3376982802423,384.06506941949505
103,93,1,9,1,0,384.06506941949505,382.3376982802423,
104,94,2,9,0,0,384.06506941949505,382.3376982802423,394.44983169537716
105,95,1,12,0,1,383.88094858265674,382.3376982802423,383.88094858265674
106,96,1,9,0,1,383.965190108592,382.3376982802423,383.965190108592
107,97,1,11,0,1,383.88094858265674,382.3376982802423,383.88094858265674
108,98,1,11,0,0,383.88094858265674,382.3376982802423,394.6180394797033
109,99,0,9,0,1,383.965190108592,382.3376982802423,383.965190108592
110,100,0,10,0,1,383.88094858265674,382.3376982802423,383.88094858265674
111,101,0,11,0,1,384.06506941949505,382.3376982802423,384.06506941949505
112,102,1,11,0,1,383.88094858265674,382.3376982802423,383.88094858265674
113,103,0,10,0,1,384.06506941949505,382.3376982802423,384.06506941949505
114,104,1,8,0,1,383.88094858265674,382.3376982802423,383.88094858265674
115,105,1,10,0,0,383.88094858265674,382.3376982802423,390.1600249205604
116,106,0,11,0,1,383.965190108592,382.3376982802423,383.965190108592
117,107,1,11,0,1,390.54105627825544,382.3376982802423,390.54105627825544
118,108,2,10,0,1,383.965190108592,382.3376982802423,383.965190108592
119,109,2,9,0,1,384.065190108592,382.3376982802423,384.065190108592
120,110,1,11,0,1,384.2333978929181,382.3376982802423,384.2333978929181
121,111,1,8,0,1,384.04915636698286,382.3376982802423,384.04915636698286
122,112,1,10,0,0,384.04915636698286,382.3376982802423,390.4124742308218
123,112,0,9,1,0,384.04915636698286,382.3376982802423,
124,113,2,9,0,1,384.2332772038212,382.3376982802423,384.2332772038212
125,114,2,11,0,1,384.04915636698286,382.3376982802423,384.04915636698286
126,115,0,10,0,0,384.04915636698286,382.3376982802423,394.85718834670496
127,116,1,8,0,1,384.13339789291814,382.3376982802423,384.13339789291814
128,117,0,10,0,0,384.13339789291814,382.3376982802423,398.8546528172305
129,117,0,10,1,0,384.13339789291814,382.3376982802423,
130,118,1,9,0,0,384.13339789291814,382.3376982802423,390.4124742308218
131,118,1,11,1,0,384.13339789291814,382.3376982802423,
132,119,2,11,0,0,384.13339789291814,382.3376982802423,392.23106109213154
133,120,1,11,0,0,384.13339789291814,382.3376982802423,410.0487205463489
134,121,0,10,0,1,384.2333978929181,382.3376982802423,384.2333978929181
135,122,2,10,0,0,384.2333978929181,382.3376982802423,398.6855974836072
136,123,2,10,0,1,384.13339789291814,382.3376982802423,384.13339789291814
137,124,1,12,0,1,384.60053294067546,382.3376982802423,384.60053294067546
138,125,0,12,0,1,384.3323251563493,382.3376982802423,384.3323251563493
139,126,2,9,0,0,384.3323251563493,382.3376982802423,390.2933219118522
140,127,2,11,0,1,384.24808363041404,382.3376982802423,384.24808363041404
141,128,2,10,0,1,385.6651491075681,382.3376982802423,385.6651491075681
142,129,0,8,0,0,385.6651491075681,382.3376982802423,418.6283339828961
143,130,2,8,0,1,388.0333568918943,382.3376982802423,388.0333568918943
144,131,2,9,0,0,388.0333568918943,382.3376982802423,394.2666906059197
145,132,1,9,0,1,385.6651491075681,382.3376982802423,385.6651491075681
146,133,2,10,0,1,382.3376982802423,382.3376982802423,382.3376982802423
147,134,1,10,0,0,382.3376982802423,382.3376982802423,431.47867632943183
148,135,0,11,0,0,382.3376982802423,382.3376982802423,403.27873319040975
149,136,2,10,0,0,382.3376982802423,382.3376982802423,438.30210392439494
150,137,0,11,0,1,382.4219398061776,382.3376982802423,382.4219398061776
151,137,1,11,1,0,382.4219398061776,382.3376982802423,
152,138,1,10,0,0,382.4219398061776,382.3376982802423,388.7010161440812
153,139,0,11,0,0,382.4219398061776,382.3376982802423,414.34658937918846
154,140,0,11,0,0,382.4219398061776,382.3376982802423,389.24081186861565
155,141,1,11,0,1,382.3376982802423,382.3376982802423,382.3376982802423
156,142,2,10,0,0,382.3376982802423,382.3376982802423,387.42989723815157
157,143,0,11,0,0,382.3376982802423,382.3376982802423,434.22698667964977
158,144,1,9,0,1,382.4219398061776,382.3376982802423,382.4219398061776
159,145,2,8,0,0,382.4219398061776,382.3376982802423,383.8630745622937
160,146,1,10,0,1,391.08695409609226,382.3376982802423,391.08695409609226
161,146,1,9,1,0,391.08695409609226,382.3376982802423,
162,147,0,9,0,1,389.5455731751464,382.3376982802423,389.5455731751464
163,148,0,10,0,1,382.4219398061776,382.3376982802423,382.4219398061776
164,149,0,11,0,1,382.3376982802423,382.3376982802423,382.3376982802423
165,149,2,12,1,0,382.3376982802423,382.3376982802423,
166,150,0,12,0,1,383.88094858265674,382.3376982802423,383.88094858265674
