decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,10,0,0,595.828586441173,576.1167649874528,576.1167649874528
2,2,2,11,0,0,595.828586441173,576.1167649874528,576.1167649874528
3,3,0,10,0,0,643.4842377195329,576.1167649874528,576.1167649874528
4,4,1,13,0,0,595.828586441173,576.1167649874528,576.1167649874528
5,5,1,12,0,0,595.828586441173,576.1167649874528,576.1167649874528
6,6,2,12,0,0,658.6350477548594,576.1167649874528,576.1167649874528
7,7,2,13,0,0,582.3041782009612,576.1167649874528,576.1167649874528
8,8,1,12,0,0,595.828586441173,576.1167649874528,576.1167649874528
9,9,2,11,0,0,595.828586441173,576.1167649874528,576.1167649874528
10,10,2,10,0,0,595.828586441173,576.1167649874528,576.1167649874528
11,11,0,9,0,0,629.8788060967911,576.1167649874528,576.1167649874528
12,11,0,10,1,0,,576.1167649874528,576.1167649874528
13,12,0,9,0,1,575.3526108956453,575.3526108956453,575.3526108956453
14,13,1,10,0,0,730.5127790604641,575.3526108956453,575.3526108956453
15,14,2,11,0,1,575.6526108956452,575.6526108956452,575.3526108956453
16,15,1,10,0,0,595.3644323493654,575.6526108956452,575.3526108956453
17,16,1,12,0,0,595.3644323493654,575.6526108956452,575.3526108956453
18,17,2,12,0,1,544.7465117655505,544.7465117655505,544.7465117655505
19,18,0,12,0,1,544.2465117655505,544.2465117655505,544.2465117655505
20,19,2,11,0,0,563.1349256403355,544.2465117655505,544.2465117655505
21,20,1,11,0,0,666.4494341311804,544.2465117655505,544.2465117655505
22,21,1,11,0,0,563.1349256403355,544.2465117655505,544.2465117655505
23,22,2,10,0,0,563.1349256403355,544.2465117655505,544.2465117655505
24,23,1,10,0,1,537.3479513508207,537.3479513508207,537.3479513508207
25,24,1,13,0,0,559.1111859254746,537.3479513508207,537.3479513508207
26,25,1,12,0,0,559.1111859254746,537.3479513508207,537.3479513508207
27,26,1,13,0,0,596.5032583026658,537.3479513508207,537.3479513508207
28,27,1,11,0,0,550.0503864650047,537.3479513508207,537.3479513508207
29,28,2,11,0,1,538.6479513508207,538.6479513508207,537.3479513508207
30,29,0,11,0,1,537.3479513508207,537.3479513508207,537.3479513508207
31,30,2,10,0,0,559.1111859254746,537.3479513508207,537.3479513508207
32,31,2,11,0,1,524.8552739164711,524.8552739164711,524.8552739164711
33,32,1,12,0,0,547.3255639599747,524.8552739164711,524.8552739164711
34,33,2,11,0,1,526.02339955723,526.02339955723,524.8552739164711
35,34,1,9,0,0,548.6255639599747,526.02339955723,524.8552739164711
36,35,1,12,0,0,548.6255639599747,526.02339955723,524.8552739164711
37,36,1,10,0,1,524.8552739164711,524.8552739164711,524.8552739164711
38,37,0,11,0,0,547.3255639599747,524.8552739164711,524.8552739164711
39,38,1,12,0,0,547.3255639599747,524.8552739164711,524.8552739164711
40,39,1,10,0,0,547.3255639599747,524.8552739164711,524.8552739164711
41,40,1,12,0,0,547.3255639599747,524.8552739164711,524.8552739164711
42,41,2,9,0,0,560.2694916143604,524.8552739164711,524.8552739164711
43,42,1,9,0,0,547.3255639599747,524.8552739164711,524.8552739164711
44,43,1,13,0,0,547.0258659806514,524.8552739164711,524.8552739164711
45,44,1,10,0,1,524.8552739164712,524.8552739164712,524.8552739164711
46,45,1,10,0,0,547.3255639599748,524.8552739164712,524.8552739164711
47,46,0,10,0,0,547.3255639599748,524.8552739164712,524.8552739164711
48,46,0,11,1,0,,524.8552739164712,524.8552739164711
49,47,1,11,0,0,533.3854561293223,524.8552739164712,524.8552739164711
50,48,1,10,0,0,539.8569165703196,524.8552739164712,524.8552739164711
51,49,2,12,0,1,524.8552739164711,524.8552739164711,524.8552739164711
52,50,1,9,0,0,547.3255639599747,524.8552739164711,524.8552739164711
53,51,0,11,0,0,558.3205193061497,524.8552739164711,524.8552739164711
54,52,1,9,0,0,536.2623224635836,524.8552739164711,524.8552739164711
55,53,1,13,0,0,547.3255639599747,524.8552739164711,524.8552739164711
56,54,2,11,0,0,547.3255639599747,524.8552739164711,524.8552739164711
57,54,0,10,1,0,,524.8552739164711,524.8552739164711
58,55,0,10,0,0,534.7478823635805,524.8552739164711,524.8552739164711
59,56,1,11,0,0,553.7748111088401,524.8552739164711,524.8552739164711
60,57,1,12,0,0,547.3255639599747,524.8552739164711,524.8552739164711
61,58,0,13,0,1,509.33254166071737,509.33254166071737,509.33254166071737
62,59,0,13,0,0,510.33254166071737,509.33254166071737,509.33254166071737
63,60,2,9,0,0,524.7269379708074,509.33254166071737,509.33254166071737
64,61,0,12,0,1,508.3700054423598,508.3700054423598,508.3700054423598
65,62,2,12,0,0,535.673840319321,508.3700054423598,508.3700054423598
