decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,11,0,1,490.94569240635167,490.94569240635167,490.34569240635165
2,1,1,8,1,0,,490.94569240635167,490.34569240635165
3,1,2,8,1,0,,490.94569240635167,490.34569240635165
4,2,2,8,0,1,490.94569240635167,490.94569240635167,490.34569240635165
5,3,2,8,0,1,490.6456924063517,490.6456924063517,490.34569240635165
6,4,2,9,0,0,571.4654118633308,490.6456924063517,490.34569240635165
7,4,2,8,1,0,,490.6456924063517,490.34569240635165
8,4,0,8,1,0,,490.6456924063517,490.34569240635165
9,5,0,9,0,0,501.49735136309505,490.6456924063517,490.34569240635165
10,6,2,10,0,0,572.0286324119222,490.6456924063517,490.34569240635165
11,7,0,9,0,0,501.1930104382366,490.6456924063517,490.34569240635165
12,8,2,8,0,1,488.92701809840366,488.92701809840366,488.92701809840366
13,9,0,9,0,1,490.6456924063517,490.6456924063517,488.92701809840366
14,9,1,10,1,0,,490.6456924063517,488.92701809840366
15,9,1,9,1,0,,490.6456924063517,488.92701809840366
16,9,2,9,1,0,,490.6456924063517,488.92701809840366
17,10,1,8,0,1,487.7162441020025,487.7162441020025,487.7162441020025
18,10,0,7,1,0,,487.7162441020025,487.7162441020025
19,11,0,9,0,0,584.4085061323499,487.7162441020025,487.7162441020025
20,12,1,10,0,0,570.2654118633309,487.7162441020025,487.7162441020025
21,13,0,8,0,1,475.19703696604967,475.19703696604967,475.19703696604967
22,14,0,9,0,0,487.7162441020025,475.19703696604967,475.19703696604967
23,15,0,11,0,1,465.3224344195858,465.3224344195858,465.3224344195858
24,16,0,10,0,0,494.74235863502173,465.3224344195858,465.3224344195858
25,17,2,7,0,1,464.7224344195858,464.7224344195858,464.7224344195858
26,18,2,10,0,0,533.314466886109,464.7224344195858,464.7224344195858
27,19,2,8,0,1,464.52243441958575,464.52243441958575,464.52243441958575
28,20,1,8,0,0,476.6386021208531,464.52243441958575,464.52243441958575
29,21,2,10,0,0,476.6386021208531,464.52243441958575,464.52243441958575
30,22,2,8,0,0,476.6386021208531,464.52243441958575,464.52243441958575
31,23,1,10,0,0,476.6386021208531,464.52243441958575,464.52243441958575
32,24,2,9,0,0,481.3650877456553,464.52243441958575,464.52243441958575
33,25,0,7,0,1,465.1224344195858,465.1224344195858,464.52243441958575
34,26,0,9,0,1,476.7386021208531,476.7386021208531,464.52243441958575
35,27,1,9,0,0,525.8665836706507,476.7386021208531,464.52243441958575
36,28,0,10,0,0,504.95185908519767,476.7386021208531,464.52243441958575
37,29,0,8,0,0,495.53907229876717,476.7386021208531,464.52243441958575
38,30,2,9,0,1,478.4386021208531,478.4386021208531,464.52243441958575
39,31,1,10,0,1,476.6386021208531,476.6386021208531,464.52243441958575
40,31,0,9,1,0,,476.6386021208531,464.52243441958575
41,32,1,8,0,0,484.9718770796485,476.6386021208531,464.52243441958575
42,33,2,8,0,1,481.3650877456553,481.3650877456553,464.52243441958575
43,33,0,9,1,0,,481.3650877456553,464.52243441958575
44,34,0,9,0,1,481.06508774565526,481.06508774565526,464.52243441958575
45,35,1,10,0,0,487.77399456363355,481.06508774565526,464.52243441958575
46,35,2,8,1,0,,481.06508774565526,464.52243441958575
47,35,0,8,1,0,,481.06508774565526,464.52243441958575
48,36,2,10,0,1,481.1650877456553,481.1650877456553,464.52243441958575
49,37,0,8,0,1,481.06508774565526,481.06508774565526,464.52243441958575
50,37,2,8,1,0,,481.06508774565526,464.52243441958575
51,38,0,9,0,1,470.1064459092847,470.1064459092847,464.52243441958575
52,39,0,8,0,1,467.3064459092846,467.3064459092846,464.52243441958575
53,40,0,11,0,0,559.1322979436083,467.3064459092846,464.52243441958575
54,40,1,10,1,0,,467.3064459092846,464.52243441958575
55,41,1,11,0,0,493.16269238471216,467.3064459092846,464.52243441958575
56,42,2,11,0,0,479.82198139212676,467.3064459092846,464.52243441958575
57,43,1,9,0,1,467.5064459092846,467.5064459092846,464.52243441958575
58,44,2,10,0,0,535.5731774099315,467.5064459092846,464.52243441958575
59,45,2,10,0,0,658.7547519095049,467.5064459092846,464.52243441958575
60,46,2,9,0,1,465.20274673205023,465.20274673205023,464.52243441958575
61,47,2,10,0,1,466.40274673205016,466.40274673205016,464.52243441958575
62,48,2,9,0,0,487.37687709246944,466.40274673205016,464.52243441958575
63,49,2,11,0,1,467.40274673205016,467.40274673205016,464.52243441958575
64,50,1,8,0,1,467.8064459092846,467.8064459092846,464.52243441958575
65,50,1,8,1,0,,467.8064459092846,464.52243441958575
66,51,2,10,0,1,469.6064459092846,469.6064459092846,464.52243441958575
67,52,1,9,0,1,468.6107403537562,468.6107403537562,464.52243441958575
68,53,2,8,0,0,527.6624129864672,468.6107403537562,464.52243441958575
69,54,2,9,0,1,467.8064459092846,467.8064459092846,464.52243441958575
70,55,2,9,0,0,539.7505104880839,467.8064459092846,464.52243441958575
71,55,1,7,1,0,,467.8064459092846,464.52243441958575
72,56,0,9,0,0,518.0109175159627,467.8064459092846,464.52243441958575
73,56,1,11,1,0,,467.8064459092846,464.52243441958575
74,57,1,9,0,0,476.42271516309506,467.8064459092846,464.52243441958575
75,58,2,10,0,0,468.8064459092846,467.8064459092846,464.52243441958575
76,58,1,10,1,0,,467.8064459092846,464.52243441958575
77,59,1,11,0,0,492.5671671521514,467.8064459092846,464.52243441958575
78,60,1,9,0,0,469.90644590928457,467.8064459092846,464.52243441958575
79,61,0,9,0,0,538.1062819939182,467.8064459092846,464.52243441958575
80,62,0,10,0,1,474.62271516309505,474.62271516309505,464.52243441958575
81,63,1,9,0,0,534.1744930884979,474.62271516309505,464.52243441958575
82,64,1,8,0,0,505.6429872486797,474.62271516309505,464.52243441958575
83,65,0,9,0,0,487.6939541633651,474.62271516309505,464.52243441958575
84,65,0,10,1,0,,474.62271516309505,464.52243441958575
85,65,2,10,1,0,,474.62271516309505,464.52243441958575
86,66,1,11,0,1,475.95143542510885,475.95143542510885,464.52243441958575
87,66,2,8,1,0,,475.95143542510885,464.52243441958575
88,66,0,10,1,0,,475.95143542510885,464.52243441958575
89,67,0,8,0,0,477.5514354251088,475.95143542510885,464.52243441958575
90,68,2,9,0,0,492.3804273464924,475.95143542510885,464.52243441958575
91,68,2,8,1,0,,475.95143542510885,464.52243441958575
92,69,1,10,0,1,474.62271516309505,474.62271516309505,464.52243441958575
93,70,1,10,0,0,505.6429872486797,474.62271516309505,464.52243441958575
94,71,1,8,0,1,475.92271516309506,475.92271516309506,464.52243441958575
95,72,2,8,0,0,487.12196252611375,475.92271516309506,464.52243441958575
96,73,1,8,0,1,474.62271516309505,474.62271516309505,464.52243441958575
97,74,0,9,0,0,486.92828390330595,474.62271516309505,464.52243441958575
98,75,2,10,0,0,490.10600641708965,474.62271516309505,464.52243441958575
99,76,1,8,0,0,486.92828390330595,474.62271516309505,464.52243441958575
100,77,2,10,0,1,475.20346058598574,475.20346058598574,464.52243441958575
101,78,1,11,0,1,474.7227151630951,474.7227151630951,464.52243441958575
102,79,2,9,0,1,474.62271516309505,474.62271516309505,464.52243441958575
103,79,0,8,1,0,,474.62271516309505,464.52243441958575
104,80,1,10,0,0,485.1034605859858,474.62271516309505,464.52243441958575
105,80,1,8,1,0,,474.62271516309505,464.52243441958575
106,81,2,9,0,1,474.82271516309504,474.82271516309504,464.52243441958575
107,82,1,10,0,0,505.6429872486797,474.82271516309504,464.52243441958575
108,83,0,8,0,1,476.62271516309505,476.62271516309505,464.52243441958575
109,84,1,9,0,0,505.6429872486797,476.62271516309505,464.52243441958575
110,85,2,11,0,1,469.80644590928455,469.80644590928455,464.52243441958575
111,86,1,7,0,1,468.00644590928454,468.00644590928454,464.52243441958575
112,87,2,9,0,1,467.8064459092846,467.8064459092846,464.52243441958575
113,88,2,9,0,0,469.6064459092846,467.8064459092846,464.52243441958575
114,89,2,10,0,0,478.9064459092846,467.8064459092846,464.52243441958575
115,90,0,10,0,0,470.396110963368,467.8064459092846,464.52243441958575
116,91,0,9,0,1,469.54007981878374,469.54007981878374,464.52243441958575
117,92,2,8,0,0,478.5954516514206,469.54007981878374,464.52243441958575
118,93,1,10,0,1,469.54007981878374,469.54007981878374,464.52243441958575
119,94,0,9,0,0,593.1556946317445,469.54007981878374,464.52243441958575
120,95,1,9,0,1,469.54007981878374,469.54007981878374,464.52243441958575
121,96,2,8,0,1,468.6400798187837,468.6400798187837,464.52243441958575
122,97,0,8,0,1,468.7400798187837,468.7400798187837,464.52243441958575
123,98,2,9,0,0,487.67757815299126,468.7400798187837,464.52243441958575
124,99,1,10,0,1,467.6400798187837,467.6400798187837,464.52243441958575
125,100,0,8,0,0,498.0328526148387,467.6400798187837,464.52243441958575
126,100,2,9,1,0,,467.6400798187837,464.52243441958575
127,100,1,8,1,0,,467.6400798187837,464.52243441958575
128,101,1,10,0,0,481.4494309858038,467.6400798187837,464.52243441958575
129,101,0,9,1,0,,467.6400798187837,464.52243441958575
130,101,2,8,1,0,,467.6400798187837,464.52243441958575
131,102,0,8,0,0,479.15777386133163,467.6400798187837,464.52243441958575
132,103,2,8,0,0,484.43307253114887,467.6400798187837,464.52243441958575
133,104,2,9,0,1,468.14007981878376,468.14007981878376,464.52243441958575
134,105,1,9,0,0,518.6330256473665,468.14007981878376,464.52243441958575
135,105,2,9,1,0,,468.14007981878376,464.52243441958575
136,105,2,8,1,0,,468.14007981878376,464.52243441958575
137,105,1,9,1,0,,468.14007981878376,464.52243441958575
138,106,1,10,0,0,487.0243559620673,468.14007981878376,464.52243441958575
