target_day,source_replicate,FF_Mean_RL_minus_Uniform,GRU_Mean_RL_minus_Uniform,FF_CVaR_RL_minus_Uniform,GRU_CVaR_RL_minus_Uniform,GRU_minus_FF_Mean,GRU_minus_FF_CVaR
6,6,-2.139289391542718,-6.309629512336755,6.526296447351228,-8.256436921693648,-4.170340120794037,-14.782733369044877
