decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,9,0,1,482.8049212779738,482.8049212779738,482.8049212779738
2,1,0,10,1,0,,482.8049212779738,482.8049212779738
3,2,2,9,0,0,503.98379769822805,482.8049212779738,482.8049212779738
4,3,2,12,0,1,433.43558512873994,433.43558512873994,433.43558512873994
5,4,1,8,0,0,437.9505145968254,433.43558512873994,433.43558512873994
6,5,0,9,0,0,487.69338460710986,433.43558512873994,433.43558512873994
7,6,1,11,0,0,437.9505145968254,433.43558512873994,433.43558512873994
8,7,1,10,0,0,453.64498322360276,433.43558512873994,433.43558512873994
9,8,2,8,0,0,440.33558512873987,433.43558512873994,433.43558512873994
10,9,2,11,0,1,433.43558512873994,433.43558512873994,433.43558512873994
11,10,0,11,0,1,433.43558512873994,433.43558512873994,433.43558512873994
12,11,2,11,0,1,433.43558512873994,433.43558512873994,433.43558512873994
13,12,2,10,0,1,431.93558512874,431.93558512874,431.93558512874
14,13,0,10,0,0,438.8355851287399,431.93558512874,431.93558512874
15,14,2,11,0,1,431.28915903108594,431.28915903108594,431.28915903108594
16,15,2,9,0,1,431.28915903108594,431.28915903108594,431.28915903108594
17,16,0,10,0,0,506.92780291183874,431.28915903108594,431.28915903108594
18,17,0,9,0,1,431.28915903108594,431.28915903108594,431.28915903108594
19,18,2,11,0,0,432.9191844669114,431.28915903108594,431.28915903108594
20,19,0,9,0,1,431.28915903108594,431.28915903108594,431.28915903108594
21,20,1,11,0,1,432.9191844669114,432.9191844669114,431.28915903108594
22,21,2,12,0,1,432.9191844669114,432.9191844669114,431.28915903108594
23,22,2,10,0,1,432.9191844669114,432.9191844669114,431.28915903108594
24,23,2,9,0,1,432.9191844669114,432.9191844669114,431.28915903108594
25,24,0,10,0,1,439.81918446691134,439.81918446691134,431.28915903108594
26,25,0,8,0,0,454.7305784851459,439.81918446691134,431.28915903108594
27,26,0,12,0,0,440.4191844669113,439.81918446691134,431.28915903108594
28,27,2,9,0,1,439.5191844669113,439.5191844669113,431.28915903108594
29,28,1,12,0,1,428.80793209746366,428.80793209746366,428.80793209746366
30,29,2,12,0,0,439.06899246276174,428.80793209746366,428.80793209746366
31,30,1,8,0,1,427.3079320974637,427.3079320974637,427.3079320974637
32,31,0,10,0,0,436.3891590310859,427.3079320974637,427.3079320974637
33,32,2,9,0,0,435.37692938968127,427.3079320974637,427.3079320974637
34,33,1,11,0,1,422.70793209746375,422.70793209746375,422.70793209746375
35,34,1,9,0,1,430.7769293896813,430.7769293896813,422.70793209746375
36,35,0,9,0,1,430.82223458471844,430.82223458471844,422.70793209746375
37,36,2,11,0,1,430.42223458471847,430.42223458471847,422.70793209746375
38,37,2,10,0,1,440.275277652227,440.275277652227,422.70793209746375
