scenario_id,eta_0p00__OR-Tools,eta_0p00__ALNS-Mean,eta_0p00__ALNS-CVaR,eta_0p35__OR-Tools,eta_0p35__ALNS-Mean,eta_0p35__ALNS-CVaR,eta_0p70__OR-Tools,eta_0p70__ALNS-Mean,eta_0p70__ALNS-CVaR
0,4.526644488161878,0.0,0.0,13.56755920407312,0.0,0.0,3.3357540988734797,0.3725347271125088,0.0
1,15.469520028909159,1.1422523587101239,0.0,0.0,0.0,0.0,1.389877758073112,3.450060983204878,0.0
2,2.335013797171996,0.0,0.0,0.0,0.9059486544669539,0.0,0.0,0.13218497089991388,0.0
3,29.85661434473647,2.0402163241660958,10.603037857859704,14.825386497412154,3.46361814321898,0.0,8.90663149351576,0.0,0.0
4,18.03743714934322,0.0,0.0,19.500493457530922,0.0,0.35189808326663297,35.133715201615246,3.4960521157024687,0.0
5,5.44304820787039,0.0,0.0,0.296021663662998,0.0,0.0,0.0,0.0,0.0
6,10.719236466558016,0.0,0.0,12.582128986768964,7.1735861402044065,0.0,2.5863433598843812,0.11595839882886594,0.0
7,20.32966272040926,3.0247866851798904,0.0,31.7388198586942,0.0,4.351288925971517,20.217876591095234,8.79312175874071,0.0
8,0.9217425483724924,0.0,0.0,0.9217425483724924,0.0,0.0,0.9217425483724924,0.5681301735437501,0.0
9,15.71631177818412,4.147551987029544,0.0,11.698731671515162,0.0,0.0,11.286001068728922,0.0,0.0
10,23.668836737075964,0.6911831969609352,0.0,13.712779715761144,3.175935914591605,0.0,152.50305663615586,24.17883659766821,9.598470414755496
11,20.514138991593654,0.4136729207955625,0.0,24.176147731302848,0.0,0.0,16.674652010149515,0.6075655594115972,0.0
12,3.4248975612154595,11.331427695242553,0.0,0.0,0.0,0.0,3.4460707996916256,0.0,0.0
13,10.384329216536116,0.0,0.0,8.822055610449723,2.1057656212058475,0.0,32.79991153208985,0.0,0.0
14,18.339381244698927,0.0,0.0,18.555900346075987,0.40821464940489705,1.776729118545802,14.938449655084867,0.0,0.0
15,69.44714207128357,0.0,0.0,20.24025728785574,10.185647708164197,1.2918633915609234,64.29057944925813,0.0,0.0
16,27.76882352318509,4.191177822005642,0.0,9.071376567300234,0.0,0.0,0.7106210587430439,4.140173013425198,0.0
17,6.50893090242829,2.89614182851318,0.0,4.022852987593296,0.0,0.0,1.3858976208765625,0.7191331498595162,0.0
18,44.43686461634357,15.083010005534334,0.0,27.14015561387407,13.026663400733895,8.30636073945783,18.115963316766994,0.03993585124197807,0.0
19,24.92374240699877,0.3842950896697346,0.0,14.95842590077072,0.0,0.0,53.656319694212556,3.251780426212349,0.0
20,12.595897278243115,0.0,0.0,29.63693836704877,2.2225560091144416,0.0,21.200279737419862,11.652867219953407,0.0
