method,distance_km,nominal_tardiness_min,over_weight_kg,over_volume_m3,tard_mean,tard_std,tard_var95,tard_cvar95,on_time_mean,max_tard_mean,omi_exposure_mean,omi_exposure_max,J_mean_test,J_cvar_test,training_runtime_s,search_runtime_s,test_runtime_s,training_scenario_evals,validation_scenario_evals,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals
Uniform-CVaR-GRUseed,376.59999999999985,0.0,0.0,0.0,0.21744173054407037,1.4434103017432944,1.0153647593774622,4.098401960118378,0.9989358974358975,0.18750758017587257,0.05263752774010241,0.8532490907702622,377.034883461088,384.7968039202366,0.00033916699976543896,29.281624541999918,0.44709079200038104,0,0,25100,250,270,20
Uniform-CVaR-FFseed,375.4999999999999,0.0,0.0,0.0,0.3588194078717928,2.0611267226157386,1.9161773494649594,6.35137199716622,0.998628205128205,0.31280699878948504,0.052733095477759284,0.8577614452204716,376.2176388157435,388.2027439943323,0.0003508339996187715,30.22131016700041,0.4488607920011418,0,0,25100,250,273,23
Uniform-Mean-GRUseed,371.3999999999999,0.0,0.0,0.0,0.7104636062949335,2.348137933916046,4.064001769145136,9.344010819584758,0.9957307692307693,0.6004546119240587,0.052747907829320456,0.8559210071446623,372.82092721258977,390.0880216391694,0.00033808300031523686,40.890350542000306,0.4483235830011836,0,0,25100,250,311,61
ALNS-CVaR,376.7999999999999,0.0,0.0,0.0,2.2844584619083945,4.943010968178545,12.695391682567106,19.033625442833436,0.9935897435897436,1.970586173537094,0.052232133272232154,0.8553223359597603,381.3689169238167,414.86725088566675,0.0,38.27917116700155,0.4564160840000113,0,0,25100,250,294,44
ALNS-Mean,370.50000000000006,0.0,0.0,0.0,2.361925995121508,6.977973846907845,11.084776065004036,26.58025961983182,0.9946794871794872,1.8346490100378432,0.05169270364283786,0.851443421155156,375.2238519902431,423.6605192396637,0.0,32.177184000000125,0.45270658300069044,0,0,25100,250,276,26
Uniform-Mean-FFseed,368.79999999999995,0.0,0.0,0.0,2.798590281613575,8.596067249376214,12.167030220537129,33.242258751681064,0.993628205128205,1.9118487133282642,0.052217936812297,0.8584527718157261,374.3971805632271,435.28451750336205,0.0003977919986937195,33.415652665999005,0.45744866600034584,0,0,25100,250,289,39
OR-Tools,367.20000000000005,0.0,0.0,0.0,13.540745918133332,16.389166153929906,45.63564992786513,64.84950075911574,0.9731923076923077,7.047313051187351,0.051928656139635175,0.8488664471797265,394.2814918362667,496.89900151823156,0.0,0.0,0.4574915829998645,0,0,0,0,0,0
ALNS-Nominal,366.8999999999999,0.0,0.0,0.0,22.167462562918388,15.054024291502515,49.43392016693892,64.94141598639006,0.9737435897435899,17.926077941506943,0.05251309726444518,0.8584794793864275,411.2349251258367,496.78283197278006,0.0,31.271576500001174,0.45452770900010364,0,0,0,250,313,63
