decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,1,8,0,0,467.5849238478887,436.9849238478887,436.9849238478887
2,2,1,10,0,1,436.9849238478887,436.9849238478887,436.9849238478887
3,3,1,8,0,0,461.24965314475855,436.9849238478887,436.9849238478887
4,4,1,8,0,0,443.1411756723448,436.9849238478887,436.9849238478887
5,4,0,9,1,0,,436.9849238478887,436.9849238478887
6,5,2,10,0,1,436.9849238478887,436.9849238478887,436.9849238478887
7,6,2,9,0,1,436.8849238478886,436.8849238478886,436.8849238478886
8,7,2,8,0,0,461.14965314475853,436.8849238478886,436.8849238478886
9,8,0,11,0,0,470.62304319258874,436.8849238478886,436.8849238478886
10,9,0,7,0,1,436.8849238478886,436.8849238478886,436.8849238478886
11,10,0,8,0,1,436.8849238478886,436.8849238478886,436.8849238478886
12,11,0,9,0,0,449.3675873993787,436.8849238478886,436.8849238478886
13,12,1,10,0,0,455.6849238478887,436.8849238478886,436.8849238478886
14,13,2,8,0,0,460.9116901420236,436.8849238478886,436.8849238478886
15,13,0,10,1,0,,436.8849238478886,436.8849238478886
16,14,2,10,0,0,474.7982330618245,436.8849238478886,436.8849238478886
17,15,2,10,0,0,469.1852668886237,436.8849238478886,436.8849238478886
18,16,2,8,0,0,449.1330454843163,436.8849238478886,436.8849238478886
19,17,2,10,0,0,463.78492384788865,436.8849238478886,436.8849238478886
20,17,1,9,1,0,,436.8849238478886,436.8849238478886
21,18,2,10,0,0,440.33249595592576,436.8849238478886,436.8849238478886
22,19,1,9,0,0,552.5449815131592,436.8849238478886,436.8849238478886
23,20,1,9,0,0,458.7840982374469,436.8849238478886,436.8849238478886
24,21,0,9,0,0,459.6760737297301,436.8849238478886,436.8849238478886
25,22,0,9,0,1,436.8849238478886,436.8849238478886,436.8849238478886
26,23,0,8,0,1,436.8849238478886,436.8849238478886,436.8849238478886
27,24,0,10,0,0,469.1812652126306,436.8849238478886,436.8849238478886
28,25,1,9,0,0,443.4915787691973,436.8849238478886,436.8849238478886
29,26,0,10,0,0,461.14965314475853,436.8849238478886,436.8849238478886
30,27,2,8,0,0,468.23304548431634,436.8849238478886,436.8849238478886
31,28,2,8,0,0,447.15153707786277,436.8849238478886,436.8849238478886
32,29,1,9,0,1,437.3849238478886,437.3849238478886,436.8849238478886
33,30,1,10,0,1,438.00837524908854,438.00837524908854,436.8849238478886
34,30,2,7,1,0,,438.00837524908854,436.8849238478886
35,31,1,9,0,1,437.3849238478886,437.3849238478886,436.8849238478886
36,32,2,8,0,1,441.75260792401303,441.75260792401303,436.8849238478886
37,32,0,8,1,0,,441.75260792401303,436.8849238478886
38,33,2,10,0,1,441.75260792401303,441.75260792401303,436.8849238478886
39,34,1,10,0,1,441.952607924013,441.952607924013,436.8849238478886
40,35,2,8,0,0,470.48526688862376,441.952607924013,436.8849238478886
41,36,1,10,0,1,441.25260792401303,441.25260792401303,436.8849238478886
42,37,0,8,0,1,441.25260792401303,441.25260792401303,436.8849238478886
43,38,1,10,0,1,441.25260792401303,441.25260792401303,436.8849238478886
44,39,2,8,0,0,488.8923435304969,441.25260792401303,436.8849238478886
45,40,2,9,0,1,441.55260792401305,441.55260792401305,436.8849238478886
46,41,1,9,0,1,441.25260792401303,441.25260792401303,436.8849238478886
47,42,2,9,0,1,436.8849238478886,436.8849238478886,436.8849238478886
48,43,0,11,0,0,464.3849238478887,436.8849238478886,436.8849238478886
49,44,1,10,0,0,469.17211192139075,436.8849238478886,436.8849238478886
50,45,0,10,0,1,436.8849238478886,436.8849238478886,436.8849238478886
51,46,2,8,0,0,440.5849238478886,436.8849238478886,436.8849238478886
52,47,2,8,0,0,449.4977823439861,436.8849238478886,436.8849238478886
53,48,2,10,0,0,483.45079359048475,436.8849238478886,436.8849238478886
54,49,0,10,0,1,442.3910305920975,442.3910305920975,436.8849238478886
55,50,2,10,0,0,449.41500315926,442.3910305920975,436.8849238478886
56,51,2,8,0,1,444.0321080799511,444.0321080799511,436.8849238478886
57,52,1,8,0,1,442.09103059209747,442.09103059209747,436.8849238478886
58,53,2,9,0,1,441.9910305920975,441.9910305920975,436.8849238478886
59,54,0,10,0,1,440.99103059209745,440.99103059209745,436.8849238478886
60,54,2,9,1,0,,440.99103059209745,436.8849238478886
61,54,2,7,1,0,,440.99103059209745,436.8849238478886
62,54,0,10,1,0,,440.99103059209745,436.8849238478886
63,55,1,11,0,0,757.8912393100773,440.99103059209745,436.8849238478886
64,55,0,9,1,0,,440.99103059209745,436.8849238478886
65,56,1,10,0,0,454.2910305920974,440.99103059209745,436.8849238478886
66,57,0,8,0,0,455.88565846170616,440.99103059209745,436.8849238478886
67,58,0,8,0,1,440.49103059209745,440.49103059209745,436.8849238478886
68,59,2,8,0,0,446.26388359781623,440.49103059209745,436.8849238478886
69,60,1,8,0,0,474.85315125363496,440.49103059209745,436.8849238478886
70,61,2,10,0,0,462.88621286874366,440.49103059209745,436.8849238478886
71,61,1,10,1,0,,440.49103059209745,436.8849238478886
72,62,0,10,0,1,449.08086889377074,449.08086889377074,436.8849238478886
73,63,1,8,0,1,434.3963922598939,434.3963922598939,434.3963922598939
74,63,2,7,1,0,,434.3963922598939,434.3963922598939
75,63,1,9,1,0,,434.3963922598939,434.3963922598939
76,64,1,10,0,0,467.5649570979584,434.3963922598939,434.3963922598939
77,65,2,9,0,0,435.29639225989393,434.3963922598939,434.3963922598939
78,66,0,10,0,1,437.4762867568008,437.4762867568008,434.3963922598939
79,67,2,8,0,0,443.8385171374035,437.4762867568008,434.3963922598939
80,68,2,10,0,0,444.5385171374035,437.4762867568008,434.3963922598939
81,69,1,10,0,0,443.8385171374035,437.4762867568008,434.3963922598939
82,70,2,9,0,0,443.9798688703288,437.4762867568008,434.3963922598939
83,71,0,8,0,0,441.3707451935076,437.4762867568008,434.3963922598939
84,72,1,10,0,0,443.8385171374035,437.4762867568008,434.3963922598939
85,72,1,8,1,0,,437.4762867568008,434.3963922598939
86,73,1,9,0,0,445.9762867568008,437.4762867568008,434.3963922598939
87,74,2,8,0,0,443.8385171374035,437.4762867568008,434.3963922598939
88,74,2,10,1,0,,437.4762867568008,434.3963922598939
89,75,2,10,0,0,443.8385171374035,437.4762867568008,434.3963922598939
90,76,2,9,0,0,455.33572122374886,437.4762867568008,434.3963922598939
91,77,1,8,0,0,443.8385171374035,437.4762867568008,434.3963922598939
92,78,2,8,0,0,443.8385171374035,437.4762867568008,434.3963922598939
93,79,0,10,0,0,443.8385171374035,437.4762867568008,434.3963922598939
94,80,1,9,0,1,437.9762867568008,437.9762867568008,434.3963922598939
95,81,2,8,0,0,472.8078393152075,437.9762867568008,434.3963922598939
96,82,0,10,0,0,447.13851713740354,437.9762867568008,434.3963922598939
97,83,2,9,0,0,630.8840028697201,437.9762867568008,434.3963922598939
98,84,1,9,0,0,444.3385171374035,437.9762867568008,434.3963922598939
99,85,1,9,0,0,444.3385171374035,437.9762867568008,434.3963922598939
100,86,1,10,0,0,465.5049677553544,437.9762867568008,434.3963922598939
101,87,2,8,0,1,437.45261008251924,437.45261008251924,434.3963922598939
102,88,1,8,0,0,438.0456650413282,437.45261008251924,434.3963922598939
103,89,2,7,0,1,439.2526100825192,439.2526100825192,434.3963922598939
104,90,1,8,0,1,437.45261008251924,437.45261008251924,434.3963922598939
105,91,0,10,0,1,437.3526100825192,437.3526100825192,434.3963922598939
106,92,0,9,0,0,454.5147939400819,437.3526100825192,434.3963922598939
107,93,2,8,0,1,436.15261008251923,436.15261008251923,434.3963922598939
108,94,2,8,0,1,429.64953565494505,429.64953565494505,429.64953565494505
109,95,0,10,0,1,430.1362730189354,430.1362730189354,429.64953565494505
110,96,1,9,0,1,430.0362730189354,430.0362730189354,429.64953565494505
111,97,0,8,0,0,459.149535654945,430.0362730189354,429.64953565494505
112,98,0,9,0,1,424.23907774305326,424.23907774305326,424.23907774305326
113,99,0,9,0,1,424.13907774305324,424.13907774305324,424.13907774305324
114,100,0,9,0,0,438.1851236131032,424.13907774305324,424.13907774305324
115,101,2,8,0,1,423.4029326643132,423.4029326643132,423.4029326643132
116,102,2,9,0,0,441.4708873860707,423.4029326643132,423.4029326643132
117,103,2,10,0,1,423.5029326643132,423.5029326643132,423.4029326643132
118,104,1,9,0,1,423.4029326643132,423.4029326643132,423.4029326643132
119,105,1,10,0,0,436.42794465552515,423.4029326643132,423.4029326643132
120,105,1,9,1,0,,423.4029326643132,423.4029326643132
121,105,2,7,1,0,,423.4029326643132,423.4029326643132
122,105,1,9,1,0,,423.4029326643132,423.4029326643132
123,106,0,8,0,0,443.73289779229657,423.4029326643132,423.4029326643132
124,107,1,8,0,0,509.55127712521005,423.4029326643132,423.4029326643132
125,108,2,10,0,0,425.10293266431324,423.4029326643132,423.4029326643132
126,109,2,8,0,1,425.70293266431327,425.70293266431327,423.4029326643132
127,110,1,10,0,1,424.4029326643132,424.4029326643132,423.4029326643132
128,111,1,8,0,0,426.65797540869085,424.4029326643132,423.4029326643132
129,112,0,8,0,0,429.949535654945,424.4029326643132,423.4029326643132
130,113,2,8,0,0,438.2385171374035,424.4029326643132,423.4029326643132
131,114,1,8,0,0,561.9502166267869,424.4029326643132,423.4029326643132
132,115,1,8,0,0,438.2385171374035,424.4029326643132,423.4029326643132
133,116,0,9,0,1,424.4029326643132,424.4029326643132,423.4029326643132
134,117,1,9,0,0,426.65797540869085,424.4029326643132,423.4029326643132
135,117,1,8,1,0,,424.4029326643132,423.4029326643132
136,117,0,8,1,0,,424.4029326643132,423.4029326643132
137,118,2,8,0,1,426.65797540869085,426.65797540869085,423.4029326643132
138,119,1,10,0,0,437.257915754264,426.65797540869085,423.4029326643132
139,120,2,8,0,1,423.4029326643132,423.4029326643132,423.4029326643132
140,120,0,8,1,0,,423.4029326643132,423.4029326643132
141,121,1,8,0,1,423.4029326643132,423.4029326643132,423.4029326643132
142,122,0,8,0,1,423.4029326643132,423.4029326643132,423.4029326643132
143,123,0,10,0,0,450.30293266431323,423.4029326643132,423.4029326643132
144,124,0,10,0,0,437.2385171374035,423.4029326643132,423.4029326643132
145,125,1,8,0,0,601.2995348679998,423.4029326643132,423.4029326643132
146,126,0,8,0,0,443.73289779229657,423.4029326643132,423.4029326643132
147,127,0,10,0,0,437.2385171374035,423.4029326643132,423.4029326643132
148,128,0,8,0,1,423.4029326643132,423.4029326643132,423.4029326643132
149,129,0,9,0,0,462.80665971312436,423.4029326643132,423.4029326643132
150,130,0,8,0,0,437.2385171374035,423.4029326643132,423.4029326643132
151,131,1,7,0,0,450.30293266431323,423.4029326643132,423.4029326643132
152,132,2,10,0,0,452.83631695010615,423.4029326643132,423.4029326643132
153,132,2,8,1,0,,423.4029326643132,423.4029326643132
154,133,0,9,0,1,423.4029326643132,423.4029326643132,423.4029326643132
155,134,0,8,0,0,437.2385171374035,423.4029326643132,423.4029326643132
156,135,2,10,0,0,475.7494753189654,423.4029326643132,423.4029326643132
157,135,1,9,1,0,,423.4029326643132,423.4029326643132
158,136,1,9,0,0,436.2032830556427,423.4029326643132,423.4029326643132
159,137,2,9,0,1,423.4029326643132,423.4029326643132,423.4029326643132
160,138,0,10,0,0,437.2385171374035,423.4029326643132,423.4029326643132
161,139,0,10,0,1,424.10293266431324,424.10293266431324,423.4029326643132
162,140,0,10,0,1,424.10293266431324,424.10293266431324,423.4029326643132
163,141,2,7,0,1,424.20293266431327,424.20293266431327,423.4029326643132
164,142,2,8,0,1,423.9029326643132,423.9029326643132,423.4029326643132
165,143,0,9,0,0,568.2620398626169,423.9029326643132,423.4029326643132
166,144,0,10,0,1,423.9029326643132,423.9029326643132,423.4029326643132
167,145,2,10,0,0,446.9328977922966,423.9029326643132,423.4029326643132
168,146,2,9,0,1,424.13907774305324,424.13907774305324,423.4029326643132
169,147,2,10,0,1,424.13907774305324,424.13907774305324,423.4029326643132
170,148,0,7,0,1,423.9029326643132,423.9029326643132,423.4029326643132
171,149,2,10,0,1,423.4029326643132,423.4029326643132,423.4029326643132
172,150,2,9,0,0,436.2032830556427,423.4029326643132,423.4029326643132
173,151,0,9,0,1,423.4029326643132,423.4029326643132,423.4029326643132
174,152,0,8,0,1,423.4029326643132,423.4029326643132,423.4029326643132
175,153,2,9,0,1,423.9029326643132,423.9029326643132,423.4029326643132
176,153,0,9,1,0,,423.9029326643132,423.4029326643132
177,154,0,7,0,1,423.9029326643132,423.9029326643132,423.4029326643132
178,155,1,10,0,0,453.2718108735733,423.9029326643132,423.4029326643132
179,156,0,9,0,1,423.9029326643132,423.9029326643132,423.4029326643132
180,157,1,9,0,1,423.9029326643132,423.9029326643132,423.4029326643132
181,158,0,10,0,0,451.55439334803555,423.9029326643132,423.4029326643132
182,159,0,9,0,0,437.7385171374035,423.9029326643132,423.4029326643132
183,160,2,10,0,1,423.9029326643132,423.9029326643132,423.4029326643132
184,161,2,9,0,1,423.9029326643132,423.9029326643132,423.4029326643132
185,161,1,8,1,0,,423.9029326643132,423.4029326643132
186,162,0,9,0,0,444.23289779229657,423.9029326643132,423.4029326643132
187,163,1,9,0,0,437.7385171374035,423.9029326643132,423.4029326643132
188,164,2,8,0,1,423.9029326643132,423.9029326643132,423.4029326643132
189,165,2,10,0,0,451.10293266431324,423.9029326643132,423.4029326643132
190,166,0,10,0,0,472.5157064598294,423.9029326643132,423.4029326643132
191,167,1,8,0,0,443.8986863946373,423.9029326643132,423.4029326643132
192,168,0,8,0,0,437.7385171374035,423.9029326643132,423.4029326643132
193,169,1,8,0,0,437.7385171374035,423.9029326643132,423.4029326643132
194,170,1,9,0,0,437.7385171374035,423.9029326643132,423.4029326643132
195,171,0,10,0,0,437.7385171374035,423.9029326643132,423.4029326643132
196,171,1,8,1,0,,423.9029326643132,423.4029326643132
197,172,1,10,0,0,437.7385171374035,423.9029326643132,423.4029326643132
198,172,0,8,1,0,,423.9029326643132,423.4029326643132
199,173,0,9,0,1,424.0029326643132,424.0029326643132,423.4029326643132
200,174,2,8,0,1,424.0029326643132,424.0029326643132,423.4029326643132
201,175,0,9,0,0,449.17233134986236,424.0029326643132,423.4029326643132
202,176,2,11,0,0,433.7857918638911,424.0029326643132,423.4029326643132
203,177,1,8,0,1,423.9029326643132,423.9029326643132,423.4029326643132
204,178,2,9,0,0,437.7385171374035,423.9029326643132,423.4029326643132
205,179,0,7,0,1,424.13907774305324,424.13907774305324,423.4029326643132
206,180,1,8,0,1,423.9029326643132,423.9029326643132,423.4029326643132
207,180,2,10,1,0,,423.9029326643132,423.4029326643132
208,180,0,8,1,0,,423.9029326643132,423.4029326643132
209,181,0,10,0,0,437.7385171374035,423.9029326643132,423.4029326643132
210,182,2,7,0,0,428.8977175370631,423.9029326643132,423.4029326643132
211,183,2,8,0,0,437.7385171374035,423.9029326643132,423.4029326643132
212,184,2,9,0,1,424.4029326643132,424.4029326643132,423.4029326643132
213,185,0,9,0,0,458.03417714645224,424.4029326643132,423.4029326643132
214,186,0,9,0,0,455.3718108735733,424.4029326643132,423.4029326643132
215,187,0,9,0,1,424.4029326643132,424.4029326643132,423.4029326643132
216,188,2,10,0,1,423.9029326643132,423.9029326643132,423.4029326643132
217,189,1,8,0,0,439.47933934064326,423.9029326643132,423.4029326643132
218,190,0,9,0,1,423.9029326643132,423.9029326643132,423.4029326643132
219,191,0,9,0,0,451.55439334803555,423.9029326643132,423.4029326643132
220,192,2,8,0,0,432.1452237363494,423.9029326643132,423.4029326643132
221,193,0,7,0,0,437.7385171374035,423.9029326643132,423.4029326643132
222,194,1,9,0,0,442.2029326643132,423.9029326643132,423.4029326643132
223,195,1,8,0,0,437.7385171374035,423.9029326643132,423.4029326643132
224,196,1,8,0,0,481.88991741050734,423.9029326643132,423.4029326643132
225,197,0,8,0,0,437.7385171374035,423.9029326643132,423.4029326643132
226,197,1,9,1,0,,423.9029326643132,423.4029326643132
227,198,2,10,0,1,421.6481011519814,421.6481011519814,421.6481011519814
228,199,2,10,0,1,421.6481011519814,421.6481011519814,421.6481011519814
229,200,1,7,0,0,423.9029326643132,421.6481011519814,421.6481011519814
230,201,0,10,0,0,442.8545476007961,421.6481011519814,421.6481011519814
231,202,1,11,0,0,436.9466772452302,421.6481011519814,421.6481011519814
232,203,0,8,0,0,438.1385171374036,421.6481011519814,421.6481011519814
233,204,2,10,0,0,455.8994785849311,421.6481011519814,421.6481011519814
234,205,0,7,0,0,438.1385171374036,421.6481011519814,421.6481011519814
235,206,1,8,0,0,438.1385171374036,421.6481011519814,421.6481011519814
236,207,0,9,0,0,429.2857264347933,421.6481011519814,421.6481011519814
237,208,0,10,0,1,421.6481011519814,421.6481011519814,421.6481011519814
238,209,0,10,0,0,423.9029326643132,421.6481011519814,421.6481011519814
239,210,2,9,0,0,571.7000428754648,421.6481011519814,421.6481011519814
240,211,0,10,0,0,423.9029326643132,421.6481011519814,421.6481011519814
241,212,0,7,0,1,421.6481011519814,421.6481011519814,421.6481011519814
242,213,2,9,0,0,427.29660971027727,421.6481011519814,421.6481011519814
243,214,0,8,0,0,423.9029326643132,421.6481011519814,421.6481011519814
244,215,1,8,0,0,563.7058720704642,421.6481011519814,421.6481011519814
245,216,1,8,0,0,422.13483851597175,421.6481011519814,421.6481011519814
246,217,1,7,0,1,420.98647067684755,420.98647067684755,420.98647067684755
247,218,1,8,0,0,451.4814854377743,420.98647067684755,420.98647067684755
248,219,0,8,0,0,444.23289779229657,420.98647067684755,420.98647067684755
249,220,0,8,0,0,561.2942244753203,420.98647067684755,420.98647067684755
250,221,2,8,0,0,444.23289779229657,420.98647067684755,420.98647067684755
251,222,2,10,0,0,438.5385171374036,420.98647067684755,420.98647067684755
252,223,1,10,0,1,420.48647067684755,420.48647067684755,420.48647067684755
253,223,2,7,1,0,,420.48647067684755,420.48647067684755
254,224,2,10,0,0,443.73289779229657,420.48647067684755,420.48647067684755
255,225,2,8,0,0,443.73289779229657,420.48647067684755,420.48647067684755
256,226,2,9,0,0,440.19629422030647,420.48647067684755,420.48647067684755
257,227,1,10,0,0,474.3328977922966,420.48647067684755,420.48647067684755
258,228,2,10,0,0,443.73289779229657,420.48647067684755,420.48647067684755
259,229,1,10,0,0,502.9652377472069,420.48647067684755,420.48647067684755
260,230,1,9,0,0,475.03034093241814,420.48647067684755,420.48647067684755
261,231,0,10,0,0,484.53417714645224,420.48647067684755,420.48647067684755
262,232,0,8,0,0,425.57987492672805,420.48647067684755,420.48647067684755
263,233,2,10,0,0,435.0017188634075,420.48647067684755,420.48647067684755
264,234,2,9,0,0,443.73289779229657,420.48647067684755,420.48647067684755
265,234,1,8,1,0,,420.48647067684755,420.48647067684755
266,234,1,8,1,0,,420.48647067684755,420.48647067684755
267,235,2,9,0,0,438.0385171374036,420.48647067684755,420.48647067684755
268,236,0,9,0,0,438.0385171374036,420.48647067684755,420.48647067684755
269,237,2,9,0,0,438.0385171374036,420.48647067684755,420.48647067684755
270,237,1,10,1,0,,420.48647067684755,420.48647067684755
271,238,2,9,0,0,441.37985903195107,420.48647067684755,420.48647067684755
272,239,1,10,0,0,438.0385171374036,420.48647067684755,420.48647067684755
273,240,0,10,0,0,459.6114018228,420.48647067684755,420.48647067684755
274,241,0,10,0,0,732.6702845330709,420.48647067684755,420.48647067684755
275,242,2,9,0,0,453.498273134757,420.48647067684755,420.48647067684755
276,243,2,10,0,0,431.79995010539994,420.48647067684755,420.48647067684755
277,244,0,9,0,0,427.3149308713916,420.48647067684755,420.48647067684755
278,245,2,10,0,0,443.73289779229657,420.48647067684755,420.48647067684755
279,246,1,10,0,0,443.73289779229657,420.48647067684755,420.48647067684755
280,247,2,8,0,0,438.0385171374036,420.48647067684755,420.48647067684755
281,248,2,8,0,0,469.72746471509356,420.48647067684755,420.48647067684755
282,249,0,9,0,0,498.2137192981713,420.48647067684755,420.48647067684755
283,250,1,9,0,0,443.73289779229657,420.48647067684755,420.48647067684755
