decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score,w_random,w_worst,w_shaw
32,30,0,9,0,0,461.29649887709513,461.29649887709513,469.86942355519324,1.12,0.8400000000000001,0.9066666666666667
33,31,2,12,0,1,460.1100851980545,460.1100851980545,460.1100851980545,1.12,0.8400000000000001,0.9066666666666667
34,32,1,9,0,0,460.1100851980545,460.1100851980545,468.46809639126576,1.12,0.8400000000000001,0.9066666666666667
35,33,2,9,0,0,460.1100851980545,460.1100851980545,473.5631700000218,1.12,0.8400000000000001,0.9066666666666667
36,34,2,11,0,0,460.1100851980545,460.1100851980545,473.5631700000218,1.12,0.8400000000000001,0.9066666666666667
37,35,2,12,0,0,460.1100851980545,460.1100851980545,480.40216923533615,1.12,0.8400000000000001,0.9066666666666667
38,36,0,12,0,0,460.1100851980545,460.1100851980545,470.38126471334414,1.12,0.8400000000000001,0.9066666666666667
39,37,1,11,0,0,460.1100851980545,460.1100851980545,473.5631700000218,1.12,0.8400000000000001,0.9066666666666667
40,38,1,12,0,1,454.2777712004443,454.2777712004443,454.2777712004443,1.12,0.8400000000000001,0.9066666666666667
41,38,1,9,1,0,454.2777712004443,454.2777712004443,,,,
42,39,1,10,0,1,453.16581275751764,453.16581275751764,453.16581275751764,1.12,0.8400000000000001,0.9066666666666667
43,40,0,10,0,0,453.16581275751764,453.16581275751764,468.56092841306446,1.12,0.8400000000000001,0.9066666666666667
44,41,0,9,0,0,453.16581275751764,453.16581275751764,468.56092841306446,1.12,0.8400000000000001,0.9066666666666667
45,42,2,11,0,0,453.16581275751764,453.16581275751764,505.9655299414651,1.12,0.8400000000000001,0.9066666666666667
46,43,0,11,0,0,453.16581275751764,453.16581275751764,485.9815223788455,1.12,0.8400000000000001,0.9066666666666667
47,44,0,11,0,0,453.16581275751764,453.16581275751764,468.73331978955423,1.12,0.8400000000000001,0.9066666666666667
48,45,2,11,0,1,439.65307555696234,439.65307555696234,439.65307555696234,1.12,0.8400000000000001,0.9066666666666667
49,46,2,11,0,0,439.65307555696234,439.65307555696234,444.39421001151106,1.12,0.8400000000000001,0.9066666666666667
50,47,2,12,0,1,436.37546795518773,436.37546795518773,436.37546795518773,1.12,0.8400000000000001,0.9066666666666667
51,48,0,9,0,0,436.37546795518773,436.37546795518773,446.0911731371474,1.056,1.2053333333333334,1.2586666666666666
52,49,2,9,0,0,436.37546795518773,436.37546795518773,445.5911731371474,1.056,1.2053333333333334,1.2586666666666666
53,50,0,11,0,1,435.8754679551878,435.8754679551878,435.8754679551878,1.056,1.2053333333333334,1.2586666666666666
54,51,1,12,0,0,435.8754679551878,435.8754679551878,445.5911731371474,1.056,1.2053333333333334,1.2586666666666666
55,52,1,11,0,0,435.8754679551878,435.8754679551878,445.5911731371474,1.056,1.2053333333333334,1.2586666666666666
56,53,2,10,0,0,435.8754679551878,435.8754679551878,460.60104647900846,1.056,1.2053333333333334,1.2586666666666666
57,54,0,11,0,0,435.8754679551878,435.8754679551878,450.74061070152743,1.056,1.2053333333333334,1.2586666666666666
58,55,2,10,0,1,437.75533781313294,435.8754679551878,437.75533781313294,1.056,1.2053333333333334,1.2586666666666666
59,56,0,9,0,1,435.8754679551878,435.8754679551878,435.8754679551878,1.056,1.2053333333333334,1.2586666666666666
60,57,2,12,0,0,435.8754679551878,435.8754679551878,500.43232422766397,1.056,1.2053333333333334,1.2586666666666666
61,58,1,11,0,1,435.5202601381811,435.5202601381811,435.5202601381811,1.056,1.2053333333333334,1.2586666666666666
62,59,2,11,0,1,436.0202601381811,435.5202601381811,436.0202601381811,1.056,1.2053333333333334,1.2586666666666666
63,60,1,10,0,1,435.5202601381811,435.5202601381811,435.5202601381811,1.056,1.2053333333333334,1.2586666666666666
64,61,2,11,0,0,435.5202601381811,435.5202601381811,445.5911731371474,1.056,1.2053333333333334,1.2586666666666666
65,62,0,12,0,0,435.5202601381811,435.5202601381811,460.2458386620017,1.056,1.2053333333333334,1.2586666666666666
66,63,2,11,0,1,437.4001299961263,435.5202601381811,437.4001299961263,1.056,1.2053333333333334,1.2586666666666666
67,64,1,11,0,1,436.7168840771153,435.5202601381811,436.7168840771153,1.056,1.2053333333333334,1.2586666666666666
68,65,2,12,0,0,436.7168840771153,435.5202601381811,462.0191816165251,1.056,1.2053333333333334,1.2586666666666666
69,66,1,11,0,0,436.7168840771153,435.5202601381811,454.9039881547318,1.056,1.2053333333333334,1.2586666666666666
70,67,0,12,0,1,435.8168840771153,435.5202601381811,435.8168840771153,1.056,1.2053333333333334,1.2586666666666666
71,68,1,11,0,0,435.8168840771153,435.5202601381811,470.22678364499285,1.056,1.2053333333333334,1.2586666666666666
72,69,0,8,0,0,435.8168840771153,435.5202601381811,461.11918161652505,1.056,1.2053333333333334,1.2586666666666666
73,70,1,12,0,1,436.1168840771153,435.5202601381811,436.1168840771153,1.056,1.2053333333333334,1.2586666666666666
74,71,1,9,0,1,438.4168840771153,435.5202601381811,438.4168840771153,1.056,1.2053333333333334,1.2586666666666666
75,72,1,8,0,0,438.4168840771153,435.5202601381811,449.055748786771,1.056,1.2053333333333334,1.2586666666666666
76,73,0,9,0,0,438.4168840771153,435.5202601381811,441.92813743778237,1.3019428571428573,1.3242666666666667,1.0819333333333332
77,74,0,10,0,1,437.9168840771153,435.5202601381811,437.9168840771153,1.3019428571428573,1.3242666666666667,1.0819333333333332
78,75,1,10,0,0,437.9168840771153,435.5202601381811,446.555748786771,1.3019428571428573,1.3242666666666667,1.0819333333333332
79,76,1,10,0,1,435.9168840771153,435.5202601381811,435.9168840771153,1.3019428571428573,1.3242666666666667,1.0819333333333332
80,77,0,11,0,1,439.42813743778237,435.5202601381811,439.42813743778237,1.3019428571428573,1.3242666666666667,1.0819333333333332
81,78,1,9,0,0,439.42813743778237,435.5202601381811,461.2191816165251,1.3019428571428573,1.3242666666666667,1.0819333333333332
82,79,0,10,0,0,439.42813743778237,435.5202601381811,450.3406107015274,1.3019428571428573,1.3242666666666667,1.0819333333333332
83,80,0,11,0,1,439.42813743778237,435.5202601381811,439.42813743778237,1.3019428571428573,1.3242666666666667,1.0819333333333332
84,81,2,10,0,1,424.68000275329297,424.68000275329297,424.68000275329297,1.3019428571428573,1.3242666666666667,1.0819333333333332
85,82,1,9,0,1,424.68000275329297,424.68000275329297,424.68000275329297,1.3019428571428573,1.3242666666666667,1.0819333333333332
86,83,0,12,0,0,424.68000275329297,424.68000275329297,432.7042505229392,1.3019428571428573,1.3242666666666667,1.0819333333333332
87,84,1,12,0,0,424.68000275329297,424.68000275329297,444.4732398551868,1.3019428571428573,1.3242666666666667,1.0819333333333332
88,85,0,10,0,0,424.68000275329297,424.68000275329297,444.4732398551868,1.3019428571428573,1.3242666666666667,1.0819333333333332
89,86,0,9,0,0,424.68000275329297,424.68000275329297,432.11380834601067,1.3019428571428573,1.3242666666666667,1.0819333333333332
90,87,0,10,0,1,421.4747071155026,421.4747071155026,421.4747071155026,1.3019428571428573,1.3242666666666667,1.0819333333333332
91,88,1,10,0,0,421.4747071155026,421.4747071155026,429.9693926294105,1.3019428571428573,1.3242666666666667,1.0819333333333332
92,89,1,9,0,0,421.4747071155026,421.4747071155026,429.9693926294105,1.3019428571428573,1.3242666666666667,1.0819333333333332
93,90,1,10,0,0,421.4747071155026,421.4747071155026,429.9693926294105,1.3019428571428573,1.3242666666666667,1.0819333333333332
94,91,0,10,0,0,421.4747071155026,421.4747071155026,448.43230759169626,1.3019428571428573,1.3242666666666667,1.0819333333333332
95,92,2,12,0,0,421.4747071155026,421.4747071155026,494.7456604735658,1.3019428571428573,1.3242666666666667,1.0819333333333332
96,93,2,11,0,1,429.9693926294105,421.4747071155026,429.9693926294105,1.3019428571428573,1.3242666666666667,1.0819333333333332
97,94,1,9,0,0,429.9693926294105,421.4747071155026,489.22821741080963,1.3019428571428573,1.3242666666666667,1.0819333333333332
98,95,1,10,0,0,429.9693926294105,421.4747071155026,449.69673338171236,1.3019428571428573,1.3242666666666667,1.0819333333333332
99,96,2,11,0,0,429.9693926294105,421.4747071155026,489.22821741080963,1.3019428571428573,1.3242666666666667,1.0819333333333332
100,97,2,12,0,0,429.9693926294105,421.4747071155026,449.69673338171236,1.3019428571428573,1.3242666666666667,1.0819333333333332
101,98,2,11,0,1,432.6042505229392,421.4747071155026,432.6042505229392,1.321554285714286,1.1594133333333334,1.2255466666666666
102,99,0,10,0,0,432.6042505229392,421.4747071155026,495.13136600370757,1.321554285714286,1.1594133333333334,1.2255466666666666
103,100,0,9,0,0,432.6042505229392,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
104,101,0,10,0,0,432.6042505229392,421.4747071155026,452.4232147384529,1.321554285714286,1.1594133333333334,1.2255466666666666
105,102,0,10,0,1,432.20425052293916,421.4747071155026,432.20425052293916,1.321554285714286,1.1594133333333334,1.2255466666666666
106,103,2,9,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.321554285714286,1.1594133333333334,1.2255466666666666
107,104,0,10,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
108,105,0,12,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
109,106,2,11,0,0,432.20425052293916,421.4747071155026,464.71132401524153,1.321554285714286,1.1594133333333334,1.2255466666666666
110,107,0,12,0,0,432.20425052293916,421.4747071155026,442.88023823507746,1.321554285714286,1.1594133333333334,1.2255466666666666
111,108,2,10,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
112,109,1,11,0,1,432.50425052293923,421.4747071155026,432.50425052293923,1.321554285714286,1.1594133333333334,1.2255466666666666
113,110,1,10,0,1,432.20425052293916,421.4747071155026,432.20425052293916,1.321554285714286,1.1594133333333334,1.2255466666666666
114,110,1,10,1,0,432.20425052293916,421.4747071155026,,,,
115,111,1,11,0,0,432.20425052293916,421.4747071155026,526.2916219737367,1.321554285714286,1.1594133333333334,1.2255466666666666
116,112,2,11,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.321554285714286,1.1594133333333334,1.2255466666666666
117,113,1,10,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.321554285714286,1.1594133333333334,1.2255466666666666
118,114,1,10,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
119,115,1,12,0,1,432.70425052293916,421.4747071155026,432.70425052293916,1.321554285714286,1.1594133333333334,1.2255466666666666
120,116,1,10,0,1,432.20425052293916,421.4747071155026,432.20425052293916,1.321554285714286,1.1594133333333334,1.2255466666666666
121,117,0,11,0,0,432.20425052293916,421.4747071155026,442.88023823507746,1.321554285714286,1.1594133333333334,1.2255466666666666
122,118,0,11,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
123,119,0,9,0,0,432.20425052293916,421.4747071155026,449.8406107015274,1.321554285714286,1.1594133333333334,1.2255466666666666
124,120,0,12,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.321554285714286,1.1594133333333334,1.2255466666666666
125,121,0,10,0,0,432.20425052293916,421.4747071155026,461.55834840931715,1.321554285714286,1.1594133333333334,1.2255466666666666
126,122,2,9,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.1239100952380954,1.1775306666666667,1.0204373333333332
127,123,1,12,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.1239100952380954,1.1775306666666667,1.0204373333333332
128,124,2,10,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.1239100952380954,1.1775306666666667,1.0204373333333332
129,125,1,9,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.1239100952380954,1.1775306666666667,1.0204373333333332
130,126,1,10,0,0,432.20425052293916,421.4747071155026,499.79792293686785,1.1239100952380954,1.1775306666666667,1.0204373333333332
131,127,2,12,0,0,432.20425052293916,421.4747071155026,452.0232147384528,1.1239100952380954,1.1775306666666667,1.0204373333333332
132,127,1,10,1,0,432.20425052293916,421.4747071155026,,,,
133,128,0,12,0,0,432.20425052293916,421.4747071155026,464.71132401524153,1.1239100952380954,1.1775306666666667,1.0204373333333332
134,129,1,12,0,0,432.20425052293916,421.4747071155026,479.15927003447973,1.1239100952380954,1.1775306666666667,1.0204373333333332
135,130,2,9,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.1239100952380954,1.1775306666666667,1.0204373333333332
136,131,0,10,0,0,432.20425052293916,421.4747071155026,494.73136600370754,1.1239100952380954,1.1775306666666667,1.0204373333333332
137,132,2,9,0,0,432.20425052293916,421.4747071155026,553.3772296109739,1.1239100952380954,1.1775306666666667,1.0204373333333332
138,133,2,12,0,1,430.6011830462025,421.4747071155026,430.6011830462025,1.1239100952380954,1.1775306666666667,1.0204373333333332
139,134,2,10,0,1,414.76555884253054,414.76555884253054,414.76555884253054,1.1239100952380954,1.1775306666666667,1.0204373333333332
140,135,1,10,0,0,414.76555884253054,414.76555884253054,484.3340422196592,1.1239100952380954,1.1775306666666667,1.0204373333333332
141,136,1,8,0,0,414.76555884253054,414.76555884253054,484.3340422196592,1.1239100952380954,1.1775306666666667,1.0204373333333332
142,137,0,12,0,1,401.11581598202747,401.11581598202747,401.11581598202747,1.1239100952380954,1.1775306666666667,1.0204373333333332
143,138,0,9,0,0,401.11581598202747,401.11581598202747,407.2071846907014,1.1239100952380954,1.1775306666666667,1.0204373333333332
144,139,1,12,0,1,401.23418071618494,401.11581598202747,401.23418071618494,1.1239100952380954,1.1775306666666667,1.0204373333333332
145,140,1,10,0,1,400.3158159820274,400.3158159820274,400.3158159820274,1.1239100952380954,1.1775306666666667,1.0204373333333332
146,141,1,10,0,0,400.3158159820274,400.3158159820274,407.50718469070137,1.1239100952380954,1.1775306666666667,1.0204373333333332
147,142,2,11,0,0,400.3158159820274,400.3158159820274,402.14082295131533,1.1239100952380954,1.1775306666666667,1.0204373333333332
148,143,1,11,0,1,402.14082295131533,400.3158159820274,402.14082295131533,1.1239100952380954,1.1775306666666667,1.0204373333333332
149,144,2,10,0,0,402.14082295131533,400.3158159820274,404.5071846907014,1.1239100952380954,1.1775306666666667,1.0204373333333332
150,145,1,10,0,0,402.14082295131533,400.3158159820274,404.5071846907014,1.1239100952380954,1.1775306666666667,1.0204373333333332
151,146,0,9,0,1,399.91581598202737,399.91581598202737,399.91581598202737,1.2991280761904762,1.1086912000000002,1.0830165333333333
152,147,2,12,0,0,399.91581598202737,399.91581598202737,410.9163751350849,1.2991280761904762,1.1086912000000002,1.0830165333333333
153,148,0,10,0,1,397.64965246084034,397.64965246084034,397.64965246084034,1.2991280761904762,1.1086912000000002,1.0830165333333333
154,149,0,9,0,1,397.64965246084034,397.64965246084034,397.64965246084034,1.2991280761904762,1.1086912000000002,1.0830165333333333
155,150,0,9,0,1,403.32127604645376,397.64965246084034,403.32127604645376,1.2991280761904762,1.1086912000000002,1.0830165333333333
156,151,1,9,0,1,403.32127604645376,397.64965246084034,403.32127604645376,1.2991280761904762,1.1086912000000002,1.0830165333333333
157,152,2,9,0,0,403.32127604645376,397.64965246084034,419.23369686635556,1.2991280761904762,1.1086912000000002,1.0830165333333333
158,153,0,12,0,1,403.32127604645376,397.64965246084034,403.32127604645376,1.2991280761904762,1.1086912000000002,1.0830165333333333
159,154,1,9,0,1,403.41487323041883,397.64965246084034,403.41487323041883,1.2991280761904762,1.1086912000000002,1.0830165333333333
160,155,0,8,0,1,403.41487323041883,397.64965246084034,403.41487323041883,1.2991280761904762,1.1086912000000002,1.0830165333333333
161,156,0,10,0,1,402.7212760464538,397.64965246084034,402.7212760464538,1.2991280761904762,1.1086912000000002,1.0830165333333333
162,156,2,12,1,0,402.7212760464538,397.64965246084034,,,,
163,157,0,11,0,0,402.7212760464538,397.64965246084034,414.267333184935,1.2991280761904762,1.1086912000000002,1.0830165333333333
164,158,0,9,0,0,402.7212760464538,397.64965246084034,479.1925633701877,1.2991280761904762,1.1086912000000002,1.0830165333333333
165,159,2,12,0,1,391.7456178836597,391.7456178836597,391.7456178836597,1.2991280761904762,1.1086912000000002,1.0830165333333333
166,160,2,10,0,1,391.7456178836597,391.7456178836597,391.7456178836597,1.2991280761904762,1.1086912000000002,1.0830165333333333
167,161,2,9,0,1,391.7456178836597,391.7456178836597,391.7456178836597,1.2991280761904762,1.1086912000000002,1.0830165333333333
168,162,0,10,0,0,391.7456178836597,391.7456178836597,396.2746593575862,1.2991280761904762,1.1086912000000002,1.0830165333333333
169,163,0,10,0,1,391.6422416848328,391.6422416848328,391.6422416848328,1.2991280761904762,1.1086912000000002,1.0830165333333333
170,164,1,10,0,1,389.27164910032536,389.27164910032536,389.27164910032536,1.2991280761904762,1.1086912000000002,1.0830165333333333
171,165,1,12,0,0,389.27164910032536,389.27164910032536,395.4551434250613,1.2991280761904762,1.1086912000000002,1.0830165333333333
172,166,2,9,0,0,389.27164910032536,389.27164910032536,405.855306847944,1.2991280761904762,1.1086912000000002,1.0830165333333333
173,167,2,11,0,0,389.27164910032536,389.27164910032536,391.6422416848328,1.2991280761904762,1.1086912000000002,1.0830165333333333
174,168,2,12,0,1,387.5828635168598,387.5828635168598,387.5828635168598,1.2991280761904762,1.1086912000000002,1.0830165333333333
175,169,1,12,0,0,387.5828635168598,387.5828635168598,415.9147706681348,1.2991280761904762,1.1086912000000002,1.0830165333333333
176,170,0,11,0,0,387.5828635168598,387.5828635168598,397.57198656939954,1.621120642770563,1.2869529600000003,1.2664132266666668
177,171,0,9,0,1,385.633705908373,385.633705908373,385.633705908373,1.621120642770563,1.2869529600000003,1.2664132266666668
178,172,0,9,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
179,173,1,9,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
180,174,1,12,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
181,175,2,12,0,0,385.633705908373,385.633705908373,393.14125297589305,1.621120642770563,1.2869529600000003,1.2664132266666668
182,176,2,10,0,0,385.633705908373,385.633705908373,391.433705908373,1.621120642770563,1.2869529600000003,1.2664132266666668
183,177,2,10,0,1,385.63370590837303,385.633705908373,385.63370590837303,1.621120642770563,1.2869529600000003,1.2664132266666668
184,178,1,9,0,0,385.63370590837303,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
185,179,0,10,0,1,385.63370590837303,385.633705908373,385.63370590837303,1.621120642770563,1.2869529600000003,1.2664132266666668
186,180,0,9,0,1,385.63370590837303,385.633705908373,385.63370590837303,1.621120642770563,1.2869529600000003,1.2664132266666668
187,181,1,11,0,0,385.63370590837303,385.633705908373,390.6476805448916,1.621120642770563,1.2869529600000003,1.2664132266666668
188,182,2,9,0,1,387.533705908373,385.633705908373,387.533705908373,1.621120642770563,1.2869529600000003,1.2664132266666668
189,183,2,10,0,0,387.533705908373,385.633705908373,493.34098796682616,1.621120642770563,1.2869529600000003,1.2664132266666668
190,184,2,9,0,1,387.8711167927719,385.633705908373,387.8711167927719,1.621120642770563,1.2869529600000003,1.2664132266666668
191,185,0,11,0,0,387.8711167927719,385.633705908373,498.42453547939573,1.621120642770563,1.2869529600000003,1.2664132266666668
192,186,0,10,0,1,385.633705908373,385.633705908373,385.633705908373,1.621120642770563,1.2869529600000003,1.2664132266666668
193,187,2,9,0,0,385.633705908373,385.633705908373,428.6571049644406,1.621120642770563,1.2869529600000003,1.2664132266666668
194,188,0,11,0,0,385.633705908373,385.633705908373,388.733705908373,1.621120642770563,1.2869529600000003,1.2664132266666668
195,189,1,11,0,0,385.633705908373,385.633705908373,485.62750173085874,1.621120642770563,1.2869529600000003,1.2664132266666668
196,190,1,9,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
197,191,1,11,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
198,192,2,9,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
199,193,2,10,0,0,385.633705908373,385.633705908373,392.36579426893786,1.621120642770563,1.2869529600000003,1.2664132266666668
200,194,0,11,0,0,385.633705908373,385.633705908373,406.0348173595626,1.621120642770563,1.2869529600000003,1.2664132266666668
201,195,1,10,0,1,385.633705908373,385.633705908373,385.633705908373,1.6080076253275615,1.0295625680000002,1.0797972480000002
202,196,1,10,0,1,385.633705908373,385.633705908373,385.633705908373,1.6080076253275615,1.0295625680000002,1.0797972480000002
203,197,2,9,0,0,385.633705908373,385.633705908373,427.23794341357785,1.6080076253275615,1.0295625680000002,1.0797972480000002
204,198,2,10,0,1,386.1337059083729,385.633705908373,386.1337059083729,1.6080076253275615,1.0295625680000002,1.0797972480000002
205,199,2,10,0,0,386.1337059083729,385.633705908373,398.2635488626375,1.6080076253275615,1.0295625680000002,1.0797972480000002
206,200,2,11,0,0,386.1337059083729,385.633705908373,392.36579426893786,1.6080076253275615,1.0295625680000002,1.0797972480000002
207,201,2,12,0,0,386.1337059083729,385.633705908373,445.18115727578714,1.6080076253275615,1.0295625680000002,1.0797972480000002
208,202,2,10,0,0,386.1337059083729,385.633705908373,417.0248162501574,1.6080076253275615,1.0295625680000002,1.0797972480000002
209,203,0,10,0,0,386.1337059083729,385.633705908373,399.77752917223154,1.6080076253275615,1.0295625680000002,1.0797972480000002
210,204,0,10,0,0,386.1337059083729,385.633705908373,505.09752227933427,1.6080076253275615,1.0295625680000002,1.0797972480000002
211,205,2,9,0,1,386.1337059083729,385.633705908373,386.1337059083729,1.6080076253275615,1.0295625680000002,1.0797972480000002
212,206,2,9,0,0,386.1337059083729,385.633705908373,392.8657942689378,1.6080076253275615,1.0295625680000002,1.0797972480000002
213,207,2,11,0,0,386.1337059083729,385.633705908373,394.13149857200517,1.6080076253275615,1.0295625680000002,1.0797972480000002
214,208,0,8,0,0,386.1337059083729,385.633705908373,417.7699654583512,1.6080076253275615,1.0295625680000002,1.0797972480000002
215,209,0,12,0,1,385.633705908373,385.633705908373,385.633705908373,1.6080076253275615,1.0295625680000002,1.0797972480000002
216,210,2,9,0,0,385.633705908373,385.633705908373,392.36579426893786,1.6080076253275615,1.0295625680000002,1.0797972480000002
217,211,1,10,0,0,385.633705908373,385.633705908373,393.1559653777224,1.6080076253275615,1.0295625680000002,1.0797972480000002
218,212,2,11,0,1,386.033705908373,385.633705908373,386.033705908373,1.6080076253275615,1.0295625680000002,1.0797972480000002
219,213,1,12,0,1,385.43370590837304,385.43370590837304,385.43370590837304,1.6080076253275615,1.0295625680000002,1.0797972480000002
220,214,0,9,0,0,385.43370590837304,385.43370590837304,392.16579426893793,1.6080076253275615,1.0295625680000002,1.0797972480000002
221,215,1,12,0,0,385.43370590837304,385.43370590837304,388.8476805448916,1.6080076253275615,1.0295625680000002,1.0797972480000002
222,216,1,9,0,1,385.43370590837304,385.43370590837304,385.43370590837304,1.6080076253275615,1.0295625680000002,1.0797972480000002
223,217,1,11,0,0,385.43370590837304,385.43370590837304,439.50635682804386,1.6080076253275615,1.0295625680000002,1.0797972480000002
224,218,2,11,0,0,385.43370590837304,385.43370590837304,392.16579426893793,1.6080076253275615,1.0295625680000002,1.0797972480000002
225,219,0,8,0,1,385.43370590837304,385.43370590837304,385.43370590837304,1.6080076253275615,1.0295625680000002,1.0797972480000002
226,220,0,11,0,1,385.43370590837304,385.43370590837304,385.43370590837304,1.453072766928716,1.1379357686857146,0.9138377984000002
227,221,0,10,0,0,385.43370590837304,385.43370590837304,392.16579426893793,1.453072766928716,1.1379357686857146,0.9138377984000002
228,222,0,9,0,0,385.43370590837304,385.43370590837304,387.2329937308545,1.453072766928716,1.1379357686857146,0.9138377984000002
229,223,0,12,0,1,384.933705908373,384.933705908373,384.933705908373,1.453072766928716,1.1379357686857146,0.9138377984000002
230,224,0,9,0,0,384.933705908373,384.933705908373,391.46579426893794,1.453072766928716,1.1379357686857146,0.9138377984000002
231,225,0,11,0,0,384.933705908373,384.933705908373,412.03481735956257,1.453072766928716,1.1379357686857146,0.9138377984000002
232,226,0,10,0,0,384.933705908373,384.933705908373,451.30558889955734,1.453072766928716,1.1379357686857146,0.9138377984000002
233,227,2,9,0,1,384.833705908373,384.833705908373,384.833705908373,1.453072766928716,1.1379357686857146,0.9138377984000002
234,228,0,11,0,1,380.6637359914614,380.6637359914614,380.6637359914614,1.453072766928716,1.1379357686857146,0.9138377984000002
235,229,0,9,0,0,380.6637359914614,380.6637359914614,384.623729733775,1.453072766928716,1.1379357686857146,0.9138377984000002
