decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,12,0,0,552.9204350569995,487.8072587360499,487.8072587360499
2,2,0,10,0,0,531.0706809839049,487.8072587360499,487.8072587360499
3,3,0,9,0,1,487.8072587360499,487.8072587360499,487.8072587360499
4,3,1,9,1,0,,487.8072587360499,487.8072587360499
5,4,2,9,0,1,482.85247101119637,482.85247101119637,482.85247101119637
6,5,2,10,0,0,489.2539047566214,482.85247101119637,482.85247101119637
7,6,1,10,0,1,482.85247101119637,482.85247101119637,482.85247101119637
8,7,1,8,0,0,487.8072587360499,482.85247101119637,482.85247101119637
9,8,2,10,0,1,465.205088716998,465.205088716998,465.205088716998
10,9,0,10,0,0,475.6345045025869,465.205088716998,465.205088716998
11,10,0,9,0,1,451.73220985910007,451.73220985910007,451.73220985910007
12,11,1,9,0,0,516.5147635767535,451.73220985910007,451.73220985910007
13,12,0,11,0,0,466.64235672042565,451.73220985910007,451.73220985910007
14,13,0,9,0,1,444.6068735656693,444.6068735656693,444.6068735656693
15,14,0,8,0,0,508.65774545006417,444.6068735656693,444.6068735656693
16,15,0,9,0,0,452.6947544655152,444.6068735656693,444.6068735656693
17,16,1,10,0,0,462.95118287066225,444.6068735656693,444.6068735656693
18,17,0,11,0,0,449.30687356566915,444.6068735656693,444.6068735656693
19,18,2,10,0,0,447.87721966235887,444.6068735656693,444.6068735656693
20,19,0,11,0,0,482.95811477287043,444.6068735656693,444.6068735656693
21,20,2,9,0,1,441.87900368186513,441.87900368186513,441.87900368186513
22,21,0,9,0,0,600.9907132972128,441.87900368186513,441.87900368186513
23,22,0,9,0,0,463.98402901245726,441.87900368186513,441.87900368186513
24,23,0,11,0,0,506.4241905046306,441.87900368186513,441.87900368186513
25,24,0,12,0,0,450.5740778480208,441.87900368186513,441.87900368186513
26,25,1,10,0,0,450.1421780748558,441.87900368186513,441.87900368186513
27,26,2,10,0,1,440.7151817866547,440.7151817866547,440.7151817866547
28,27,1,11,0,1,441.9826591820457,441.9826591820457,440.7151817866547
29,28,1,8,0,1,441.9826591820457,441.9826591820457,440.7151817866547
30,29,0,11,0,0,462.60384468017867,441.9826591820457,440.7151817866547
31,30,1,10,0,0,503.7893929645744,441.9826591820457,440.7151817866547
32,31,2,9,0,0,464.21107174723954,441.9826591820457,440.7151817866547
33,32,1,9,0,0,484.72748978169466,441.9826591820457,440.7151817866547
34,33,0,11,0,1,441.9826591820457,441.9826591820457,440.7151817866547
35,34,2,12,0,0,444.1173314108995,441.9826591820457,440.7151817866547
36,35,2,9,0,0,459.88265918204576,441.9826591820457,440.7151817866547
37,36,2,8,0,0,462.60384468017867,441.9826591820457,440.7151817866547
38,37,1,11,0,1,433.799171625797,433.799171625797,433.799171625797
39,38,1,10,0,1,431.499171625797,431.499171625797,431.499171625797
40,39,1,9,0,1,431.499171625797,431.499171625797,431.499171625797
41,40,1,8,0,1,431.499171625797,431.499171625797,431.499171625797
42,41,2,11,0,1,431.499171625797,431.499171625797,431.499171625797
43,41,0,12,1,0,,431.499171625797,431.499171625797
44,42,1,12,0,0,457.1860195555599,431.499171625797,431.499171625797
45,43,2,11,0,1,431.499171625797,431.499171625797,431.499171625797
46,44,0,8,0,0,450.799171625797,431.499171625797,431.499171625797
47,44,2,9,1,0,,431.499171625797,431.499171625797
48,45,2,11,0,0,487.88380408503997,431.499171625797,431.499171625797
49,46,2,12,0,0,450.799171625797,431.499171625797,431.499171625797
50,47,2,9,0,1,431.499171625797,431.499171625797,431.499171625797
51,47,1,9,1,0,,431.499171625797,431.499171625797
52,48,2,12,0,1,431.499171625797,431.499171625797,431.499171625797
53,49,0,11,0,1,431.95225777135204,431.95225777135204,431.499171625797
54,50,2,9,0,0,626.5930473992853,431.95225777135204,431.499171625797
55,51,1,11,0,0,484.95966912671565,431.95225777135204,431.499171625797
56,52,0,9,0,1,431.499171625797,431.499171625797,431.499171625797
57,53,1,10,0,1,431.95225777135204,431.95225777135204,431.499171625797
58,54,0,12,0,1,418.3207598340598,418.3207598340598,418.3207598340598
59,55,0,11,0,1,410.62344054830436,410.62344054830436,410.62344054830436
60,56,1,11,0,1,406.1568333052352,406.1568333052352,406.1568333052352
61,56,1,9,1,0,,406.1568333052352,406.1568333052352
62,57,1,10,0,0,454.1799026376738,406.1568333052352,406.1568333052352
63,58,2,9,0,1,411.42941885867447,411.42941885867447,406.1568333052352
64,59,0,8,0,1,406.6568333052352,406.6568333052352,406.1568333052352
65,60,0,11,0,0,454.1092643846327,406.6568333052352,406.1568333052352
66,61,1,8,0,1,406.4568333052352,406.4568333052352,406.1568333052352
67,62,0,11,0,0,430.34849454632405,406.4568333052352,406.1568333052352
68,63,0,10,0,1,406.4568333052352,406.4568333052352,406.1568333052352
69,64,1,9,0,0,469.9625799194154,406.4568333052352,406.1568333052352
70,65,0,11,0,1,406.15683330523524,406.15683330523524,406.1568333052352
71,66,1,10,0,0,444.256721093902,406.15683330523524,406.1568333052352
72,67,0,9,0,1,405.8568333052352,405.8568333052352,405.8568333052352
73,67,0,9,1,0,,405.8568333052352,405.8568333052352
74,67,1,11,1,0,,405.8568333052352,405.8568333052352
75,68,2,10,0,0,447.6763820948456,405.8568333052352,405.8568333052352
76,68,0,9,1,0,,405.8568333052352,405.8568333052352
77,69,0,12,0,0,423.23995356858023,405.8568333052352,405.8568333052352
78,70,2,10,0,0,419.6046730360919,405.8568333052352,405.8568333052352
79,71,2,10,0,0,443.3320573082055,405.8568333052352,405.8568333052352
80,72,2,9,0,0,431.9698330995925,405.8568333052352,405.8568333052352
81,73,1,11,0,0,417.62122064134235,405.8568333052352,405.8568333052352
82,73,0,9,1,0,,405.8568333052352,405.8568333052352
83,74,0,9,0,0,409.2568333052352,405.8568333052352,405.8568333052352
84,75,2,9,0,0,410.633193464365,405.8568333052352,405.8568333052352
85,76,0,11,0,0,899.9478635492123,405.8568333052352,405.8568333052352
86,77,2,12,0,0,407.28293211284324,405.8568333052352,405.8568333052352
87,78,2,8,0,1,407.95683330523514,407.95683330523514,405.8568333052352
88,79,0,9,0,0,445.4320573082054,407.95683330523514,405.8568333052352
89,80,0,9,0,1,405.8568333052352,405.8568333052352,405.8568333052352
90,81,2,9,0,0,432.06983309959253,405.8568333052352,405.8568333052352
91,82,2,11,0,0,431.91571976904214,405.8568333052352,405.8568333052352
92,83,1,9,0,0,695.780641159142,405.8568333052352,405.8568333052352
93,84,1,8,0,0,492.3555942357483,405.8568333052352,405.8568333052352
94,84,1,11,1,0,,405.8568333052352,405.8568333052352
95,84,2,10,1,0,,405.8568333052352,405.8568333052352
96,85,1,10,0,0,444.3568333052353,405.8568333052352,405.8568333052352
97,85,2,9,1,0,,405.8568333052352,405.8568333052352
98,86,1,11,0,0,453.87990263767387,405.8568333052352,405.8568333052352
99,87,1,11,0,0,453.87990263767387,405.8568333052352,405.8568333052352
100,88,0,9,0,0,426.9993247711392,405.8568333052352,405.8568333052352
101,89,2,10,0,0,411.1294188586745,405.8568333052352,405.8568333052352
102,90,0,9,0,1,406.15683330523524,406.15683330523524,405.8568333052352
103,91,1,10,0,0,460.3769736487621,406.15683330523524,405.8568333052352
104,91,1,11,1,0,,406.15683330523524,405.8568333052352
105,92,1,11,0,0,436.95683330523536,406.15683330523524,405.8568333052352
106,93,0,8,0,1,405.8568333052352,405.8568333052352,405.8568333052352
107,93,0,11,1,0,,405.8568333052352,405.8568333052352
108,94,1,10,0,0,432.3698330995925,405.8568333052352,405.8568333052352
109,95,2,8,0,0,410.9805958316869,405.8568333052352,405.8568333052352
110,96,0,10,0,0,653.7697832615748,405.8568333052352,405.8568333052352
111,97,2,10,0,1,409.96616141391,409.96616141391,405.8568333052352
112,98,1,9,0,0,412.91380717481246,409.96616141391,405.8568333052352
113,99,1,10,0,0,464.0172035086187,409.96616141391,405.8568333052352
114,100,2,10,0,0,557.2569800018849,409.96616141391,405.8568333052352
115,101,1,11,0,0,478.7295532624865,409.96616141391,405.8568333052352
116,101,2,9,1,0,,409.96616141391,405.8568333052352
117,102,2,11,0,0,594.4309253893107,409.96616141391,405.8568333052352
118,103,2,8,0,1,411.66616141391,411.66616141391,405.8568333052352
119,104,1,9,0,0,460.95396261551997,411.66616141391,405.8568333052352
120,105,2,8,0,1,412.16616141391,412.16616141391,405.8568333052352
121,106,2,9,0,0,478.8203735756307,412.16616141391,405.8568333052352
122,107,1,11,0,1,411.66616141391,411.66616141391,405.8568333052352
123,108,0,9,0,0,418.97690863008694,411.66616141391,405.8568333052352
124,109,0,10,0,0,457.24400633624316,411.66616141391,405.8568333052352
125,110,2,9,0,1,411.90722361964777,411.90722361964777,405.8568333052352
126,111,2,10,0,0,438.11179700091367,411.90722361964777,405.8568333052352
127,112,0,9,0,1,411.7072236196478,411.7072236196478,405.8568333052352
128,113,2,11,0,1,411.6072236196478,411.6072236196478,405.8568333052352
129,114,2,8,0,0,480.3203735756307,411.6072236196478,405.8568333052352
130,115,2,9,0,1,411.9072236196478,411.9072236196478,405.8568333052352
131,116,1,10,0,0,423.99630831668696,411.9072236196478,405.8568333052352
132,117,0,10,0,0,414.2072236196477,411.9072236196478,405.8568333052352
133,118,2,10,0,0,416.23626539277126,411.9072236196478,405.8568333052352
134,119,2,11,0,0,432.4637160950319,411.9072236196478,405.8568333052352
135,120,2,10,0,0,480.62037357563077,411.9072236196478,405.8568333052352
136,121,0,9,0,1,412.1072236196478,412.1072236196478,405.8568333052352
137,122,2,8,0,1,411.9072236196478,411.9072236196478,405.8568333052352
138,123,0,12,0,1,412.2072236196479,412.2072236196479,405.8568333052352
139,124,0,9,0,1,412.2072236196479,412.2072236196479,405.8568333052352
140,125,1,9,0,1,411.9072236196479,411.9072236196479,405.8568333052352
141,126,2,11,0,0,459.0764079118002,411.9072236196479,405.8568333052352
142,127,0,9,0,1,411.6072236196478,411.6072236196478,405.8568333052352
143,128,2,11,0,1,417.09517678953887,417.09517678953887,405.8568333052352
144,129,2,9,0,0,427.9637160950319,417.09517678953887,405.8568333052352
145,130,0,9,0,0,511.61706402640766,417.09517678953887,405.8568333052352
146,130,1,11,1,0,,417.09517678953887,405.8568333052352
147,131,1,9,0,0,445.8247826449155,417.09517678953887,405.8568333052352
148,132,2,9,0,0,427.9785023617135,417.09517678953887,405.8568333052352
149,133,0,9,0,1,410.2083584305223,410.2083584305223,405.8568333052352
150,134,1,12,0,1,414.63626539277124,414.63626539277124,405.8568333052352
151,135,0,10,0,1,414.3362653927712,414.3362653927712,405.8568333052352
152,136,0,11,0,1,414.53626539277127,414.53626539277127,405.8568333052352
153,137,0,11,0,1,414.3362653927712,414.3362653927712,405.8568333052352
154,138,2,9,0,0,462.1914414213703,414.3362653927712,405.8568333052352
155,139,1,10,0,1,413.8362653927712,413.8362653927712,405.8568333052352
156,140,2,9,0,0,415.0362653927712,413.8362653927712,405.8568333052352
157,141,1,9,0,0,444.73626539277126,413.8362653927712,405.8568333052352
158,142,2,9,0,0,436.8117970009137,413.8362653927712,405.8568333052352
159,143,0,10,0,1,413.7362653927712,413.7362653927712,405.8568333052352
160,144,1,9,0,0,415.93626539277113,413.7362653927712,405.8568333052352
161,145,1,10,0,1,413.7362653927712,413.7362653927712,405.8568333052352
162,146,0,8,0,1,413.7362653927712,413.7362653927712,405.8568333052352
163,146,2,9,1,0,,413.7362653927712,405.8568333052352
164,147,0,11,0,0,475.9568392361504,413.7362653927712,405.8568333052352
165,148,0,8,0,1,414.0362653927712,414.0362653927712,405.8568333052352
166,149,2,8,0,0,559.8899141806709,414.0362653927712,405.8568333052352
167,150,1,11,0,1,413.7362653927712,413.7362653927712,405.8568333052352
168,150,2,10,1,0,,413.7362653927712,405.8568333052352
169,151,2,11,0,0,448.4896165509634,413.7362653927712,405.8568333052352
170,152,0,11,0,1,414.03626539277127,414.03626539277127,405.8568333052352
171,153,0,8,0,1,409.20835843052225,409.20835843052225,405.8568333052352
172,154,2,8,0,1,409.60835843052223,409.60835843052223,405.8568333052352
173,155,1,10,0,0,414.13626539277124,409.60835843052223,405.8568333052352
174,156,0,10,0,1,409.20835843052225,409.20835843052225,405.8568333052352
175,157,2,11,0,1,408.7912755614796,408.7912755614796,405.8568333052352
176,158,2,10,0,0,409.5912755614796,408.7912755614796,405.8568333052352
177,159,0,11,0,1,407.30070296254286,407.30070296254286,405.8568333052352
178,160,0,10,0,0,429.69932477113923,407.30070296254286,405.8568333052352
179,161,0,10,0,0,445.67689578763697,407.30070296254286,405.8568333052352
180,162,1,10,0,0,429.69932477113923,407.30070296254286,405.8568333052352
181,163,2,12,0,0,464.4399221914597,407.30070296254286,405.8568333052352
182,164,2,11,0,0,453.29898121401203,407.30070296254286,405.8568333052352
183,165,0,10,0,0,412.05502608696315,407.30070296254286,405.8568333052352
184,166,1,10,0,0,438.6357043932414,407.30070296254286,405.8568333052352
185,167,2,10,0,0,429.69932477113923,407.30070296254286,405.8568333052352
186,168,2,11,0,0,445.8457099901318,407.30070296254286,405.8568333052352
187,169,2,10,0,0,412.05502608696315,407.30070296254286,405.8568333052352
188,170,0,9,0,0,532.6887556779955,407.30070296254286,405.8568333052352
189,171,1,9,0,0,429.69932477113923,407.30070296254286,405.8568333052352
190,172,0,9,0,1,406.7007029625429,406.7007029625429,405.8568333052352
191,173,0,9,0,0,429.09932477113927,406.7007029625429,405.8568333052352
192,174,1,8,0,0,492.08288120548104,406.7007029625429,405.8568333052352
193,175,2,10,0,0,431.6993247711393,406.7007029625429,405.8568333052352
194,176,1,12,0,0,625.5987343916544,406.7007029625429,405.8568333052352
195,177,0,11,0,0,437.5117970009138,406.7007029625429,405.8568333052352
196,178,1,9,0,0,502.82251540520485,406.7007029625429,405.8568333052352
197,179,0,9,0,0,445.076895787637,406.7007029625429,405.8568333052352
198,180,0,9,0,0,421.05150661038533,406.7007029625429,405.8568333052352
199,181,1,9,0,1,406.70070296254283,406.70070296254283,405.8568333052352
200,182,0,9,0,1,406.8007029625428,406.8007029625428,405.8568333052352
201,183,0,11,0,0,438.68490139806556,406.8007029625428,405.8568333052352
202,184,1,10,0,0,431.19932477113923,406.8007029625428,405.8568333052352
203,185,2,10,0,0,429.1993247711392,406.8007029625428,405.8568333052352
204,186,2,9,0,0,429.1993247711392,406.8007029625428,405.8568333052352
205,187,1,12,0,0,408.9007029625428,406.8007029625428,405.8568333052352
206,188,1,9,0,0,412.75502608696314,406.8007029625428,405.8568333052352
207,189,1,10,0,0,412.75502608696314,406.8007029625428,405.8568333052352
208,190,0,10,0,0,429.1993247711392,406.8007029625428,405.8568333052352
209,191,1,10,0,0,412.75502608696314,406.8007029625428,405.8568333052352
210,192,0,9,0,0,432.1977892579613,406.8007029625428,405.8568333052352
211,193,1,9,0,0,414.1550260869631,406.8007029625428,405.8568333052352
212,194,2,11,0,0,412.75502608696314,406.8007029625428,405.8568333052352
213,195,1,10,0,0,431.5159802687718,406.8007029625428,405.8568333052352
214,196,0,11,0,0,429.1993247711392,406.8007029625428,405.8568333052352
215,197,2,11,0,0,412.6550260869631,406.8007029625428,405.8568333052352
216,198,1,12,0,0,412.75502608696314,406.8007029625428,405.8568333052352
217,199,0,10,0,0,411.55502608696315,406.8007029625428,405.8568333052352
218,200,1,8,0,0,412.75502608696314,406.8007029625428,405.8568333052352
219,201,1,10,0,0,412.75502608696314,406.8007029625428,405.8568333052352
220,202,1,11,0,0,467.79932477113925,406.8007029625428,405.8568333052352
221,203,2,9,0,0,429.1993247711392,406.8007029625428,405.8568333052352
222,204,1,12,0,0,429.1993247711392,406.8007029625428,405.8568333052352
223,205,1,9,0,0,429.1993247711392,406.8007029625428,405.8568333052352
224,206,0,10,0,1,407.1007029625428,407.1007029625428,405.8568333052352
225,207,1,10,0,0,429.1993247711392,407.1007029625428,405.8568333052352
226,208,2,9,0,0,445.52228680911173,407.1007029625428,405.8568333052352
227,209,1,11,0,0,432.85584518607243,407.1007029625428,405.8568333052352
228,210,0,11,0,1,406.8007029625428,406.8007029625428,405.8568333052352
229,211,2,12,0,0,429.1993247711392,406.8007029625428,405.8568333052352
230,212,2,9,0,0,412.75502608696314,406.8007029625428,405.8568333052352
231,213,0,10,0,0,412.75502608696314,406.8007029625428,405.8568333052352
232,214,0,10,0,0,446.6007029625428,406.8007029625428,405.8568333052352
233,215,2,9,0,1,405.9331383402054,405.9331383402054,405.8568333052352
234,216,0,9,0,0,412.133193464365,405.9331383402054,405.8568333052352
235,217,2,11,0,1,405.93313834020546,405.93313834020546,405.8568333052352
236,217,2,11,1,0,,405.93313834020546,405.8568333052352
237,218,2,10,0,0,412.03319346436496,405.93313834020546,405.8568333052352
238,219,2,9,0,0,412.23409228763273,405.93313834020546,405.8568333052352
239,220,2,12,0,0,427.6204456478375,405.93313834020546,405.8568333052352
240,221,0,11,0,1,406.23313834020547,406.23313834020547,405.8568333052352
241,222,0,9,0,1,405.93313834020546,405.93313834020546,405.8568333052352
242,223,1,11,0,0,479.06530360075817,405.93313834020546,405.8568333052352
243,224,2,11,0,0,450.11541367389884,405.93313834020546,405.8568333052352
244,224,1,9,1,0,,405.93313834020546,405.8568333052352
245,224,0,11,1,0,,405.93313834020546,405.8568333052352
246,225,0,11,0,0,429.19932477113923,405.93313834020546,405.8568333052352
247,226,1,11,0,0,583.3576042753909,405.93313834020546,405.8568333052352
248,227,1,11,0,1,405.8331383402055,405.8331383402055,405.8331383402055
249,228,2,9,0,0,429.09932477113927,405.8331383402055,405.8331383402055
250,229,0,10,0,0,429.09932477113927,405.8331383402055,405.8331383402055
251,229,1,8,1,0,,405.8331383402055,405.8331383402055
252,229,0,12,1,0,,405.8331383402055,405.8331383402055
253,230,1,10,0,0,442.7995349568985,405.8331383402055,405.8331383402055
254,231,2,11,0,0,412.13409228763277,405.8331383402055,405.8331383402055
255,232,0,9,0,0,418.9212206413424,405.8331383402055,405.8331383402055
