scenario_id,OR-Tools,ALNS-Mean,ALNS-CVaR
0,0.034744513717782866,0.09851489110707234,0.0
1,0.0,0.0,0.0
2,0.0,0.0,1.277442736386405
3,1.7484431938439968,1.7484431938439968,1.7484431938439968
4,3.3136549552571637,0.0,0.0
5,5.97389067635504,0.0,0.0
6,3.9714210813512523,0.4196360275451525,0.4196360275451525
7,1.7014401761971385,8.671143868834122,8.671143868834122
8,0.0,0.0,0.0
9,0.05999833760392903,0.0,0.0
10,0.0,0.0,0.0
11,2.9661142561475913,0.0,0.0
12,0.9529866117470078,0.0,0.0
13,4.077294863651673,0.0,0.0
14,0.38029474571976607,0.0,0.0
15,0.0,2.6968876719121226,2.6968876719121226
16,1.5371771970372947,0.0,0.0
17,5.5086606362611406,0.0,0.0
18,0.6051866344474206,0.0,0.0
19,0.0,0.0,0.0
20,4.0932591385620185,103.96324847754994,103.96324847754994
21,4.879306406888361,5.679843174218291,0.0
22,0.0,0.0,0.0
23,3.5521832965649196,0.0,0.0
24,7.014820910581051,0.0,0.0
25,3.6567324020585374,0.0,0.0
26,0.0,0.0,0.0
27,2.8133883999635145,0.0,0.0
28,0.22745385666354423,0.0,0.0
29,1.9296172746812772,0.0,0.0
30,8.027096367369381,0.0,0.0
31,1.9765115180413204,0.0,0.0
32,1.3098319182141154,3.483544433466477,3.483544433466477
33,5.20143492269861,0.0,0.0
34,6.6874047051854575,0.0,0.0
35,0.0,0.0,0.0
36,1.033971847589953,0.0,0.0
37,5.82281157451439,0.0,0.0
38,6.064651238424972,0.0,0.0
39,3.959763760042108,0.0,0.0
40,0.878268732806589,0.0,0.0
41,19.096365410011288,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,30.88666054716367,0.0,0.0
45,3.430898720875973,0.0,0.0
46,5.347943242553555,0.0,0.0
47,0.6803992380853856,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,9.837532719663358,0.0,0.0
51,0.9081873127963149,0.0,0.0
52,0.0,0.06087753982703248,0.06087753982703248
53,1.7682917674135012,0.0,0.0
54,2.575411507876993,0.0,0.0
55,3.6283217650990878,0.0,0.0
56,0.0,0.0,0.0
57,3.7118809755996836,17.564605221261445,14.240464171535336
58,3.6323718135702734,0.0,0.0
59,5.2475754167060416,0.0,0.0
60,0.4685371649777039,0.0,0.0
61,3.2616182844274704,0.0,0.0
62,0.5125195596858134,0.0,0.0
63,8.083930017452815,0.0,0.0
64,13.237255239405556,0.7114958088667436,0.7114958088667436
65,0.0,0.0,0.0
66,6.691037721699331,0.0,0.0
67,4.199190608726383,0.0,0.0
68,0.02944931233571424,0.0,0.0
69,2.750618235443824,0.0,0.0
70,0.0,0.0,0.0
71,7.2737196868015985,0.0,0.0
72,3.1938357308658283,0.0,0.0
73,1.9160911412224664,0.0,0.0
74,0.08441442767048102,0.0,0.0
75,3.056081954709157,0.0,0.0
76,9.451857239164326,0.0,0.0
77,1.5142074150503504,0.0,0.0
78,0.0,0.0,0.0
79,5.413723315165271,0.0,0.0
80,7.109274246951088,0.0,0.0
81,7.780364577113744,0.0,0.0
82,0.0,0.0,0.0
83,0.8858040253153945,4.165287573698549,4.165287573698549
84,1.54620463475743,0.0,0.0
85,8.328701527932793,0.0,0.0
86,3.990996234160889,3.193804376051787,3.193804376051787
87,6.063866192744115,0.0,0.0
88,4.796991123916712,0.0,0.0
89,3.3431767347593677,0.0,0.0
90,4.1446533387527325,0.0,0.0
91,0.0,0.0,0.0
92,8.960093808279225,0.0,0.0
93,6.6041361143126665,0.0,0.0
94,1.9278091339505181,0.0,0.0
95,2.7958386747708346,0.0,0.0
96,9.019989174103955,0.0,0.0
97,7.419753506344591,0.0,0.0
98,6.621546620000515,0.0,0.0
99,2.9939862233050007,0.0,0.0
100,4.990234242111114,0.0,0.0
101,0.0,0.0,0.0
102,0.6803852145964697,0.0,0.0
103,4.024065661971065,0.0,0.0
104,0.0,0.0,0.0
105,18.700111575333437,0.0,0.0
106,5.105393190911741,11.834176135040138,11.834176135040138
107,5.814390505712311,0.0,0.0
108,0.0,0.0,0.0
109,2.8684629488661244,0.0,0.0
110,4.4880406368866375,0.0,0.0
111,0.844929492975524,0.844929492975524,0.844929492975524
112,1.1286627978845445,0.0,0.0
113,6.594024252521507,0.6496894906271393,0.6496894906271393
114,4.824751801030061,0.0,0.0
115,2.4992307117464065,0.0,0.0
116,8.382822114840934,0.0,0.0
117,0.0,0.0,0.0
118,2.438265405762138,0.0,0.0
119,0.43744584681684273,20.556501002239827,20.556501002239827
120,1.8662544406389543,0.0,0.0
121,5.749567300475576,0.0,0.0
122,2.2034054086577726,0.0,0.0
123,2.230234164133776,0.0,0.0
124,2.0524438052341907,0.0,0.0
125,8.160100461119583,2.408868148980133,2.408868148980133
126,1.5487956297231449,0.0,0.0
127,2.2718090782611284,0.0,0.0
128,9.326117039284838,0.0,0.0
129,0.0,0.0,0.0
130,31.517950105504667,0.0,0.0
131,1.3156597518235742,0.0,0.0
132,14.188077857659437,0.0,0.0
133,2.118643324555876,0.0,0.0
134,1.0370175672143773,0.0,0.0
135,1.319581235893395,0.0,0.0
