target_day,source_replicate,FF_Mean_RL_minus_Uniform,GRU_Mean_RL_minus_Uniform,FF_CVaR_RL_minus_Uniform,GRU_CVaR_RL_minus_Uniform,GRU_minus_FF_Mean,GRU_minus_FF_CVaR
5,9,6.227235461865348,5.238968532582817,9.417792881777075,-8.56179200179588,-0.9882669292825312,-17.979584883572954
