decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,10,0,0,555.797480362732,437.62090849848937,437.62090849848937
2,1,1,9,1,0,,437.62090849848937,437.62090849848937
3,2,1,10,0,0,452.6976055298577,437.62090849848937,437.62090849848937
4,2,1,8,1,0,,437.62090849848937,437.62090849848937
5,3,1,9,0,0,457.9726588004867,437.62090849848937,437.62090849848937
6,4,2,9,0,0,442.05546945343383,437.62090849848937,437.62090849848937
7,4,0,9,1,0,,437.62090849848937,437.62090849848937
8,4,1,10,1,0,,437.62090849848937,437.62090849848937
9,4,1,11,1,0,,437.62090849848937,437.62090849848937
10,5,2,10,0,1,439.30199953833966,439.30199953833966,437.62090849848937
11,5,0,11,1,0,,439.30199953833966,437.62090849848937
12,6,0,9,0,0,469.35215968610515,439.30199953833966,437.62090849848937
13,6,2,10,1,0,,439.30199953833966,437.62090849848937
14,6,1,10,1,0,,439.30199953833966,437.62090849848937
15,7,2,10,0,1,442.20199953833975,442.20199953833975,437.62090849848937
16,8,0,11,0,0,458.4343019689672,442.20199953833975,437.62090849848937
17,9,2,10,0,1,440.5643189089605,440.5643189089605,437.62090849848937
18,10,0,9,0,1,439.6643189089605,439.6643189089605,437.62090849848937
19,11,0,10,0,1,440.6560436904481,440.6560436904481,437.62090849848937
20,12,0,10,0,1,439.6643189089605,439.6643189089605,437.62090849848937
21,13,1,11,0,1,438.36431890896046,438.36431890896046,437.62090849848937
22,14,0,10,0,0,443.3597243321711,438.36431890896046,437.62090849848937
23,14,1,11,1,0,,438.36431890896046,437.62090849848937
24,15,2,11,0,0,440.3114845935545,438.36431890896046,437.62090849848937
25,16,2,9,0,1,438.26431890896043,438.26431890896043,437.62090849848937
26,17,0,10,0,0,492.53587496082895,438.26431890896043,437.62090849848937
27,18,1,10,0,1,440.2114845935545,440.2114845935545,437.62090849848937
28,18,2,9,1,0,,440.2114845935545,437.62090849848937
29,18,0,9,1,0,,440.2114845935545,437.62090849848937
30,19,1,9,0,0,450.35272878201386,440.2114845935545,437.62090849848937
31,19,2,10,1,0,,440.2114845935545,437.62090849848937
32,20,2,9,0,1,447.62182690992324,447.62182690992324,437.62090849848937
33,21,0,10,0,1,441.63051537193496,441.63051537193496,437.62090849848937
34,22,0,10,0,1,439.23888516135344,439.23888516135344,437.62090849848937
35,23,2,11,0,1,445.93979891130243,445.93979891130243,437.62090849848937
36,24,0,9,0,0,462.7800826815832,445.93979891130243,437.62090849848937
37,25,0,8,0,1,441.52999019307174,441.52999019307174,437.62090849848937
38,26,0,7,0,1,439.0651095446224,439.0651095446224,437.62090849848937
39,27,1,10,0,0,449.01632151870564,439.0651095446224,437.62090849848937
40,28,0,7,0,0,449.22208403261726,439.0651095446224,437.62090849848937
41,29,0,9,0,1,439.7584231310694,439.7584231310694,437.62090849848937
42,30,2,10,0,0,449.65220475725886,439.7584231310694,437.62090849848937
43,31,2,9,0,1,439.0651095446224,439.0651095446224,437.62090849848937
44,32,2,10,0,1,440.79847143289663,440.79847143289663,437.62090849848937
45,33,0,10,0,1,440.79847143289663,440.79847143289663,437.62090849848937
46,34,1,10,0,0,451.1295341321358,440.79847143289663,437.62090849848937
47,35,0,8,0,1,437.9068916762657,437.9068916762657,437.62090849848937
48,36,1,11,0,1,441.04004452876836,441.04004452876836,437.62090849848937
49,37,1,8,0,0,443.70700876807166,441.04004452876836,437.62090849848937
50,38,2,8,0,0,442.5378356128218,441.04004452876836,437.62090849848937
51,39,2,9,0,1,440.79847143289663,440.79847143289663,437.62090849848937
52,40,1,9,0,1,440.07211593277975,440.07211593277975,437.62090849848937
53,41,0,8,0,1,437.886793804716,437.886793804716,437.62090849848937
54,42,1,10,0,1,437.97417401403607,437.97417401403607,437.62090849848937
55,43,0,9,0,0,442.8294023060908,437.97417401403607,437.62090849848937
56,44,0,9,0,1,437.886793804716,437.886793804716,437.62090849848937
57,45,2,10,0,0,473.5737274137493,437.886793804716,437.62090849848937
58,46,0,10,0,1,437.97417401403607,437.97417401403607,437.62090849848937
59,47,1,10,0,1,438.99186201494075,438.99186201494075,437.62090849848937
60,48,1,8,0,1,438.26804561960995,438.26804561960995,437.62090849848937
61,49,1,10,0,1,438.73543590676115,438.73543590676115,437.62090849848937
62,49,1,8,1,0,,438.73543590676115,437.62090849848937
63,50,2,9,0,1,439.153113889517,439.153113889517,437.62090849848937
64,51,1,10,0,0,457.46938188162574,439.153113889517,437.62090849848937
65,52,2,9,0,1,438.73543590676115,438.73543590676115,437.62090849848937
66,53,2,11,0,0,463.0574991206461,438.73543590676115,437.62090849848937
67,54,2,9,0,0,456.7295694199232,438.73543590676115,437.62090849848937
68,55,2,8,0,0,443.7208897160371,438.73543590676115,437.62090849848937
69,56,0,8,0,0,458.57389527070455,438.73543590676115,437.62090849848937
70,56,1,9,1,0,,438.73543590676115,437.62090849848937
71,56,0,10,1,0,,438.73543590676115,437.62090849848937
72,56,1,8,1,0,,438.73543590676115,437.62090849848937
73,56,1,10,1,0,,438.73543590676115,437.62090849848937
74,56,2,8,1,0,,438.73543590676115,437.62090849848937
75,57,0,11,0,0,463.2911338908237,438.73543590676115,437.62090849848937
76,58,0,7,0,0,443.7208897160371,438.73543590676115,437.62090849848937
77,58,1,8,1,0,,438.73543590676115,437.62090849848937
78,58,0,10,1,0,,438.73543590676115,437.62090849848937
79,58,1,10,1,0,,438.73543590676115,437.62090849848937
80,59,0,8,0,0,453.8433339621753,438.73543590676115,437.62090849848937
81,60,2,9,0,0,477.4354834071127,438.73543590676115,437.62090849848937
82,60,1,8,1,0,,438.73543590676115,437.62090849848937
83,60,2,8,1,0,,438.73543590676115,437.62090849848937
84,61,2,9,0,0,443.7208897160371,438.73543590676115,437.62090849848937
85,61,1,10,1,0,,438.73543590676115,437.62090849848937
86,61,1,9,1,0,,438.73543590676115,437.62090849848937
87,61,2,8,1,0,,438.73543590676115,437.62090849848937
88,61,0,7,1,0,,438.73543590676115,437.62090849848937
89,62,0,9,0,0,453.8433339621753,438.73543590676115,437.62090849848937
90,62,2,8,1,0,,438.73543590676115,437.62090849848937
91,63,0,10,0,0,443.7208897160371,438.73543590676115,437.62090849848937
92,63,1,9,1,0,,438.73543590676115,437.62090849848937
93,63,1,9,1,0,,438.73543590676115,437.62090849848937
94,63,2,7,1,0,,438.73543590676115,437.62090849848937
95,63,2,9,1,0,,438.73543590676115,437.62090849848937
96,63,1,11,1,0,,438.73543590676115,437.62090849848937
97,64,2,10,0,1,439.8354359067612,439.8354359067612,437.62090849848937
98,64,0,8,1,0,,439.8354359067612,437.62090849848937
99,64,0,8,1,0,,439.8354359067612,437.62090849848937
100,65,2,10,0,1,439.0354359067612,439.0354359067612,437.62090849848937
101,66,1,10,0,1,438.73543590676115,438.73543590676115,437.62090849848937
102,66,1,8,1,0,,438.73543590676115,437.62090849848937
103,66,0,8,1,0,,438.73543590676115,437.62090849848937
104,67,2,10,0,0,443.46018076767115,438.73543590676115,437.62090849848937
105,68,2,11,0,1,437.73729869095826,437.73729869095826,437.62090849848937
106,68,1,10,1,0,,437.73729869095826,437.62090849848937
107,68,0,9,1,0,,437.73729869095826,437.62090849848937
108,69,1,8,0,0,444.7419961770064,437.73729869095826,437.62090849848937
109,70,2,9,0,0,457.92197668199304,437.73729869095826,437.62090849848937
110,71,0,10,0,0,452.8451967463724,437.73729869095826,437.62090849848937
111,72,1,10,0,0,448.41215776656213,437.73729869095826,437.62090849848937
112,72,0,9,1,0,,437.73729869095826,437.62090849848937
113,73,2,9,0,1,437.26990840380705,437.26990840380705,437.26990840380705
114,74,1,11,0,0,474.95894624333755,437.26990840380705,437.26990840380705
115,75,0,10,0,0,522.5846926660525,437.26990840380705,437.26990840380705
116,76,2,9,0,1,437.73729869095826,437.73729869095826,437.26990840380705
117,76,1,8,1,0,,437.73729869095826,437.26990840380705
118,77,1,11,0,0,519.0781779395467,437.73729869095826,437.26990840380705
119,77,1,9,1,0,,437.73729869095826,437.26990840380705
120,77,1,10,1,0,,437.73729869095826,437.26990840380705
121,78,0,9,0,1,438.1306122774053,438.1306122774053,437.26990840380705
122,79,2,10,0,0,465.0525212695955,438.1306122774053,437.26990840380705
