method,distance_km,nominal_tardiness_min,over_weight_kg,over_volume_m3,tard_mean,tard_std,tard_var95,tard_cvar95,on_time_mean,max_tard_mean,omi_exposure_mean,omi_exposure_max,J_mean_test,J_cvar_test,training_runtime_s,search_runtime_s,test_runtime_s,training_scenario_evals,validation_scenario_evals,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals
Uniform-CVaR-FFseed,380.69999999999976,0.0,0.0,0.0,0.12617837055370307,0.9496793313265939,0.0,2.5235674110740614,0.999423076923077,0.11083338598881817,0.05245876953370883,0.8578918090727948,380.95235674110717,385.74713482214787,0.00033400000029359944,32.3702510410003,0.44687858399993274,0,0,25100,250,278,28
ALNS-CVaR,375.39999999999986,0.0,0.0,0.0,0.13745043134011103,0.8002067943737615,0.2158095644763307,2.7367218347725863,0.9992435897435898,0.13083169308154816,0.05295458871375989,0.8501026888893176,375.6749008626801,380.87344366954505,0.0,32.436175834000096,0.4548642080007994,0,0,25100,250,277,27
Uniform-Mean-GRUseed,370.79999999999984,0.0,0.0,0.0,0.3256685971441857,1.0891700239070894,2.1529005836767965,4.26975144845871,0.9968205128205126,0.2916119326023286,0.05257687458208672,0.8592234684710492,371.4513371942882,379.3395028969173,0.00038624999979219865,45.58233566600029,0.44730520799930673,0,0,25100,250,329,79
ALNS-Mean,370.8999999999998,0.0,0.0,0.0,0.33935866474607157,1.1814519206593515,2.2373184321451447,4.627041363902073,0.9968717948717948,0.3049697965410113,0.052519896302029676,0.8586616242013475,371.57871732949195,380.15408272780394,0.0,42.39371849999952,0.444802083000468,0,0,25100,250,330,80
Uniform-CVaR-GRUseed,387.09999999999997,0.0,0.0,0.0,1.0396493797381459,3.3019936616059624,7.363352588024668,12.794863829849096,0.9968333333333332,0.9013231502335166,0.05258111174752231,0.8444056159820329,389.17929875947624,412.6897276596982,0.0003280000000813743,25.96390191700084,0.4490125419997639,0,0,25100,250,262,12
Uniform-Mean-FFseed,368.79999999999995,0.0,0.0,0.0,2.798590281613575,8.596067249376214,12.167030220537129,33.242258751681064,0.993628205128205,1.9118487133282642,0.052217936812297,0.8584527718157261,374.3971805632271,435.28451750336205,0.0003937920009775553,37.767639749999944,0.4520542079990264,0,0,25100,250,292,42
OR-Tools,367.20000000000005,0.0,0.0,0.0,13.540745918133332,16.389166153929906,45.63564992786513,64.84950075911574,0.9731923076923077,7.047313051187351,0.051928656139635175,0.8488664471797265,394.2814918362667,496.89900151823156,0.0,0.0,0.4594706660009251,0,0,0,0,0,0
ALNS-Nominal,367.20000000000005,0.0,0.0,0.0,13.540745918133332,16.389166153929906,45.63564992786513,64.84950075911574,0.9731923076923077,7.047313051187351,0.051928656139635175,0.8488664471797265,394.2814918362667,496.89900151823156,0.0,25.842767666999862,0.4520823749990086,0,0,0,250,295,45
