scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,0.0,13.052244413281187,13.052244413281187,13.052244413281187,0.0,17.14048842679813
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,12.361678034421772,0.0,0.0,0.0
5,18.771959023202157,8.23156909578205,2.8054212897559125,2.8054212897559125,0.0,7.329597027448131
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,1.4974820425644566,0.0,11.042589938985031,0.0,0.0,6.316894851121276
10,0.0,0.0,0.0,0.0,0.0,0.0
11,1.5297428351480846,0.0,0.0,0.0,0.0,1.5297428351480846
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.14379668114460742,0.14379668114460742,0.14379668114460742,0.14379668114460742,0.14379668114460742
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,9.209010760264192,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,14.850891761654168,1.6357487172046206,7.879627586278389,0.0,7.574063769462811,14.446511456189512
18,0.0,15.67507216161195,5.403900197632481,0.0,0.0,0.0
19,0.3856037237954695,0.0,0.0,0.0,0.0,0.3856037237954695
20,0.0,53.6388518021962,53.97016704797986,48.43215883443344,0.0,0.0
21,2.501979858988875,7.047246502986525,0.0,0.0,0.0,2.501979858988875
22,0.0,1.8235949608237263,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.4082479812518329,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,4.651037100184766,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.2939379422043942,0.0,0.0,0.2939379422043942,0.2939379422043942,0.2939379422043942
33,0.41018133660446665,2.321010258116445,0.0,0.0,0.0,2.524049856979559
34,0.0,0.0,0.0,0.0,0.0,0.0
35,3.1831494896975414,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,2.601163539864615,6.939559688076628,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,2.8296629576090027,2.8296629576090027,2.8296629576090027,2.8296629576090027,8.769213250832422
