target_day,source_replicate,FF_Mean_RL_minus_Uniform,GRU_Mean_RL_minus_Uniform,FF_CVaR_RL_minus_Uniform,GRU_CVaR_RL_minus_Uniform,GRU_minus_FF_Mean,GRU_minus_FF_CVaR
3,8,0.0,2.0292966225965756,-0.058965707681750246,0.7108861368058115,2.0292966225965756,0.7698518444875617
