scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,0.14782077000594995,0.0,0.14782077000594995,0.14782077000594995,0.14782077000594995,0.14782077000594995
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,9.874679839681733,9.874679839681733,9.874679839681733,9.874679839681733,0.0,9.874679839681733
15,0.0,0.0,0.0,0.0,0.0,0.0
16,7.420378481520316,2.1355975530632634,7.420378481520316,7.420378481520316,7.420378481520316,7.420378481520316
17,0.0,0.0,0.0,0.0,0.0,0.0
18,3.6255707504839734,3.6255707504839734,3.6255707504839734,3.6255707504839734,0.0,3.6255707504839734
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.5314476304283744,0.0,0.5314476304283744,0.5314476304283744,0.5314476304283744,0.5314476304283744
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.5303125127923352,7.411547158540316,0.5303125127923352,0.5303125127923352,0.5303125127923352,0.5303125127923352
34,1.4460613628904184,1.4460613628904184,1.4460613628904184,1.4460613628904184,0.0,1.4460613628904184
35,0.647125172657411,0.0,0.647125172657411,0.647125172657411,0.647125172657411,0.647125172657411
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.9691852547355211,0.0,0.0,0.0,0.0
41,0.6486736108322475,0.0,0.6486736108322475,0.6486736108322475,0.6486736108322475,0.6486736108322475
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,2.2302653726347614,2.2302653726347614,2.2302653726347614,2.2302653726347614,2.2302653726347614,2.2302653726347614
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,34.991681159407165,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,3.9439496267727634,18.12798663298753,3.9439496267727634,3.9439496267727634,2.414797932864161,3.9439496267727634
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.9932615046218132,0.0,0.9932615046218132,0.9932615046218132,0.9932615046218132,0.9932615046218132
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,7.204832759132472,0.0,7.204832759132472,7.204832759132472,7.204832759132472,7.204832759132472
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,4.2107104799655986,3.3511041404766786,4.2107104799655986,4.2107104799655986,4.2107104799655986,4.2107104799655986
81,16.66700395698348,4.913413988209868,16.66700395698348,16.66700395698348,9.048697012988782,16.66700395698348
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0
88,6.522005753231326,0.0,6.522005753231326,6.522005753231326,0.0,0.0
89,0.0,1.152394494892576,0.0,0.0,0.0,0.0
90,4.321425052351543,4.321425052351543,4.321425052351543,4.321425052351543,0.0,4.321425052351543
91,0.0,21.224318021581695,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0
94,10.714972433222584,10.013428579177855,10.714972433222584,10.714972433222584,10.714972433222584,10.714972433222584
95,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,2.192700056097351,0.0,0.0,0.0,0.0
98,0.0,6.426336567016904,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0
101,1.8526861585982033,1.2444389020733126,1.8526861585982033,1.8526861585982033,1.8526861585982033,1.8526861585982033
102,3.7183424021573614,3.7183424021573614,3.7183424021573614,3.7183424021573614,0.0,3.7183424021573614
103,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,29.204014239616356,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,2.99233393262881,0.0,2.99233393262881,2.99233393262881,0.0,2.99233393262881
114,0.0,0.0,0.0,0.0,0.0,0.0
115,3.0380899804351884,0.0,3.0380899804351884,3.0380899804351884,3.0380899804351884,3.0380899804351884
116,0.0,0.0,0.0,0.0,0.0,0.0
117,9.429238938751837,0.0,9.429238938751837,0.6703900474118427,0.6703900474118427,0.6703900474118427
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0
127,1.4619201473218482,1.4619201473218482,1.4619201473218482,1.4619201473218482,1.4619201473218482,1.4619201473218482
128,0.0,0.0,0.0,0.0,0.0,0.0
129,0.1962659403347402,0.0,0.1962659403347402,0.1962659403347402,0.1962659403347402,0.1962659403347402
130,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0
132,1.5291544970978919,1.5291544970978919,1.5291544970978919,1.5291544970978919,1.5291544970978919,1.5291544970978919
133,5.097141664590538,5.097141664590538,5.097141664590538,5.097141664590538,5.097141664590538,5.097141664590538
134,0.0,0.0,0.0,0.0,0.0,0.0
135,5.569988317700563,5.298859177013242,5.569988317700563,5.569988317700563,5.569988317700563,5.569988317700563
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0
139,5.80105944051391,0.0,5.80105944051391,5.80105944051391,5.80105944051391,5.80105944051391
140,2.543334945872033,0.0,2.543334945872033,2.543334945872033,2.543334945872033,2.543334945872033
141,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0
143,9.512932601635129,1.8535407906258285,9.512932601635129,1.8535407906258285,0.0,1.8535407906258285
144,2.938586476268881,0.0,2.938586476268881,2.938586476268881,2.938586476268881,2.938586476268881
145,4.955182477338468,0.0,4.955182477338468,32.605418155373286,32.605418155373286,32.605418155373286
146,2.169123646333503,0.0,2.169123646333503,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,18.220127013356148,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0
150,29.054133953949645,49.40698169159748,29.054133953949645,0.0,0.0,0.0
151,0.0,5.141055086805807,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,31.60792404277595,31.60792404277595,31.60792404277595
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0
157,2.3647495255024467,0.0,2.3647495255024467,2.3647495255024467,2.3647495255024467,2.3647495255024467
158,2.135496662246908,2.135496662246908,2.135496662246908,2.135496662246908,2.135496662246908,2.135496662246908
159,7.831323582084622,7.455666917058352,7.831323582084622,7.831323582084622,1.3691657985238521,7.831323582084622
160,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,18.76846383239524,0.0,0.0,0.0,0.0
162,6.033877347938244,6.033877347938244,6.033877347938244,6.033877347938244,6.033877347938244,6.033877347938244
163,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,5.2908223705243245,0.0,0.0,0.0,0.0
165,2.1073544723454916,0.0,2.1073544723454916,2.1073544723454916,2.1073544723454916,2.1073544723454916
166,5.436627378778098,6.688868210330725,5.436627378778098,5.436627378778098,0.0,5.216106018029109
167,2.8991343871432207,0.0,2.8991343871432207,2.8991343871432207,2.8991343871432207,2.8991343871432207
168,6.157880344576768,6.157880344576768,6.157880344576768,6.157880344576768,0.0,6.157880344576768
169,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,10.874033953952903,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0
175,4.700926124458164,1.1343274777889576,4.700926124458164,4.700926124458164,4.700926124458164,4.700926124458164
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0
180,1.5903269060004845,0.0,1.5903269060004845,1.5903269060004845,1.5903269060004845,1.5903269060004845
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.5699992921073829,0.5699992921073829,0.5699992921073829,0.5699992921073829,0.0,0.5699992921073829
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.642757546422331,23.950590939115955,0.642757546422331,0.642757546422331,0.0,0.642757546422331
185,3.2066903360867514,0.0,3.2066903360867514,3.2066903360867514,3.2066903360867514,3.2066903360867514
186,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,3.9379157359327337,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,3.7863303117257203,0.0,3.7863303117257203,3.7863303117257203,3.7863303117257203,3.7863303117257203
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0
199,6.672882263691889,0.0,6.672882263691889,6.672882263691889,6.672882263691889,6.672882263691889
200,0.0,0.0,0.0,0.0,0.0,0.0
201,1.1959970340504924,2.815958305514897,1.1959970340504924,1.1959970340504924,1.1959970340504924,1.1959970340504924
202,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0
207,0.692993613151657,0.692993613151657,0.692993613151657,0.692993613151657,0.0,0.692993613151657
208,0.0,17.213821820032535,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
211,11.273922196089472,5.047795863570798,11.273922196089472,11.273922196089472,11.273922196089472,11.273922196089472
212,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0
215,4.643151514824069,7.75584011748154,4.643151514824069,4.643151514824069,4.643151514824069,4.643151514824069
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,12.873716203909964,0.0,0.0,0.0,0.0
220,1.2411139471499837,1.2411139471499837,1.2411139471499837,1.2411139471499837,0.0,1.2411139471499837
221,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.6474520031705993,0.0,0.6474520031705993,0.6474520031705993,0.6474520031705993,0.6474520031705993
226,6.29167785443687,0.0,6.29167785443687,6.29167785443687,6.29167785443687,6.29167785443687
227,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0
