decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,11,0,1,434.6492111621694,434.6492111621694,434.6492111621694
2,2,2,8,0,0,448.14729229866157,434.6492111621694,434.6492111621694
3,2,0,10,1,0,,434.6492111621694,434.6492111621694
4,3,1,9,0,0,461.7082137707862,434.6492111621694,434.6492111621694
5,4,1,12,0,0,466.24921116216944,434.6492111621694,434.6492111621694
6,5,1,9,0,0,443.01567450907197,434.6492111621694,434.6492111621694
7,6,0,9,0,1,434.7492111621695,434.7492111621695,434.6492111621694
8,7,0,8,0,1,411.515674509072,411.515674509072,411.515674509072
9,8,1,9,0,1,411.41567450907195,411.41567450907195,411.41567450907195
10,9,2,9,0,0,414.61074777938217,411.41567450907195,411.41567450907195
11,10,0,11,0,1,411.41567450907195,411.41567450907195,411.41567450907195
12,11,1,10,0,0,449.79079224994734,411.41567450907195,411.41567450907195
13,12,2,11,0,0,414.61074777938217,411.41567450907195,411.41567450907195
14,13,2,9,0,0,427.81546818743135,411.41567450907195,411.41567450907195
15,14,1,10,0,0,465.43560638291683,411.41567450907195,411.41567450907195
16,15,0,11,0,0,449.79079224994734,411.41567450907195,411.41567450907195
17,16,1,12,0,0,446.866555048043,411.41567450907195,411.41567450907195
18,17,2,9,0,0,434.6492111621694,411.41567450907195,411.41567450907195
19,18,2,11,0,0,471.0276045372443,411.41567450907195,411.41567450907195
20,19,0,11,0,0,441.49079224994733,411.41567450907195,411.41567450907195
21,20,1,11,0,0,449.79079224994734,411.41567450907195,411.41567450907195
22,21,0,10,0,0,419.50837300538245,411.41567450907195,411.41567450907195
23,21,2,9,1,0,,411.41567450907195,411.41567450907195
24,21,2,10,1,0,,411.41567450907195,411.41567450907195
25,22,0,10,0,0,469.8966424642073,411.41567450907195,411.41567450907195
26,23,2,9,0,0,426.1914373071676,411.41567450907195,411.41567450907195
27,24,0,9,0,0,454.5511042849648,411.41567450907195,411.41567450907195
28,24,1,9,1,0,,411.41567450907195,411.41567450907195
29,25,2,10,0,1,411.7156745090719,411.7156745090719,411.41567450907195
30,26,0,9,0,0,415.7403837732383,411.7156745090719,411.41567450907195
31,27,1,8,0,0,418.7067461079855,411.7156745090719,411.41567450907195
32,28,1,12,0,0,428.83852575778474,411.7156745090719,411.41567450907195
33,29,0,10,0,1,413.0156745090719,413.0156745090719,411.41567450907195
34,30,2,11,0,0,416.51567450907197,413.0156745090719,411.41567450907195
35,31,2,11,0,1,412.91567450907206,412.91567450907206,411.41567450907195
36,32,1,9,0,0,419.70837300538255,412.91567450907206,411.41567450907195
37,33,1,10,0,1,411.61567450907205,411.61567450907205,411.41567450907195
38,34,0,9,0,0,436.515674509072,411.61567450907205,411.41567450907195
39,35,2,10,0,0,429.2996898767846,411.61567450907205,411.41567450907195
40,36,0,11,0,0,427.73370862959143,411.61567450907205,411.41567450907195
41,37,2,11,0,0,423.4351586853189,411.61567450907205,411.41567450907195
42,38,2,8,0,1,411.61567450907205,411.61567450907205,411.41567450907195
43,39,0,10,0,1,411.61567450907205,411.61567450907205,411.41567450907195
44,39,1,9,1,0,,411.61567450907205,411.41567450907195
45,39,1,12,1,0,,411.61567450907205,411.41567450907195
46,40,0,8,0,1,411.61567450907205,411.61567450907205,411.41567450907195
47,41,1,11,0,1,413.3487723798755,413.3487723798755,411.41567450907195
48,42,2,11,0,1,413.1487723798754,413.1487723798754,411.41567450907195
49,43,0,11,0,1,413.4487723798754,413.4487723798754,411.41567450907195
50,44,2,10,0,1,412.93983956418367,412.93983956418367,411.41567450907195
51,45,2,11,0,1,412.33983956418376,412.33983956418376,411.41567450907195
52,46,2,11,0,1,413.28861776719754,413.28861776719754,411.41567450907195
53,47,1,9,0,0,445.3886177671976,413.28861776719754,411.41567450907195
54,48,1,11,0,0,456.35047254028274,413.28861776719754,411.41567450907195
55,49,2,11,0,0,419.3211877571025,413.28861776719754,411.41567450907195
56,50,0,10,0,1,411.40086035807764,411.40086035807764,411.40086035807764
57,51,0,10,0,1,411.00478215376256,411.00478215376256,411.00478215376256
