replicate,eta,method,seed_search,seed_test,seed_algorithm,event_mu,event_beta,event_eta,kappa,distance_km,nominal_tardiness_min,tard_mean,tard_std,tard_var95,tard_cvar95,on_time_mean,max_tard_mean,omi_exposure_mean,omi_exposure_max,route_sampled_multiplier_mean,J_mean_test,J_cvar_test,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals,search_runtime_s,external_wall_s
6,0.0,OR-Tools,543001,544001,0,0.015384615384615384,0.6,0.0,0.6952662379115702,367.20000000000005,0.0,12.470072283984884,14.66920474423212,38.05406745563036,59.6324322947881,0.9735512820512822,6.643430599089159,0.06868914912200672,0.9012497035651085,1.0477572462954043,392.1401445679698,486.4648645895762,0,0,0,0,0.0,0.0
6,0.0,ALNS-Mean,543001,544001,552001,0.015384615384615384,0.6,0.0,0.6952662379115702,375.4999999999999,0.0,1.9676873378986772,6.068284433257185,9.996738071802184,21.820979224502636,0.9947820512820512,1.5568982594996896,0.0681024678137737,0.8986055244885206,1.0473493465893762,379.4353746757972,419.1419584490052,25100,250,288,38,34.046050417000515,34.09279133400196
6,0.0,ALNS-CVaR,543001,544001,553001,0.015384615384615384,0.6,0.0,0.6952662379115702,368.99999999999994,0.0,0.19447396175518877,0.5903905975424321,1.3152193366389042,2.399999571281484,0.9972179487179488,0.18885722532258187,0.06894122147479222,0.9081832798324494,1.0479325036918072,369.38894792351033,373.7999991425629,25100,250,340,90,44.17492362499979,44.21843008400174
6,0.35,OR-Tools,543001,544001,0,0.01,0.6,0.35,0.9,367.20000000000005,0.0,13.274803274920233,16.16293327890964,41.97256034111584,65.18755707014903,0.9729230769230769,6.93664211268157,0.05231161233094191,0.8633158313873026,1.0470804510978478,393.7496065498405,497.57511414029807,0,0,0,0,0.0,0.0
6,0.35,ALNS-Mean,543001,544001,552001,0.01,0.6,0.35,0.9,373.70000000000005,0.0,1.5237132337380368,3.9109044314382784,9.810589586405058,15.694599376997617,0.9960897435897437,1.4299388079179065,0.052443904775212734,0.8607430048502397,1.0471995142976915,376.74742646747615,405.0891987539953,25100,250,291,41,35.3770926670004,35.42035191699688
6,0.35,ALNS-CVaR,543001,544001,553001,0.01,0.6,0.35,0.9,373.7999999999999,0.0,0.4886396470448225,1.538977589529998,3.093599143160475,5.757212395512876,0.9964102564102564,0.44911301825892025,0.052193275007524395,0.8640852710084039,1.0469739475067719,374.77727929408957,385.31442479102566,25100,250,326,76,40.31488158299908,40.35691870899973
6,0.7,OR-Tools,543001,544001,0,0.004615384615384616,0.6,0.7,1.481574841841101,367.20000000000005,0.0,16.83488252948421,28.650468542264964,65.21447475138731,118.04638323931755,0.9717692307692307,7.611027596887026,0.0316187581927655,0.6866179891583973,1.0468455566686585,400.8697650589685,603.2927664786351,0,0,0,0,0.0,0.0
6,0.7,ALNS-Mean,543001,544001,552001,0.004615384615384616,0.6,0.7,1.481574841841101,376.7999999999999,0.0,2.1968623787526687,6.676418820780898,13.408981006669876,25.83490361625057,0.996076923076923,1.8288189297785442,0.03154086939023336,0.6863852933904849,1.0467301585783657,381.1937247575052,428.469807232501,25100,250,284,34,32.118152875002124,32.15679887499937
6,0.7,ALNS-CVaR,543001,544001,553001,0.004615384615384616,0.6,0.7,1.481574841841101,382.6,0.0,2.153972540220093,9.54900614826263,8.745706602180064,32.221766150219935,0.9950512820512821,1.4495204862506677,0.031143100977028847,0.6897605195082246,1.046140834904483,386.9079450804402,447.0435323004399,25100,250,261,11,25.722145249997993,25.759570082998835
