method,distance_km,nominal_tardiness_min,over_weight_kg,over_volume_m3,tard_mean,tard_std,tard_var95,tard_cvar95,on_time_mean,max_tard_mean,omi_exposure_mean,omi_exposure_max,J_mean_test,J_cvar_test,training_runtime_s,search_runtime_s,test_runtime_s,training_scenario_evals,validation_scenario_evals,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals
ALNS-CVaR,384.79999999999984,0.0,0.0,0.0,0.5192546453567508,3.1770279561187817,2.8195680402512266,8.862221677124124,0.9983846153846154,0.4337373590117273,0.05209698602490303,0.8481181407107045,385.8385092907133,402.5244433542481,0.0,28.27781666700139,0.4467908750011702,0,0,25100,250,265,15
Uniform-CVaR-FFseed,368.9999999999999,0.0,0.0,0.0,0.6857274320317915,3.6383321265139474,3.190698409177571,10.308983436145102,0.9962692307692307,0.5058584048291357,0.05288562605830414,0.8572919657644411,370.3714548640635,389.6179668722901,0.0003437079994910164,35.50485883299916,0.4444530000000668,0,0,25100,250,294,44
Uniform-CVaR-GRUseed,380.8999999999999,0.0,0.0,0.0,1.2587601103463084,2.7357907864106425,6.780499627249014,10.60621856070366,0.9922179487179488,1.0992232719206692,0.0526882025981757,0.8551865193711328,383.41752022069255,402.11243712140725,0.0003426670009503141,24.493413707999935,0.4375099999997474,0,0,25100,250,259,9
Uniform-Mean-GRUseed,377.3999999999999,0.0,0.0,0.0,2.232447971382352,4.031575998967382,9.087413841380396,15.152759662171825,0.9897179487179487,1.9284320183241705,0.052654877913393974,0.8550281215645855,381.86489594276463,407.7055193243436,0.0003285410002717981,36.569112166000195,0.4419187500006956,0,0,25100,250,305,55
ALNS-Mean,373.3999999999999,0.0,0.0,0.0,1.0641468500772475,4.821547196086787,4.160774804200884,15.664303532329264,0.995371794871795,0.7506563722299245,0.0530033444253183,0.8577392342580733,375.5282937001544,404.72860706465843,0.0,37.56905966699924,0.44683966699994926,0,0,25100,250,307,57
Uniform-Mean-FFseed,370.99999999999994,0.0,0.0,0.0,1.622965828835025,7.4988471007924735,8.145116889688495,27.587378783762937,0.9959871794871794,0.7425492391069706,0.053179928597295575,0.8578247125642736,374.24593165767,426.17475756752583,0.0003910830000677379,47.50229862500055,0.44389091700031713,0,0,25100,250,348,98
OR-Tools,367.20000000000005,0.0,0.0,0.0,13.540745918133332,16.389166153929906,45.63564992786513,64.84950075911574,0.9731923076923077,7.047313051187351,0.051928656139635175,0.8488664471797265,394.2814918362667,496.89900151823156,0.0,0.0,0.4573319579994859,0,0,0,0,0,0
ALNS-Nominal,367.20000000000005,0.0,0.0,0.0,13.540745918133332,16.389166153929906,45.63564992786513,64.84950075911574,0.9731923076923077,7.047313051187351,0.051928656139635175,0.8488664471797265,394.2814918362667,496.89900151823156,0.0,28.47805312499986,0.4523735420007142,0,0,0,250,303,53
