decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,11,0,1,393.48534660072585,393.48534660072585,392.6738302055075
2,2,1,9,0,0,394.8853466007259,393.48534660072585,392.6738302055075
3,3,1,10,0,0,413.0193728403508,393.48534660072585,392.6738302055075
4,4,2,10,0,0,413.0193728403508,393.48534660072585,392.6738302055075
5,5,0,12,0,1,392.15117711844584,392.15117711844584,392.15117711844584
6,6,0,10,0,1,391.6695429782869,391.6695429782869,391.6695429782869
7,7,2,9,0,1,392.7673729915622,392.7673729915622,391.6695429782869
8,7,1,11,1,0,,392.7673729915622,391.6695429782869
9,8,2,9,0,1,393.6520424803731,393.6520424803731,391.6695429782869
10,9,0,11,0,1,394.2520424803731,394.2520424803731,391.6695429782869
11,10,2,11,0,1,385.8735913143351,385.8735913143351,385.8735913143351
12,11,2,10,0,1,387.69591848082854,387.69591848082854,385.8735913143351
13,12,2,8,0,1,387.0959184808285,387.0959184808285,385.8735913143351
14,13,2,11,0,1,378.3450550680574,378.3450550680574,378.3450550680574
15,14,1,10,0,0,385.99808846755326,378.3450550680574,378.3450550680574
16,15,0,10,0,0,400.64445578854827,378.3450550680574,378.3450550680574
17,16,0,10,0,0,385.99808846755326,378.3450550680574,378.3450550680574
18,17,1,8,0,0,385.99808846755326,378.3450550680574,378.3450550680574
19,18,0,9,0,0,389.9534685354429,378.3450550680574,378.3450550680574
20,19,2,10,0,0,391.02346615191834,378.3450550680574,378.3450550680574
21,20,1,10,0,0,394.81768945839,378.3450550680574,378.3450550680574
22,21,0,10,0,1,378.133538672839,378.133538672839,378.133538672839
23,22,0,10,0,1,378.20119581517474,378.20119581517474,378.133538672839
24,23,1,11,0,0,385.8542292146707,378.20119581517474,378.133538672839
25,24,2,9,0,1,378.52160882593404,378.52160882593404,378.133538672839
26,25,1,11,0,0,394.67383020550744,378.52160882593404,378.133538672839
27,26,0,12,0,1,376.5216088259341,376.5216088259341,376.5216088259341
28,27,2,9,0,0,396.0556350655591,376.5216088259341,376.5216088259341
29,28,1,9,0,0,392.6738302055075,376.5216088259341,376.5216088259341
30,29,0,8,0,0,434.0177755106297,376.5216088259341,376.5216088259341
31,30,1,10,0,0,420.8736971643497,376.5216088259341,376.5216088259341
32,31,1,10,0,0,392.6738302055075,376.5216088259341,376.5216088259341
33,32,2,9,0,0,392.6738302055075,376.5216088259341,376.5216088259341
34,33,1,9,0,0,392.6738302055075,376.5216088259341,376.5216088259341
35,34,0,12,0,0,392.6738302055075,376.5216088259341,376.5216088259341
36,35,0,12,0,0,392.6738302055075,376.5216088259341,376.5216088259341
37,36,2,11,0,0,392.6738302055075,376.5216088259341,376.5216088259341
38,37,1,10,0,1,384.0070403344909,384.0070403344909,376.5216088259341
39,38,1,9,0,0,400.15926171406426,384.0070403344909,376.5216088259341
40,39,2,11,0,0,393.97477837102844,384.0070403344909,376.5216088259341
41,40,0,12,0,0,403.59342577324276,384.0070403344909,376.5216088259341
42,41,1,12,0,0,400.15926171406426,384.0070403344909,376.5216088259341
43,42,1,10,0,0,400.15926171406426,384.0070403344909,376.5216088259341
44,43,2,11,0,0,400.15926171406426,384.0070403344909,376.5216088259341
45,43,0,9,1,0,,384.0070403344909,376.5216088259341
46,44,1,11,0,1,381.2749330256274,381.2749330256274,376.5216088259341
47,45,1,11,0,0,400.15926171406426,381.2749330256274,376.5216088259341
48,46,2,11,0,0,383.4749330256273,381.2749330256274,376.5216088259341
49,47,2,9,0,1,382.9749330256273,382.9749330256273,376.5216088259341
50,48,2,12,0,0,401.85926171406425,382.9749330256273,376.5216088259341
51,49,2,11,0,0,401.85926171406425,382.9749330256273,376.5216088259341
52,50,2,11,0,0,401.65926171406426,382.9749330256273,376.5216088259341
53,51,0,11,0,0,386.3811834729395,382.9749330256273,376.5216088259341
54,52,2,11,0,0,390.4749330256273,382.9749330256273,376.5216088259341
55,53,0,12,0,0,395.02352775669556,382.9749330256273,376.5216088259341
56,54,2,10,0,1,382.7749330256273,382.7749330256273,376.5216088259341
57,55,0,11,0,1,381.87493302562734,381.87493302562734,376.5216088259341
58,56,1,10,0,1,382.67493302562735,382.67493302562735,376.5216088259341
59,57,2,9,0,1,382.57493302562733,382.57493302562733,376.5216088259341
60,58,0,11,0,1,383.5326338942388,383.5326338942388,376.5216088259341
61,59,1,12,0,1,384.02496096415905,384.02496096415905,376.5216088259341
62,60,1,11,0,0,414.17713889934856,384.02496096415905,376.5216088259341
63,61,2,11,0,0,396.0735556952273,384.02496096415905,376.5216088259341
64,62,0,11,0,0,392.63966072322745,384.02496096415905,376.5216088259341
65,63,2,11,0,1,386.3588616071483,386.3588616071483,376.5216088259341
66,64,0,10,0,0,389.15886160714825,386.3588616071483,376.5216088259341
67,65,0,10,0,1,382.57493302562733,382.57493302562733,376.5216088259341
68,65,0,11,1,0,,382.57493302562733,376.5216088259341
69,66,2,12,0,1,380.05051336036587,380.05051336036587,376.5216088259341
70,67,0,10,0,1,379.8456821703072,379.8456821703072,376.5216088259341
71,68,1,11,0,0,383.3102391177988,379.8456821703072,376.5216088259341
72,69,2,12,0,0,398.7300108587441,379.8456821703072,376.5216088259341
73,70,0,9,0,1,378.8942378251964,378.8942378251964,376.5216088259341
74,71,1,12,0,0,397.1979430469399,378.8942378251964,376.5216088259341
75,72,2,11,0,1,379.658794772688,379.658794772688,376.5216088259341
76,73,0,10,0,1,382.63495734510235,382.63495734510235,376.5216088259341
77,74,0,10,0,0,416.07918213225025,382.63495734510235,376.5216088259341
78,75,0,12,0,0,416.07918213225025,382.63495734510235,376.5216088259341
79,76,2,11,0,1,379.658794772688,379.658794772688,376.5216088259341
80,77,1,10,0,0,406.0753839893348,379.658794772688,376.5216088259341
81,78,2,11,0,1,376.38397208832606,376.38397208832606,376.38397208832606
82,79,0,10,0,0,380.98228338125006,376.38397208832606,376.38397208832606
83,80,1,12,0,0,395.268300776763,376.38397208832606,376.38397208832606
84,81,2,11,0,0,395.268300776763,376.38397208832606,376.38397208832606
85,82,1,10,0,1,375.8242463308932,375.8242463308932,375.8242463308932
86,83,1,9,0,0,377.98950151707055,375.8242463308932,375.8242463308932
87,84,2,10,0,0,378.57366628165346,375.8242463308932,375.8242463308932
88,85,2,11,0,1,376.16451330285975,376.16451330285975,375.8242463308932
89,86,2,9,0,1,376.98397208832614,376.98397208832614,375.8242463308932
90,87,1,9,0,1,376.38397208832606,376.38397208832606,375.8242463308932
91,88,2,11,0,0,395.268300776763,376.38397208832606,375.8242463308932
92,89,0,11,0,0,379.658794772688,376.38397208832606,375.8242463308932
93,90,0,9,0,0,395.268300776763,376.38397208832606,375.8242463308932
94,90,0,10,1,0,,376.38397208832606,375.8242463308932
95,91,1,11,0,0,395.268300776763,376.38397208832606,375.8242463308932
96,91,2,12,1,0,,376.38397208832606,375.8242463308932
97,92,2,12,0,0,395.268300776763,376.38397208832606,375.8242463308932
98,93,1,10,0,0,395.268300776763,376.38397208832606,375.8242463308932
99,94,1,11,0,0,395.268300776763,376.38397208832606,375.8242463308932
100,95,1,11,0,0,395.268300776763,376.38397208832606,375.8242463308932
101,96,1,10,0,0,395.268300776763,376.38397208832606,375.8242463308932
102,97,0,10,0,0,414.74609021532706,376.38397208832606,375.8242463308932
103,97,1,11,1,0,,376.38397208832606,375.8242463308932
104,98,1,10,0,0,431.1989432005635,376.38397208832606,375.8242463308932
105,98,1,9,1,0,,376.38397208832606,375.8242463308932
106,99,2,12,0,0,395.268300776763,376.38397208832606,375.8242463308932
107,100,1,12,0,0,395.268300776763,376.38397208832606,375.8242463308932
108,101,0,12,0,1,376.58397208832605,376.58397208832605,375.8242463308932
109,102,0,10,0,0,395.468300776763,376.58397208832605,375.8242463308932
110,103,1,9,0,1,376.58397208832605,376.58397208832605,375.8242463308932
111,104,2,10,0,1,376.4839720883261,376.4839720883261,375.8242463308932
112,105,0,11,0,0,401.53703969927085,376.4839720883261,375.8242463308932
113,106,1,11,0,0,395.36830077676296,376.4839720883261,375.8242463308932
114,107,1,10,0,0,395.268300776763,376.4839720883261,375.8242463308932
115,108,1,11,0,1,376.38397208832606,376.38397208832606,375.8242463308932
116,109,0,11,0,1,376.4839720883261,376.4839720883261,375.8242463308932
117,110,0,9,0,1,376.38397208832606,376.38397208832606,375.8242463308932
118,111,0,10,0,1,376.1839720883261,376.1839720883261,375.8242463308932
119,112,0,11,0,0,395.068300776763,376.1839720883261,375.8242463308932
120,113,0,11,0,0,395.068300776763,376.1839720883261,375.8242463308932
121,113,2,11,1,0,,376.1839720883261,375.8242463308932
122,114,2,10,0,0,395.068300776763,376.1839720883261,375.8242463308932
123,115,1,11,0,1,376.38397208832606,376.38397208832606,375.8242463308932
124,115,0,11,1,0,,376.38397208832606,375.8242463308932
125,116,2,10,0,0,379.658794772688,376.38397208832606,375.8242463308932
126,117,1,12,0,0,395.268300776763,376.38397208832606,375.8242463308932
127,118,0,10,0,0,378.8990690152551,376.38397208832606,375.8242463308932
128,119,2,11,0,1,376.1839720883261,376.1839720883261,375.8242463308932
129,119,2,9,1,0,,376.1839720883261,375.8242463308932
130,119,1,9,1,0,,376.1839720883261,375.8242463308932
131,120,0,10,0,0,379.458794772688,376.1839720883261,375.8242463308932
132,121,2,9,0,0,383.6284870307406,376.1839720883261,375.8242463308932
133,122,1,11,0,0,379.13822322914507,376.1839720883261,375.8242463308932
134,122,1,11,1,0,,376.1839720883261,375.8242463308932
135,123,1,10,0,0,395.068300776763,376.1839720883261,375.8242463308932
136,124,1,10,0,0,388.3364705152622,376.1839720883261,375.8242463308932
137,125,2,11,0,1,376.38397208832606,376.38397208832606,375.8242463308932
138,126,1,9,0,0,395.268300776763,376.38397208832606,375.8242463308932
139,127,2,11,0,1,380.5673760530935,380.5673760530935,375.8242463308932
140,128,2,11,0,0,395.1242758503518,380.5673760530935,375.8242463308932
141,129,0,10,0,1,380.3631661098202,380.3631661098202,375.8242463308932
142,130,0,9,0,1,380.0416305724883,380.0416305724883,375.8242463308932
143,131,2,11,0,1,377.27707362499683,377.27707362499683,375.8242463308932
144,132,2,11,0,1,378.53756506703434,378.53756506703434,375.8242463308932
145,133,0,10,0,1,378.2375650670343,378.2375650670343,375.8242463308932
146,134,1,12,0,1,378.1382168962118,378.1382168962118,375.8242463308932
147,135,2,12,0,0,385.71632143629705,378.1382168962118,375.8242463308932
148,136,2,12,0,1,378.43821689621177,378.43821689621177,375.8242463308932
149,137,0,10,0,1,379.03821689621185,379.03821689621185,375.8242463308932
150,138,0,9,0,0,381.342396257093,379.03821689621185,375.8242463308932
151,139,1,11,0,0,380.24328093815825,379.03821689621185,375.8242463308932
152,140,1,11,0,1,378.0116912318373,378.0116912318373,375.8242463308932
153,141,1,9,0,1,377.8116912318373,377.8116912318373,375.8242463308932
154,142,0,10,0,0,380.57559635015133,377.8116912318373,375.8242463308932
155,143,1,9,0,1,378.1382168962118,378.1382168962118,375.8242463308932
156,144,1,9,0,1,378.0382168962118,378.0382168962118,375.8242463308932
157,145,1,10,0,1,378.0382168962118,378.0382168962118,375.8242463308932
158,146,2,11,0,0,388.33414989530223,378.0382168962118,375.8242463308932
159,147,0,11,0,0,396.01802934778493,378.0382168962118,375.8242463308932
160,147,0,10,1,0,,378.0382168962118,375.8242463308932
161,148,2,12,0,0,405.51469807174095,378.0382168962118,375.8242463308932
162,149,2,10,0,0,384.9524600539977,378.0382168962118,375.8242463308932
163,150,1,12,0,1,380.0898706909645,380.0898706909645,375.8242463308932
164,151,1,10,0,1,377.87907856660615,377.87907856660615,375.8242463308932
165,152,0,9,0,0,394.21731300781414,377.87907856660615,375.8242463308932
166,153,1,11,0,0,421.89626635801216,377.87907856660615,375.8242463308932
167,153,1,8,1,0,,377.87907856660615,375.8242463308932
168,154,1,11,0,1,378.2056042309807,378.2056042309807,375.8242463308932
169,155,2,10,0,0,381.0634947722588,378.2056042309807,375.8242463308932
170,155,1,9,1,0,,378.2056042309807,375.8242463308932
171,155,1,10,1,0,,378.2056042309807,375.8242463308932
172,156,2,12,0,1,378.13053644119657,378.13053644119657,375.8242463308932
173,157,1,10,0,1,377.1106682729271,377.1106682729271,375.8242463308932
174,158,2,11,0,1,377.9801850105782,377.9801850105782,375.8242463308932
175,159,0,12,0,0,392.61798216873575,377.9801850105782,375.8242463308932
176,160,1,10,0,1,379.5000531788477,379.5000531788477,375.8242463308932
177,161,2,9,0,1,379.56743802573874,379.56743802573874,375.8242463308932
178,162,0,10,0,0,422.1806230690176,379.56743802573874,375.8242463308932
179,163,0,10,0,0,387.87623501904363,379.56743802573874,375.8242463308932
180,164,1,11,0,0,390.34995322292286,379.56743802573874,375.8242463308932
181,165,1,12,0,1,379.0674380257388,379.0674380257388,375.8242463308932
182,166,2,10,0,1,379.0674380257388,379.0674380257388,375.8242463308932
183,167,0,9,0,1,381.9313431440529,381.9313431440529,375.8242463308932
184,168,0,11,0,1,381.93134314405285,381.93134314405285,375.8242463308932
185,169,2,8,0,0,438.58052368454594,381.93134314405285,375.8242463308932
186,170,2,12,0,0,402.0792711807948,381.93134314405285,375.8242463308932
187,171,2,9,0,1,383.259058568664,383.259058568664,375.8242463308932
188,172,0,11,0,1,383.04888946037454,383.04888946037454,375.8242463308932
189,173,2,9,0,0,385.5414526079467,383.04888946037454,375.8242463308932
190,174,1,10,0,1,385.5414526079467,385.5414526079467,375.8242463308932
191,175,1,11,0,1,385.0414526079468,385.0414526079468,375.8242463308932
192,176,0,12,0,1,385.32073034100415,385.32073034100415,375.8242463308932
193,177,1,10,0,1,385.1165203977308,385.1165203977308,375.8242463308932
194,178,0,10,0,1,382.6239572501587,382.6239572501587,375.8242463308932
195,179,1,12,0,0,425.6548775314561,382.6239572501587,375.8242463308932
196,180,0,11,0,1,381.92569688960555,381.92569688960555,375.8242463308932
197,181,0,10,0,1,381.92569688960555,381.92569688960555,375.8242463308932
198,182,1,12,0,0,387.8698984017718,381.92569688960555,375.8242463308932
199,183,1,11,0,1,381.599171225231,381.599171225231,375.8242463308932
200,184,1,9,0,0,396.9030349117831,381.599171225231,375.8242463308932
201,185,0,11,0,1,381.92569688960555,381.92569688960555,375.8242463308932
202,186,2,11,0,1,381.8506290998215,381.8506290998215,375.8242463308932
203,187,1,9,0,0,386.1051080758704,381.8506290998215,375.8242463308932
204,188,1,12,0,1,380.8307609315519,380.8307609315519,375.8242463308932
205,188,0,10,1,0,,380.8307609315519,375.8242463308932
206,189,2,12,0,1,380.8307609315519,380.8307609315519,375.8242463308932
207,189,1,10,1,0,,380.8307609315519,375.8242463308932
208,190,2,9,0,1,380.97521708417884,380.97521708417884,375.8242463308932
209,191,1,12,0,1,380.8307609315519,380.8307609315519,375.8242463308932
210,192,1,10,0,1,381.3307609315518,381.3307609315518,375.8242463308932
211,193,0,9,0,1,381.7307609315518,381.7307609315518,375.8242463308932
212,194,0,11,0,1,381.7307609315518,381.7307609315518,375.8242463308932
213,195,0,12,0,1,381.7307609315518,381.7307609315518,375.8242463308932
214,196,0,9,0,1,381.5307609315518,381.5307609315518,375.8242463308932
215,197,2,10,0,1,381.5307609315518,381.5307609315518,375.8242463308932
216,198,2,9,0,1,381.03076093155187,381.03076093155187,375.8242463308932
217,199,0,12,0,1,381.03076093155187,381.03076093155187,375.8242463308932
218,200,0,10,0,0,401.5907846443025,381.03076093155187,375.8242463308932
219,201,1,11,0,1,385.28523990760084,385.28523990760084,375.8242463308932
220,202,0,11,0,0,388.9011554950899,385.28523990760084,375.8242463308932
221,203,0,10,0,1,385.28523990760084,385.28523990760084,375.8242463308932
222,204,0,12,0,1,385.28523990760084,385.28523990760084,375.8242463308932
223,205,1,11,0,0,389.46088125252277,385.28523990760084,375.8242463308932
224,206,1,9,0,0,454.56095282378936,385.28523990760084,375.8242463308932
225,207,2,9,0,1,385.28523990760084,385.28523990760084,375.8242463308932
226,208,0,8,0,1,385.4296960602278,385.4296960602278,375.8242463308932
227,209,2,11,0,0,421.51882700366417,385.4296960602278,375.8242463308932
228,210,0,10,0,0,428.0692593576856,385.4296960602278,375.8242463308932
229,211,1,9,0,1,385.28523990760084,385.28523990760084,375.8242463308932
230,212,2,11,0,0,389.46088125252277,385.28523990760084,375.8242463308932
231,213,2,9,0,1,385.28523990760084,385.28523990760084,375.8242463308932
232,214,0,10,0,1,385.28523990760084,385.28523990760084,375.8242463308932
233,215,1,8,0,0,385.7852399076008,385.28523990760084,375.8242463308932
234,216,0,10,0,1,385.28523990760084,385.28523990760084,375.8242463308932
235,217,2,10,0,1,385.28523990760084,385.28523990760084,375.8242463308932
236,218,0,10,0,0,386.97636227302144,385.28523990760084,375.8242463308932
237,219,0,9,0,0,392.45840642164586,385.28523990760084,375.8242463308932
238,220,2,10,0,1,384.01538802920004,384.01538802920004,375.8242463308932
239,221,2,9,0,0,470.3247786859848,384.01538802920004,375.8242463308932
