decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,2,11,1,0,475.1445356234361,475.1445356234361,
2,1,2,11,0,0,475.1445356234361,475.1445356234361,522.9657074113641
3,2,0,8,0,1,470.5793554854511,470.5793554854511,470.5793554854511
4,3,1,11,0,1,457.6461886020519,457.6461886020519,457.6461886020519
5,4,2,10,0,0,457.6461886020519,457.6461886020519,500.631094900409
6,4,1,10,1,0,457.6461886020519,457.6461886020519,
7,5,0,10,0,0,457.6461886020519,457.6461886020519,470.5793554854511
8,5,0,9,1,0,457.6461886020519,457.6461886020519,
9,6,0,9,0,1,458.44618860205185,457.6461886020519,458.44618860205185
10,7,1,12,0,0,458.44618860205185,457.6461886020519,483.01061890792727
11,8,0,9,0,1,457.6461886020519,457.6461886020519,457.6461886020519
12,9,1,10,0,1,464.00318772027396,457.6461886020519,464.00318772027396
13,9,1,11,1,0,464.00318772027396,457.6461886020519,
14,10,1,12,0,1,457.6461886020519,457.6461886020519,457.6461886020519
15,10,1,10,1,0,457.6461886020519,457.6461886020519,
16,11,2,9,0,0,457.6461886020519,457.6461886020519,475.1445356234361
17,12,0,11,0,1,458.8461886020518,457.6461886020519,458.8461886020518
18,13,0,9,0,1,458.4093694274432,457.6461886020519,458.4093694274432
19,14,0,11,0,1,457.6461886020519,457.6461886020519,457.6461886020519
20,15,0,9,0,0,457.6461886020519,457.6461886020519,475.1445356234361
21,15,1,8,1,0,457.6461886020519,457.6461886020519,
22,16,1,10,0,0,457.6461886020519,457.6461886020519,470.5793554854511
23,17,0,9,0,0,457.6461886020519,457.6461886020519,588.7763298225556
24,18,0,9,0,0,457.6461886020519,457.6461886020519,475.1445356234361
25,19,2,9,0,1,430.90734844943205,430.90734844943205,430.90734844943205
26,20,0,10,0,1,430.3743313237087,430.3743313237087,430.3743313237087
27,21,1,11,0,0,430.3743313237087,430.3743313237087,457.6461886020519
28,22,0,8,0,0,430.3743313237087,430.3743313237087,458.34618860205194
29,23,1,11,0,0,430.3743313237087,430.3743313237087,457.6461886020519
30,24,1,12,0,1,429.76281812417545,429.76281812417545,429.76281812417545
31,25,1,10,0,0,429.76281812417545,429.76281812417545,869.7883390023271
32,26,2,10,0,1,431.7628181241755,429.76281812417545,431.7628181241755
33,27,0,10,0,0,431.7628181241755,429.76281812417545,437.1191014881154
34,28,0,9,0,1,430.9628181241754,429.76281812417545,430.9628181241754
35,29,2,10,0,1,430.96281812417544,429.76281812417545,430.96281812417544
36,30,0,11,0,1,428.4616120867477,428.4616120867477,428.4616120867477
37,31,1,12,0,0,428.4616120867477,428.4616120867477,537.9418827685129
38,31,2,9,1,0,428.4616120867477,428.4616120867477,
39,32,2,9,0,1,427.86161208674764,427.86161208674764,427.86161208674764
40,33,1,11,0,0,427.86161208674764,427.86161208674764,457.3693644523489
41,34,0,9,0,1,406.5870965517994,406.5870965517994,406.5870965517994
42,35,1,11,0,1,399.13191970371463,399.13191970371463,399.13191970371463
43,36,2,9,0,0,399.13191970371463,399.13191970371463,471.41667678361694
44,37,1,9,0,1,398.23191970371465,398.23191970371465,398.23191970371465
45,37,1,12,1,0,398.23191970371465,398.23191970371465,
46,38,0,12,0,0,398.23191970371465,398.23191970371465,504.27753530648846
47,39,2,9,0,1,401.5246740042435,398.23191970371465,401.5246740042435
48,39,2,11,1,0,401.5246740042435,398.23191970371465,
49,40,2,10,0,1,402.12467400424356,398.23191970371465,402.12467400424356
50,41,0,11,0,0,402.12467400424356,398.23191970371465,414.8496997004992
51,42,0,11,0,1,403.0246740042436,398.23191970371465,403.0246740042436
52,43,0,9,0,0,403.0246740042436,398.23191970371465,429.6870643334321
53,44,1,12,0,0,403.0246740042436,398.23191970371465,408.7938335110786
54,45,0,11,0,1,402.12467400424356,398.23191970371465,402.12467400424356
55,46,2,11,0,1,398.5878255440114,398.23191970371465,398.5878255440114
56,47,0,11,0,1,397.98782554401134,397.98782554401134,397.98782554401134
57,47,1,10,1,0,397.98782554401134,397.98782554401134,
58,48,1,11,0,0,397.98782554401134,397.98782554401134,476.575592346941
59,49,2,10,0,1,401.5246740042435,397.98782554401134,401.5246740042435
60,50,1,11,0,0,401.5246740042435,397.98782554401134,421.7721662553487
61,51,2,11,0,1,401.92467400424346,397.98782554401134,401.92467400424346
62,52,1,11,0,0,401.92467400424346,397.98782554401134,449.14949408327266
63,53,1,10,0,0,401.92467400424346,397.98782554401134,674.8273905883793
64,54,0,10,0,0,401.92467400424346,397.98782554401134,444.9329797506154
65,55,1,10,0,1,402.8246740042435,397.98782554401134,402.8246740042435
66,56,1,10,0,0,402.8246740042435,397.98782554401134,562.9659848801601
67,57,2,11,0,0,402.8246740042435,397.98782554401134,403.42467400424357
68,58,1,11,0,0,402.8246740042435,397.98782554401134,450.0494940832727
69,59,2,9,0,1,401.92467400424346,397.98782554401134,401.92467400424346
70,59,0,10,1,0,401.92467400424346,397.98782554401134,
71,60,0,12,0,0,401.92467400424346,397.98782554401134,425.94539966709294
72,61,1,9,0,1,398.3878255440113,397.98782554401134,398.3878255440113
73,62,1,11,0,0,398.3878255440113,397.98782554401134,401.92467400424346
74,63,0,12,0,1,401.92467400424346,397.98782554401134,401.92467400424346
75,64,1,10,0,0,401.92467400424346,397.98782554401134,421.99270515850884
76,65,2,12,0,0,401.92467400424346,397.98782554401134,475.11357560067546
77,66,1,9,0,0,401.92467400424346,397.98782554401134,440.928461921498
78,67,2,10,0,0,401.92467400424346,397.98782554401134,404.3246740042435
79,68,1,12,0,0,401.92467400424346,397.98782554401134,479.0641188071573
80,69,0,9,0,0,401.92467400424346,397.98782554401134,469.3946721580715
81,70,2,12,0,1,402.72467400424347,397.98782554401134,402.72467400424347
82,71,2,8,0,0,402.72467400424347,397.98782554401134,470.1946721580715
83,72,0,11,0,1,398.3878255440113,397.98782554401134,398.3878255440113
84,73,1,11,0,0,398.3878255440113,397.98782554401134,469.3946721580715
85,73,2,10,1,0,398.3878255440113,397.98782554401134,
86,74,2,12,0,0,398.3878255440113,397.98782554401134,401.92467400424346
87,75,2,10,0,0,398.3878255440113,397.98782554401134,469.3946721580715
88,76,2,9,0,0,398.3878255440113,397.98782554401134,469.3946721580715
89,77,2,10,0,1,398.63191970371463,397.98782554401134,398.63191970371463
90,78,0,11,0,0,398.63191970371463,397.98782554401134,432.39234834422115
91,78,2,8,1,0,398.63191970371463,397.98782554401134,
92,79,2,10,0,0,398.63191970371463,397.98782554401134,461.6267540857032
93,80,2,12,0,1,387.4798680928781,387.4798680928781,387.4798680928781
94,80,1,11,1,0,387.4798680928781,387.4798680928781,
95,81,2,9,0,0,387.4798680928781,387.4798680928781,429.225495924698
96,82,2,9,0,0,387.4798680928781,387.4798680928781,425.1007227393777
97,83,2,12,0,0,387.4798680928781,387.4798680928781,453.2509695493941
98,84,1,10,0,0,387.4798680928781,387.4798680928781,662.6556845978603
99,85,2,9,0,0,387.4798680928781,387.4798680928781,396.08676685891345
100,86,0,11,0,0,387.4798680928781,387.4798680928781,393.11242844392825
101,87,0,11,0,1,382.67949627824055,382.67949627824055,382.67949627824055
102,87,1,9,1,0,382.67949627824055,382.67949627824055,
103,87,1,11,1,0,382.67949627824055,382.67949627824055,
104,87,1,11,1,0,382.67949627824055,382.67949627824055,
105,88,2,9,0,0,382.67949627824055,382.67949627824055,392.92851816825237
106,89,1,8,0,0,382.67949627824055,382.67949627824055,415.6984672398301
107,90,0,11,0,1,383.47949627824056,382.67949627824055,383.47949627824056
108,91,1,11,0,1,382.67949627824055,382.67949627824055,382.67949627824055
109,92,1,9,0,0,382.67949627824055,382.67949627824055,392.92851816825237
110,93,0,12,0,0,382.67949627824055,382.67949627824055,583.7189155909402
111,94,2,10,0,1,383.4828724770675,382.67949627824055,383.4828724770675
112,95,0,10,0,1,382.67949627824055,382.67949627824055,382.67949627824055
113,96,2,11,0,0,382.67949627824055,382.67949627824055,409.35367128744804
114,97,0,11,0,0,382.67949627824055,382.67949627824055,387.4798680928781
115,98,2,12,0,0,382.67949627824055,382.67949627824055,387.4798680928781
116,99,1,11,0,0,382.67949627824055,382.67949627824055,444.20051498150303
117,99,1,10,1,0,382.67949627824055,382.67949627824055,
118,100,2,12,0,1,380.65249567727557,380.65249567727557,380.65249567727557
119,101,1,9,0,0,380.65249567727557,380.65249567727557,402.81631870256564
120,102,2,12,0,0,380.65249567727557,380.65249567727557,441.89303022811464
121,103,1,9,0,0,380.65249567727557,380.65249567727557,382.67949627824055
122,104,0,11,0,0,380.65249567727557,380.65249567727557,427.68200934728304
123,105,1,9,0,0,380.65249567727557,380.65249567727557,392.3591927708167
124,106,0,9,0,0,380.65249567727557,380.65249567727557,392.3591927708167
125,107,0,12,0,0,380.65249567727557,380.65249567727557,404.9948099757327
126,108,0,12,0,0,380.65249567727557,380.65249567727557,411.2675970491015
127,109,1,11,0,0,380.65249567727557,380.65249567727557,392.3591927708167
128,110,2,10,0,0,380.65249567727557,380.65249567727557,392.3591927708167
129,111,2,9,0,1,379.9720179346426,379.9720179346426,379.9720179346426
