replicate,eta,method,seed_search,seed_test,seed_algorithm,event_mu,event_beta,event_eta,kappa,distance_km,nominal_tardiness_min,tard_mean,tard_std,tard_var95,tard_cvar95,on_time_mean,max_tard_mean,omi_exposure_mean,omi_exposure_max,route_sampled_multiplier_mean,J_mean_test,J_cvar_test,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals,search_runtime_s,external_wall_s
3,0.0,OR-Tools,243001,244001,0,0.015384615384615384,0.6,0.0,0.6952662379115702,367.20000000000005,0.0,13.661293589602545,15.074775636232886,40.93734734273232,60.8748962664698,0.9719487179487181,7.189765803622928,0.07036147258492426,0.8997624825766252,1.0489199563380385,394.5225871792051,488.9497925329396,0,0,0,0,0.0,0.0
3,0.0,ALNS-Mean,243001,244001,252001,0.015384615384615384,0.6,0.0,0.6952662379115702,369.5999999999999,0.0,0.24892599699449386,0.8365870231519829,1.630677441899536,3.0544435453788203,0.997051282051282,0.24139433938271526,0.06986557512824022,0.901112268721859,1.0485751755789396,370.0978519939889,375.70888709075757,25100,250,297,47,33.37255604099846,33.4190375420003
3,0.0,ALNS-CVaR,243001,244001,253001,0.015384615384615384,0.6,0.0,0.6952662379115702,374.0,0.0,0.18700040729897865,1.0572432506245892,0.4359116593436454,3.6837495213192466,0.998897435897436,0.1575302096250699,0.0696985702317416,0.902025228034203,1.0484590627128383,374.37400081459793,381.3674990426385,25100,250,269,19,29.002621500003443,29.046002958002646
3,0.35,OR-Tools,243001,244001,0,0.01,0.6,0.35,0.9,367.20000000000005,0.0,14.243471462241363,18.27804875340066,46.82323879287719,73.27884315714614,0.971897435897436,7.206685842465124,0.0519383449922475,0.8603795102604309,1.0467445104930229,395.68694292448276,513.7576863142923,0,0,0,0,0.0,0.0
3,0.35,ALNS-Mean,243001,244001,252001,0.01,0.6,0.35,0.9,375.99999999999994,0.0,0.6679555126916812,2.3769801717682295,3.725605856297989,8.640926354244769,0.9959615384615386,0.5749655008173411,0.05134550563143439,0.8545159287602737,1.046210955068291,377.3359110253833,393.2818527084895,25100,250,308,58,35.62172191600257,35.664753583001584
3,0.35,ALNS-CVaR,243001,244001,253001,0.01,0.6,0.35,0.9,384.20000000000016,0.0,0.12238718592897657,0.7035624473916203,0.0,2.4477437185795314,0.999448717948718,0.12230801215988668,0.050816091260830615,0.8550103381114877,1.0457344821347476,384.4447743718581,389.09548743715925,25100,250,260,10,25.366596291998576,25.407968749997963
3,0.7,OR-Tools,243001,244001,0,0.004615384615384616,0.6,0.7,1.481574841841101,367.20000000000005,0.0,17.400320142482908,25.71156078963876,74.7067585447634,107.57275442609956,0.9705000000000001,7.958146857259746,0.029528427332836286,0.6666258566356816,1.0437485750554634,402.00064028496587,582.3455088521991,0,0,0,0,0.0,0.0
3,0.7,ALNS-Mean,243001,244001,252001,0.004615384615384616,0.6,0.7,1.481574841841101,376.69999999999993,0.0,1.104981267277446,6.260739326255973,5.4072402643907935,19.80336921251117,0.9979871794871794,0.8073793767418155,0.02952408668606035,0.6611688831348073,1.0437421440624028,378.90996253455484,416.3067384250223,25100,250,297,47,31.499135000001843,31.536469582999416
3,0.7,ALNS-CVaR,243001,244001,253001,0.004615384615384616,0.6,0.7,1.481574841841101,372.8999999999998,0.0,0.29544431364950413,1.7729627249480244,0.8470451553256169,5.811396877492203,0.999025641025641,0.2594791571580205,0.02964028550452575,0.670682591102443,1.0439143013084928,373.49088862729883,384.5227937549842,25100,250,285,35,30.583461624999472,30.61955875000058
