scenario_id,eta_0p00__OR-Tools,eta_0p00__ALNS-Mean,eta_0p00__ALNS-CVaR,eta_0p35__OR-Tools,eta_0p35__ALNS-Mean,eta_0p35__ALNS-CVaR,eta_0p70__OR-Tools,eta_0p70__ALNS-Mean,eta_0p70__ALNS-CVaR
0,17.196128632270955,0.0,0.0,23.416118132595585,0.0,0.0,119.7610812767592,14.208797182232985,2.283671636420621
1,26.181978718114436,0.8062498327878416,0.5516840790491528,16.98254808526943,0.0,0.0,9.209798889476701,0.0,4.9823680542943976
2,2.4346280161125264,0.0,0.0,7.1380818302557145,0.0,0.0,1.8236087336190394,0.0,0.0
3,19.891463120906025,0.0,0.0,9.967588420009832,0.0,0.0,6.697772482230079,0.0,0.0
4,11.808872157168992,0.0,4.635875515919736,0.6608126300897368,0.0,0.0,0.6608126300897368,0.0,0.0
5,12.708647854848948,1.3467307981020156,1.195217716105418,9.77088729177271,0.15151308199659752,0.0,9.785215442942473,0.0,0.0
6,3.0183340605145474,0.0,0.0,0.0,0.4513699234501587,0.0,0.0,0.0,0.0
7,8.508978198113084,0.0,0.0,0.5324918118897131,0.0,0.0,0.0,0.0,8.170458843720269
8,40.93734734273232,0.0,0.0,7.323854678356753,0.0,0.0,4.951588099060444,0.0,0.0
9,26.394491879864432,0.5412898822313537,0.0,17.483969124743652,0.0,0.0,11.545718088180337,0.0,0.0
10,20.884454430335012,0.0,0.0,20.15108379520646,0.0,0.0,21.62469906330014,0.2627218179318902,0.2627218179318902
11,3.5444361432728897,0.0,0.0,3.5444361432728897,0.0,0.0,3.5444361432728897,0.0,0.0
12,28.21689470048352,0.0,0.0,8.080274610148706,0.0,0.0,40.09288452880753,8.30180559037558,0.0
13,0.0,0.0,0.0,1.314108261395745,1.2673353945293684,0.0,0.0,0.15251752924342554,0.0
14,20.942168919097128,0.0,0.0,44.79810480413809,0.0,0.0,17.907367667463774,0.0,0.0
15,6.511325098579164,0.6122858046045394,0.0,5.414907184196522,0.6122858045035287,0.0,6.742664984644421,0.0,0.0
16,22.86954511913879,0.1933333627928846,0.0,76.08269590622675,0.1933333627927709,0.0,21.707325437966063,0.0,0.0
17,0.5339215308811731,0.9269970186689989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.46680282410793,2.214583066642888,0.0,21.97859596385689,0.0,0.0,7.73619062692876,0.0,0.0
19,7.560202328454238,0.0,0.0,2.9980811429944367,0.0,0.0,16.191397894393702,0.0,0.0
20,24.129286488977414,0.0,0.0,17.24559756644183,0.0,0.0,21.36436287930411,6.307221444533354,0.0
21,0.0,0.0,0.0,3.312365937874688,1.666971617588672,0.0,1.0072939428521863,0.0,0.0
22,22.881546932051464,2.174134729429113,0.0,32.16362613169642,0.0,0.0,19.90964572677973,0.0,0.0
23,0.20382478649173663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,13.71359775475716,0.0,0.0,11.497318880138096,0.0,0.0,30.41577042182618,27.840460839671096,0.0
26,0.0,0.0,0.0,1.7749564581143886,0.0,0.0,0.0,0.0,0.0
27,13.104405433756824,0.04411544113020227,0.0,24.405652872982245,0.9273487188635556,0.0,121.62940544272982,0.0,0.0
28,35.580260727174476,0.0,0.0,13.101532066339956,0.0,0.0,21.05754668727866,0.0,0.0
29,0.599612051050542,0.0,0.0,26.68178120919015,0.0,0.0,0.0,0.0,0.0
30,2.7658869256021035,0.0,0.0,18.13179922815388,0.4342500170982362,0.0,12.985616504404447,0.0,0.0
31,24.496306027564827,14.546110734069714,2.4361801652104305,11.839666073818023,0.8186718609028389,0.0,11.356548728895149,0.0,0.0
32,5.528536184133884,0.0,0.0,5.489816817474946,0.0,0.0,5.491597818798908,0.0,0.0
33,17.86639654841099,0.0,0.0,11.530884574587304,0.0,0.0,10.596127313302333,0.0,0.0
34,15.5031825596825,0.0,0.0,7.932838851170402,0.0,0.0,7.930986170316885,0.0,0.0
35,36.39412394726432,0.0,0.0,21.629958370189684,11.266663200115318,0.0,13.756467222993422,0.0,0.0
36,0.8589123608264231,0.0,0.0,0.2637642792781776,0.0,0.0,14.841580865060905,0.0,0.0
37,1.744428397494687,0.0,0.0,43.012793515289786,0.0,0.0,1.744428397494687,0.0,0.0
38,1.2856726022474163,0.5928329659930114,0.0,4.348759554689707,7.556391420479258,1.9900771279645824,26.9640018673347,0.0,0.0
39,35.74775466067078,2.2076187395223315,0.0,11.875686058829757,0.0,0.0,37.756409968059955,0.5076341515446643,0.0
40,9.933949531701472,0.0,0.0,7.952980367185916,0.0,0.0,7.951995104883679,0.0,0.0
41,8.276378667383113,0.0,1.12823908153743,5.896801454049893,0.0,0.0,8.648092860005306,0.0,0.0
42,12.790113179385713,0.0,0.0,12.147178147689061,0.0,0.0,12.147178149253165,0.0,0.0
43,5.191900021787859,0.0,0.0,1.0386182036548348,0.0,0.0,0.0,0.0,0.0
44,15.490781489066649,0.0,0.0,12.397009987393517,0.0,0.0,7.193246006094483,0.0,0.0
45,0.16579405099258793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,87.5544646001359,0.0,6.079578139384296,57.99493351367215,6.854776809291593,0.0,38.0305517714653,0.0,0.0
47,23.880525588225282,0.0,9.643748096425128,5.466609225668037,0.0,0.0,17.352355437106183,0.0,0.0
48,0.7904034205155028,0.0,0.0,0.014163176770807695,0.0,0.0,0.014163176770807695,0.0,0.0
49,1.5914047664794282,0.0,0.0,19.38098132563087,0.0,0.0,3.5239045812908785,0.0,0.0
50,4.084627346560865,0.0,0.0,1.6861857093790604,0.0,0.0,14.715964315786152,11.608963895311774,0.0
51,7.114094967561755,0.0,0.0,7.114741413813107,0.0,0.0,48.40483346993082,0.0,0.0
52,14.803358881607807,1.4019172152013084,0.0,23.47227786167636,0.0,0.0,124.57093813631442,5.307849403403338,0.0
53,5.897962064995085,0.0,0.0,33.275578755002755,6.1036176479084645,0.0,1.1891918067436222,0.0,0.0
