scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,4.215631130558336,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,2.7901948110690853,0.0,0.0,0.0,0.0
4,0.0,0.39259075289996304,0.0,0.0,0.0,0.0
5,5.645414599310357,0.0,0.0,0.0,1.4245917167352502,4.391895108295728
6,0.0,1.0759945608617727,0.0,0.0,0.0,0.0
7,7.959670804497932,26.354687384466388,0.0,0.0,0.0,4.653373805667286
8,3.3974074238174694,11.491577568047205,0.0,0.0,0.0,0.0
9,7.3807451788056255,0.0,0.0,0.0,0.0,0.0
10,0.0,16.39154345173995,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.4232662935555709,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.30508348927736506,0.0,0.0,0.0,0.0,0.0
16,1.3078626641267874,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,23.973825479807687,2.1795439110237567,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,1.1185193838917655,0.0,0.0,0.0,0.0,0.0
21,6.665404807782352,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,6.608302718795073,5.521127466839289,0.0,0.0,3.320848771209569,0.9345948486740667
24,1.9188950205243884,0.0,0.0,0.0,3.1686878883114105,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.7344898710490497,6.437298718977104,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,22.997230794556685,0.0,0.0,0.0,3.9121020256949066,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,4.494411462984033,0.0,0.0,0.0,0.0,0.0
31,2.5708712206631503,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
