decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,8,0,1,530.3608900073025,530.3608900073025,530.3608900073025
2,2,2,11,0,0,614.8313063101418,530.3608900073025,530.3608900073025
3,3,1,11,0,1,535.6281754333875,535.6281754333875,530.3608900073025
4,3,1,12,1,0,,535.6281754333875,530.3608900073025
5,4,2,10,0,0,543.3551137964491,535.6281754333875,530.3608900073025
6,5,1,11,0,1,530.3608900073025,530.3608900073025,530.3608900073025
7,6,2,12,0,0,609.0961734065709,530.3608900073025,530.3608900073025
8,7,2,11,0,1,535.6281754333875,535.6281754333875,530.3608900073025
9,8,0,9,0,1,530.3608900073025,530.3608900073025,530.3608900073025
10,9,2,11,0,0,535.6281754333875,530.3608900073025,530.3608900073025
11,10,0,10,0,1,528.7071433838366,528.7071433838366,528.7071433838366
12,11,1,11,0,0,535.9435663401198,528.7071433838366,528.7071433838366
13,12,2,9,0,0,601.60061565646,528.7071433838366,528.7071433838366
14,12,1,11,1,0,,528.7071433838366,528.7071433838366
15,13,2,12,0,0,541.1183260593023,528.7071433838366,528.7071433838366
16,14,2,11,0,0,538.0267070049422,528.7071433838366,528.7071433838366
17,15,0,11,0,0,635.0591506400535,528.7071433838366,528.7071433838366
18,16,0,9,0,0,534.4333599392729,528.7071433838366,528.7071433838366
19,17,1,9,0,1,534.4333599392729,534.4333599392729,528.7071433838366
20,18,1,9,0,1,534.633359939273,534.633359939273,528.7071433838366
21,19,2,8,0,1,535.8281754333874,535.8281754333874,528.7071433838366
22,20,1,12,0,1,518.6348843753186,518.6348843753186,518.6348843753186
23,20,0,8,1,0,,518.6348843753186,518.6348843753186
24,21,0,8,0,1,518.0171022155275,518.0171022155275,518.0171022155275
25,22,1,9,0,0,523.7581350921687,518.0171022155275,518.0171022155275
26,23,1,9,0,0,531.2107876300352,518.0171022155275,518.0171022155275
27,24,0,10,0,0,527.9339839864622,518.0171022155275,518.0171022155275
28,24,1,11,1,0,,518.0171022155275,518.0171022155275
29,25,2,10,0,0,530.5608900073025,518.0171022155275,518.0171022155275
30,26,1,12,0,1,518.1214681813263,518.1214681813263,518.0171022155275
31,27,0,11,0,0,563.5915545248386,518.1214681813263,518.0171022155275
32,28,2,11,0,0,551.5754245015349,518.1214681813263,518.0171022155275
33,29,0,10,0,0,599.0449988630093,518.1214681813263,518.0171022155275
34,30,0,12,0,1,518.0214681813263,518.0214681813263,518.0171022155275
35,31,2,8,0,1,475.43919948009375,475.43919948009375,475.43919948009375
36,32,0,11,0,0,491.86829589863504,475.43919948009375,475.43919948009375
37,33,0,9,0,0,499.1718268332504,475.43919948009375,475.43919948009375
38,34,0,9,0,0,502.6767804397934,475.43919948009375,475.43919948009375
39,35,0,11,0,1,471.38197584600823,471.38197584600823,471.38197584600823
40,36,2,11,0,0,494.08372390066506,471.38197584600823,471.38197584600823
41,37,1,9,0,0,588.4212974618292,471.38197584600823,471.38197584600823
42,38,0,8,0,0,493.083723900665,471.38197584600823,471.38197584600823
43,39,1,9,0,0,588.4212974618292,471.38197584600823,471.38197584600823
44,40,0,9,0,0,494.08372390066506,471.38197584600823,471.38197584600823
45,41,1,12,0,0,524.3581078879805,471.38197584600823,471.38197584600823
46,42,0,9,0,1,458.79621922946666,458.79621922946666,458.79621922946666
47,43,1,9,0,0,503.89244265642463,458.79621922946666,458.79621922946666
48,44,1,12,0,0,510.68822074413197,458.79621922946666,458.79621922946666
49,45,1,12,0,0,503.89244265642463,458.79621922946666,458.79621922946666
50,46,1,10,0,0,527.3352195287921,458.79621922946666,458.79621922946666
51,47,1,10,0,0,513.0800247039372,458.79621922946666,458.79621922946666
52,48,1,10,0,0,505.05506931745015,458.79621922946666,458.79621922946666
53,49,1,10,0,1,458.79621922946666,458.79621922946666,458.79621922946666
54,50,2,9,0,0,521.87221225046,458.79621922946666,458.79621922946666
55,51,1,10,0,0,510.68822074413197,458.79621922946666,458.79621922946666
56,52,2,8,0,0,510.77095499514417,458.79621922946666,458.79621922946666
57,53,1,9,0,0,515.169284497644,458.79621922946666,458.79621922946666
58,53,2,9,1,0,,458.79621922946666,458.79621922946666
59,54,1,9,0,0,503.89244265642463,458.79621922946666,458.79621922946666
60,55,0,11,0,1,458.79621922946666,458.79621922946666,458.79621922946666
61,56,2,9,0,1,459.3348083394317,459.3348083394317,458.79621922946666
62,57,2,11,0,1,459.3348083394317,459.3348083394317,458.79621922946666
63,58,1,12,0,0,519.5732531512634,459.3348083394317,458.79621922946666
64,59,2,9,0,0,469.0276463768055,459.3348083394317,458.79621922946666
65,60,1,11,0,0,472.5669537219687,459.3348083394317,458.79621922946666
66,61,0,11,0,0,502.93029830966935,459.3348083394317,458.79621922946666
67,62,1,8,0,0,512.6713614089545,459.3348083394317,458.79621922946666
68,63,2,12,0,0,514.14007435597,459.3348083394317,458.79621922946666
69,64,1,10,0,1,446.3097693302444,446.3097693302444,446.3097693302444
70,65,0,9,0,0,454.6970184188393,446.3097693302444,446.3097693302444
71,66,0,9,0,1,454.6970184188393,454.6970184188393,446.3097693302444
72,67,2,9,0,0,475.11008780007603,454.6970184188393,446.3097693302444
73,68,2,11,0,1,453.20423707598786,453.20423707598786,446.3097693302444
74,69,1,9,0,0,511.98002470393726,453.20423707598786,446.3097693302444
75,70,2,10,0,0,604.4896711101376,453.20423707598786,446.3097693302444
