decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,1,9,1,0,488.54563982134084,488.54563982134084,
2,0,1,9,1,0,488.54563982134084,488.54563982134084,
3,0,1,8,1,0,488.54563982134084,488.54563982134084,
4,1,0,8,0,0,488.54563982134084,488.54563982134084,503.69511065982704
5,2,1,8,0,1,484.5465945155007,484.5465945155007,484.5465945155007
6,3,1,8,0,1,484.0465945155007,484.0465945155007,484.0465945155007
7,4,0,8,0,0,484.0465945155007,484.0465945155007,488.54563982134084
8,5,0,9,0,1,477.03259406944915,477.03259406944915,477.03259406944915
9,6,2,9,0,0,477.03259406944915,477.03259406944915,600.9144825677856
10,7,1,10,0,1,475.9325940694491,475.9325940694491,475.9325940694491
11,8,2,7,0,1,476.0325940694491,475.9325940694491,476.0325940694491
12,9,2,9,0,1,467.75955531047407,467.75955531047407,467.75955531047407
13,10,0,8,0,0,467.75955531047407,467.75955531047407,507.16064276316513
14,11,1,9,0,1,466.0595553104741,466.0595553104741,466.0595553104741
15,11,1,8,1,0,466.0595553104741,466.0595553104741,
16,12,1,8,0,0,466.0595553104741,466.0595553104741,513.1770163694181
17,13,0,10,0,0,466.0595553104741,466.0595553104741,475.50582290544367
18,14,1,10,0,1,469.3655761221341,466.0595553104741,469.3655761221341
19,15,2,9,0,0,469.3655761221341,466.0595553104741,479.74221021808205
20,16,2,10,0,0,469.3655761221341,466.0595553104741,478.8655761221341
21,17,2,9,0,0,469.3655761221341,466.0595553104741,473.89664845958515
22,18,2,7,0,1,468.66557612213404,466.0595553104741,468.66557612213404
23,19,1,8,0,1,459.7323781338962,459.7323781338962,459.7323781338962
24,19,0,8,1,0,459.7323781338962,459.7323781338962,
25,20,0,8,0,0,459.7323781338962,459.7323781338962,462.03237813389615
26,21,0,7,0,0,459.7323781338962,459.7323781338962,465.43995505930485
27,22,2,7,0,0,459.7323781338962,459.7323781338962,465.43995505930485
28,23,0,8,0,1,459.6323781338962,459.6323781338962,459.6323781338962
29,24,2,8,0,1,446.7120005290327,446.7120005290327,446.7120005290327
30,25,1,8,0,0,446.7120005290327,446.7120005290327,456.40881925415135
31,26,0,8,0,1,449.38587050921154,446.7120005290327,449.38587050921154
32,27,2,10,0,0,449.38587050921154,446.7120005290327,553.1334407527582
33,28,1,9,0,1,457.2332030894347,446.7120005290327,457.2332030894347
34,29,0,9,0,1,457.5393485300759,446.7120005290327,457.5393485300759
35,30,0,9,0,0,457.5393485300759,446.7120005290327,468.93197138022214
36,31,0,9,0,1,453.8057080082721,446.7120005290327,453.8057080082721
37,32,0,9,0,0,453.8057080082721,446.7120005290327,505.14882838566825
38,33,0,10,0,1,452.0557766813322,446.7120005290327,452.0557766813322
39,34,0,8,0,1,432.2041472687003,432.2041472687003,432.2041472687003
40,35,0,9,0,1,430.7867041196578,430.7867041196578,430.7867041196578
41,35,0,8,1,0,430.7867041196578,430.7867041196578,
42,36,2,8,0,0,430.7867041196578,430.7867041196578,445.9604144776145
43,37,0,7,0,0,430.7867041196578,430.7867041196578,445.9604144776145
44,38,2,9,0,0,430.7867041196578,430.7867041196578,465.6898668585858
45,38,0,8,1,0,430.7867041196578,430.7867041196578,
46,39,1,8,0,0,430.7867041196578,430.7867041196578,433.38003600639803
47,40,1,8,0,0,430.7867041196578,430.7867041196578,442.75296984790174
48,41,0,7,0,0,430.7867041196578,430.7867041196578,498.6877183990574
49,42,2,7,0,0,430.7867041196578,430.7867041196578,445.9604144776145
50,43,2,9,0,0,430.7867041196578,430.7867041196578,436.7447032055596
51,44,2,7,0,1,430.7867041196578,430.7867041196578,430.7867041196578
52,45,1,10,0,1,432.20414726870024,430.7867041196578,432.20414726870024
53,46,0,8,0,0,432.20414726870024,430.7867041196578,453.80570800827206
54,47,2,8,0,0,432.20414726870024,430.7867041196578,445.9604144776145
55,48,0,7,0,0,432.20414726870024,430.7867041196578,453.80570800827206
56,49,2,10,0,0,432.20414726870024,430.7867041196578,433.380036006398
57,50,2,9,0,1,433.380036006398,430.7867041196578,433.380036006398
58,50,0,7,1,0,433.380036006398,430.7867041196578,
