target_day,source_replicate,FF_Mean_RL_minus_Uniform,GRU_Mean_RL_minus_Uniform,FF_CVaR_RL_minus_Uniform,GRU_CVaR_RL_minus_Uniform,GRU_minus_FF_Mean,GRU_minus_FF_CVaR
6,2,-8.227538092829263,-2.2697030352966294,-4.309807016989225,-37.88466497269326,5.957835057532634,-33.57485795570403
