decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,8,0,0,454.28123330449284,443.9680070915763,443.9680070915763
2,2,2,9,0,0,467.7653064374165,443.9680070915763,443.9680070915763
3,3,0,10,0,0,623.6382717432513,443.9680070915763,443.9680070915763
4,4,0,10,0,0,454.9812333044929,443.9680070915763,443.9680070915763
5,5,0,10,0,0,454.28123330449284,443.9680070915763,443.9680070915763
6,6,1,10,0,1,413.3178326991064,413.3178326991064,413.3178326991064
7,7,1,8,0,0,454.28123330449284,413.3178326991064,413.3178326991064
8,8,2,10,0,0,450.73208019691947,413.3178326991064,413.3178326991064
9,9,0,9,0,0,435.60867970695847,413.3178326991064,413.3178326991064
10,10,0,9,0,1,413.3178326991064,413.3178326991064,413.3178326991064
11,11,2,9,0,0,443.8680070915762,413.3178326991064,413.3178326991064
12,11,0,8,1,0,,413.3178326991064,413.3178326991064
13,11,1,8,1,0,,413.3178326991064,413.3178326991064
14,12,0,9,0,0,435.60867970695847,413.3178326991064,413.3178326991064
15,13,0,10,0,1,413.21783269910634,413.21783269910634,413.21783269910634
16,14,2,9,0,0,446.4280620501678,413.21783269910634,413.21783269910634
17,15,1,8,0,0,443.8680070915762,413.21783269910634,413.21783269910634
18,16,0,8,0,0,443.8680070915762,413.21783269910634,413.21783269910634
19,17,1,9,0,1,413.71783269910634,413.71783269910634,413.21783269910634
20,18,1,10,0,0,444.3680070915762,413.71783269910634,413.21783269910634
21,19,0,10,0,1,413.71783269910634,413.71783269910634,413.21783269910634
22,20,2,9,0,1,413.21783269910634,413.21783269910634,413.21783269910634
23,21,1,8,0,0,443.34116302277397,413.21783269910634,413.21783269910634
24,21,0,8,1,0,,413.21783269910634,413.21783269910634
25,21,1,8,1,0,,413.21783269910634,413.21783269910634
26,22,2,8,0,0,439.1086797069584,413.21783269910634,413.21783269910634
27,23,1,10,0,0,443.8680070915762,413.21783269910634,413.21783269910634
28,24,2,9,0,1,413.21783269910634,413.21783269910634,413.21783269910634
29,25,0,9,0,1,413.6178326991064,413.6178326991064,413.21783269910634
30,26,1,7,0,0,637.9531488621891,413.6178326991064,413.21783269910634
31,27,1,9,0,0,440.3215593474943,413.6178326991064,413.21783269910634
32,28,1,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
33,29,1,10,0,0,444.21783269910634,413.6178326991064,413.21783269910634
34,30,1,10,0,0,441.1699005606256,413.6178326991064,413.21783269910634
35,31,0,10,0,1,413.6178326991064,413.6178326991064,413.21783269910634
36,32,2,10,0,0,427.0294172296634,413.6178326991064,413.21783269910634
37,33,0,10,0,0,440.3215593474943,413.6178326991064,413.21783269910634
38,33,1,10,1,0,,413.6178326991064,413.21783269910634
39,34,2,10,0,1,414.1178326991064,414.1178326991064,413.21783269910634
40,35,0,10,0,0,432.21069913091145,414.1178326991064,413.21783269910634
41,36,0,10,0,0,425.35027815171503,414.1178326991064,413.21783269910634
42,37,0,9,0,0,443.84116302277397,414.1178326991064,413.21783269910634
43,38,0,8,0,0,443.84116302277397,414.1178326991064,413.21783269910634
44,39,0,9,0,0,443.84116302277397,414.1178326991064,413.21783269910634
45,40,1,8,0,1,414.21783269910634,414.21783269910634,413.21783269910634
46,41,2,7,0,0,443.94116302277394,414.21783269910634,413.21783269910634
47,42,0,10,0,0,452.1658196292473,414.21783269910634,413.21783269910634
48,43,2,8,0,0,589.7257193430205,414.21783269910634,413.21783269910634
49,44,2,10,0,0,445.921309253998,414.21783269910634,413.21783269910634
50,45,0,8,0,0,443.94116302277394,414.21783269910634,413.21783269910634
51,46,0,10,0,0,443.94116302277394,414.21783269910634,413.21783269910634
52,47,0,10,0,0,484.17199317987286,414.21783269910634,413.21783269910634
53,48,2,8,0,0,443.84116302277397,414.21783269910634,413.21783269910634
54,49,0,8,0,0,432.11783269910643,414.21783269910634,413.21783269910634
55,50,0,9,0,0,443.94116302277394,414.21783269910634,413.21783269910634
56,51,2,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
57,52,0,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
58,53,2,9,0,0,443.34116302277397,413.6178326991064,413.21783269910634
59,54,0,9,0,0,443.34116302277397,413.6178326991064,413.21783269910634
60,54,1,9,1,0,,413.6178326991064,413.21783269910634
61,55,0,7,0,0,432.2177865700025,413.6178326991064,413.21783269910634
62,56,0,10,0,0,427.8075787759143,413.6178326991064,413.21783269910634
63,57,0,7,0,1,413.6178326991064,413.6178326991064,413.21783269910634
64,58,2,10,0,0,554.9081349567832,413.6178326991064,413.21783269910634
65,59,1,8,0,0,443.34116302277397,413.6178326991064,413.21783269910634
66,60,0,10,0,0,611.1507111497883,413.6178326991064,413.21783269910634
67,60,1,8,1,0,,413.6178326991064,413.21783269910634
68,61,1,9,0,0,432.6178326991064,413.6178326991064,413.21783269910634
69,62,0,10,0,1,414.31783269910636,414.31783269910636,413.21783269910634
70,63,1,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
71,64,2,9,0,0,443.34116302277397,413.6178326991064,413.21783269910634
72,64,1,9,1,0,,413.6178326991064,413.21783269910634
73,65,0,8,0,0,440.51783269910635,413.6178326991064,413.21783269910634
74,66,2,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
75,67,0,10,0,1,413.6178326991064,413.6178326991064,413.21783269910634
76,67,1,9,1,0,,413.6178326991064,413.21783269910634
77,68,2,8,0,1,413.31783269910636,413.31783269910636,413.21783269910634
78,69,1,7,0,1,413.7178326991064,413.7178326991064,413.21783269910634
79,70,2,10,0,0,443.441163022774,413.7178326991064,413.21783269910634
80,71,1,9,0,1,413.6178326991064,413.6178326991064,413.21783269910634
81,72,0,8,0,1,413.21783269910634,413.21783269910634,413.21783269910634
82,73,0,10,0,1,413.21783269910634,413.21783269910634,413.21783269910634
83,74,0,10,0,0,443.8680070915762,413.21783269910634,413.21783269910634
84,75,2,9,0,0,425.18929739588384,413.21783269910634,413.21783269910634
85,76,1,10,0,0,443.8680070915762,413.21783269910634,413.21783269910634
86,77,2,8,0,1,413.31783269910636,413.31783269910636,413.21783269910634
87,78,2,9,0,1,413.7178326991064,413.7178326991064,413.21783269910634
88,79,0,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
89,80,0,10,0,1,413.6178326991064,413.6178326991064,413.21783269910634
90,80,0,7,1,0,,413.6178326991064,413.21783269910634
91,81,1,8,0,0,443.34116302277397,413.6178326991064,413.21783269910634
92,82,0,9,0,1,413.21783269910634,413.21783269910634,413.21783269910634
93,83,1,9,0,0,474.46800709157617,413.21783269910634,413.21783269910634
94,84,2,9,0,0,436.66212133236644,413.21783269910634,413.21783269910634
95,85,2,10,0,0,452.90585617774644,413.21783269910634,413.21783269910634
96,86,2,8,0,1,413.21783269910634,413.21783269910634,413.21783269910634
97,86,0,10,1,0,,413.21783269910634,413.21783269910634
98,87,0,7,0,0,443.8680070915762,413.21783269910634,413.21783269910634
99,88,2,8,0,1,413.2871305302805,413.2871305302805,413.21783269910634
100,89,0,9,0,0,445.7362365832699,413.2871305302805,413.21783269910634
101,90,2,8,0,0,439.6513609173558,413.2871305302805,413.21783269910634
102,91,2,9,0,0,445.7362365832699,413.2871305302805,413.21783269910634
103,92,0,10,0,1,413.2871305302805,413.2871305302805,413.21783269910634
104,93,2,9,0,0,446.2362365832699,413.2871305302805,413.21783269910634
105,94,2,10,0,0,500.3335658711576,413.2871305302805,413.21783269910634
106,95,2,10,0,1,413.5871305302805,413.5871305302805,413.21783269910634
107,96,1,10,0,0,446.0362365832699,413.5871305302805,413.21783269910634
108,96,1,8,1,0,,413.5871305302805,413.21783269910634
109,97,0,8,0,1,415.19033111205283,415.19033111205283,413.21783269910634
110,98,2,9,0,1,414.8903311120528,414.8903311120528,413.21783269910634
111,99,2,9,0,1,413.2871305302805,413.2871305302805,413.21783269910634
112,100,0,10,0,1,413.2871305302805,413.2871305302805,413.21783269910634
113,101,0,10,0,0,445.7362365832699,413.2871305302805,413.21783269910634
114,102,2,8,0,1,413.2871305302805,413.2871305302805,413.21783269910634
115,103,1,8,0,1,413.68713053028046,413.68713053028046,413.21783269910634
116,104,2,8,0,0,445.5423178862584,413.68713053028046,413.21783269910634
117,105,0,8,0,1,413.68713053028046,413.68713053028046,413.21783269910634
118,105,1,9,1,0,,413.68713053028046,413.21783269910634
119,106,2,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
120,107,0,8,0,0,459.7203750864933,413.6178326991064,413.21783269910634
121,107,1,10,1,0,,413.6178326991064,413.21783269910634
122,107,0,8,1,0,,413.6178326991064,413.21783269910634
123,108,1,10,0,1,413.6178326991064,413.6178326991064,413.21783269910634
124,109,1,8,0,1,414.31783269910636,414.31783269910636,413.21783269910634
125,110,0,9,0,1,414.31783269910636,414.31783269910636,413.21783269910634
126,111,0,7,0,1,414.1178326991064,414.1178326991064,413.21783269910634
127,112,1,10,0,1,413.6178326991064,413.6178326991064,413.21783269910634
128,113,0,10,0,1,413.6178326991064,413.6178326991064,413.21783269910634
129,113,0,9,1,0,,413.6178326991064,413.21783269910634
130,114,1,10,0,0,443.34116302277397,413.6178326991064,413.21783269910634
131,115,0,10,0,0,443.34116302277397,413.6178326991064,413.21783269910634
132,116,2,9,0,0,445.5423178862584,413.6178326991064,413.21783269910634
133,116,2,9,1,0,,413.6178326991064,413.21783269910634
134,117,2,7,0,0,442.365485892605,413.6178326991064,413.21783269910634
135,118,1,9,0,0,443.34116302277397,413.6178326991064,413.21783269910634
136,119,2,8,0,1,414.6178326991064,414.6178326991064,413.21783269910634
137,120,2,7,0,0,500.06538114769893,414.6178326991064,413.21783269910634
138,120,1,9,1,0,,414.6178326991064,413.21783269910634
139,121,2,7,0,1,415.1178326991064,415.1178326991064,413.21783269910634
140,122,1,8,0,1,415.1178326991064,415.1178326991064,413.21783269910634
141,123,2,9,0,1,415.1178326991064,415.1178326991064,413.21783269910634
142,123,1,7,1,0,,415.1178326991064,413.21783269910634
143,124,1,10,0,0,444.84116302277397,415.1178326991064,413.21783269910634
144,125,0,9,0,0,444.84116302277397,415.1178326991064,413.21783269910634
145,126,0,8,0,1,415.1178326991064,415.1178326991064,413.21783269910634
146,127,2,8,0,0,448.5695790171496,415.1178326991064,413.21783269910634
147,128,2,10,0,0,504.0653811476989,415.1178326991064,413.21783269910634
148,129,2,10,0,1,415.1178326991064,415.1178326991064,413.21783269910634
149,130,2,10,0,0,444.34116302277397,415.1178326991064,413.21783269910634
150,131,0,9,0,0,444.84116302277397,415.1178326991064,413.21783269910634
151,132,1,8,0,1,415.1178326991064,415.1178326991064,413.21783269910634
152,133,1,10,0,1,415.51783269910635,415.51783269910635,413.21783269910634
153,134,2,10,0,1,414.1178326991064,414.1178326991064,413.21783269910634
154,135,0,10,0,0,487.1450370020444,414.1178326991064,413.21783269910634
155,136,0,9,0,0,472.67840819825994,414.1178326991064,413.21783269910634
156,137,1,10,0,0,643.4772351302861,414.1178326991064,413.21783269910634
157,138,2,8,0,1,414.1178326991064,414.1178326991064,413.21783269910634
158,139,2,8,0,0,432.7177865700025,414.1178326991064,413.21783269910634
159,140,1,9,0,1,414.1178326991064,414.1178326991064,413.21783269910634
160,141,0,9,0,1,414.1178326991064,414.1178326991064,413.21783269910634
161,142,1,11,0,0,432.5178326991064,414.1178326991064,413.21783269910634
162,143,2,9,0,0,449.1118806715694,414.1178326991064,413.21783269910634
163,144,1,8,0,0,445.8611342200006,414.1178326991064,413.21783269910634
164,145,1,9,0,0,432.5178326991064,414.1178326991064,413.21783269910634
165,146,0,7,0,0,443.84116302277397,414.1178326991064,413.21783269910634
166,147,2,10,0,0,443.94116302277394,414.1178326991064,413.21783269910634
167,148,1,8,0,1,414.1178326991064,414.1178326991064,413.21783269910634
168,149,0,8,0,0,443.84116302277397,414.1178326991064,413.21783269910634
169,150,1,8,0,0,432.5178326991064,414.1178326991064,413.21783269910634
170,151,0,8,0,1,413.6178326991064,413.6178326991064,413.21783269910634
171,152,2,9,0,0,499.06538114769893,413.6178326991064,413.21783269910634
172,153,0,10,0,0,502.5653811476989,413.6178326991064,413.21783269910634
173,154,2,9,0,0,414.31783269910636,413.6178326991064,413.21783269910634
174,155,2,7,0,0,443.34116302277397,413.6178326991064,413.21783269910634
175,156,2,9,0,0,501.2653811476989,413.6178326991064,413.21783269910634
176,157,0,8,0,0,443.34116302277397,413.6178326991064,413.21783269910634
177,158,1,7,0,1,413.6178326991064,413.6178326991064,413.21783269910634
178,158,1,9,1,0,,413.6178326991064,413.21783269910634
179,159,0,8,0,0,445.3385468479417,413.6178326991064,413.21783269910634
180,160,2,9,0,1,413.6178326991064,413.6178326991064,413.21783269910634
181,161,1,8,0,0,443.34116302277397,413.6178326991064,413.21783269910634
182,162,0,8,0,0,448.14116302277404,413.6178326991064,413.21783269910634
183,162,0,8,1,0,,413.6178326991064,413.21783269910634
184,163,2,7,0,1,414.1178326991064,414.1178326991064,413.21783269910634
185,164,2,9,0,1,414.1178326991064,414.1178326991064,413.21783269910634
186,165,1,10,0,1,414.1178326991064,414.1178326991064,413.21783269910634
187,165,1,8,1,0,,414.1178326991064,413.21783269910634
188,166,0,10,0,1,414.1178326991064,414.1178326991064,413.21783269910634
189,166,0,8,1,0,,414.1178326991064,413.21783269910634
190,167,1,8,0,0,443.84116302277397,414.1178326991064,413.21783269910634
191,168,1,10,0,0,442.865485892605,414.1178326991064,413.21783269910634
192,169,1,9,0,1,414.1178326991064,414.1178326991064,413.21783269910634
193,170,0,8,0,0,443.84116302277397,414.1178326991064,413.21783269910634
194,171,0,8,0,1,414.1178326991064,414.1178326991064,413.21783269910634
195,172,2,10,0,0,443.34116302277397,414.1178326991064,413.21783269910634
196,173,0,9,0,1,414.1178326991064,414.1178326991064,413.21783269910634
197,174,0,10,0,0,456.83509014543694,414.1178326991064,413.21783269910634
198,175,1,9,0,0,471.03631265381,414.1178326991064,413.21783269910634
199,176,2,9,0,1,414.1178326991064,414.1178326991064,413.21783269910634
200,177,1,9,0,0,443.84116302277397,414.1178326991064,413.21783269910634
201,178,0,10,0,0,456.83509014543694,414.1178326991064,413.21783269910634
202,179,2,9,0,0,443.84116302277397,414.1178326991064,413.21783269910634
203,180,2,8,0,1,414.1178326991064,414.1178326991064,413.21783269910634
204,181,2,8,0,0,443.84116302277397,414.1178326991064,413.21783269910634
205,181,1,10,1,0,,414.1178326991064,413.21783269910634
206,182,2,8,0,1,414.1871305302805,414.1871305302805,413.21783269910634
207,183,1,9,0,1,414.1871305302805,414.1871305302805,413.21783269910634
208,184,2,8,0,0,457.64231788625847,414.1871305302805,413.21783269910634
209,185,0,9,0,0,443.84116302277397,414.1871305302805,413.21783269910634
210,186,0,10,0,0,462.69443598755385,414.1871305302805,413.21783269910634
211,187,2,7,0,0,446.0423178862584,414.1871305302805,413.21783269910634
212,188,2,8,0,1,414.1871305302805,414.1871305302805,413.21783269910634
213,189,1,9,0,1,414.18713053028046,414.18713053028046,413.21783269910634
214,190,0,10,0,0,504.66538114769884,414.18713053028046,413.21783269910634
215,191,2,8,0,0,501.1653811476989,414.18713053028046,413.21783269910634
216,192,2,9,0,1,414.18713053028046,414.18713053028046,413.21783269910634
217,193,1,7,0,1,413.68713053028046,413.68713053028046,413.21783269910634
218,194,0,8,0,1,413.68713053028046,413.68713053028046,413.21783269910634
219,195,2,10,0,0,466.2993474067245,413.68713053028046,413.21783269910634
220,196,0,9,0,0,525.3026613591956,413.68713053028046,413.21783269910634
221,197,0,8,0,0,445.5423178862584,413.68713053028046,413.21783269910634
222,197,0,7,1,0,,413.68713053028046,413.21783269910634
223,198,2,8,0,0,445.5423178862584,413.68713053028046,413.21783269910634
224,199,0,8,0,1,413.68713053028046,413.68713053028046,413.21783269910634
225,200,2,7,0,0,431.35515889850564,413.68713053028046,413.21783269910634
226,201,1,7,0,0,445.5423178862584,413.68713053028046,413.21783269910634
227,202,0,9,0,1,413.68713053028046,413.68713053028046,413.21783269910634
