decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score,w_random,w_worst,w_shaw
34,26,2,11,0,1,377.0867436301891,377.0867436301891,377.0867436301891,1.0666666666666667,0.9500000000000001,1.0285714285714287
35,26,2,11,1,0,,377.0867436301891,377.0867436301891,,,
36,27,1,9,0,0,378.2664531574859,377.0867436301891,377.0867436301891,1.0666666666666667,0.9500000000000001,1.0285714285714287
37,27,1,11,1,0,,377.0867436301891,377.0867436301891,,,
38,28,2,11,0,1,376.9324924893702,376.9324924893702,376.9324924893702,1.0666666666666667,0.9500000000000001,1.0285714285714287
39,29,2,9,0,1,378.3260550996403,378.3260550996403,376.9324924893702,1.0666666666666667,0.9500000000000001,1.0285714285714287
40,30,0,9,0,1,375.52605509964036,375.52605509964036,375.52605509964036,1.0666666666666667,0.9500000000000001,1.0285714285714287
41,31,0,11,0,1,374.64879271711806,374.64879271711806,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
42,32,0,11,0,1,389.3414159016117,389.3414159016117,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
43,33,0,11,0,0,458.6089551076613,389.3414159016117,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
44,34,2,11,0,1,377.60304385793694,377.60304385793694,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
45,35,0,12,0,1,378.4456672308644,378.4456672308644,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
46,36,0,10,0,1,378.0444444988006,378.0444444988006,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
47,37,1,9,0,1,377.0867436301891,377.0867436301891,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
48,38,0,11,0,1,378.4456672308644,378.4456672308644,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
49,38,0,11,1,0,,378.4456672308644,374.64879271711806,,,
50,39,1,11,0,0,396.594186381678,378.4456672308644,374.64879271711806,1.0666666666666667,0.9500000000000001,1.0285714285714287
51,40,0,9,0,1,377.60304385793694,377.60304385793694,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
52,41,1,9,0,1,378.4456672308644,378.4456672308644,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
53,42,1,11,0,1,377.60304385793694,377.60304385793694,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
54,43,2,9,0,1,378.4456672308644,378.4456672308644,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
55,44,2,10,0,1,377.7570155067248,377.7570155067248,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
56,45,0,9,0,1,377.3285230974924,377.3285230974924,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
57,46,1,12,0,0,396.91314796990713,377.3285230974924,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
58,47,2,9,0,0,377.60304385793694,377.3285230974924,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
59,48,1,11,0,0,416.69816725452165,377.3285230974924,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
60,49,2,12,0,0,388.6134795422858,377.3285230974924,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
61,50,2,9,0,1,378.4456672308644,378.4456672308644,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
62,51,2,8,0,0,382.93662749959805,378.4456672308644,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
63,52,1,9,0,1,377.60304385793694,377.60304385793694,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
64,53,1,9,0,0,389.0134045605763,377.60304385793694,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
65,53,1,9,1,0,,377.60304385793694,374.64879271711806,,,
66,54,1,10,0,1,374.64879271711806,374.64879271711806,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
67,55,1,9,0,0,389.3414159016117,374.64879271711806,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
68,56,0,9,0,0,404.8451280384862,374.64879271711806,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
69,57,2,11,0,0,389.3414159016117,374.64879271711806,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
70,58,1,8,0,0,389.3414159016117,374.64879271711806,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
71,59,1,12,0,1,389.3414159016117,389.3414159016117,374.64879271711806,1.2715151515151515,1.102857142857143,1.422857142857143
72,59,2,9,1,0,,389.3414159016117,374.64879271711806,,,
