decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score,w_random,w_worst,w_shaw
56,55,2,12,0,0,463.0293544596125,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
57,56,0,12,0,0,516.863574842433,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
58,57,1,9,0,0,495.9624970661589,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
59,58,1,12,0,0,501.4065927109601,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
60,59,1,9,0,0,460.4590422326535,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
61,60,1,12,0,0,509.45285525672847,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
62,61,2,8,0,0,457.4321235200629,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
63,62,1,9,0,0,495.9624970661589,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
64,63,2,12,0,0,495.9624970661589,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
65,64,1,9,0,0,463.0293544596125,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
66,65,1,9,0,0,495.9624970661589,453.48276690992805,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
67,66,1,12,0,1,460.4590422326535,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
68,67,2,10,0,0,477.42074327039825,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
69,68,2,10,0,0,475.1445356234361,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
70,69,0,10,0,0,501.4065927109601,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
71,70,1,10,0,0,477.42074327039825,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
72,71,2,10,0,0,501.4065927109601,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
73,72,1,10,0,0,501.4065927109601,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
74,73,2,11,0,0,529.0148928617195,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
75,74,1,9,0,0,501.4065927109601,460.4590422326535,453.18523273334745,0.8800002000000001,0.9955557555555556,0.9120002000000001
76,75,2,12,0,0,485.81972799897,460.4590422326535,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
77,76,1,8,0,0,477.42074327039825,460.4590422326535,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
78,77,0,9,0,1,461.418787306318,461.418787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
79,77,0,11,1,0,,461.418787306318,453.18523273334745,,,
80,78,0,10,0,0,521.9430769564412,461.418787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
81,79,0,11,0,1,462.118787306318,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
82,80,0,10,0,0,479.0804883440628,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
83,81,2,11,0,0,466.80240746858993,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
84,82,1,12,0,0,503.0663377846247,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
85,83,2,12,0,0,479.0804883440628,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
86,84,2,11,0,0,535.868576695421,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
87,85,1,12,0,0,503.0663377846247,462.118787306318,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
88,86,2,11,0,1,466.05603051319116,466.05603051319116,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
89,87,2,11,0,0,498.1379351341442,466.05603051319116,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
90,87,2,10,1,0,,466.05603051319116,453.18523273334745,,,
91,88,2,11,0,1,466.05603051319116,466.05603051319116,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
92,88,1,9,1,0,,466.05603051319116,453.18523273334745,,,
93,89,0,11,0,0,1008.4044450682927,466.05603051319116,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
94,90,2,12,0,1,466.05603051319116,466.05603051319116,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
95,91,0,11,0,0,467.0962854395266,466.05603051319116,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
96,91,0,11,1,0,,466.05603051319116,453.18523273334745,,,
97,92,1,10,0,1,466.09827356627295,466.09827356627295,453.18523273334745,0.7040003600000001,0.81182921982906,0.7296003600000002
98,93,2,10,0,1,445.76899966075223,445.76899966075223,445.76899966075223,0.7040003600000001,0.81182921982906,0.7296003600000002
99,93,2,9,1,0,,445.76899966075223,445.76899966075223,,,
100,94,2,11,0,0,477.3159262439566,445.76899966075223,445.76899966075223,0.7040003600000001,0.81182921982906,0.7296003600000002
101,94,1,9,1,0,,445.76899966075223,445.76899966075223,,,
102,95,0,12,0,0,454.3071890305839,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
103,96,1,9,0,0,471.7697581266757,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
104,97,1,9,0,0,466.05603051319116,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
105,98,1,9,0,0,471.7697581266757,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
106,99,0,10,0,0,458.6404310541136,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
107,100,0,10,0,0,583.2125705506514,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
108,100,0,11,1,0,,445.76899966075223,445.76899966075223,,,
109,101,0,9,0,0,471.7697581266757,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
110,102,1,9,0,0,590.2011637587597,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
111,102,2,12,1,0,,445.76899966075223,445.76899966075223,,,
112,103,2,12,0,1,446.4689996607523,446.4689996607523,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
113,104,1,9,0,1,445.76899966075223,445.76899966075223,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
114,104,2,9,1,0,,445.76899966075223,445.76899966075223,,,
115,104,0,9,1,0,,445.76899966075223,445.76899966075223,,,
116,105,0,10,0,1,447.08016804872807,447.08016804872807,445.76899966075223,0.6132002880000001,0.689463375863248,0.7670136213333335
117,106,2,12,0,1,429.97143523232165,429.97143523232165,429.97143523232165,0.6132002880000001,0.689463375863248,0.7670136213333335
118,107,2,11,0,0,434.207217780591,429.97143523232165,429.97143523232165,0.6132002880000001,0.689463375863248,0.7670136213333335
119,108,1,9,0,1,429.77143523232166,429.77143523232166,429.77143523232166,0.6132002880000001,0.689463375863248,0.7670136213333335
120,109,2,10,0,0,436.91193758196505,429.77143523232166,429.77143523232166,0.6132002880000001,0.689463375863248,0.7670136213333335
121,110,0,11,0,0,431.2714352323216,429.77143523232166,429.77143523232166,0.6132002880000001,0.689463375863248,0.7670136213333335
122,111,2,10,0,0,441.7350571664407,429.77143523232166,429.77143523232166,0.6132002880000001,0.689463375863248,0.7670136213333335
123,112,0,11,0,0,441.80498725322127,429.77143523232166,429.77143523232166,0.6132002880000001,0.689463375863248,0.7670136213333335
124,112,2,9,1,0,,429.77143523232166,429.77143523232166,,,
125,113,1,11,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.6132002880000001,0.689463375863248,0.7670136213333335
126,114,0,12,0,0,403.839363203606,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
127,115,0,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
128,116,0,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
129,117,1,10,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
130,117,1,11,1,0,,395.86529271375906,395.86529271375906,,,
131,118,1,8,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
132,118,1,9,1,0,,395.86529271375906,395.86529271375906,,,
133,119,0,12,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
134,120,2,9,0,0,417.0764583959606,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
135,121,0,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
136,122,2,9,0,0,398.4660191022948,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
137,122,0,12,1,0,,395.86529271375906,395.86529271375906,,,
138,123,1,12,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
139,124,1,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
140,125,2,12,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
141,126,1,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
142,126,0,11,1,0,,395.86529271375906,395.86529271375906,,,
143,127,0,10,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
144,128,2,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
145,129,2,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
146,130,2,9,0,0,398.3089991855114,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
147,130,0,8,1,0,,395.86529271375906,395.86529271375906,,,
148,131,0,12,0,0,430.6787900502468,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
149,131,1,9,1,0,,395.86529271375906,395.86529271375906,,,
150,132,2,10,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.5127824526222223,1.0515707006905983,0.8386108970666668
151,133,2,10,0,0,448.68339837080845,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
152,134,0,9,0,0,417.1037686775341,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
153,134,2,11,1,0,,395.86529271375906,395.86529271375906,,,
154,134,2,10,1,0,,395.86529271375906,395.86529271375906,,,
155,135,1,11,0,0,445.69003402105966,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
156,135,1,12,1,0,,395.86529271375906,395.86529271375906,,,
157,136,0,10,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
158,137,1,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
159,138,0,11,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
160,139,2,10,0,0,425.3587842269527,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
161,139,1,12,1,0,,395.86529271375906,395.86529271375906,,,
162,139,1,10,1,0,,395.86529271375906,395.86529271375906,,,
163,140,2,12,0,0,405.3186508454265,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
164,140,2,10,1,0,,395.86529271375906,395.86529271375906,,,
165,141,2,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
166,142,2,12,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
167,143,2,12,0,0,448.17879005024673,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
168,144,1,10,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
169,144,0,11,1,0,,395.86529271375906,395.86529271375906,,,
170,145,2,12,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
171,146,2,10,0,0,436.8085730183918,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
172,146,1,10,1,0,,395.86529271375906,395.86529271375906,,,
173,147,0,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
174,147,2,9,1,0,,395.86529271375906,395.86529271375906,,,
175,148,0,9,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.4502259620977779,0.8412567605524787,0.6708889176533335
176,149,2,11,0,0,420.86283102739435,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
177,150,2,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
178,151,2,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
179,152,2,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
180,153,1,10,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
181,153,1,9,1,0,,395.86529271375906,395.86529271375906,,,
182,154,2,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
183,155,1,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
184,156,2,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
185,157,1,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
186,158,0,9,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
187,159,2,11,0,1,395.86529271375906,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
188,160,2,9,0,0,398.1095242928704,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
189,161,2,11,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
190,162,0,10,0,0,412.7107751684828,395.86529271375906,395.86529271375906,0.4601807696782223,0.673005608441983,0.5533778007893335
191,163,2,11,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
192,164,0,12,0,0,460.83188734905207,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
193,165,1,9,0,1,398.1095242928704,398.1095242928704,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
194,165,1,11,1,0,,398.1095242928704,395.77456594412513,,,
195,166,0,11,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
196,167,2,10,0,0,436.8085730183918,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
197,168,0,12,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
198,168,1,11,1,0,,395.77456594412513,395.77456594412513,,,
199,169,2,8,0,0,464.5662748229746,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
200,170,0,11,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.4601807696782223,0.673005608441983,0.5533778007893335
201,170,0,11,1,0,,395.77456594412513,395.77456594412513,,,
202,171,2,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
203,172,1,11,0,0,396.27456594412513,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
204,173,1,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
205,174,2,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
206,175,1,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
207,175,0,11,1,0,,395.77456594412513,395.77456594412513,,,
208,176,2,9,0,0,428.7201952476749,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
209,177,1,8,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
210,177,0,10,1,0,,395.77456594412513,395.77456594412513,,,
211,178,2,9,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
212,179,0,12,0,0,398.2958062067364,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
213,180,0,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
214,180,1,9,1,0,,395.77456594412513,395.77456594412513,,,
215,180,0,12,1,0,,395.77456594412513,395.77456594412513,,,
216,181,2,9,0,0,428.7201952476749,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
217,182,0,10,0,0,428.7201952476749,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
218,183,2,12,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
219,184,0,10,0,0,396.27456594412513,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
220,185,2,9,0,1,396.2745659441252,396.2745659441252,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
221,186,1,12,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
222,187,2,10,0,0,428.7201952476749,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
223,188,2,12,0,0,397.34437411594513,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
224,189,0,12,0,0,397.34437411594513,395.77456594412513,395.77456594412513,0.5348112824092446,0.566975915325015,0.5927022406314668
225,189,1,9,1,0,,395.77456594412513,395.77456594412513,,,
226,189,0,11,1,0,,395.77456594412513,395.77456594412513,,,
227,190,2,12,0,0,576.2140075446844,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
228,191,1,12,0,0,508.80139013403266,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
229,192,1,12,0,1,398.1095242928704,398.1095242928704,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
230,193,0,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
231,194,0,9,0,1,397.2904203330412,397.2904203330412,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
232,195,1,8,0,1,397.34437411594513,397.34437411594513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
233,196,1,11,0,0,504.67010708751366,397.34437411594513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
234,197,0,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
235,197,2,12,1,0,,395.77456594412513,395.77456594412513,,,
236,198,1,9,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
237,199,1,11,0,0,396.27456594412513,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
238,200,0,9,0,0,409.0377550828234,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
239,200,0,10,1,0,,395.77456594412513,395.77456594412513,,,
240,201,2,11,0,0,669.5061705544891,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
241,202,0,10,0,0,428.7201952476749,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
242,203,1,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
243,203,1,9,1,0,,395.77456594412513,395.77456594412513,,,
244,204,1,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
245,204,2,11,1,0,,395.77456594412513,395.77456594412513,,,
246,205,1,12,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
247,206,1,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
248,206,0,9,1,0,,395.77456594412513,395.77456594412513,,,
249,207,2,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
250,208,1,9,0,0,396.27456594412513,395.77456594412513,395.77456594412513,0.4278492259273957,0.5678664465457264,0.4963840147273957
