decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,0,10,1,0,441.61944730653835,441.61944730653835,
2,0,1,9,1,0,441.61944730653835,441.61944730653835,
3,0,1,10,1,0,441.61944730653835,441.61944730653835,
4,1,2,10,0,0,441.61944730653835,441.61944730653835,476.2748072171401
5,2,2,7,0,0,441.61944730653835,441.61944730653835,444.1783462827398
6,2,0,9,1,0,441.61944730653835,441.61944730653835,
7,3,1,11,0,0,441.61944730653835,441.61944730653835,453.86247328045664
8,3,0,9,1,0,441.61944730653835,441.61944730653835,
9,4,1,11,0,1,444.4281614027482,441.61944730653835,444.4281614027482
10,5,2,10,0,1,451.0842901201838,441.61944730653835,451.0842901201838
11,6,0,11,0,1,444.4281614027482,441.61944730653835,444.4281614027482
12,7,1,8,0,1,441.3808352913013,441.3808352913013,441.3808352913013
13,8,0,10,0,1,440.81494320287976,440.81494320287976,440.81494320287976
14,9,0,8,0,1,439.001870135138,439.001870135138,439.001870135138
15,10,2,9,0,0,439.001870135138,439.001870135138,456.55239296654105
16,11,1,11,0,0,439.001870135138,439.001870135138,465.0675948867311
17,12,1,8,0,0,439.001870135138,439.001870135138,454.5385402051424
18,13,2,7,0,1,438.3524836381,438.3524836381,438.3524836381
19,14,1,9,0,0,438.3524836381,438.3524836381,480.45416221148633
20,15,1,9,0,1,438.10004690002575,438.10004690002575,438.10004690002575
21,16,1,11,0,0,438.10004690002575,438.10004690002575,470.71635240237543
22,17,1,9,0,0,438.10004690002575,438.10004690002575,453.3170429918056
23,18,2,9,0,1,437.9000469000258,437.9000469000258,437.9000469000258
24,19,1,10,0,0,437.9000469000258,437.9000469000258,462.35117761244055
25,20,1,9,0,0,437.9000469000258,437.9000469000258,478.5830700786231
26,21,0,9,0,0,437.9000469000258,437.9000469000258,452.7817588113252
27,22,0,9,0,0,437.9000469000258,437.9000469000258,444.1404018775606
28,22,0,8,1,0,437.9000469000258,437.9000469000258,
29,23,1,9,0,0,437.9000469000258,437.9000469000258,469.4483028357155
30,24,0,8,0,0,437.9000469000258,437.9000469000258,469.7007395737897
31,25,0,10,0,0,437.9000469000258,437.9000469000258,464.10225416312784
32,26,0,10,0,0,437.9000469000258,437.9000469000258,441.6273288098189
33,27,0,8,0,1,438.5546138824347,437.9000469000258,438.5546138824347
34,28,2,11,0,0,438.5546138824347,437.9000469000258,475.39862443836216
35,29,2,8,0,0,438.5546138824347,437.9000469000258,459.4398605695045
36,30,2,9,0,1,441.4818957922278,437.9000469000258,441.4818957922278
37,31,2,11,0,1,443.9949688599695,437.9000469000258,443.9949688599695
38,32,2,9,0,0,443.9949688599695,437.9000469000258,491.09457280996224
39,32,1,8,1,0,443.9949688599695,437.9000469000258,
40,33,1,11,0,0,443.9949688599695,437.9000469000258,482.9316199722582
41,33,1,8,1,0,443.9949688599695,437.9000469000258,
42,34,2,9,0,0,443.9949688599695,437.9000469000258,484.0482508207352
43,35,0,11,0,0,443.9949688599695,437.9000469000258,463.4807921731873
44,36,0,10,0,1,445.42805607099615,437.9000469000258,445.42805607099615
45,37,0,10,0,1,445.68049280907036,437.9000469000258,445.68049280907036
46,37,0,10,1,0,445.68049280907036,437.9000469000258,
47,38,0,9,0,1,445.11134106032665,437.9000469000258,445.11134106032665
48,39,1,9,0,1,447.872093559509,437.9000469000258,447.872093559509
49,40,2,8,0,0,447.872093559509,437.9000469000258,476.71150467937787
50,41,0,11,0,0,447.872093559509,437.9000469000258,480.6282457107039
51,41,0,10,1,0,447.872093559509,437.9000469000258,
52,42,1,9,0,0,447.872093559509,437.9000469000258,456.39039003560725
53,43,1,8,0,0,447.872093559509,437.9000469000258,470.29915730908
54,44,0,8,0,0,447.872093559509,437.9000469000258,480.3736627708797
55,45,2,9,0,0,447.872093559509,437.9000469000258,454.5508203173166
56,46,2,8,0,0,447.872093559509,437.9000469000258,466.10440521285483
57,46,2,10,1,0,447.872093559509,437.9000469000258,
58,46,0,10,1,0,447.872093559509,437.9000469000258,
59,47,1,8,0,0,447.872093559509,437.9000469000258,489.0465421868021
60,48,2,11,0,1,445.55902049176717,437.9000469000258,445.55902049176717
61,49,0,9,0,0,445.55902049176717,437.9000469000258,459.8013778031701
62,50,0,9,0,1,445.35902049176724,437.9000469000258,445.35902049176724
63,51,0,8,0,0,445.35902049176724,437.9000469000258,447.872093559509
64,52,2,8,0,1,450.7528005953001,437.9000469000258,450.7528005953001
65,53,1,8,0,1,447.872093559509,437.9000469000258,447.872093559509
66,53,1,8,1,0,447.872093559509,437.9000469000258,
67,53,0,10,1,0,447.872093559509,437.9000469000258,
68,54,1,10,0,1,448.67248728402876,437.9000469000258,448.67248728402876
69,55,2,10,0,0,448.67248728402876,437.9000469000258,452.35319431981986
70,56,2,8,0,1,447.872093559509,437.9000469000258,447.872093559509
71,57,1,10,0,0,447.872093559509,437.9000469000258,475.73049346483333
72,58,1,9,0,0,447.872093559509,437.9000469000258,466.592888337676
73,59,2,8,0,1,448.172093559509,437.9000469000258,448.172093559509
74,60,2,10,0,0,448.172093559509,437.9000469000258,466.8674557555836
75,61,2,10,0,0,448.172093559509,437.9000469000258,450.35280059530015
76,62,0,8,0,0,448.172093559509,437.9000469000258,467.8895359527098
77,63,0,11,0,0,448.172093559509,437.9000469000258,517.9541165166784
78,64,0,8,0,1,448.372093559509,437.9000469000258,448.372093559509
79,65,2,8,0,0,448.372093559509,437.9000469000258,456.89039003560725
80,66,0,8,0,1,445.61134106032665,437.9000469000258,445.61134106032665
81,66,0,9,1,0,445.61134106032665,437.9000469000258,
82,67,0,10,0,0,445.61134106032665,437.9000469000258,450.59694845008624
83,68,2,10,0,1,447.9920480961177,437.9000469000258,447.9920480961177
84,69,0,11,0,1,444.3343110187439,437.9000469000258,444.3343110187439
85,70,2,8,0,0,444.3343110187439,437.9000469000258,477.09046316993874
86,70,0,8,1,0,444.3343110187439,437.9000469000258,
87,71,0,8,0,0,444.3343110187439,437.9000469000258,481.5560229950101
88,72,2,8,0,0,444.3343110187439,437.9000469000258,444.6343110187439
89,73,2,9,0,1,445.03783422084445,437.9000469000258,445.03783422084445
90,74,0,9,0,1,445.03783422084445,437.9000469000258,445.03783422084445
91,75,0,9,0,1,445.03783422084445,437.9000469000258,445.03783422084445
92,76,0,8,0,0,445.03783422084445,437.9000469000258,496.8101619076709
93,77,0,9,0,1,445.0428664928506,437.9000469000258,445.0428664928506
94,78,2,9,0,0,445.0428664928506,437.9000469000258,450.7913543134375
95,79,1,9,0,0,445.0428664928506,437.9000469000258,450.7913543134375
96,80,0,9,0,1,450.7913543134375,437.9000469000258,450.7913543134375
97,81,0,11,0,1,458.9053988729527,437.9000469000258,458.9053988729527
98,82,0,10,0,1,450.7913543134375,437.9000469000258,450.7913543134375
99,83,0,10,0,1,448.35391578262147,437.9000469000258,448.35391578262147
100,84,0,10,0,1,448.76832726667385,437.9000469000258,448.76832726667385
101,85,2,9,0,1,448.76832726667385,437.9000469000258,448.76832726667385
102,86,2,10,0,1,448.76832726667385,437.9000469000258,448.76832726667385
103,87,2,10,0,1,444.1246304887257,437.9000469000258,444.1246304887257
104,87,1,9,1,0,444.1246304887257,437.9000469000258,
105,88,1,8,0,1,443.57784550997746,437.9000469000258,443.57784550997746
106,89,2,9,0,1,443.57784550997746,437.9000469000258,443.57784550997746
107,90,0,9,0,1,444.1778455099775,437.9000469000258,444.1778455099775
108,91,2,9,0,0,444.1778455099775,437.9000469000258,448.2215422879256
109,91,1,11,1,0,444.1778455099775,437.9000469000258,
110,92,0,9,0,0,444.1778455099775,437.9000469000258,490.71108403729545
111,93,1,10,0,0,444.1778455099775,437.9000469000258,448.9154665019378
112,94,0,8,0,1,443.09410263842295,437.9000469000258,443.09410263842295
113,95,1,9,0,0,443.09410263842295,437.9000469000258,469.5994489272974
114,96,2,10,0,0,443.09410263842295,437.9000469000258,457.81101015382046
115,97,1,8,0,0,443.09410263842295,437.9000469000258,444.33734302399233
116,98,1,9,0,0,443.09410263842295,437.9000469000258,444.33734302399233
117,99,1,11,0,1,444.33734302399233,437.9000469000258,444.33734302399233
118,100,2,8,0,0,444.33734302399233,437.9000469000258,467.9144395707337
119,101,1,10,0,1,441.5323235919183,437.9000469000258,441.5323235919183
120,102,2,9,0,1,445.27929283108807,437.9000469000258,445.27929283108807
121,103,1,8,0,0,445.27929283108807,437.9000469000258,500.0017181089038
122,104,2,9,0,0,445.27929283108807,437.9000469000258,457.81101015382046
123,105,0,10,0,0,445.27929283108807,437.9000469000258,465.28846914203217
124,106,0,10,0,0,445.27929283108807,437.9000469000258,454.6847477995034
125,107,1,10,0,0,445.27929283108807,437.9000469000258,500.0017181089038
126,108,1,10,0,0,445.27929283108807,437.9000469000258,453.3587081819428
127,109,1,10,0,0,445.27929283108807,437.9000469000258,453.3587081819428
128,110,0,9,0,0,445.27929283108807,437.9000469000258,452.67985044677545
129,111,2,9,0,0,445.27929283108807,437.9000469000258,450.55132278368654
130,112,2,11,0,1,446.2572391283915,437.9000469000258,446.2572391283915
131,113,2,8,0,1,445.8685727596163,437.9000469000258,445.8685727596163
132,114,0,8,0,1,445.0040069162195,437.9000469000258,445.0040069162195
133,115,0,10,0,0,445.0040069162195,437.9000469000258,479.7938922745505
134,116,2,9,0,1,440.63411378712,437.9000469000258,440.63411378712
135,117,2,10,0,1,440.63411378712,437.9000469000258,440.63411378712
136,118,1,10,0,1,439.28714454795016,437.9000469000258,439.28714454795016
137,119,2,11,0,0,439.28714454795016,437.9000469000258,450.9038350742816
138,120,2,9,0,0,439.28714454795016,437.9000469000258,442.0921639800243
139,121,1,9,0,0,439.28714454795016,437.9000469000258,471.7054679084746
140,122,0,8,0,1,439.1377580509122,437.9000469000258,439.1377580509122
141,123,0,9,0,1,441.1076511800117,437.9000469000258,441.1076511800117
142,124,2,8,0,0,441.1076511800117,437.9000469000258,450.6038365701885
143,125,1,9,0,0,441.1076511800117,437.9000469000258,451.0337263527509
144,126,2,11,0,0,441.1076511800117,437.9000469000258,457.90386216333104
145,127,1,10,0,0,441.1076511800117,437.9000469000258,451.0337263527509
146,128,2,9,0,1,441.1076511800117,437.9000469000258,441.1076511800117
147,128,2,9,1,0,441.1076511800117,437.9000469000258,
148,129,0,10,0,0,441.1076511800117,437.9000469000258,471.7299184617336
149,130,2,10,0,1,441.1076511800117,437.9000469000258,441.1076511800117
150,130,0,8,1,0,441.1076511800117,437.9000469000258,
151,131,0,8,0,0,441.1076511800117,437.9000469000258,443.1831966856508
152,132,0,10,0,1,441.1076511800117,437.9000469000258,441.1076511800117
153,133,2,8,0,0,441.1076511800117,437.9000469000258,460.16904705435314
154,133,0,8,1,0,441.1076511800117,437.9000469000258,
155,134,0,11,0,0,441.1076511800117,437.9000469000258,476.7666026500519
156,135,1,8,0,0,441.1076511800117,437.9000469000258,564.8908627800815
157,136,2,11,0,1,444.03493308980484,437.9000469000258,444.03493308980484
158,136,1,10,1,0,444.03493308980484,437.9000469000258,
159,136,1,8,1,0,444.03493308980484,437.9000469000258,
160,137,2,9,0,1,444.03493308980484,437.9000469000258,444.03493308980484
161,138,2,8,0,0,444.03493308980484,437.9000469000258,463.3258030523142
162,139,1,9,0,0,444.03493308980484,437.9000469000258,457.4869220980798
163,140,2,10,0,1,446.03069576690757,437.9000469000258,446.03069576690757
164,141,1,10,0,1,444.060802637808,437.9000469000258,444.060802637808
165,142,2,11,0,1,444.68689383535303,437.9000469000258,444.68689383535303
166,143,2,8,0,0,444.68689383535303,437.9000469000258,473.2243763222258
167,144,2,9,0,1,451.0916887739377,437.9000469000258,451.0916887739377
168,145,2,8,0,0,451.0916887739377,437.9000469000258,488.9676967365775
169,146,2,9,0,0,451.0916887739377,437.9000469000258,456.1024111897752
170,147,0,9,0,1,451.0916887739377,437.9000469000258,451.0916887739377
171,148,0,9,0,0,451.0916887739377,437.9000469000258,462.98663708836375
172,149,0,7,0,1,451.7718596741322,437.9000469000258,451.7718596741322
173,150,2,9,0,0,451.7718596741322,437.9000469000258,455.41233748678496
174,151,2,10,0,1,446.1377453979302,437.9000469000258,446.1377453979302
175,152,2,8,0,0,446.1377453979302,437.9000469000258,471.2365117764289
176,153,2,10,0,0,446.1377453979302,437.9000469000258,465.05899227553897
177,154,0,10,0,0,446.1377453979302,437.9000469000258,469.7130355670779
178,155,2,9,0,0,446.1377453979302,437.9000469000258,469.9130355670779
179,156,2,8,0,0,446.1377453979302,437.9000469000258,449.56156376032055
180,157,0,9,0,0,446.1377453979302,437.9000469000258,469.7130355670779
181,157,2,9,1,0,446.1377453979302,437.9000469000258,
182,158,2,9,0,0,446.1377453979302,437.9000469000258,450.4377453979302
183,158,0,9,1,0,446.1377453979302,437.9000469000258,
184,158,2,10,1,0,446.1377453979302,437.9000469000258,
185,159,0,9,0,1,446.1377453979302,437.9000469000258,446.1377453979302
186,160,1,9,0,0,446.1377453979302,437.9000469000258,469.7130355670779
187,160,2,9,1,0,446.1377453979302,437.9000469000258,
188,161,2,10,0,1,446.1377453979302,437.9000469000258,446.1377453979302
189,162,0,9,0,1,446.1377453979302,437.9000469000258,446.1377453979302
190,163,0,8,0,0,446.1377453979302,437.9000469000258,469.7130355670779
191,164,1,8,0,0,446.1377453979302,437.9000469000258,469.7130355670779
192,165,0,10,0,1,443.8102693138982,437.9000469000258,443.8102693138982
193,166,1,8,0,0,443.8102693138982,437.9000469000258,468.59081615008574
194,167,2,10,0,1,444.9492082696546,437.9000469000258,444.9492082696546
195,168,2,8,0,0,444.9492082696546,437.9000469000258,476.81946764077975
196,169,1,10,0,0,444.9492082696546,437.9000469000258,468.5244984388023
197,170,0,11,0,0,444.9492082696546,437.9000469000258,487.3214714991575
198,171,0,10,0,0,444.9492082696546,437.9000469000258,468.5244984388023
199,172,0,10,0,0,444.9492082696546,437.9000469000258,497.68950605059
200,173,0,10,0,0,444.9492082696546,437.9000469000258,452.26563923629493
201,174,0,9,0,0,444.9492082696546,437.9000469000258,462.56273484431165
202,175,1,8,0,0,444.9492082696546,437.9000469000258,468.5244984388023
203,176,0,11,0,0,444.9492082696546,437.9000469000258,450.0492082696545
204,177,1,10,0,0,444.9492082696546,437.9000469000258,450.0492082696545
205,178,1,9,0,0,444.9492082696546,437.9000469000258,495.950740901333
206,179,1,8,0,0,444.9492082696546,437.9000469000258,468.5244984388023
207,180,0,10,0,1,444.9492082696546,437.9000469000258,444.9492082696546
208,181,0,9,0,0,444.9492082696546,437.9000469000258,489.64211184179703
209,182,1,9,0,0,444.9492082696546,437.9000469000258,454.3011972779296
210,183,1,8,0,0,444.9492082696546,437.9000469000258,452.6499994188016
211,184,1,10,0,0,444.9492082696546,437.9000469000258,454.34999941880164
212,185,1,9,0,0,444.9492082696546,437.9000469000258,468.5244984388023
213,186,2,8,0,1,444.9492082696546,437.9000469000258,444.9492082696546
214,187,1,9,0,0,444.9492082696546,437.9000469000258,468.5244984388023
215,187,0,11,1,0,444.9492082696546,437.9000469000258,
216,188,0,8,0,1,446.7492082696547,437.9000469000258,446.7492082696547
217,189,1,9,0,0,446.7492082696547,437.9000469000258,470.3244984388023
218,190,0,10,0,1,446.7492082696547,437.9000469000258,446.7492082696547
219,191,2,10,0,0,446.7492082696547,437.9000469000258,447.87750401305203
220,192,0,8,0,0,446.7492082696547,437.9000469000258,477.587188041527
221,193,0,10,0,0,446.7492082696547,437.9000469000258,470.12449843880233
222,194,1,9,0,0,446.7492082696547,437.9000469000258,450.5154977594413
223,195,0,8,0,1,447.0492082696546,437.9000469000258,447.0492082696546
224,196,0,9,0,0,447.0492082696546,437.9000469000258,458.8198805776802
225,197,2,9,0,1,444.26060311091413,437.9000469000258,444.26060311091413
226,198,2,9,0,0,444.26060311091413,437.9000469000258,456.7349208230659
227,199,0,8,0,0,444.26060311091413,437.9000469000258,449.8154977594413
228,200,0,10,0,1,443.36060311091416,437.9000469000258,443.36060311091416
229,201,1,7,0,0,443.36060311091416,437.9000469000258,466.9358932800618
230,201,2,7,1,0,443.36060311091416,437.9000469000258,
231,202,2,10,0,0,443.36060311091416,437.9000469000258,466.9358932800618
232,203,1,9,0,0,443.36060311091416,437.9000469000258,466.9358932800618
233,204,0,10,0,0,443.36060311091416,437.9000469000258,448.9154977594413
