day,replicate,method,n_customers,horizon_min,seed_search,seed_test,seed_algorithm,hawkes_mu,hawkes_beta,hawkes_eta,kappa,distance_km,nominal_tardiness_min,tard_mean,tard_std,tard_var95,tard_cvar95,on_time_mean,max_tard_mean,omi_exposure_mean,omi_exposure_max,route_sampled_multiplier_mean,J_mean_test,J_cvar_test,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals,search_runtime_s,external_wall_s
7,3,OR-Tools,66,536.4634582272179,6343001,6344001,0,0.01,0.6,0.35,0.9,363.39999999999986,0.0,7.13536611381942,10.618006259065867,26.055502660745503,41.765052670126536,0.9833939393939393,5.598728526609688,0.052357437942669144,0.8561693136476819,1.0471216941484023,377.6707322276387,446.9301053402529,0,0,0,0,0.0,0.0
7,3,ALNS-Mean,66,536.4634582272179,6343001,6344001,6352001,0.01,0.6,0.35,0.9,363.6999999999999,0.0,5.36183615285616,9.913457090586038,21.303338311705318,37.814333372367805,0.9864242424242423,4.060169997901273,0.052411657828785325,0.8564934498247633,1.0471704920459068,374.4236723057122,439.3286667447355,25100,250,271,21,20.185974874999374,20.225253207994683
7,3,ALNS-CVaR,66,536.4634582272179,6343001,6344001,6353001,0.01,0.6,0.35,0.9,368.4999999999999,0.0,3.3758384373455037,5.659742152146147,14.684098112713457,21.25782273172024,0.9900757575757575,3.069834991087039,0.0527506548185243,0.8518865218276602,1.0474755893366718,375.2516768746909,411.01564546344036,25100,250,258,8,18.363466000002518,18.400001374997373
