scenario_id,OR-Tools,ALNS-Mean,ALNS-CVaR
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,2.6416462350096026,1.0001727548655026,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,2.551283479694689,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.44116473697096126,0.0,0.0
15,8.53071705763466,8.53071705763466,0.0
16,3.405689586704,3.405689586704,0.0
17,1.9183292449809244,4.665609236807882,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,3.914663910700824,3.690738192164133,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,20.04766113468918,12.849026274783114,0.0
32,1.7763146969762147,1.7763146969762147,0.0
33,0.9457216683885576,0.0,0.0
34,5.911258534552417,0.8773631502804164,0.8773631502804164
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,2.13397171990556,2.13397171990556,2.13397171990556
38,0.0,0.0,0.0
39,4.149479044970576,0.0,0.0
40,12.695673254663006,12.695673254663006,5.371101586330724
41,0.0,0.0,0.0
42,1.1138217775376802,1.1138217775376802,0.0
43,0.0,0.0,0.0
44,0.11066217523739397,0.11066217523739397,0.0
45,6.594331331698413,0.0,0.0
46,11.078643152125835,11.078643152125835,0.0
47,16.794956473761886,16.794956473761886,0.0
48,0.0,0.0,0.0
49,13.267488197817727,13.267488197817727,0.43905228581712663
50,0.0,0.0,0.0
51,4.144036103243877,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,10.98544800210044,0.0,0.0
57,0.0,0.0,0.0
58,1.2164713988491371,0.0,0.0
59,0.0,0.0,0.0
60,6.123358181792867,0.6006936946632777,0.0
61,16.77447028962723,13.240057813657529,0.0
62,5.169694729320781,0.0,0.0
63,0.0,0.0,0.0
64,0.9552548366191331,0.9552548366191331,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,5.986194081251426,2.533663950766652,0.0
70,3.9219051716606828,3.9219051716606828,0.0
71,0.0,0.0,0.0
72,7.51540004333566,0.0,0.0
73,0.7042611015989451,0.0,0.0
74,0.49824406303952173,0.49824406303952173,0.0
75,0.5847763466711058,0.10105028217623158,0.10105028217623158
76,0.0,0.0,0.0
77,11.05777878100173,10.999602618551762,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,7.621848700901239,5.587250127610275,0.0
81,0.2494658631501352,0.2494658631501352,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,16.408733633072046,27.62693000819138,10.30154742297566
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,3.454840225823318,3.454840225823318,0.0
88,5.930238996250068,5.930238996250068,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,4.997544559929565,4.997544559929565,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.36828178369739817,0.0,0.0
97,6.212620333741199,8.62042487274033,0.0
98,0.0,0.0,0.0
99,3.1754016131612843,4.069448532276169,0.0
100,0.0,0.0,0.0
101,5.3785298376509445,5.3785298376509445,0.0
102,0.0,0.0,0.0
103,23.135211919934193,23.135211919934193,0.0
104,2.843469647792176,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,18.926221805638306,9.327685259843577,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,15.668753996036799,15.668753996036799,7.0974352240714325
112,10.021041917749642,10.021041917749642,0.0
113,0.0,0.0,0.0
114,0.0,0.3767459668844708,0.0
115,0.0,0.0,0.0
116,7.110349405783239,0.0,0.0
117,0.2069370675141613,0.2069370675141613,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,8.234360396244313,8.234360396244313,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,2.642167673425149,2.642167673425149,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,17.60923064451464,17.60923064451464,0.0
128,0.47135848633831756,0.47135848633831756,0.0
129,10.742512005126457,4.198119535863498,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,51.91973978600379,51.91973978600379,0.0
133,0.0,0.0,0.0
134,1.9760996469860288,0.0,0.0
135,1.612447688254008,1.612447688254008,0.5346104620921324
136,3.357003033205558,3.357003033205558,0.0
137,0.0,3.421615506513376,0.0
138,0.0,0.0,0.0
139,0.7819882417946928,0.7819882417946928,0.0
140,10.769991288850122,10.769991288850122,0.0
141,3.2977700754983346,0.5030554566362184,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,8.705706516453859,8.705706516453859,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,4.1685876402261215,1.0726280145905207,0.0
151,0.0,0.0,0.0
152,17.819393463358495,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,16.169606691665138,10.79204172145569,0.0
156,0.0,0.0,0.0
157,9.39186918637796,9.39186918637796,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,3.25231275904423,4.941496688799134,3.0442853403241656
