decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,11,0,1,393.47383020550745,393.47383020550745,392.6738302055075
2,2,1,12,0,1,392.6738302055075,392.6738302055075,392.6738302055075
3,3,2,9,0,0,466.7370579659252,392.6738302055075,392.6738302055075
4,4,2,10,0,0,411.4956718951143,392.6738302055075,392.6738302055075
5,4,1,12,1,0,,392.6738302055075,392.6738302055075
6,4,2,9,1,0,,392.6738302055075,392.6738302055075
7,5,2,9,0,1,388.9984249293121,388.9984249293121,388.9984249293121
8,5,0,12,1,0,,388.9984249293121,388.9984249293121
9,6,1,11,0,1,376.2939930445369,376.2939930445369,376.2939930445369
10,7,1,9,0,1,388.9984249293121,388.9984249293121,376.2939930445369
11,7,0,9,1,0,,388.9984249293121,376.2939930445369
12,8,1,10,0,0,434.39595162331324,388.9984249293121,376.2939930445369
13,8,0,10,1,0,,388.9984249293121,376.2939930445369
14,8,1,12,1,0,,388.9984249293121,376.2939930445369
15,8,1,9,1,0,,388.9984249293121,376.2939930445369
16,9,0,12,0,0,418.6753706065583,388.9984249293121,376.2939930445369
17,10,2,10,0,0,408.5324511689371,388.9984249293121,376.2939930445369
18,10,1,11,1,0,,388.9984249293121,376.2939930445369
19,11,0,10,0,0,400.6527385004361,388.9984249293121,376.2939930445369
20,12,0,9,0,0,408.5324511689371,388.9984249293121,376.2939930445369
21,13,0,12,0,0,401.9755763986829,388.9984249293121,376.2939930445369
22,13,1,10,1,0,,388.9984249293121,376.2939930445369
23,14,0,10,0,0,418.6753706065583,388.9984249293121,376.2939930445369
24,15,0,12,0,0,418.6753706065583,388.9984249293121,376.2939930445369
25,16,1,11,0,1,399.17290500175056,399.17290500175056,376.2939930445369
26,17,2,11,0,0,413.9317961331114,399.17290500175056,376.2939930445369
27,18,0,12,0,1,399.4069805782385,399.4069805782385,376.2939930445369
28,19,2,11,0,0,427.8536435028024,399.4069805782385,376.2939930445369
29,19,1,9,1,0,,399.4069805782385,376.2939930445369
30,19,1,9,1,0,,399.4069805782385,376.2939930445369
31,20,2,11,0,1,396.97802398529507,396.97802398529507,376.2939930445369
32,21,0,8,0,0,398.6742172455389,396.97802398529507,376.2939930445369
33,22,0,9,0,1,393.374217245539,393.374217245539,376.2939930445369
34,23,0,9,0,1,393.374217245539,393.374217245539,376.2939930445369
35,24,2,10,0,1,394.0742172455391,394.0742172455391,376.2939930445369
36,25,0,11,0,1,393.374217245539,393.374217245539,376.2939930445369
37,26,1,10,0,1,393.374217245539,393.374217245539,376.2939930445369
38,27,2,11,0,0,473.58297976304357,393.374217245539,376.2939930445369
39,28,2,11,0,1,394.80875154095696,394.80875154095696,376.2939930445369
40,29,1,12,0,0,414.552085546645,394.80875154095696,376.2939930445369
41,30,1,12,0,1,394.88751076767977,394.88751076767977,376.2939930445369
42,30,1,11,1,0,,394.88751076767977,376.2939930445369
43,30,0,11,1,0,,394.88751076767977,376.2939930445369
44,31,0,10,0,0,407.4906509448481,394.88751076767977,376.2939930445369
45,32,2,10,0,0,414.6308447733678,394.88751076767977,376.2939930445369
46,33,1,12,0,0,414.6308447733678,394.88751076767977,376.2939930445369
47,34,2,9,0,0,414.6308447733678,394.88751076767977,376.2939930445369
48,35,2,9,0,1,393.374217245539,393.374217245539,376.2939930445369
49,36,1,10,0,0,413.117551251227,393.374217245539,376.2939930445369
50,37,1,10,0,1,394.88751076767977,394.88751076767977,376.2939930445369
51,38,0,10,0,1,381.0721499657085,381.0721499657085,376.2939930445369
52,39,2,12,0,0,387.0267004740024,381.0721499657085,376.2939930445369
53,40,1,10,0,0,394.88751076767977,381.0721499657085,376.2939930445369
54,41,1,11,0,1,380.9933907389857,380.9933907389857,376.2939930445369
55,42,0,12,0,0,416.9061523191501,380.9933907389857,376.2939930445369
56,43,1,11,0,0,389.55488539315456,380.9933907389857,376.2939930445369
57,44,2,9,0,0,407.72720032132287,380.9933907389857,376.2939930445369
58,45,0,11,0,1,379.55885644356766,379.55885644356766,376.2939930445369
59,46,1,11,0,1,379.55885644356766,379.55885644356766,376.2939930445369
60,47,2,12,0,0,412.7993280067215,379.55885644356766,376.2939930445369
61,48,2,9,0,1,379.55885644356766,379.55885644356766,376.2939930445369
62,49,1,12,0,1,380.9933907389857,380.9933907389857,376.2939930445369
63,50,2,12,0,0,382.57927151319996,380.9933907389857,376.2939930445369
64,51,1,12,0,0,394.80875154095696,380.9933907389857,376.2939930445369
65,52,0,11,0,0,411.4068795123596,380.9933907389857,376.2939930445369
66,53,1,12,0,0,404.0334025681407,380.9933907389857,376.2939930445369
67,54,1,12,0,0,395.81701703301053,380.9933907389857,376.2939930445369
68,55,0,9,0,1,379.55885644356766,379.55885644356766,376.2939930445369
69,56,2,8,0,1,380.9933907389857,380.9933907389857,376.2939930445369
70,56,0,10,1,0,,380.9933907389857,376.2939930445369
71,57,2,12,0,0,473.0232057541067,380.9933907389857,376.2939930445369
72,58,0,12,0,1,380.84122452457075,380.84122452457075,376.2939930445369
73,59,2,11,0,1,379.5998281287155,379.5998281287155,376.2939930445369
74,60,1,10,0,0,398.4841568171524,379.5998281287155,376.2939930445369
75,61,2,12,0,1,380.69883078519916,380.69883078519916,376.2939930445369
