scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,0.3877217403505142,0.2085102382791888,0.3877217403505142,0.2085102382791888,0.2085102382791888,0.2085102382791888
1,8.352210914314526,8.352210914314526,8.352210914314526,12.513614488942608,0.0,0.0
2,8.942577280692092,0.0,8.942577280692092,0.0,0.0,0.0
3,1.5478272692245127,0.0,1.5478272692245127,0.0,0.0,0.0
4,17.864112603155036,0.0,17.864112603155036,0.0,0.0,0.0
5,2.6935917628690618,0.0,2.6935917628690618,0.0,0.0,3.3097027442295257
6,0.8601957904749611,0.0,0.8601957904749611,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,4.2805151306758376,0.0,4.2805151306758376,0.0,0.0,0.0
9,12.751942233506782,0.0,12.751942233506782,0.0,0.0,0.0
10,54.06854303852947,0.0,54.06854303852947,0.0,0.0,3.355441451769309
11,9.822729290639472,0.0,10.741352553784566,0.0,0.0,15.589851246300952
12,3.298705535032525,0.15359099603023196,3.298705535032525,0.15359099603023196,0.15359099603023196,1.7292840669974794
13,6.802992442367952,4.368402876778987,8.454884101205607,4.368402876778987,0.0,4.688056138840068
14,12.998722800510734,0.0,12.998722800510734,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,1.632336097066343,2.7498517918137395,4.3821878888800825,2.7498517918137395,0.0,2.7498517918137395
17,0.0,0.0,0.0,2.0441126939811056,0.0,0.0
18,8.889033725886975,7.2261403981704575,8.889033725886975,7.2261403981704575,7.2261403981704575,7.2261403981704575
19,13.35835579641747,7.555490864702051,13.35835579641747,7.555490864702051,0.0,0.0
20,11.025963941214656,3.99374714266807,11.025963941214656,3.99374714266807,3.99374714266807,3.99374714266807
21,9.424151507793425,9.434120601745263,9.424151507793425,3.9066017457892315,3.9066017457892315,3.9066017457892315
22,13.398083246820761,6.39367408069478,13.398083246820761,6.39367408069478,6.39367408069478,6.39367408069478
23,7.730245435365305,1.9435027551473922,7.730245435365305,0.0,0.0,0.0
24,23.329121370273157,16.412854518588034,23.329121370273157,16.412854518588034,16.412854518588034,16.412854518588034
25,7.72855192588554,0.0,7.72855192588554,0.0,0.0,0.0
26,1.1440417089214634,0.0,1.1440417089214634,0.30187682660869086,0.0,0.0
27,19.772060205407314,9.47652514743092,19.772060205407314,9.47652514743092,9.47652514743092,9.47652514743092
28,16.19285287842834,4.084995423954041,16.19285287842834,4.084995423954041,4.084995423954041,4.084995423954041
29,24.180375938208385,0.0,24.180375938208385,0.0,0.0,9.792480854752569
30,3.6018489741545068,0.10935974527899361,3.7112087194335004,0.10935974527899361,0.0,0.10935974527899361
31,6.602560909965462,0.0,6.602560909965462,0.0,0.0,0.0
32,0.0,1.129269475100216,0.0,7.089515480771013,0.0,1.0450964962481635
33,1.5005800782489018,0.8894494124061225,1.5005800782489018,0.0,0.0,0.0
34,5.953289063740499,0.0,5.953289063740499,12.550611909032398,0.0,1.0204333782480717
35,0.3512812937478884,0.0,0.14047060818035106,0.0,0.0,1.853437865258968
36,3.524459760936395,0.0,3.524459760936395,0.0,0.0,0.0
37,11.4719204076805,0.0,11.4719204076805,3.203862624857777,0.0,0.0
38,8.804054430663001,3.9843903001371643,8.804054430663001,3.9843903001371643,3.9843903001371643,3.9843903001371643
39,1.5056024731285333,0.0,1.5056024731285333,0.0,0.0,0.0
40,22.999502846320155,20.269156708565987,22.999502846320155,20.269156708565987,20.269156708565987,20.269156708565987
41,14.324714337329397,0.7964672934082841,14.324714337329397,0.7964672934082841,0.7964672934082841,0.7964672934082841
42,8.436369359254343,0.0,8.436369359254343,0.0,0.0,0.0
43,30.825227513410482,0.0,30.825227513410482,0.0,0.0,6.4436706836091275
44,2.541915589372479,0.0,2.541915589372479,0.0,0.0,2.095878909269743
45,17.18306436561099,13.009345379679672,17.18306436561099,12.601499669343667,12.601499669343667,12.601499669343667
46,10.26537263634944,10.26537263634944,10.26537263634944,10.26537263634944,10.26537263634944,10.26537263634944
47,1.6064994368592238,0.0,1.6064994368592238,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,8.926302105538468,0.0,8.926302105538468,0.0,0.0,0.0
50,10.038763242538437,0.0,10.038763242538437,0.0,0.0,0.0
51,11.118143070495705,0.0,13.424800414921947,0.0,0.0,0.0
52,7.539556707388044,0.0,7.539556707388044,0.0,0.0,0.0
53,2.6700783963996173,0.0,2.6700783963996173,0.0,0.0,0.0
54,3.115345899714896,0.0,3.115345899714896,0.0,0.0,1.5367831531082174
55,12.73859125244627,0.0,12.73859125244627,0.0,0.0,1.9775873068007286
56,0.0,0.0,0.0,0.0,0.0,0.0
57,17.154315196889172,8.848772563177079,31.376666036993697,5.201851918136356,3.6469206450407228,20.24743345592492
58,10.078452734067582,0.0,10.078452734067582,0.0,0.0,0.0
59,3.338890876760047,0.0,3.338890876760047,0.0,0.0,0.0
60,1.703104225282857,2.3295012168550784,4.041445795796676,2.3295012168550784,0.0,2.3295012168550784
61,15.203259269894062,11.23966971026087,15.203259269894062,11.23966971026087,11.23966971026087,11.23966971026087
62,14.95531280474313,0.0,14.95531280474313,0.0,0.0,2.585312377267144
63,6.461036827939495,10.15105574532248,6.461036827939495,8.66062446876407,6.461036827939495,6.461036827939495
64,0.0,0.0,0.0,0.0,0.0,0.0
65,5.2077181723484784,1.343852621764455,5.2077181723484784,1.343852621764455,1.343852621764455,1.343852621764455
66,5.606445704132568,5.502972584483928,5.606445704132568,5.502972584483928,5.502972584483928,5.502972584483928
67,4.5252796285084855,0.0,4.5252796285084855,0.0,0.0,0.0
68,11.944494708721209,0.0,11.944494708721209,0.0,0.0,0.38745584499224606
69,4.2243437148538305,0.0,4.2243437148538305,0.0,0.0,0.0
70,6.064141863619682,0.0,6.064141863619682,0.0,0.0,0.0
71,14.91460224920013,0.0,14.91460224920013,0.0,0.0,0.0
72,10.34318665139719,3.7184003089163014,10.34318665139719,3.7184003089163014,3.7184003089163014,3.7184003089163014
73,12.249086727113081,3.859763993668082,12.249086727113081,3.859763993668082,0.0,1.0735973800059355
74,0.0,0.0,0.0,0.0,0.0,0.0
75,16.069849674314383,4.847966596565215,16.069849674314383,4.847966596565215,4.847966596565215,6.393314175453014
76,0.0,0.0,0.0,0.0,0.0,2.49576133899194
77,8.643624602301031,8.643624602301031,8.643624602301031,8.643624602301031,8.643624602301031,8.643624602301031
78,0.0,0.0,0.0,0.0,0.0,0.0
79,2.507262276921267,0.0,2.507262276921267,0.0,0.0,0.0
80,6.387834086042062,0.0,6.387834086042062,0.0,0.0,4.621116324059187
81,16.98889456025171,0.0,16.98889456025171,0.0,0.0,0.0
82,2.82655629532735,0.0,2.82655629532735,3.110941716598063,0.0,2.4289047132061796
83,7.1230912813186364,0.0,7.1230912813186364,0.0,0.0,0.0
84,0.0,0.0,0.38358577889289336,0.0,0.0,1.9220543106682726
85,15.063631764352294,0.0,15.063631764352294,0.0,0.0,0.0
86,18.461420638153243,0.0,18.461420638153243,0.0,0.0,7.406381185243362
87,10.949255923735791,0.0,10.510259223956098,0.0,0.0,2.9538766433759633
88,12.466818339970303,0.0,14.466685767261708,0.0,0.0,0.0
89,5.247678624616128,0.0,5.247678624616128,0.0,0.0,0.0
90,63.61225750136799,0.0,63.61225750136799,0.0,0.0,2.7131665796819107
91,13.575682069376398,0.0,13.575682069376398,0.0,0.0,0.0
92,15.539772890560045,10.012564636523194,15.539772890560045,10.012564636523194,10.012564636523194,10.012564636523194
93,12.879929834290579,0.0,12.879929834290579,0.0,0.0,0.0
94,8.394456396250405,6.658076192927524,8.394456396250405,6.658076192927524,6.007948296506186,6.007948296506186
95,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,1.4609401355862133,0.0,0.0
97,8.532401801771812,0.0,8.532401801771812,0.0,0.0,0.0
98,2.5674947032131854,0.0,2.5674947032131854,0.0,0.0,0.0
99,1.3828093295193185,0.0,1.3828093295193185,0.0,0.0,3.731212109389901
100,10.117087284126796,1.939169276576365,10.117087284126796,1.939169276576365,0.0,0.0
101,17.252451879918084,6.214984146855869,17.252451879918084,6.214984146855869,6.214984146855869,6.214984146855869
102,2.9429887583608547,0.0,2.9429887583608547,0.0,0.0,0.0
103,7.330277812583091,7.330277812583091,7.330277812583091,7.330277812583091,7.330277812583091,7.330277812583091
104,11.043324503705776,0.0,11.043324503705776,0.0,0.0,0.0
105,33.45406307111176,3.1169212733264544,35.782330465372354,2.3282673942605925,0.0,22.752005214628298
106,0.0,0.0,0.0,0.0,0.0,0.0
107,13.421650493984146,0.0,13.421650493984146,0.0,0.0,1.2025230956491555
108,3.3230121840857123,0.0,3.3230121840857123,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,1.7326476959790398
110,12.269543259896182,0.0,12.269543259896182,4.814092293089118,0.0,0.0
111,6.181809009787173,0.0,6.181809009787173,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0986707677897698,1.2795009058922915,1.3781716736820613,1.2795009058922915,0.0,1.2795009058922915
114,0.0,0.0,0.0,1.5359096510285326,0.0,0.7945389200683621
115,4.560794307410447,4.560794307410447,4.560794307410447,4.560794307410447,4.560794307410447,4.560794307410447
