scenario_id,OR-Tools,ALNS-Mean,ALNS-CVaR
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,1.5584287046977465
7,5.251728603375398,0.5353568617463793,0.5353568617463793
8,15.92287761631917,2.9276205544711047,3.0324454307002497
9,5.709914983362069,0.0,0.0
10,2.2551102232195035,0.0,0.0
11,0.0,0.0,0.0
12,2.662602377662836,0.0,0.0
13,0.0,0.0,0.0
14,7.107273262232582,0.0,0.0
15,0.0,0.0,0.0
16,6.093678735216088,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,1.4236979806572663,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,1.0900858713141588
26,0.0,0.0,0.0
27,0.0,6.744491826959887,0.0
28,7.398198421253369,8.015721715554378,0.0
29,5.451845480368036,0.0,0.0
30,0.0,0.0,6.425846328248383
31,7.179706259802941,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,13.523992750275625,0.0,0.0
39,0.0,9.440201190880032,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,4.369137620819572,8.533346604729957,0.0
45,0.0,0.0,0.0
46,14.75902020734344,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,3.034255449132104,0.0,0.0
51,0.0,0.0,0.0
52,5.273309392569615,0.0,0.0
53,0.0,0.0,0.0
54,0.42194964018761993,0.0,0.0
55,0.0,0.0,0.0
56,0.0,14.321628937974708,0.9508659686468377
57,0.0,0.0,5.5370222502001525
58,0.0,0.0,0.0
59,5.5943838276443785,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.6229302878807061
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.8337911119959358,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,11.443274372860287,11.352832074921082,13.132481899087566
69,0.0,0.0,0.0
70,0.0,0.0,0.41124163471164366
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,2.114471132896938
74,3.6044691300459135,3.6044691300459135,3.6044691300459135
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,6.459221070613182,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,5.108193820657391,0.0,0.0
83,9.090584892120148,0.07058094099573964,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,2.163541332596367
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.19114919054118218,0.19114919054118218
94,0.0,0.0,4.360985287908591
95,0.04694837866952639,0.0,0.0
96,1.062750193951615,0.0,0.0
97,0.0,0.0,0.0
98,7.502908600688443,0.0,0.0
99,0.0,5.496090471480272,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.6369905490118981
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,2.196017736042961,0.0,0.01117667314309756
109,0.0,0.0,0.0
110,0.0,0.0,0.5696471803270242
111,11.182140183114996,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,11.976862483829791,6.288732710046389
117,6.1592640083862875,0.0,1.4035226895076676
118,0.0,0.0,0.4595999403594533
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.9425449598041382,0.0,0.0
123,2.7819527200058474,4.989904452912725,2.1989018900191013
124,0.0,0.0,0.0
125,0.0,0.0,10.008141653698203
126,0.0,0.0,8.344702664488693
127,7.402558284585098,0.0,0.0
128,0.0,0.0,0.2162879941530491
129,0.47101918527914677,5.832937605774191,5.832937605774191
130,3.3273274370362174,0.0,0.0
131,1.8197803701300472,1.8197803701300472,10.572905419477308
132,19.98515126474348,0.0,0.0
133,0.0,17.09692785933487,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,1.679863726886424
137,0.6249286326247443,0.0,0.7276868538094163
138,2.2387612709025007,0.0,0.0
139,0.0,0.0,0.0
140,3.373135578201186,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,3.9044192557816757,0.0,0.0
148,0.22851451486360475,0.0,0.0
149,0.0,0.0,0.0
150,12.834206127102675,0.0,4.629951238411252
151,0.7915997738639362,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,1.3685593602021413,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,6.660250863430122,0.0,0.0
164,0.6143711508071306,0.6143711508071306,0.6143711508071306
165,5.807767141619877,0.0,0.0
166,0.0,0.0,0.0
167,7.402782107157066,0.0,0.0
168,0.0,0.0,0.0
169,2.220851720455073,0.04109022320085387,0.04109022320085387
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
