target_day,source_replicate,method,risk_mode,initial_distance_km,tw_scale,distance_km,tard_mean,tard_std,tard_cvar95,on_time_mean,omi_exposure_mean,J_aligned,J_mean_test,J_cvar_test,search_scenario_evals,search_evaluated_candidates,search_operator_decisions,search_null_proposals,search_runtime_s,source_model,weights_unchanged
5,1,Uniform-CVaR,cvar,395.5000000000001,180.0,397.49999999999994,0.8848376060444902,2.936024177293249,10.722186101400982,0.9967466666666666,0.0533901018870736,418.9443722028019,399.26967521208894,418.9443722028019,25100,250,314,64,32.470307458002935,NONE,True
5,2,RL-FF-Mean,mean,395.5000000000001,180.0,399.30000000000007,0.6279637770578854,2.260370935521533,8.680331665302205,0.9976,0.053879312990144,400.55592755411584,400.55592755411584,416.6606633306045,25100,250,288,38,27.712773833001847,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-FF-Mean.pt,True
5,2,RL-GRU-Mean,mean,395.5000000000001,180.0,400.8999999999999,1.0406037174572855,3.3629329730929465,13.651318538742844,0.9969333333333332,0.0540421023786152,402.9812074349145,402.9812074349145,428.2026370774856,25100,250,273,23,25.630568624997977,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-GRU-Mean.pt,True
5,2,Uniform-Mean,mean,395.5000000000001,180.0,395.9,0.1536400231367956,0.7940945031547315,3.0180250782833395,0.9991599999999998,0.053649306643847,396.2072800462736,396.2072800462736,401.93605015656664,25100,250,274,24,25.93209562500124,NONE,True
5,2,RL-FF-CVaR,cvar,395.5000000000001,180.0,419.50000000000017,3.2270470275512637,5.29270648858123,19.185918835551263,0.98624,0.0541107021433861,457.8718376711027,425.9540940551027,457.8718376711027,25100,250,260,10,22.76000566699804,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-FF-CVaR.pt,True
5,2,RL-GRU-CVaR,cvar,395.5000000000001,180.0,414.1000000000001,0.5656299793393722,1.909089093288232,7.562162027355685,0.9974666666666666,0.0536947629717242,429.2243240547115,415.2312599586788,429.2243240547115,25100,250,261,11,21.906071959005203,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-GRU-CVaR.pt,True
5,2,Uniform-CVaR,cvar,395.5000000000001,180.0,419.70000000000016,0.1870607763305815,0.8890595272001182,3.2678074306692486,0.9988133333333332,0.0549143966697286,426.23561486133866,420.0741215526613,426.23561486133866,25100,250,263,13,23.488324208999984,NONE,True
5,3,RL-FF-Mean,mean,395.5000000000001,180.0,397.6,1.4414156331793515,3.814556464396365,14.997051467599784,0.9963733333333332,0.0542561453721217,400.48283126635874,400.48283126635874,427.5941029351996,25100,250,263,13,22.93632208299823,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-FF-Mean.pt,True
5,3,RL-GRU-Mean,mean,395.5000000000001,180.0,404.8999999999999,3.3820714976750614,8.01182966100312,30.437083357150343,0.9920666666666668,0.054371349745975,411.66414299535006,411.66414299535006,465.77416671430063,25100,250,268,18,23.302885790995788,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-GRU-Mean.pt,True
5,3,Uniform-Mean,mean,395.5000000000001,180.0,400.9999999999999,3.4936358002968944,5.9075067983460965,22.96877942094847,0.9881333333333332,0.055091377358734,407.98727160059366,407.98727160059366,446.9375588418968,25100,250,282,32,25.689358750001706,NONE,True
5,3,RL-FF-CVaR,cvar,395.5000000000001,180.0,414.1,0.6798976893116433,2.6727045702496413,9.981597696975513,0.9981466666666666,0.0542642154054604,434.063195393951,415.45979537862326,434.063195393951,25100,250,261,11,23.190147125002113,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-FF-CVaR.pt,True
5,3,RL-GRU-CVaR,cvar,395.5000000000001,180.0,401.80000000000007,2.387614772507922,4.845992583718795,18.6818538790059,0.99312,0.0540618638332102,439.16370775801187,406.57522954501593,439.16370775801187,25100,250,271,21,26.213817417003156,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-GRU-CVaR.pt,True
5,3,Uniform-CVaR,cvar,395.5000000000001,180.0,410.4,0.8180180256168031,3.970468892499856,11.223487506023623,0.9972266666666668,0.0540904969837594,432.84697501204727,412.0360360512336,432.84697501204727,25100,250,252,2,20.29764279200026,NONE,True
5,4,RL-FF-Mean,mean,395.5000000000001,180.0,395.0,0.4711478774648924,2.3662967318761168,9.13550043243299,0.9990666666666668,0.0536590428578908,395.9422957549298,395.9422957549298,413.271000864866,25100,250,276,26,26.019906082998205,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-FF-Mean.pt,True
5,4,RL-GRU-Mean,mean,395.5000000000001,180.0,396.0,0.6243764693444318,2.5589856979889354,10.41032802405695,0.9982933333333333,0.0538996045657449,397.2487529386889,397.2487529386889,416.8206560481139,25100,250,270,20,24.657507500000065,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-GRU-Mean.pt,True
5,4,Uniform-Mean,mean,395.5000000000001,180.0,401.29999999999984,2.4195148457683056,5.179836122274469,19.781352148768853,0.9942933333333333,0.0539198687300936,406.1390296915365,406.1390296915365,440.8627042975376,25100,250,256,6,21.60876058300346,NONE,True
5,4,RL-FF-CVaR,cvar,395.5000000000001,180.0,405.80000000000007,1.4535073372407248,3.7813705735896006,14.899679757454562,0.9960933333333332,0.0539192464685396,435.5993595149092,408.7070146744815,435.5993595149092,25100,250,263,13,22.099405707995174,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-FF-CVaR.pt,True
5,4,RL-GRU-CVaR,cvar,395.5000000000001,180.0,421.80000000000007,0.3546793833059266,2.0111918220673193,7.080578258050761,0.99924,0.0540570114210825,435.9611565161016,422.5093587666119,435.9611565161016,25100,250,251,1,20.511966541998845,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-GRU-CVaR.pt,True
5,4,Uniform-CVaR,cvar,395.5000000000001,180.0,406.0,4.292642502166069,6.8982773298305275,25.648323844286665,0.9892533333333332,0.0544852717226716,457.2966476885734,414.58528500433215,457.2966476885734,25100,250,262,12,22.44360033299745,NONE,True
5,5,RL-FF-Mean,mean,395.5000000000001,180.0,404.8000000000002,4.757271992595994,8.214970939202098,31.6092788239626,0.98784,0.0547499909719205,414.3145439851922,414.3145439851922,468.0185576479254,25100,250,266,16,24.05761558299855,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-FF-Mean.pt,True
5,5,RL-GRU-Mean,mean,395.5000000000001,180.0,406.8,5.166708276313319,7.978582649694336,31.969276267915593,0.9866666666666664,0.054150018189123,417.1334165526266,417.1334165526266,470.7385525358312,25100,250,263,13,23.4561285420059,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-GRU-Mean.pt,True
5,5,Uniform-Mean,mean,395.5000000000001,180.0,406.6,2.869891571502351,5.472681252042257,21.59559024596859,0.9913733333333332,0.0544937700494438,412.3397831430047,412.3397831430047,449.7911804919372,25100,250,279,29,25.93108741699689,NONE,True
5,5,RL-FF-CVaR,cvar,395.5000000000001,180.0,413.7,0.3717887320571143,3.0092775959921054,7.435774641142286,0.9993733333333332,0.0532121919300602,428.57154928228454,414.44357746411424,428.57154928228454,25100,250,285,35,26.939257999998517,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-FF-CVaR.pt,True
5,5,RL-GRU-CVaR,cvar,395.5000000000001,180.0,418.4,0.1208002482915146,1.3817636572269685,2.4160049658302927,0.9997333333333334,0.0538977845601844,423.2320099316606,418.64160049658307,423.2320099316606,25100,250,291,41,27.911327999994683,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-GRU-CVaR.pt,True
5,5,Uniform-CVaR,cvar,395.5000000000001,180.0,421.3,0.0094512068981161,0.1681414065178128,0.1890241379623239,0.9999333333333332,0.0534123356401093,421.67804827592465,421.31890241379625,421.67804827592465,25100,250,261,11,23.26287758300168,NONE,True
5,6,RL-FF-Mean,mean,395.5000000000001,180.0,397.2,1.7786321272782732,4.177870225068873,16.34753515241939,0.9956,0.0530799101091387,400.75726425455656,400.75726425455656,429.8950703048388,25100,250,273,23,25.059904000001552,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-FF-Mean.pt,True
5,6,RL-GRU-Mean,mean,395.5000000000001,180.0,402.1,1.7082821787364255,4.6463498105459236,18.781336723413617,0.9950133333333332,0.0526528296599255,405.5165643574728,405.5165643574728,439.6626734468272,25100,250,258,8,22.25520954200329,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-GRU-Mean.pt,True
5,6,Uniform-Mean,mean,395.5000000000001,180.0,402.1,1.7082821787364255,4.6463498105459236,18.781336723413617,0.9950133333333332,0.0526528296599255,405.5165643574728,405.5165643574728,439.6626734468272,25100,250,261,11,23.236613458000647,NONE,True
5,6,RL-FF-CVaR,cvar,395.5000000000001,180.0,397.1000000000001,1.8704565325070617,4.294237324907788,16.34639197650093,0.9954666666666666,0.0528168235862068,429.7927839530019,400.8409130650142,429.7927839530019,25100,250,288,38,28.622956792001787,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-FF-CVaR.pt,True
5,6,RL-GRU-CVaR,cvar,395.5000000000001,180.0,414.7000000000002,0.3374640919890309,1.8696248901453956,6.462391359881206,0.9990666666666668,0.0525160238407448,427.6247827197626,415.3749281839783,427.6247827197626,25100,250,255,5,20.17711175000295,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-GRU-CVaR.pt,True
5,6,Uniform-CVaR,cvar,395.5000000000001,180.0,408.4,1.177185734467315,2.90394475374187,11.202187830046157,0.9955733333333332,0.0533070631232998,430.8043756600923,410.75437146893466,430.8043756600923,25100,250,274,24,26.55284629199741,NONE,True
5,7,RL-FF-Mean,mean,395.5000000000001,180.0,398.1,2.670681771805288,5.432919342079195,21.086827257444348,0.9935733333333332,0.0536552592673167,403.4413635436105,403.4413635436105,440.2736545148887,25100,250,273,23,25.630926749996434,R3_REWARDFIX_VAL5_OUTPUT/replicate_07/models/RL-FF-Mean.pt,True
5,7,RL-GRU-Mean,mean,395.5000000000001,180.0,397.50000000000006,2.263990429477856,6.071341145759467,23.51907730429092,0.9937733333333332,0.0533827443600216,402.02798085895574,402.02798085895574,444.5381546085819,25100,250,282,32,27.766224582999712,R3_REWARDFIX_VAL5_OUTPUT/replicate_07/models/RL-GRU-Mean.pt,True
5,7,Uniform-Mean,mean,395.5000000000001,180.0,395.2999999999999,0.516974663974992,2.587565052908659,10.046036954131898,0.9990533333333332,0.0535594149605268,396.33394932794994,396.33394932794994,415.39207390826374,25100,250,294,44,30.398894707999716,NONE,True
5,7,RL-FF-CVaR,cvar,395.5000000000001,180.0,395.0,0.3654608304979624,1.9573656934184285,7.267016951511453,0.9992,0.0532410022297875,409.534033903023,395.73092166099593,409.534033903023,25100,250,271,21,24.153451209000195,R3_REWARDFIX_VAL5_OUTPUT/replicate_07/models/RL-FF-CVaR.pt,True
5,7,RL-GRU-CVaR,cvar,395.5000000000001,180.0,398.69999999999993,0.7002047674560984,2.2795995537059976,9.237860380268108,0.99764,0.0534384141169292,417.17572076053614,400.1004095349121,417.17572076053614,25100,250,257,7,22.499495791998925,R3_REWARDFIX_VAL5_OUTPUT/replicate_07/models/RL-GRU-CVaR.pt,True
5,7,Uniform-CVaR,cvar,395.5000000000001,180.0,398.1000000000001,0.3640757895652967,1.912279951800712,7.140170527710098,0.9991466666666668,0.0531326864621857,412.3803410554203,398.8281515791307,412.3803410554203,25100,250,273,23,25.72553841699846,NONE,True
5,8,RL-FF-Mean,mean,395.5000000000001,180.0,404.4000000000001,3.8535345276286934,7.261282337892712,28.89485588184668,0.9901066666666666,0.0510144298113233,412.10706905525745,412.10706905525745,462.1897117636935,25100,250,265,15,25.11769474999892,R3_REWARDFIX_VAL5_OUTPUT/replicate_08/models/RL-FF-Mean.pt,True
5,8,RL-GRU-Mean,mean,395.5000000000001,180.0,397.1,2.1992003021322866,5.3032450144495975,20.115213251844033,0.9948533333333331,0.0504637930601468,401.4984006042646,401.4984006042646,437.3304265036881,25100,250,263,13,25.30598716699751,R3_REWARDFIX_VAL5_OUTPUT/replicate_08/models/RL-GRU-Mean.pt,True
5,8,Uniform-Mean,mean,395.5000000000001,180.0,396.2999999999999,0.583833314023873,2.183319487664776,8.04965073478773,0.9978933333333332,0.0506473224090722,397.4676666280477,397.4676666280477,412.3993014695754,25100,250,274,24,25.091660582998884,NONE,True
5,8,RL-FF-CVaR,cvar,395.5000000000001,180.0,408.2999999999999,1.5751594145100047,4.5942239656266395,18.88970872990641,0.9954133333333332,0.0513653699870442,446.0794174598128,411.45031882902,446.0794174598128,25100,250,257,7,21.19393837499956,R3_REWARDFIX_VAL5_OUTPUT/replicate_08/models/RL-FF-CVaR.pt,True
5,8,RL-GRU-CVaR,cvar,395.5000000000001,180.0,418.8000000000002,1.0861209579924485,3.8379245778198343,13.87736675731759,0.99696,0.0509821771324031,446.55473351463536,420.9722419159851,446.55473351463536,25100,250,255,5,21.568655957999,R3_REWARDFIX_VAL5_OUTPUT/replicate_08/models/RL-GRU-CVaR.pt,True
5,8,Uniform-CVaR,cvar,395.5000000000001,180.0,403.9,0.1799772529014543,1.3511430929065766,3.599545058029086,0.9992933333333331,0.0498546471908118,411.0990901160582,404.25995450580297,411.0990901160582,25100,250,267,17,23.658093375001044,NONE,True
5,9,RL-FF-Mean,mean,395.5000000000001,180.0,401.90000000000015,1.5983147836567624,4.057432975263974,16.338204370559556,0.9943066666666666,0.0533766640620296,405.0966295673137,405.0966295673137,434.5764087411193,25100,250,284,34,28.651366624995717,R3_REWARDFIX_VAL5_OUTPUT/replicate_09/models/RL-FF-Mean.pt,True
5,9,RL-GRU-Mean,mean,395.5000000000001,180.0,400.30000000000007,1.9041813190155632,4.174823644923197,16.19541220927269,0.9944666666666666,0.0531105609003745,404.1083626380312,404.1083626380312,432.69082441854545,25100,250,287,37,28.51268304199766,R3_REWARDFIX_VAL5_OUTPUT/replicate_09/models/RL-GRU-Mean.pt,True
5,9,Uniform-Mean,mean,395.5000000000001,180.0,398.40000000000015,0.2346970527241023,1.3624909972484438,4.643400123993222,0.9992,0.0538183258882713,398.8693941054483,398.8693941054483,407.6868002479866,25100,250,280,30,26.131619209001656,NONE,True
5,9,RL-FF-CVaR,cvar,395.5000000000001,180.0,404.6000000000001,1.1878087041520502,3.4918596721733968,14.252207973612116,0.99644,0.0527642315609287,433.1044159472243,406.9756174083042,433.1044159472243,25100,250,269,19,23.65284604200133,R3_REWARDFIX_VAL5_OUTPUT/replicate_09/models/RL-FF-CVaR.pt,True
5,9,RL-GRU-CVaR,cvar,395.5000000000001,180.0,399.1,0.4138240478826129,2.148744015150334,8.012415531825667,0.999,0.0528779482737163,415.12483106365136,399.9276480957652,415.12483106365136,25100,250,257,7,23.066573875003087,R3_REWARDFIX_VAL5_OUTPUT/replicate_09/models/RL-GRU-CVaR.pt,True
5,9,Uniform-CVaR,cvar,395.5000000000001,180.0,401.8000000000001,0.8130115150647386,2.836368610804699,10.943311532723548,0.9975733333333332,0.0527393720456856,423.6866230654472,403.4260230301296,423.6866230654472,25100,250,285,35,27.111697541004105,NONE,True
5,10,RL-FF-Mean,mean,395.5000000000001,180.0,398.2,0.7134060055017658,2.592501956543394,9.648749977020266,0.9977866666666666,0.0532165038314888,399.6268120110035,399.6268120110035,417.4974999540405,25100,250,279,29,26.55862983300176,R3_REWARDFIX_VAL5_OUTPUT/replicate_10/models/RL-FF-Mean.pt,True
5,10,RL-GRU-Mean,mean,395.5000000000001,180.0,395.89999999999986,0.4839785547580462,1.7259339397837523,6.4678532301680605,0.99804,0.0528424408012658,396.86795710951594,396.86795710951594,408.835706460336,25100,250,271,21,25.40969587500149,R3_REWARDFIX_VAL5_OUTPUT/replicate_10/models/RL-GRU-Mean.pt,True
5,10,Uniform-Mean,mean,395.5000000000001,180.0,401.6999999999999,0.5211578615785338,2.747892684069563,9.872592000051815,0.9989333333333332,0.052507372119944,402.74231572315693,402.74231572315693,421.4451840001035,25100,250,268,18,24.7507747080017,NONE,True
5,10,RL-FF-CVaR,cvar,395.5000000000001,180.0,406.3000000000002,1.664538202151329,3.821455555274873,14.656055773442604,0.99564,0.0535068916978171,435.6121115468854,409.6290764043029,435.6121115468854,25100,250,267,17,25.54408495900134,R3_REWARDFIX_VAL5_OUTPUT/replicate_10/models/RL-FF-CVaR.pt,True
5,10,RL-GRU-CVaR,cvar,395.5000000000001,180.0,399.2999999999999,0.1422760704122431,0.9702928623594306,2.845521408244862,0.9994666666666666,0.0534879895878909,404.99104281648965,399.5845521408244,404.99104281648965,25100,250,285,35,28.978578249996644,R3_REWARDFIX_VAL5_OUTPUT/replicate_10/models/RL-GRU-CVaR.pt,True
5,10,Uniform-CVaR,cvar,395.5000000000001,180.0,404.9,2.5368969739117837,4.6784135005487535,17.557915951035184,0.9924533333333332,0.0534750964236511,440.0158319020704,409.9737939478236,440.0158319020704,25100,250,265,15,23.18073029199877,NONE,True
6,1,RL-FF-Mean,mean,370.7000000000001,180.0,370.7,1.4644324255932084,3.65451184944636,14.352478010303102,0.9966623376623376,0.0541882544195545,373.6288648511864,373.6288648511864,399.40495602060616,25100,250,293,43,31.081891542002268,R3_REWARDFIX_VAL5_OUTPUT/replicate_01/models/RL-FF-Mean.pt,True
6,1,RL-GRU-Mean,mean,370.7000000000001,180.0,372.1,0.458943344670092,1.807785010448342,7.300035398019919,0.9985974025974026,0.054121715381894,373.0178866893402,373.0178866893402,386.7000707960398,25100,250,295,45,31.522643625001365,R3_REWARDFIX_VAL5_OUTPUT/replicate_01/models/RL-GRU-Mean.pt,True
6,1,Uniform-Mean,mean,370.7000000000001,180.0,373.5999999999999,1.438226588993522,3.629788364983573,14.26716381088178,0.9967532467532468,0.0541050499862765,376.47645317798697,376.47645317798697,402.1343276217635,25100,250,288,38,30.811120959006075,NONE,True
6,1,RL-FF-CVaR,cvar,370.7000000000001,180.0,382.7000000000001,0.5214635909592591,2.2542382515349195,8.98194563002909,0.9986493506493506,0.0530518174000279,400.6638912600583,383.7429271819186,400.6638912600583,25100,250,254,4,22.341229041994666,R3_REWARDFIX_VAL5_OUTPUT/replicate_01/models/RL-FF-CVaR.pt,True
6,1,RL-GRU-CVaR,cvar,370.7000000000001,180.0,379.00000000000006,4.071517148400559,6.854657121993458,26.258508161837455,0.9863896103896104,0.0536807895181194,431.51701632367497,387.14303429680115,431.51701632367497,25100,250,257,7,23.29102899999998,R3_REWARDFIX_VAL5_OUTPUT/replicate_01/models/RL-GRU-CVaR.pt,True
6,1,Uniform-CVaR,cvar,370.7000000000001,180.0,378.2,0.0492155058670107,0.4077282447751343,0.9843101173402158,0.9996753246753246,0.0545960903414409,380.1686202346804,378.298431011734,380.1686202346804,25100,250,252,2,20.22711920800066,NONE,True
6,2,RL-FF-Mean,mean,370.7000000000001,180.0,372.2,3.34939398986644,6.346988095899403,23.503488563518037,0.9917142857142855,0.0532824317089252,378.8987879797328,378.8987879797328,419.20697712703605,25100,250,278,28,28.02213304200268,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-FF-Mean.pt,True
6,2,RL-GRU-Mean,mean,370.7000000000001,180.0,376.7000000000001,4.078311518632685,6.526458158064733,24.2589854744454,0.9868701298701298,0.0535151540279993,384.8566230372655,384.8566230372655,425.2179709488909,25100,250,269,19,25.68331183299597,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-GRU-Mean.pt,True
6,2,Uniform-Mean,mean,370.7000000000001,180.0,381.9000000000001,2.6131630362809983,7.16814041196507,27.13953094243682,0.9947922077922078,0.0531850355081055,387.1263260725621,387.1263260725621,436.1790618848737,25100,250,263,13,24.61924566699599,NONE,True
6,2,RL-FF-CVaR,cvar,370.7000000000001,180.0,383.19999999999993,2.30899280126311,5.532224094533118,21.38761769493181,0.9938051948051948,0.0535182738411015,425.97523538986354,387.81798560252616,425.97523538986354,25100,250,258,8,24.017164125005365,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-FF-CVaR.pt,True
6,2,RL-GRU-CVaR,cvar,370.7000000000001,180.0,383.79999999999984,0.2179245753546397,1.3144850239263464,4.300188717079839,0.9991428571428572,0.053954146155591,392.4003774341595,384.2358491507091,392.4003774341595,25100,250,267,17,25.45499091700185,R3_REWARDFIX_VAL5_OUTPUT/replicate_02/models/RL-GRU-CVaR.pt,True
6,2,Uniform-CVaR,cvar,370.7000000000001,180.0,381.0,4.023263330011439,6.389975906282729,24.64252120342639,0.9888831168831168,0.0541666841713233,430.2850424068528,389.0465266600229,430.2850424068528,25100,250,265,15,24.36360308300209,NONE,True
6,3,RL-FF-Mean,mean,370.7000000000001,180.0,381.5999999999999,2.615067478800006,4.932236385607282,18.537828434001252,0.9936883116883116,0.0530531635262505,386.8301349575999,386.8301349575999,418.6756568680024,25100,250,284,34,29.945912250004767,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-FF-Mean.pt,True
6,3,RL-GRU-Mean,mean,370.7000000000001,180.0,383.8,2.208409591286012,5.795385984970293,22.6972277680406,0.9955584415584416,0.0538095721574413,388.216819182572,388.216819182572,429.1944555360812,25100,250,261,11,24.80802087500342,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-GRU-Mean.pt,True
6,3,Uniform-Mean,mean,370.7000000000001,180.0,373.4,1.6134713855957283,3.9880668934763,15.676886722697136,0.9965714285714284,0.0528867681452657,376.6269427711914,376.6269427711914,404.75377344539424,25100,250,292,42,31.056859958000132,NONE,True
6,3,RL-FF-CVaR,cvar,370.7000000000001,180.0,385.00000000000017,0.4490756393493742,2.6241038734780244,8.72730286714885,0.9985584415584414,0.0529601684846402,402.45460573429784,385.89815127869895,402.45460573429784,25100,250,256,6,21.69824787499965,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-FF-CVaR.pt,True
6,3,RL-GRU-CVaR,cvar,370.7000000000001,180.0,382.8,0.3265252956044304,1.3470583355430117,5.2614706105587,0.9982337662337664,0.0535184793742792,393.3229412211174,383.45305059120886,393.3229412211174,25100,250,252,2,20.418593208996754,R3_REWARDFIX_VAL5_OUTPUT/replicate_03/models/RL-GRU-CVaR.pt,True
6,3,Uniform-CVaR,cvar,370.7000000000001,180.0,377.7999999999999,2.052259176300474,4.336837284993829,16.781102049883387,0.9947662337662336,0.0526421421904541,411.3622040997667,381.9045183526009,411.3622040997667,25100,250,265,15,24.55551258300693,NONE,True
6,4,RL-FF-Mean,mean,370.7000000000001,180.0,374.9,5.39147055177518,11.41665104741441,43.4498364183432,0.9879350649350648,0.0542099237679234,385.6829411035503,385.6829411035503,461.7996728366864,25100,250,259,9,25.09723395799665,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-FF-Mean.pt,True
6,4,RL-GRU-Mean,mean,370.7000000000001,180.0,372.6,8.24075343103937,11.61357881843322,44.695052305863655,0.9823636363636362,0.0545346210931566,389.0815068620787,389.0815068620787,461.9901046117273,25100,250,266,16,25.11559750000015,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-GRU-Mean.pt,True
6,4,Uniform-Mean,mean,370.7000000000001,180.0,374.1,2.8395292791663684,8.365667211053136,32.1798714771422,0.9945584415584414,0.0534530715834203,379.77905855833274,379.77905855833274,438.4597429542844,25100,250,257,7,24.03397058400151,NONE,True
6,4,RL-FF-CVaR,cvar,370.7000000000001,180.0,384.7,0.387612717345576,3.069537916116865,7.7522543469115215,0.998974025974026,0.0539762309540342,400.204508693823,385.47522543469114,400.204508693823,25100,250,259,9,21.879913207994832,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-FF-CVaR.pt,True
6,4,RL-GRU-CVaR,cvar,370.7000000000001,180.0,379.7999999999999,1.274936447736437,3.506000263726291,12.577451738996476,0.9950909090909092,0.0540199924973447,404.9549034779928,382.3498728954728,404.9549034779928,25100,250,266,16,24.00014370900317,R3_REWARDFIX_VAL5_OUTPUT/replicate_04/models/RL-GRU-CVaR.pt,True
6,4,Uniform-CVaR,cvar,370.7000000000001,180.0,377.9000000000001,0.1045308194890266,0.9716867312892544,2.090616389780532,0.9996623376623376,0.0536511786120912,382.0812327795611,378.1090616389781,382.0812327795611,25100,250,251,1,20.93618737500219,NONE,True
6,5,RL-FF-Mean,mean,370.7000000000001,180.0,373.9,3.88821893444921,6.186225579111839,22.80605683326959,0.9918051948051948,0.0521318513333366,381.6764378688984,381.6764378688984,419.5121136665392,25100,250,257,7,24.054120791995956,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-FF-Mean.pt,True
6,5,RL-GRU-Mean,mean,370.7000000000001,180.0,373.0,1.685547458318385,4.2109437946455,16.445703701609148,0.9964935064935064,0.052391546941033,376.3710949166368,376.3710949166368,405.8914074032183,25100,250,272,22,26.87750904099812,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-GRU-Mean.pt,True
6,5,Uniform-Mean,mean,370.7000000000001,180.0,376.7999999999999,1.642576853935735,4.179626393868225,16.356237511871065,0.9966233766233764,0.0526839920503573,380.08515370787137,380.08515370787137,409.512475023742,25100,250,280,30,27.466451416999917,NONE,True
6,5,RL-FF-CVaR,cvar,370.7000000000001,180.0,378.9000000000001,0.3652513692878184,1.3942277953195608,5.6597396779656926,0.9985194805194804,0.0526023818725312,390.2194793559314,379.6305027385758,390.2194793559314,25100,250,253,3,20.756047499999113,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-FF-CVaR.pt,True
6,5,RL-GRU-CVaR,cvar,370.7000000000001,180.0,380.5,0.0164247691065942,0.2451156825084174,0.3284953821318856,0.9998311688311688,0.0528423614158994,381.15699076426375,380.5328495382132,381.15699076426375,25100,250,253,3,21.48429649999889,R3_REWARDFIX_VAL5_OUTPUT/replicate_05/models/RL-GRU-CVaR.pt,True
6,5,Uniform-CVaR,cvar,370.7000000000001,180.0,377.2999999999999,0.0838678092034259,0.7812557141780768,1.6773561840685192,0.9996233766233766,0.0521897946464774,380.654712368137,377.4677356184068,380.654712368137,25100,250,253,3,22.112062375003006,NONE,True
6,6,RL-FF-Mean,mean,370.7000000000001,180.0,379.3999999999999,1.8537583919752791,4.552615392196127,17.630753215777254,0.9961818181818182,0.0531723703426886,383.1075167839505,383.1075167839505,414.6615064315544,25100,250,292,42,29.26746954199916,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-FF-Mean.pt,True
6,6,RL-GRU-Mean,mean,370.7000000000001,180.0,375.9,1.518588331578199,3.984062393976392,15.702212316314958,0.9968051948051948,0.0523865983591465,378.9371766631565,378.9371766631565,407.30442463262995,25100,250,259,9,24.44302458300081,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-GRU-Mean.pt,True
6,6,Uniform-Mean,mean,370.7000000000001,180.0,371.6000000000001,6.823403087746543,8.58620613822881,33.40983704218098,0.9844415584415585,0.0524496262724912,385.2468061754932,385.2468061754932,438.4196740843621,25100,250,265,15,25.207965458001127,NONE,True
6,6,RL-FF-CVaR,cvar,370.7000000000001,180.0,385.5999999999999,3.264954778897401,7.274713288119734,27.471054095508116,0.9915324675324676,0.0522816402979902,440.54210819101615,392.1299095577947,440.54210819101615,25100,250,261,11,23.955474375004997,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-FF-CVaR.pt,True
6,6,RL-GRU-CVaR,cvar,370.7000000000001,180.0,379.50000000000006,2.7532879851732313,6.372018717380251,23.129687410985607,0.9938051948051948,0.0529718313562853,425.7593748219713,385.00657597034655,425.7593748219713,25100,250,261,11,23.113172166995355,R3_REWARDFIX_VAL5_OUTPUT/replicate_06/models/RL-GRU-CVaR.pt,True
