decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,1,10,0,0,462.6555294019265,459.55972583445237,459.55972583445237
2,2,2,13,0,1,462.6555294019265,462.6555294019265,459.55972583445237
3,3,0,11,0,1,460.75513758488637,460.75513758488637,459.55972583445237
4,4,0,10,0,0,494.48415487164027,460.75513758488637,459.55972583445237
5,5,1,13,0,1,460.47032647985833,460.47032647985833,459.55972583445237
6,6,0,11,0,1,460.75513758488637,460.75513758488637,459.55972583445237
7,6,2,9,1,0,,460.75513758488637,459.55972583445237
8,7,2,11,0,0,525.2034504425384,460.75513758488637,459.55972583445237
9,8,2,12,0,0,476.8785693812862,460.75513758488637,459.55972583445237
10,8,0,10,1,0,,460.75513758488637,459.55972583445237
11,9,1,11,0,0,462.6555294019265,460.75513758488637,459.55972583445237
12,10,1,9,0,0,512.8672761254677,460.75513758488637,459.55972583445237
13,11,1,13,0,1,452.2605028323907,452.2605028323907,452.2605028323907
14,12,2,9,0,0,453.7373128563766,452.2605028323907,452.2605028323907
15,13,1,12,0,1,452.68626202101217,452.68626202101217,452.2605028323907
16,14,2,11,0,1,452.35377062165344,452.35377062165344,452.2605028323907
17,15,2,13,0,1,450.3699184122906,450.3699184122906,450.3699184122906
18,16,2,11,0,1,448.15705608503623,448.15705608503623,448.15705608503623
19,17,0,11,0,1,441.16753204052725,441.16753204052725,441.16753204052725
20,18,2,10,0,1,441.1496411595334,441.1496411595334,441.1496411595334
21,19,2,13,0,1,440.7183318764801,440.7183318764801,440.7183318764801
22,20,1,9,0,1,440.0183318764801,440.0183318764801,440.0183318764801
23,21,2,12,0,0,448.44718214534777,440.0183318764801,440.0183318764801
24,22,0,10,0,1,438.4448417690263,438.4448417690263,438.4448417690263
25,23,0,12,0,0,469.57430268192644,438.4448417690263,438.4448417690263
26,24,0,12,0,1,438.586933879722,438.586933879722,438.4448417690263
27,25,0,12,0,0,450.6882539377051,438.586933879722,438.4448417690263
28,26,1,13,0,1,438.6442854366392,438.6442854366392,438.4448417690263
29,27,2,11,0,1,438.6442854366392,438.6442854366392,438.4448417690263
30,28,2,10,0,0,463.70096025497173,438.6442854366392,438.4448417690263
31,29,1,11,0,1,438.6442854366392,438.6442854366392,438.4448417690263
32,30,2,10,0,1,438.35947433161107,438.35947433161107,438.35947433161107
33,30,0,9,1,0,,438.35947433161107,438.35947433161107
34,31,1,12,0,1,438.3021227746938,438.3021227746938,438.3021227746938
35,32,0,12,0,1,438.586933879722,438.586933879722,438.3021227746938
36,33,2,10,0,1,443.25835005435226,443.25835005435226,438.3021227746938
37,34,0,9,0,1,442.6583500543522,442.6583500543522,438.3021227746938
38,35,2,12,0,1,434.961600799588,434.961600799588,434.961600799588
39,36,1,11,0,0,438.3021227746938,434.961600799588,434.961600799588
40,36,2,9,1,0,,434.961600799588,434.961600799588
41,37,2,9,0,1,434.9579440589699,434.9579440589699,434.9579440589699
42,38,2,13,0,0,438.5690429987281,434.9579440589699,434.9579440589699
43,39,2,11,0,0,446.5705580210475,434.9579440589699,434.9579440589699
44,40,2,9,0,0,438.586933879722,434.9579440589699,434.9579440589699
45,41,1,10,0,0,438.5690429987281,434.9579440589699,434.9579440589699
46,42,2,12,0,1,449.90847274740565,449.90847274740565,434.9579440589699
47,43,2,12,0,0,455.73183083931383,449.90847274740565,434.9579440589699
48,44,2,13,0,1,449.7092976552296,449.7092976552296,434.9579440589699
49,45,1,12,0,1,441.4080580077362,441.4080580077362,434.9579440589699
50,46,0,11,0,1,440.51204491757466,440.51204491757466,434.9579440589699
51,47,2,11,0,1,440.21956326893815,440.21956326893815,434.9579440589699
52,48,2,10,0,1,434.73464137090286,434.73464137090286,434.73464137090286
53,49,0,12,0,1,439.0012077117774,439.0012077117774,434.73464137090286
54,50,2,11,0,1,435.129932221994,435.129932221994,434.73464137090286
55,51,2,12,0,0,444.76346479135,435.129932221994,434.73464137090286
56,52,2,11,0,1,436.4510108250007,436.4510108250007,434.73464137090286
57,53,1,11,0,1,437.14657665764156,437.14657665764156,434.73464137090286
58,54,2,9,0,1,433.99544862444736,433.99544862444736,433.99544862444736
59,55,1,11,0,1,436.00202053385954,436.00202053385954,433.99544862444736
60,56,2,11,0,0,452.44785122872037,436.00202053385954,433.99544862444736
61,57,2,12,0,1,436.8654101112917,436.8654101112917,433.99544862444736
62,58,2,10,0,1,436.00202053385954,436.00202053385954,433.99544862444736
63,58,0,9,1,0,,436.00202053385954,433.99544862444736
64,59,0,13,0,0,445.44575239869783,436.00202053385954,433.99544862444736
65,60,2,13,0,0,448.47208341801525,436.00202053385954,433.99544862444736
66,61,0,11,0,0,445.44575239869783,436.00202053385954,433.99544862444736
67,62,2,12,0,0,440.95707097159476,436.00202053385954,433.99544862444736
68,63,1,10,0,0,450.78557341974204,436.00202053385954,433.99544862444736
69,63,0,12,1,0,,436.00202053385954,433.99544862444736
70,64,2,12,0,0,508.2144803849967,436.00202053385954,433.99544862444736
71,65,1,11,0,0,444.7773095330254,436.00202053385954,433.99544862444736
72,65,2,12,1,0,,436.00202053385954,433.99544862444736
73,65,1,12,1,0,,436.00202053385954,433.99544862444736
74,66,0,11,0,0,437.3788034488576,436.00202053385954,433.99544862444736
75,66,1,10,1,0,,436.00202053385954,433.99544862444736
76,67,1,10,0,1,439.1531485670538,439.1531485670538,433.99544862444736
77,68,2,10,0,1,436.00202053385954,436.00202053385954,433.99544862444736
78,69,2,12,0,0,469.5601729018301,436.00202053385954,433.99544862444736
79,70,1,9,0,0,448.872689680768,436.00202053385954,433.99544862444736
80,71,2,10,0,0,499.21532841564,436.00202053385954,433.99544862444736
81,72,1,10,0,0,440.71801899542186,436.00202053385954,433.99544862444736
82,73,2,11,0,0,449.43436670242926,436.00202053385954,433.99544862444736
83,74,2,11,0,0,445.44575239869783,436.00202053385954,433.99544862444736
84,75,2,12,0,0,446.20001100880336,436.00202053385954,433.99544862444736
85,76,1,10,0,0,445.44575239869783,436.00202053385954,433.99544862444736
86,77,2,13,0,0,497.9184486602253,436.00202053385954,433.99544862444736
87,78,0,10,0,0,445.44575239869783,436.00202053385954,433.99544862444736
88,79,2,13,0,0,447.571139428945,436.00202053385954,433.99544862444736
89,80,0,11,0,0,499.21532841564,436.00202053385954,433.99544862444736
90,81,0,9,0,0,445.44575239869783,436.00202053385954,433.99544862444736
91,82,0,13,0,0,456.66285638347944,436.00202053385954,433.99544862444736
92,83,2,12,0,1,438.4342913751095,438.4342913751095,433.99544862444736
93,84,0,10,0,1,437.74442138619895,437.74442138619895,433.99544862444736
94,85,2,9,0,1,437.9260833621296,437.9260833621296,433.99544862444736
95,86,2,11,0,0,512.8636922275402,437.9260833621296,433.99544862444736
96,87,2,13,0,1,445.44575239869783,445.44575239869783,433.99544862444736
97,88,1,13,0,1,438.741478543039,438.741478543039,433.99544862444736
98,88,1,10,1,0,,438.741478543039,433.99544862444736
99,89,1,10,0,0,440.8447752015265,438.741478543039,433.99544862444736
100,90,1,10,0,0,438.84818898271266,438.741478543039,433.99544862444736
101,91,1,10,0,1,438.84818898271266,438.84818898271266,433.99544862444736
102,92,0,9,0,0,459.8071862621998,438.84818898271266,433.99544862444736
103,93,0,13,0,0,444.8062527672253,438.84818898271266,433.99544862444736
104,94,2,11,0,0,439.5481889827127,438.84818898271266,433.99544862444736
105,95,2,10,0,0,445.5038786673519,438.84818898271266,433.99544862444736
106,96,1,10,0,0,444.8062527672253,438.84818898271266,433.99544862444736
107,97,1,11,0,1,438.741478543039,438.741478543039,433.99544862444736
108,98,1,10,0,1,438.84818898271266,438.84818898271266,433.99544862444736
109,99,0,12,0,0,454.80169908227003,438.84818898271266,433.99544862444736
110,100,1,10,0,0,472.6625757767913,438.84818898271266,433.99544862444736
111,101,1,10,0,0,446.5961572252979,438.84818898271266,433.99544862444736
112,102,1,13,0,1,438.741478543039,438.741478543039,433.99544862444736
113,103,0,12,0,1,438.84818898271266,438.84818898271266,433.99544862444736
114,104,2,13,0,0,459.52237515717167,438.84818898271266,433.99544862444736
115,104,0,12,1,0,,438.84818898271266,433.99544862444736
116,105,1,12,0,1,438.741478543039,438.741478543039,433.99544862444736
117,106,2,12,0,1,438.84818898271266,438.84818898271266,433.99544862444736
118,107,1,10,0,1,438.9481889827127,438.9481889827127,433.99544862444736
119,108,2,11,0,1,438.84147854303905,438.84147854303905,433.99544862444736
120,109,0,11,0,1,438.9481889827127,438.9481889827127,433.99544862444736
121,110,2,12,0,1,445.6038786673519,445.6038786673519,433.99544862444736
122,111,2,9,0,1,445.5038786673519,445.5038786673519,433.99544862444736
123,112,0,12,0,0,566.6063511761023,445.5038786673519,433.99544862444736
124,113,2,12,0,1,445.44575239869783,445.44575239869783,433.99544862444736
125,114,0,13,0,1,438.741478543039,438.741478543039,433.99544862444736
126,115,0,12,0,1,438.84818898271266,438.84818898271266,433.99544862444736
127,116,0,11,0,1,438.741478543039,438.741478543039,433.99544862444736
128,116,0,10,1,0,,438.741478543039,433.99544862444736
129,116,2,11,1,0,,438.741478543039,433.99544862444736
130,116,1,12,1,0,,438.741478543039,433.99544862444736
131,117,2,10,0,1,438.84818898271266,438.84818898271266,433.99544862444736
132,118,1,10,0,1,444.8062527672253,444.8062527672253,433.99544862444736
133,119,0,10,0,0,450.78557341974204,444.8062527672253,433.99544862444736
134,120,1,12,0,0,491.8745434779377,444.8062527672253,433.99544862444736
135,121,1,10,0,1,438.84818898271266,438.84818898271266,433.99544862444736
136,122,0,10,0,1,440.8447752015265,440.8447752015265,433.99544862444736
137,123,0,11,0,1,438.741478543039,438.741478543039,433.99544862444736
138,124,2,12,0,0,456.2019023528904,438.741478543039,433.99544862444736
139,124,0,9,1,0,,438.741478543039,433.99544862444736
140,125,2,13,0,0,443.45747700460134,438.741478543039,433.99544862444736
141,126,1,11,0,1,438.84818898271266,438.84818898271266,433.99544862444736
142,127,0,11,0,0,497.27639388919516,438.84818898271266,433.99544862444736
143,128,0,10,0,0,491.03331404592467,438.84818898271266,433.99544862444736
144,129,2,10,0,1,438.741478543039,438.741478543039,433.99544862444736
145,129,0,11,1,0,,438.741478543039,433.99544862444736
146,130,2,10,0,0,448.85316920016135,438.741478543039,433.99544862444736
147,131,1,9,0,0,441.8926065762333,438.741478543039,433.99544862444736
148,131,1,11,1,0,,438.741478543039,433.99544862444736
149,132,0,9,0,0,468.12979449054234,438.741478543039,433.99544862444736
150,132,0,9,1,0,,438.741478543039,433.99544862444736
151,133,0,10,0,0,474.46292066683367,438.741478543039,433.99544862444736
152,134,1,10,0,1,438.10294768251777,438.10294768251777,433.99544862444736
153,135,0,13,0,1,437.2069345923562,437.2069345923562,433.99544862444736
154,136,0,11,0,1,436.9144529437197,436.9144529437197,433.99544862444736
155,137,2,10,0,0,439.2728504520884,436.9144529437197,433.99544862444736
156,138,0,12,0,0,488.8833053497824,436.9144529437197,433.99544862444736
157,139,0,10,0,1,437.1992640487479,437.1992640487479,433.99544862444736
158,140,1,10,0,1,436.9144529437197,436.9144529437197,433.99544862444736
159,141,1,9,0,0,439.200566744268,436.9144529437197,433.99544862444736
160,142,1,11,0,0,439.200566744268,436.9144529437197,433.99544862444736
161,143,2,10,0,0,451.12948914630647,436.9144529437197,433.99544862444736
162,144,2,12,0,0,445.2024793190965,436.9144529437197,433.99544862444736
163,145,1,9,0,0,453.92228726786004,436.9144529437197,433.99544862444736
164,146,2,10,0,0,458.53391240227097,436.9144529437197,433.99544862444736
165,147,2,11,0,0,450.13521854780925,436.9144529437197,433.99544862444736
166,148,2,13,0,1,438.84818898271266,438.84818898271266,433.99544862444736
167,149,2,12,0,0,487.608448097038,438.84818898271266,433.99544862444736
