decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,7,0,0,528.1944804913492,477.22963525583873,477.22963525583873
2,2,1,7,0,0,523.4351472381259,477.22963525583873,477.22963525583873
3,3,1,7,0,1,477.4296352558388,477.4296352558388,477.22963525583873
4,4,1,10,0,0,494.1144825383577,477.4296352558388,477.22963525583873
5,5,1,9,0,0,485.6296352558387,477.4296352558388,477.22963525583873
6,6,0,7,0,0,479.72963525583873,477.4296352558388,477.22963525583873
7,7,0,9,0,1,475.5812212980012,475.5812212980012,475.5812212980012
8,8,2,7,0,1,479.0400449732743,479.0400449732743,475.5812212980012
9,9,0,8,0,0,509.3036296612129,479.0400449732743,475.5812212980012
10,10,2,9,0,0,548.728194052454,479.0400449732743,475.5812212980012
11,10,1,9,1,0,,479.0400449732743,475.5812212980012
12,11,2,8,0,1,466.15482983891894,466.15482983891894,466.15482983891894
13,12,2,10,0,1,469.5292607572063,469.5292607572063,466.15482983891894
14,13,1,8,0,0,471.5770003549245,469.5292607572063,466.15482983891894
15,14,0,7,0,1,471.5770003549245,471.5770003549245,466.15482983891894
16,15,2,8,0,0,482.82526303300847,471.5770003549245,466.15482983891894
17,16,0,7,0,0,504.7156083561898,471.5770003549245,466.15482983891894
18,17,0,7,0,1,473.36957585590153,473.36957585590153,466.15482983891894
19,18,0,8,0,1,465.2948261663926,465.2948261663926,465.2948261663926
20,19,0,8,0,0,471.7046537497026,465.2948261663926,465.2948261663926
21,19,2,7,1,0,,465.2948261663926,465.2948261663926
22,20,2,8,0,0,503.7366868552458,465.2948261663926,465.2948261663926
23,21,0,10,0,0,492.3722986172745,465.2948261663926,465.2948261663926
24,22,1,7,0,0,471.7046537497026,465.2948261663926,465.2948261663926
25,23,2,7,0,0,490.9758039152633,465.2948261663926,465.2948261663926
26,24,0,10,0,0,478.4633936921408,465.2948261663926,465.2948261663926
27,25,2,9,0,0,473.4906663090607,465.2948261663926,465.2948261663926
28,26,0,8,0,0,471.7046537497026,465.2948261663926,465.2948261663926
29,27,2,9,0,1,464.6301494387148,464.6301494387148,464.6301494387148
30,28,2,9,0,1,464.7213053698668,464.7213053698668,464.6301494387148
31,29,0,10,0,0,499.5740696601646,464.7213053698668,464.6301494387148
32,30,0,9,0,1,466.8434781126563,466.8434781126563,464.6301494387148
33,31,1,9,0,1,467.0434781126563,467.0434781126563,464.6301494387148
34,32,1,9,0,0,468.43518881415577,467.0434781126563,464.6301494387148
35,33,0,7,0,0,490.2759318252871,467.0434781126563,464.6301494387148
36,34,2,10,0,1,466.9022551476088,466.9022551476088,464.6301494387148
37,35,0,8,0,0,478.60460589864226,466.9022551476088,464.6301494387148
38,36,2,8,0,0,518.4188722219086,466.9022551476088,464.6301494387148
39,37,1,8,0,0,499.5007601959576,466.9022551476088,464.6301494387148
40,38,1,7,0,0,480.5926077293564,466.9022551476088,464.6301494387148
41,39,0,9,0,0,485.0653875384977,466.9022551476088,464.6301494387148
42,40,2,10,0,0,504.87370949727074,466.9022551476088,464.6301494387148
43,41,1,10,0,0,481.49346512319454,466.9022551476088,464.6301494387148
44,42,1,9,0,0,483.9246615904375,466.9022551476088,464.6301494387148
45,43,2,8,0,0,499.5007601959576,466.9022551476088,464.6301494387148
46,44,2,8,0,0,480.37517384164454,466.9022551476088,464.6301494387148
47,45,0,9,0,0,493.036855978095,466.9022551476088,464.6301494387148
48,46,2,9,0,0,480.9270640539752,466.9022551476088,464.6301494387148
49,47,2,9,0,0,480.9381978559381,466.9022551476088,464.6301494387148
50,48,2,8,0,1,463.09682475877827,463.09682475877827,463.09682475877827
51,49,0,7,0,1,462.8968247587783,462.8968247587783,462.8968247587783
52,50,2,7,0,1,463.0730446950109,463.0730446950109,462.8968247587783
53,51,2,8,0,1,463.1962506826126,463.1962506826126,462.8968247587783
54,52,0,7,0,0,481.2033346177446,463.1962506826126,462.8968247587783
55,53,0,8,0,1,465.80026644983366,465.80026644983366,462.8968247587783
56,54,0,8,0,1,465.7002664498337,465.7002664498337,462.8968247587783
57,55,0,8,0,0,479.75145689314405,465.7002664498337,462.8968247587783
58,56,2,7,0,1,457.95780414004867,457.95780414004867,457.95780414004867
59,57,2,10,0,0,504.03235866135446,457.95780414004867,457.95780414004867
60,57,0,9,1,0,,457.95780414004867,457.95780414004867
61,58,0,8,0,1,455.55780414004863,455.55780414004863,455.55780414004863
62,59,1,8,0,1,461.4578041400486,461.4578041400486,455.55780414004863
63,59,1,8,1,0,,461.4578041400486,455.55780414004863
64,60,2,9,0,1,460.1983476622871,460.1983476622871,455.55780414004863
65,60,1,7,1,0,,460.1983476622871,455.55780414004863
66,61,2,7,0,1,459.19834766228706,459.19834766228706,455.55780414004863
67,62,1,7,0,1,460.1983476622871,460.1983476622871,455.55780414004863
68,63,0,8,0,0,466.48370561012933,460.1983476622871,455.55780414004863
