decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,2,9,0,0,504.29703249717113,496.5080648099754,496.5080648099754
2,1,0,10,1,0,,496.5080648099754,496.5080648099754
3,2,2,8,0,1,491.10335335491686,491.10335335491686,491.10335335491686
4,3,2,9,0,1,466.7180768154822,466.7180768154822,466.7180768154822
5,4,1,11,0,0,611.5108132007267,466.7180768154822,466.7180768154822
6,5,0,10,0,0,555.6023176888093,466.7180768154822,466.7180768154822
7,6,1,8,0,1,458.19217524695296,458.19217524695296,458.19217524695296
8,7,0,8,0,1,461.1128318110733,461.1128318110733,458.19217524695296
9,7,2,8,1,0,,461.1128318110733,458.19217524695296
10,8,0,10,0,0,496.5080648099754,461.1128318110733,458.19217524695296
11,8,1,8,1,0,,461.1128318110733,458.19217524695296
12,9,2,10,0,0,461.7128318110733,461.1128318110733,458.19217524695296
13,10,0,9,0,0,549.9597531455775,461.1128318110733,458.19217524695296
14,11,2,10,0,0,715.2372294806345,461.1128318110733,458.19217524695296
15,12,2,9,0,0,469.34083534525655,461.1128318110733,458.19217524695296
16,13,1,9,0,0,568.4603766395375,461.1128318110733,458.19217524695296
17,14,1,8,0,0,496.5080648099754,461.1128318110733,458.19217524695296
18,15,1,10,0,0,496.5080648099754,461.1128318110733,458.19217524695296
19,16,1,10,0,0,496.5080648099754,461.1128318110733,458.19217524695296
20,17,0,8,0,1,461.7128318110733,461.7128318110733,458.19217524695296
21,18,0,10,0,0,525.2718099069787,461.7128318110733,458.19217524695296
22,18,0,8,1,0,,461.7128318110733,458.19217524695296
23,19,1,10,0,0,497.1080648099753,461.7128318110733,458.19217524695296
24,19,0,10,1,0,,461.7128318110733,458.19217524695296
25,20,0,10,0,0,550.5597531455774,461.7128318110733,458.19217524695296
26,20,2,10,1,0,,461.7128318110733,458.19217524695296
27,21,1,8,0,0,497.1080648099753,461.7128318110733,458.19217524695296
28,22,0,10,0,0,508.59900565237103,461.7128318110733,458.19217524695296
29,23,0,10,0,0,589.4842860330846,461.7128318110733,458.19217524695296
30,24,0,11,0,0,503.8728535308153,461.7128318110733,458.19217524695296
31,25,1,11,0,0,497.1080648099753,461.7128318110733,458.19217524695296
32,26,1,9,0,0,497.1080648099753,461.7128318110733,458.19217524695296
33,27,1,10,0,0,568.7232786886623,461.7128318110733,458.19217524695296
34,28,1,9,0,0,497.1080648099753,461.7128318110733,458.19217524695296
35,28,2,8,1,0,,461.7128318110733,458.19217524695296
36,29,1,11,0,0,497.1080648099753,461.7128318110733,458.19217524695296
37,30,1,10,0,0,497.1080648099753,461.7128318110733,458.19217524695296
38,31,0,10,0,0,535.7620856333556,461.7128318110733,458.19217524695296
39,32,2,10,0,0,465.61283181107325,461.7128318110733,458.19217524695296
40,33,1,10,0,0,505.89703249717115,461.7128318110733,458.19217524695296
41,34,0,8,0,0,497.1080648099753,461.7128318110733,458.19217524695296
42,35,0,10,0,0,470.84083534525666,461.7128318110733,458.19217524695296
43,35,0,7,1,0,,461.7128318110733,458.19217524695296
44,36,1,11,0,0,497.1080648099753,461.7128318110733,458.19217524695296
45,36,0,9,1,0,,461.7128318110733,458.19217524695296
46,37,0,8,0,0,469.3970999444083,461.7128318110733,458.19217524695296
47,38,1,8,0,0,497.1080648099753,461.7128318110733,458.19217524695296
48,38,2,9,1,0,,461.7128318110733,458.19217524695296
49,39,0,10,0,0,497.54772291395784,461.7128318110733,458.19217524695296
50,39,2,9,1,0,,461.7128318110733,458.19217524695296
51,40,1,11,0,0,469.3970999444083,461.7128318110733,458.19217524695296
52,40,0,8,1,0,,461.7128318110733,458.19217524695296
53,41,2,10,0,0,474.9879308898342,461.7128318110733,458.19217524695296
54,42,0,9,0,0,629.7998798666381,461.7128318110733,458.19217524695296
55,43,1,9,0,0,497.1080648099753,461.7128318110733,458.19217524695296
56,44,2,8,0,1,467.26975634952476,467.26975634952476,458.19217524695296
57,45,1,9,0,0,622.0733450170228,467.26975634952476,458.19217524695296
58,46,2,9,0,1,467.73456542805064,467.73456542805064,458.19217524695296
59,46,2,9,1,0,,467.73456542805064,458.19217524695296
60,47,0,10,0,0,550.1899118785899,467.73456542805064,458.19217524695296
