scenario_id,eta_0p00__OR-Tools,eta_0p00__ALNS-Mean,eta_0p00__ALNS-CVaR,eta_0p35__OR-Tools,eta_0p35__ALNS-Mean,eta_0p35__ALNS-CVaR,eta_0p70__OR-Tools,eta_0p70__ALNS-Mean,eta_0p70__ALNS-CVaR
0,44.09692367916708,7.899177662083503,3.7600090986739474,35.364591532738984,0.0,0.0,20.91259649475296,0.1112385158371012,0.02206341838160597
1,25.30410986334749,3.818963635577461,0.0,61.86286631475656,1.3352415917550218,1.0461761347650054,10.791638125869383,0.0,2.2599154987508143
2,0.0,0.0,0.0,6.83660560676276,0.0,6.118513723494175,107.33978615657429,112.99649998817671,94.06664982619475
3,14.330024207433809,2.15170284569615,2.15170284569615,27.831552834726523,8.648935153544727,2.6392119759166235,11.859336991511896,0.0,0.0
4,8.692112796808885,4.551900064488734,1.6618740913899046,6.4565795526769705,0.0,6.4628148360393425,138.66205910214737,16.827310099203828,13.241632712468714
5,11.663030381110786,3.3788529132564236,0.0,9.25366017189046,0.4932047719082391,0.4932047719082391,8.233596951684149,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,55.37360428132456,0.0,0.0,9.887600961574492,0.0,0.18836486163422705,7.8508747754069645,0.0,0.0
8,9.984972652838849,2.3301869350294737,0.0,10.595866128789936,0.628220364676082,4.1473406358760485,6.796111673021471,2.549736628064693,23.18441653357945
9,44.673312937711074,0.0,0.0,0.646711012537537,0.0,0.0,4.104505305340751,4.54950736375622,1.6504264602328647
10,5.393988804178008,0.0,0.0,3.630816460129779,0.0,0.4794576009253433,8.62632926648493,0.0,0.0
11,1.2015768712001318,0.32923549661649076,0.0,25.55107860601271,0.0,9.89771706774826,0.0,0.0,7.240507425410726
12,3.7010070032672218,4.491968671151426,0.0,4.43676437723596,1.5960130850564838,0.02516608673408882,2.436404273916338,1.6456145984574846,0.0
13,3.4754218398344676,0.0,0.0,0.0,0.0,5.742660547757225,0.0,0.0,1.9886026771266927
14,3.651478407872844,0.0,0.0,6.517944304129827,4.971835949542623,0.20697087818865612,10.587921363967183,10.587921363967183,20.65333970999029
15,2.7296329030320976,1.767561945606701,1.767561945606701,6.84360469327865,3.5296789360295975,0.0,54.98517773422472,0.0,0.0
16,18.966367332710945,0.08119820891226937,0.08119820891226937,8.169457984218724,0.0,0.0,5.469769927604517,0.07638934341650838,0.1946468172621394
17,11.069090775104797,0.0,1.0279278047957803,24.281517223348715,12.507447000627366,0.0,21.83078175559544,2.3193766274269194,0.0
18,2.4692761376842896,9.022102632900555,0.0,18.950414610884565,3.660980965469605,0.0,0.0,0.0,1.3400857415064706
19,30.876191425488628,0.4545715004657609,0.5106783914247615,5.126314290270386,0.0,2.113212592025093,7.577611298491632,3.9944750091755736,0.0
20,4.002232428357615,0.0,6.025178895828191,4.411304965807602,0.0,0.0,34.494918176519406,0.0,0.0
21,0.08652904937315498,0.0,0.0,20.439623879316684,6.766696923990025,5.181078870905708,11.9522817065494,11.9522817065494,22.871487860069863
22,12.481428935770367,0.0,0.0,20.000581973954525,0.0,0.0,12.356729990671141,0.0,16.17893083358831
23,0.0,0.0,0.0,0.0,0.0,4.192874776925805,0.0,0.0,7.2630161892247145
24,16.300466955902124,1.685894734973715,1.685894734973715,49.49081185177249,43.666769022783825,1.1131456756839384,19.028507346215036,19.617643769683212,7.37064161788075
25,21.666623190040895,0.09983139293046861,0.09983139293046861,12.42001387826275,2.9132939790527246,0.0,12.42001387826275,3.013125371132759,0.3490172006731598
26,0.0,1.0007472542217783,0.0,0.0,0.0,0.4555183209409961,0.0,0.0,3.1976592445167
27,2.685977710557779,0.0,0.0,13.233917344213864,0.0,1.6747026005044745,2.685977710423913,0.0,0.0
28,4.980861163005187,0.0,0.0,4.000700940724812,3.404243459011866,7.15100622507839,9.229012541440227,2.816078319563019,2.74761838708028
29,21.525020453368626,0.0,0.0,0.8575145312692598,0.0,0.5530845020663264,3.842023647039184,3.842023647039184,1.3524181936810464
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,19.09428062920898,0.0,0.0,2.55303065009565,0.0,1.1263482875957607,48.654911991224736,48.654911991224736,20.61054177598274
32,9.383905121545979,0.16038400731997626,0.0,4.2875518227310465,0.0,0.0,1.0879286649389996,0.0,3.1385579903979988
33,17.434821648469125,0.038683320269399246,0.038683320269399246,15.043347257172343,0.0,0.0,7.161650136903603,0.03868332026928556,0.41915126641407596
34,13.630765133823132,0.0,0.0,36.078393044108736,9.905897233549467,11.512843014841508,8.287463333041188,6.458796344279307,0.8616968082436358
35,4.718653009321514,0.0,0.0,60.95352434230699,3.0613247184378736,0.005521238686469587,2.5461470177044703,0.0,6.498334074256547
36,1.1453128834945687,0.40722794411260566,3.5474715994405983,2.9824422020896577,0.0,0.0,9.796074664830087,0.40722794408236496,26.615003424889665
37,11.345226866644794,0.0,0.0,11.796186315470777,0.0,11.390043879667644,57.139816646982354,7.1239135529111195,9.189444455080888
38,3.7122006273296506,0.0,0.0,10.22390048634503,6.511704247915333,1.8830678356204658,7.848752756742755,0.0,3.1763250353947967
39,2.4025832607372877,0.0,0.0,2.411135098378111,0.0,5.949564977715795,19.155668055783792,6.405571411634469,0.443242405132537
40,14.361713979534812,0.0,0.0,2.930873849156569,0.0,0.0,2.851788454973587,0.0,1.6564577287778377
41,26.317451301435852,0.0,0.0,27.18536399080051,0.0,0.06679058814785321,50.479106210099445,25.757662265439535,2.288993059674169
42,29.640308797980566,3.046463071500625,1.9696832503758799,6.260079344076729,5.374143521296588,0.0,35.34677968105672,29.01477117223476,0.865596367397302
43,54.25438650743408,0.0,0.3617801475575675,10.455894917612454,0.7440530327496901,8.059246689277188,5.239392806842375,0.0,0.8162342562065419
44,0.0,0.10360987007078393,0.10360987007078393,0.0,0.0,0.0,0.0,0.10360987007078393,3.9993668984411954
45,12.338046182175589,0.0,0.0,22.195594790940987,1.7011192888613778,7.298155878040461,13.468706765683635,1.3584616826936156,1.9971608837937254
46,8.830457261913097,0.0,0.0,22.64167816076943,3.225625843111146,0.0,7.197894669256527,2.472294784825266,9.689630581359637
47,3.620127725183835,0.0,0.0,0.0,0.0,0.20695013803032225,0.0,0.0,2.6636244490723016
48,23.061791005131937,0.6704348486395588,0.6704348486395588,24.026465552426146,0.0,2.0482479745961655,11.81503328857221,0.6699565380957324,0.5179995565539457
49,4.741335938999441,10.424430650112356,1.01262974054697,7.6346840418921715,0.0,0.5979168015114737,131.94940088391218,126.34706533241447,13.495958399379077
50,21.221110508622928,0.0,0.0,43.58583550234826,0.0,0.0,21.159611850386142,0.0,4.243302977719054
51,6.5703621433465855,0.0,0.0,2.970884884645841,0.0,0.0,2.970884884645841,0.0,2.040601673537793
52,9.555893903568375,0.5473685570497651,0.0,2.913987953617152,0.0,0.0,0.0,0.0,6.003830785199085
53,1.9139136117844942,0.0,0.0,1.3455153340346442,0.0,0.13909982888571903,3.874500466751897,0.8836981286592618,17.398013505171434
54,5.900212546644525,0.6638513532100205,0.6638513532100205,4.5179885421511585,0.0,0.0,8.052880555279131,0.6639974887048652,1.3268486965759791
55,31.830963729535682,7.642058054480231,1.5677278741390523,2.862169399732153,0.0,0.0538699957545532,7.626577697607132,4.75525357267199,3.306165463797754
56,17.09205888744637,0.0,0.0,8.899437335090425,2.2816054428557777,4.940048860419893,6.582911825359247,0.0,1.2471135778628195
57,12.686357525387848,0.0,0.0,17.09347225487744,0.0,2.070164185436738,9.996139916539079,0.0,0.0
58,4.408415942266089,0.0,0.0,4.660750100953976,0.0,11.999301726566614,0.0,0.0,0.0
59,0.0,0.09797510478227878,0.09797510478227878,0.0,0.0,0.0,0.0,0.09797510478227878,1.3659664332005832
60,24.50854228122722,0.0,0.0,1.0278228863691083,1.0278228863691083,0.0,4.609652434262841,5.629031374107512,0.0
61,13.134804269194944,0.0,0.0,12.613659473219201,0.0,0.0,2.7852370877616295,0.0,0.0
62,18.67165159451895,0.0,0.0,18.761521942873458,5.785986672279677,0.5505609625852799,19.31542669127424,0.0,0.3905889882084068
63,0.0,0.0,0.0,0.15417978553955436,0.15417978553955436,10.083456823525694,71.98830173162764,11.350417991878288,19.15417188991117
64,4.332915731595563,0.0,9.599608720763172,29.882263890258088,0.0,0.0,47.44452028173282,1.4267425849783137,3.356208577025484
65,38.188286331121816,0.0,4.293084788724116,11.505002088755106,0.0,5.552337318582545,30.46592177925018,0.0,2.509759102192305
