decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,2,9,1,0,463.81602223006627,463.81602223006627,
2,1,1,10,0,0,463.81602223006627,463.81602223006627,473.8891623430697
3,2,1,11,0,1,464.4322119124062,463.81602223006627,464.4322119124062
4,3,0,11,0,0,464.4322119124062,463.81602223006627,474.5180779435068
5,4,1,11,0,1,463.07222567121346,463.07222567121346,463.07222567121346
6,4,2,8,1,0,463.07222567121346,463.07222567121346,
7,5,1,10,0,0,463.07222567121346,463.07222567121346,474.5180779435068
8,6,2,10,0,1,463.1722256712135,463.07222567121346,463.1722256712135
9,7,1,9,0,1,463.07222567121346,463.07222567121346,463.07222567121346
10,8,2,10,0,0,463.07222567121346,463.07222567121346,468.77192716272106
11,9,0,11,0,1,463.1722256712135,463.07222567121346,463.1722256712135
12,10,2,11,0,1,463.07222567121346,463.07222567121346,463.07222567121346
13,10,2,9,1,0,463.07222567121346,463.07222567121346,
14,10,1,8,1,0,463.07222567121346,463.07222567121346,
15,10,0,11,1,0,463.07222567121346,463.07222567121346,
16,11,1,9,0,0,463.07222567121346,463.07222567121346,474.27120311685377
17,12,0,9,0,1,464.72817208458343,463.07222567121346,464.72817208458343
18,13,0,11,0,1,463.07222567121346,463.07222567121346,463.07222567121346
19,14,0,8,0,1,463.70662060873656,463.07222567121346,463.70662060873656
20,15,1,11,0,0,463.70662060873656,463.07222567121346,474.5110169624921
21,15,2,9,1,0,463.70662060873656,463.07222567121346,
22,16,2,9,0,1,463.07222567121346,463.07222567121346,463.07222567121346
23,16,1,10,1,0,463.07222567121346,463.07222567121346,
24,16,1,8,1,0,463.07222567121346,463.07222567121346,
25,17,0,10,0,0,463.07222567121346,463.07222567121346,474.5180779435068
26,18,1,11,0,0,463.07222567121346,463.07222567121346,466.50796198996443
27,18,0,11,1,0,463.07222567121346,463.07222567121346,
28,19,2,9,0,1,461.4499337439371,461.4499337439371,461.4499337439371
29,20,1,11,0,1,463.07222567121346,461.4499337439371,463.07222567121346
30,21,2,11,0,0,463.07222567121346,461.4499337439371,474.5110169624921
31,22,0,8,0,1,463.1722256712135,461.4499337439371,463.1722256712135
32,23,0,10,0,1,464.82817208458346,461.4499337439371,464.82817208458346
33,23,1,11,1,0,464.82817208458346,461.4499337439371,
34,24,1,8,0,1,464.0391299298732,461.4499337439371,464.0391299298732
35,25,2,10,0,0,464.0391299298732,461.4499337439371,469.77717651104734
36,26,1,9,0,1,463.93912992987316,461.4499337439371,463.93912992987316
37,26,2,11,1,0,463.93912992987316,461.4499337439371,
38,26,0,8,1,0,463.93912992987316,461.4499337439371,
39,27,0,11,0,0,463.93912992987316,461.4499337439371,493.2548110751586
40,28,1,11,0,0,463.93912992987316,461.4499337439371,475.38498220216655
41,29,2,10,0,1,464.50543967555603,461.4499337439371,464.50543967555603
42,29,2,12,1,0,464.50543967555603,461.4499337439371,
43,30,1,9,0,1,465.1398346130792,461.4499337439371,465.1398346130792
44,31,0,11,0,1,463.07222567121346,461.4499337439371,463.07222567121346
45,31,0,9,1,0,463.07222567121346,461.4499337439371,
46,31,1,10,1,0,463.07222567121346,461.4499337439371,
47,32,2,11,0,1,468.81027225238756,461.4499337439371,468.81027225238756
48,33,1,8,0,1,467.12238688443495,461.4499337439371,467.12238688443495
49,34,2,9,0,0,467.12238688443495,461.4499337439371,473.83727500601304
50,35,2,11,0,1,468.81027225238756,461.4499337439371,468.81027225238756
51,35,0,9,1,0,468.81027225238756,461.4499337439371,
52,36,0,9,0,1,467.12238688443495,461.4499337439371,467.12238688443495
53,37,1,10,0,1,466.290643906197,461.4499337439371,466.290643906197
54,38,2,8,0,1,475.57948915037514,461.4499337439371,475.57948915037514
55,39,0,10,0,1,474.5110169624921,461.4499337439371,474.5110169624921
56,40,0,10,0,0,474.5110169624921,461.4499337439371,476.0628997273373
57,40,0,9,1,0,474.5110169624921,461.4499337439371,
58,40,0,8,1,0,474.5110169624921,461.4499337439371,
