decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,1,9,0,1,540.7895840129099,540.7895840129099,540.7895840129099
2,2,2,11,0,1,540.98958401291,540.98958401291,540.7895840129099
3,3,2,8,0,0,562.8724609110036,540.98958401291,540.7895840129099
4,4,1,9,0,1,507.1128056859833,507.1128056859833,507.1128056859833
5,5,2,8,0,1,476.48261605833625,476.48261605833625,476.48261605833625
6,6,1,8,0,1,476.48261605833625,476.48261605833625,476.48261605833625
7,7,2,9,0,0,641.2562497894859,476.48261605833625,476.48261605833625
8,8,1,12,0,1,461.2949283964462,461.2949283964462,461.2949283964462
9,9,0,11,0,1,434.82501005458596,434.82501005458596,434.82501005458596
10,10,1,10,0,0,465.4873585078881,434.82501005458596,434.82501005458596
11,11,2,9,0,0,531.915838376751,434.82501005458596,434.82501005458596
12,12,1,8,0,1,421.54954114031,421.54954114031,421.54954114031
13,13,2,9,0,0,434.82501005458596,421.54954114031,421.54954114031
14,14,1,11,0,0,434.82501005458596,421.54954114031,421.54954114031
15,15,1,11,0,0,453.67271945598753,421.54954114031,421.54954114031
16,16,1,9,0,0,508.6757231911856,421.54954114031,421.54954114031
17,17,0,9,0,0,448.7133245813375,421.54954114031,421.54954114031
18,18,1,10,0,1,428.68958311412865,428.68958311412865,421.54954114031
19,19,2,9,0,0,468.6682940211642,428.68958311412865,421.54954114031
20,20,0,10,0,0,431.18171951336814,428.68958311412865,421.54954114031
21,21,1,9,0,0,466.82368082720217,428.68958311412865,421.54954114031
22,22,2,11,0,0,440.42566206159074,428.68958311412865,421.54954114031
23,23,1,9,0,1,423.11397818363275,423.11397818363275,421.54954114031
24,24,0,10,0,0,436.8956178461662,423.11397818363275,421.54954114031
25,25,1,11,0,0,468.59561784616625,423.11397818363275,421.54954114031
26,26,2,9,0,1,422.68268060615475,422.68268060615475,421.54954114031
27,27,0,11,0,0,448.28330743648536,422.68268060615475,421.54954114031
28,28,2,11,0,0,456.91764122371205,422.68268060615475,421.54954114031
29,29,0,9,0,1,422.38268060615474,422.38268060615474,421.54954114031
30,30,2,11,0,0,439.5070717866199,422.38268060615474,421.54954114031
31,31,0,11,0,0,500.43253884205785,422.38268060615474,421.54954114031
32,32,1,11,0,1,423.11397818363275,423.11397818363275,421.54954114031
33,33,0,9,0,0,436.8956178461662,423.11397818363275,421.54954114031
34,34,1,11,0,0,460.5826806061548,423.11397818363275,421.54954114031
35,35,1,10,0,0,444.91262232592425,423.11397818363275,421.54954114031
36,36,1,9,0,0,428.68958311412865,423.11397818363275,421.54954114031
37,37,1,11,0,0,428.68958311412865,423.11397818363275,421.54954114031
38,37,2,11,1,0,,423.11397818363275,421.54954114031
39,38,1,10,0,0,430.1429622756299,423.11397818363275,421.54954114031
40,39,2,8,0,0,477.44497406540665,423.11397818363275,421.54954114031
41,40,2,9,0,0,436.8956178461662,423.11397818363275,421.54954114031
42,41,0,11,0,1,416.9319882740522,416.9319882740522,416.9319882740522
43,42,1,11,0,1,412.5006125269198,412.5006125269198,412.5006125269198
44,43,1,8,0,0,416.9319882740522,412.5006125269198,412.5006125269198
45,44,1,11,0,0,444.6112932834548,412.5006125269198,412.5006125269198
46,45,2,8,0,1,415.2325057736454,415.2325057736454,412.5006125269198
47,46,0,11,0,0,446.4182344659267,415.2325057736454,412.5006125269198
48,47,0,9,0,0,419.92173958153967,415.2325057736454,412.5006125269198
49,48,1,10,0,0,419.92173958153967,415.2325057736454,412.5006125269198
50,49,1,9,0,0,419.92173958153967,415.2325057736454,412.5006125269198
51,50,1,9,0,0,455.45598620946913,415.2325057736454,412.5006125269198
52,51,1,9,0,0,440.9072247483516,415.2325057736454,412.5006125269198
53,51,2,8,1,0,,415.2325057736454,412.5006125269198
54,52,2,11,0,0,471.4205798012931,415.2325057736454,412.5006125269198
55,52,0,11,1,0,,415.2325057736454,412.5006125269198
56,53,1,11,0,0,626.6415055198252,415.2325057736454,412.5006125269198
57,54,0,9,0,0,456.5042743980134,415.2325057736454,412.5006125269198
58,55,1,11,0,0,447.1449540807938,415.2325057736454,412.5006125269198
59,56,2,11,0,0,446.4182344659267,415.2325057736454,412.5006125269198
60,57,1,8,0,0,445.7885237118105,415.2325057736454,412.5006125269198
61,58,0,10,0,0,433.5749538927832,415.2325057736454,412.5006125269198
62,59,1,11,0,0,452.6408339375411,415.2325057736454,412.5006125269198
63,60,2,12,0,0,441.3263992956992,415.2325057736454,412.5006125269198
64,61,2,8,0,1,415.83250577364544,415.83250577364544,412.5006125269198
65,62,0,9,0,0,553.1531887608475,415.83250577364544,412.5006125269198
66,63,2,11,0,0,457.40738096563797,415.83250577364544,412.5006125269198
67,64,2,10,0,0,447.0182344659267,415.83250577364544,412.5006125269198
68,65,2,9,0,0,437.86418770067746,415.83250577364544,412.5006125269198
