decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,1,9,0,1,540.7895840129099,540.7895840129099,540.7895840129099
2,2,2,11,0,1,540.98958401291,540.98958401291,540.7895840129099
3,3,2,8,0,0,562.8724609110036,540.98958401291,540.7895840129099
4,4,1,9,0,1,507.1128056859833,507.1128056859833,507.1128056859833
5,5,2,8,0,1,476.48261605833625,476.48261605833625,476.48261605833625
6,6,0,8,0,1,476.2826160583362,476.2826160583362,476.2826160583362
7,7,2,11,0,0,505.80315544689313,476.2826160583362,476.2826160583362
8,8,1,8,0,1,476.38261605833634,476.38261605833634,476.2826160583362
9,8,0,9,1,0,,476.38261605833634,476.2826160583362
10,9,1,9,0,1,476.2826160583362,476.2826160583362,476.2826160583362
11,10,2,11,0,0,501.62989401702885,476.2826160583362,476.2826160583362
12,11,1,11,0,0,479.6916392366633,476.2826160583362,476.2826160583362
13,12,2,10,0,1,469.59216374650964,469.59216374650964,469.59216374650964
14,13,1,8,0,1,469.59216374650964,469.59216374650964,469.59216374650964
15,14,1,10,0,1,461.89492839644623,461.89492839644623,461.89492839644623
16,15,1,10,0,1,461.89492839644623,461.89492839644623,461.89492839644623
17,16,0,8,0,1,466.79500162796217,466.79500162796217,461.89492839644623
18,17,1,8,0,1,471.3777851165886,471.3777851165886,461.89492839644623
19,18,2,10,0,1,471.27778511658846,471.27778511658846,461.89492839644623
20,19,0,9,0,1,471.27778511658846,471.27778511658846,461.89492839644623
21,20,1,10,0,0,503.39492839644623,471.27778511658846,461.89492839644623
22,21,2,8,0,0,537.7252646121912,471.27778511658846,461.89492839644623
23,22,1,11,0,0,603.3638632517068,471.27778511658846,461.89492839644623
24,23,0,9,0,1,477.9189860592278,477.9189860592278,461.89492839644623
25,24,1,12,0,1,476.2056732939009,476.2056732939009,461.89492839644623
26,25,2,11,0,0,650.7624182022275,476.2056732939009,461.89492839644623
27,26,0,11,0,0,497.21102279618117,476.2056732939009,461.89492839644623
28,27,2,11,0,1,475.06274783654936,475.06274783654936,461.89492839644623
29,28,0,11,0,1,475.0517453422091,475.0517453422091,461.89492839644623
30,29,2,12,0,0,529.8695706872558,475.0517453422091,461.89492839644623
31,30,0,11,0,1,475.06274783654936,475.06274783654936,461.89492839644623
32,31,1,9,0,0,529.551864863323,475.06274783654936,461.89492839644623
33,32,0,9,0,1,463.9770228198258,463.9770228198258,461.89492839644623
34,33,1,9,0,0,477.67702281982577,463.9770228198258,461.89492839644623
35,34,1,9,0,0,483.53848283232213,463.9770228198258,461.89492839644623
36,35,0,9,0,0,472.702439666892,463.9770228198258,461.89492839644623
37,36,1,8,0,0,478.75134390633076,463.9770228198258,461.89492839644623
38,37,2,12,0,0,547.3426070414669,463.9770228198258,461.89492839644623
39,38,1,8,0,0,684.2254460825436,463.9770228198258,461.89492839644623
40,39,2,11,0,1,463.04167032861466,463.04167032861466,461.89492839644623
41,40,2,10,0,0,478.22639406019414,463.04167032861466,461.89492839644623
42,41,0,11,0,0,494.6416703286147,463.04167032861466,461.89492839644623
43,42,1,9,0,1,467.247519022833,467.247519022833,461.89492839644623
44,43,1,12,0,0,496.25119536151624,467.247519022833,461.89492839644623
45,44,1,8,0,0,480.6208091908488,467.247519022833,461.89492839644623
46,45,2,10,0,0,752.4460676415342,467.247519022833,461.89492839644623
47,46,0,12,0,1,457.96187006570517,457.96187006570517,457.96187006570517
48,47,0,9,0,0,554.4850642018472,457.96187006570517,457.96187006570517
49,48,1,9,0,1,457.96187006570517,457.96187006570517,457.96187006570517
50,49,1,8,0,0,567.3048625713615,457.96187006570517,457.96187006570517
51,50,1,10,0,0,567.4048625713614,457.96187006570517,457.96187006570517
52,51,1,9,0,0,751.7371824378571,457.96187006570517,457.96187006570517
53,52,2,8,0,0,477.1780025114011,457.96187006570517,457.96187006570517
54,53,2,9,0,1,459.66187006570516,459.66187006570516,457.96187006570517
55,54,0,12,0,0,461.82730532943765,459.66187006570516,457.96187006570517
56,55,1,10,0,1,461.464089936808,461.464089936808,457.96187006570517
57,56,0,9,0,0,481.45709070048156,461.464089936808,457.96187006570517
58,57,1,12,0,1,458.4958634783154,458.4958634783154,457.96187006570517
59,58,2,10,0,0,469.8176348359608,458.4958634783154,457.96187006570517
60,59,1,8,0,1,457.6958634783154,457.6958634783154,457.6958634783154
61,60,0,9,0,0,476.124445147274,457.6958634783154,457.6958634783154
62,61,1,10,0,0,583.4096322457414,457.6958634783154,457.6958634783154
63,62,2,11,0,1,466.40274300721825,466.40274300721825,457.6958634783154
64,62,2,9,1,0,,466.40274300721825,457.6958634783154
65,63,0,12,0,1,452.69586347831535,452.69586347831535,452.69586347831535
66,64,2,11,0,0,464.6079232260015,452.69586347831535,452.69586347831535
67,65,2,8,0,0,506.6925959467375,452.69586347831535,452.69586347831535
