scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,15.530914366169952,15.530914366169952,15.530914366169952,0.0,0.0,0.0
1,0.0463458829444221,0.0463458829444221,0.0463458829444221,0.0,0.0463458829444221,0.0
2,7.2969224471213465,7.2969224471213465,7.2969224471213465,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,9.28043807984534,9.28043807984534,9.28043807984534,0.0,9.28043807984534,9.28043807984534
5,5.846147666365368,5.846147666365368,5.846147666365368,0.0,0.0,0.0
6,10.186448945612824,10.186448945612824,10.186448945612824,0.0,0.0,0.0
7,4.045957234662978,4.045957234662978,4.045957234662978,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,1.114877106972017,1.114877106972017,1.114877106972017,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,18.30391544161091,18.30391544161091,18.30391544161091,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.9267826449367362,0.9267826449367362,0.9267826449367362,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,14.748716670648605,14.748716670648605,14.748716670648605,0.0,2.996796283492529,2.996796283492529
18,2.822489100855819,2.822489100855819,2.822489100855819,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,19.914377833121932,19.914377833121932,19.914377833121932,0.0,0.0,0.0
21,26.01182037441447,26.01182037441447,26.01182037441447,0.0,12.863194440939253,12.863194440939253
22,0.0,0.0,0.0,0.0,0.0,0.0
23,6.047987467328539,6.047987467328539,6.047987467328539,0.0,0.0,0.0
24,1.565352736488876,1.565352736488876,1.565352736488876,0.0,0.0,0.0
25,7.140688383222198,7.140688383222198,7.140688383222198,0.0,0.0,0.0
26,7.8565044026785245,7.8565044026785245,7.8565044026785245,0.0,7.8565044026785245,7.8565044026785245
27,5.99893563725675,5.99893563725675,5.99893563725675,0.0,1.7639839209978163,1.7639839209978163
28,7.151265327521116,7.151265327521116,7.151265327521116,0.0,0.3624786721984492,0.3624786721984492
29,0.0,0.0,0.0,0.0,0.0,0.0
30,5.3138792126284216,5.3138792126284216,5.3138792126284216,0.0,5.3138792126284216,1.8448061144886765
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,8.41596953646598,8.41596953646598,8.41596953646598,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,10.89967938807655,10.89967938807655,10.89967938807655,0.0,10.89967938807655,10.89967938807655
37,0.0,0.0,0.0,0.0,0.0,0.0
38,1.9931121003631347,1.9931121003631347,1.9931121003631347,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,7.557518425147293,7.557518425147293,7.557518425147293,0.0,6.787571946001208,6.787571946001208
41,25.63297147252365,25.63297147252365,25.63297147252365,0.0,21.91065341160919,17.122483305371304
42,13.399590262358856,13.399590262358856,13.399590262358856,0.0,0.0,0.0
43,9.05642491512873,9.05642491512873,9.05642491512873,0.0,9.05642491512873,9.05642491512873
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,1.7772332952472425,1.7772332952472425,1.7772332952472425,0.0,1.7772332952472425,1.7772332952472425
47,4.5666568760740915,4.5666568760740915,4.5666568760740915,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,8.125876115419373,8.125876115419373,8.125876115419373,0.0,8.125876115419373,8.125876115419373
50,6.107225188324605,6.107225188324605,6.107225188324605,0.0,0.0,0.0
51,47.85019735772872,47.85019735772872,47.85019735772872,0.0,33.00868720300369,28.594455557126935
52,1.8188486404823152,1.8188486404823152,1.8188486404823152,0.0,1.8188486404823152,0.0
53,19.86556646015009,19.86556646015009,19.86556646015009,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0587142090230941,0.0587142090230941,0.0587142090230941,0.0,0.0587142090230941,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,9.903510176594011,9.903510176594011,9.903510176594011,0.0,1.5106139672187169,1.5106139672187169
59,0.0,0.0,0.0,0.0,0.0,0.0
60,8.92141434703285,8.92141434703285,8.92141434703285,1.8882751273862937,0.0,0.0
61,4.6007882826116315,4.6007882826116315,4.6007882826116315,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
