scenario_id,eta_0p00__OR-Tools,eta_0p00__ALNS-Mean,eta_0p00__ALNS-CVaR,eta_0p35__OR-Tools,eta_0p35__ALNS-Mean,eta_0p35__ALNS-CVaR,eta_0p70__OR-Tools,eta_0p70__ALNS-Mean,eta_0p70__ALNS-CVaR
0,17.021411534288973,0.0,0.0,38.44869897907961,0.0,0.0,14.217611454083169,0.0,8.886516899321663
1,8.315099905751026,0.0,0.0,8.315103447760407,0.0,0.0,35.54548833505925,0.0,31.979118200972266
2,9.030543636605586,0.0,0.8566225960536258,8.803228287024808,0.0,0.0,5.891111149505292,0.0,0.0
3,4.869546454755039,0.0,0.0,2.495391149037175,0.0,0.0,2.495391149037175,0.0,0.0
4,0.0,0.0,0.0,7.8795433002677555,1.3901488938404043,1.3901488938404043,15.234634185996015,5.515981304277233,0.0
5,10.269575781072376,0.0,0.0,0.5555000301130235,0.0,0.0,0.0,0.0,0.0
6,27.29681724699725,0.0,0.0,16.169617283188188,0.0,0.0,15.501421065920567,0.0,0.0
7,11.094932897551956,0.0,0.0,6.649874855653309,0.0,0.0,179.68887520129067,35.7744819663163,46.404128308474895
8,34.61529715832583,0.0,0.4293049565288527,29.61016800932856,0.0,0.0,126.67083865066326,30.12769471157523,30.366770402632625
9,4.423991090143744,0.0,0.0,0.1537261175473077,0.0,0.0,0.1773104604734499,0.0,0.0
10,6.678762796534386,0.0,0.0,3.8494100994110454,2.8376494884023487,0.0,0.9229093428533588,0.0,0.0
11,1.7323043125343531,0.0,0.18380442405106123,0.0,0.21510847961502577,0.21510847961502577,0.0,0.18380442026494848,0.18380442026494848
12,8.428524300391672,0.0,0.0,15.340743819284882,1.5556672982717998,1.5556672982717998,57.441523694077404,0.0,0.0
13,6.540587189941334,0.0,0.0,8.855868022153942,0.0,0.0,4.875951340686953,0.0,0.0
14,0.09556651673534589,0.0,0.0,9.767084869781513,0.0,0.0,17.275285886719757,0.026547754365111587,0.0
15,12.240790544177884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17.542345963427437,0.0,0.0,33.97354601196696,0.0,0.0,15.51300194870339,0.0,0.34329924238048193
17,16.97537283868104,0.0,0.0,84.21358906767782,0.6696115295670779,0.0,26.80984281960758,2.814297048024713,4.399107309062515
18,0.0,0.0,0.24114322934599386,1.2212681888399572,0.3545922709278102,0.3545922709278102,4.11715437286901,0.24114322934588017,0.24114322934588017
19,20.21288511465727,1.944844638951679,0.09658843399677153,16.09667497877726,0.09658843399677153,0.09658843399677153,18.387322313495986,1.0583227269329996,0.09658843399677153
20,35.051456373885145,0.0,0.6907368744622886,0.987388178348624,0.6907368744394944,0.6907368744394944,0.9873847289356945,0.6907368744394944,0.6907368744394944
21,0.9025455138557845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6250428742070255
22,17.816024800202683,0.0,0.0,42.940340917541505,0.0,0.0,7.1802463227085696,0.0,13.16378596433566
23,0.0,0.0,0.0,14.000052797877515,6.4210803499701115,0.9610640621970106,0.0,0.0,0.0
24,7.7091897414898085,0.0,0.0,0.03134392512933459,0.0,0.0,0.03134392512933459,0.0,0.0
25,15.693587526063169,0.024123030652617672,0.024123030652617672,6.052349209806664,0.0,0.0,6.052349209806664,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,1.6005070936357129,0.0,0.0,0.0,0.0,0.0,0.9351823519056666
28,0.0,0.0,0.012047868303625364,10.53709883966468,0.012047868303625364,0.012047868303625364,11.554614708857486,0.012047868303625364,30.012571369435733
29,3.9176798093383525,0.0,2.132067845614813,6.128967127967115,0.0,0.0,7.350627115955746,8.862180420317372,8.862180420317372
30,15.22419867047347,0.0,0.0,15.13097552043223,0.0,0.0,15.129930920874301,0.0,0.0
31,18.556834732823887,0.0,0.0,5.727026285886041,0.0,0.0,5.727026285886041,0.0,0.0
32,44.43395794281392,1.6909642928746962,0.0,27.654260385050208,4.472067629266405,0.0,12.539769122161232,0.0,0.0
33,30.675254638496597,0.0,0.0,26.170991742420966,0.0,0.0,32.01582138834567,7.110620692989983,7.110620692989983
34,35.1336744050291,0.0,0.0,45.986546738352416,1.1130682667459837,0.0,186.58147810416776,0.0,0.3549655241340872
35,9.307274152946178,0.0,0.0,20.05608566988343,0.0,0.0,1.9038146676686267,0.0,0.0
36,23.176833146854534,0.0,2.3181990075404997,24.358489569140374,0.0,0.0,13.371458300481947,7.316742676859093,0.0
37,19.177027516810085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,13.227315503088136,0.0,0.0,4.481722714247212,0.0,0.0,13.40781190147311,0.0,8.338008923989065
39,9.256146963321385,0.0,0.0,15.622529584982914,3.994318928341329,0.0,18.95107141890327,10.67477264355739,10.568413463316745
40,6.449091883445817,0.0,0.0,9.386153587855858,0.0,0.0,6.46797906111442,0.0,0.0
41,21.501405048959896,0.0,0.0,17.23149591303047,0.0,0.0,18.894991747777226,1.1876286188003178,0.0
42,0.7520431112650385,0.0,0.9166292733197565,0.0,0.9166284309942512,0.9166284309942512,0.4249304257841118,0.9166284309942512,1.3791455230329746
43,5.133960888136386,0.0,0.0,5.525954688190097,0.0,0.0,5.1342816862702705,0.0,0.0
44,2.527761258019382,0.0,0.0,2.401031558022396,0.0,0.0,6.455713711315639,0.0,0.0
45,53.84235647357315,5.01856521337487,0.0,5.477282796134745,0.0,0.0,0.0,0.0,0.0
46,6.319209083938205,0.0,0.22224610275713985,3.1855033872428464,0.22224610275713985,0.22224610275713985,3.18550296104101,0.22224610275713985,0.22224610275713985
47,10.443649260788902,0.0,0.5706232551713128,0.7846842060008612,0.5705593213969564,0.5705593213969564,1.5629839484721515,0.5705593213969564,0.5705593213969564
48,8.551180101192756,0.0,0.0,12.070707812074176,0.0,0.0,71.40876939852552,4.683154698443275,40.10674004259778
49,20.09502842124965,0.0,0.04117362205653308,16.442383764657734,0.04064168439686,0.04064168439686,13.024081530138233,0.04064168439686,0.04064168439686
50,11.433685169547118,0.0,0.0,11.362340441531444,0.0,0.0,11.362340441531444,0.0,1.061255225757833
51,21.236923691435408,0.0,0.0,7.238721838750251,0.0,0.0,7.2404711090578076,0.0,2.11182705698792
52,26.932668391624475,0.0,0.0,30.064589707286018,0.0,0.0,88.83266666562182,16.363244481816537,8.516310255133504
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,18.34500466197079,0.0,0.0479206324080792,58.12790055128633,0.7861118961944271,2.350950008335559,64.13194923378805,9.145628271175752,6.824282705819172
55,4.256829652028898,0.0,0.0,4.81695811563381,0.0,0.0,0.8810737031990925,0.0,0.0
56,9.090587123451712,0.0,0.0,9.524315641458571,0.0,0.0,14.86141993624841,3.782384993353361,0.0
57,13.330313192241505,0.0,0.5196724467347167,6.72214329193875,0.5196724467347167,0.5196724467347167,20.664227592479477,0.7110669206487046,0.7110669206487046
