decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score
1,1,0,10,0,1,420.5382664917274,420.5382664917274,419.2382664917274
2,1,2,9,1,0,,420.5382664917274,419.2382664917274
3,2,1,10,0,0,430.5215685116059,420.5382664917274,419.2382664917274
4,3,2,8,0,1,419.2382664917274,419.2382664917274,419.2382664917274
5,4,1,8,0,0,430.5215685116059,419.2382664917274,419.2382664917274
6,4,0,9,1,0,,419.2382664917274,419.2382664917274
7,5,2,9,0,0,459.58422409280877,419.2382664917274,419.2382664917274
8,6,1,8,0,1,430.5215685116059,430.5215685116059,419.2382664917274
9,7,2,10,0,1,418.4178466683877,418.4178466683877,418.4178466683877
10,8,1,8,0,0,447.9144716350876,418.4178466683877,418.4178466683877
11,9,0,9,0,0,496.4013701642997,418.4178466683877,418.4178466683877
12,10,2,8,0,0,447.9144716350876,418.4178466683877,418.4178466683877
13,11,1,8,0,1,390.37726123867856,390.37726123867856,390.37726123867856
14,11,0,9,1,0,,390.37726123867856,390.37726123867856
15,11,1,7,1,0,,390.37726123867856,390.37726123867856
16,11,1,8,1,0,,390.37726123867856,390.37726123867856
17,11,0,9,1,0,,390.37726123867856,390.37726123867856
18,12,1,8,0,1,390.67726123867857,390.67726123867857,390.37726123867856
19,13,2,8,0,0,424.0930331713955,390.67726123867857,390.37726123867856
20,14,2,8,0,1,390.37726123867856,390.37726123867856,390.37726123867856
21,14,1,10,1,0,,390.37726123867856,390.37726123867856
22,15,1,10,0,1,390.55870361860815,390.55870361860815,390.37726123867856
23,16,1,10,0,0,425.3263037106608,390.55870361860815,390.37726123867856
24,17,0,10,0,1,386.322738312435,386.322738312435,386.322738312435
25,18,1,8,0,0,452.89504079260325,386.322738312435,386.322738312435
26,19,0,10,0,0,455.2300539869624,386.322738312435,386.322738312435
27,20,1,8,0,1,390.37726123867856,390.37726123867856,386.322738312435
28,21,2,8,0,0,401.65724224386133,390.37726123867856,386.322738312435
29,22,2,8,0,0,439.20646235739997,390.37726123867856,386.322738312435
30,23,2,7,0,1,390.73752399361246,390.73752399361246,386.322738312435
31,24,1,9,0,0,588.1649449438676,390.73752399361246,386.322738312435
32,25,1,9,0,0,466.2292393753148,390.73752399361246,386.322738312435
33,26,1,7,0,1,391.0375239936125,391.0375239936125,386.322738312435
34,27,2,7,0,0,424.0120698701529,391.0375239936125,386.322738312435
35,28,2,9,0,0,409.25455090828837,391.0375239936125,386.322738312435
36,29,1,10,0,0,581.9822212856778,391.0375239936125,386.322738312435
37,30,1,9,0,1,390.73752399361246,390.73752399361246,386.322738312435
38,30,1,8,1,0,,390.73752399361246,386.322738312435
39,31,2,8,0,1,378.2999999999999,378.2999999999999,378.2999999999999
40,32,1,10,0,1,380.7999999999999,380.7999999999999,378.2999999999999
41,33,1,10,0,1,379.3999999999999,379.3999999999999,378.2999999999999
42,34,0,10,0,1,377.3999999999999,377.3999999999999,377.3999999999999
43,35,2,9,0,1,376.3999999999999,376.3999999999999,376.3999999999999
44,36,2,8,0,1,376.2999999999999,376.2999999999999,376.2999999999999
45,37,1,8,0,1,371.9999999999999,371.9999999999999,371.9999999999999
46,38,1,9,0,0,394.89540520881025,371.9999999999999,371.9999999999999
47,39,1,8,0,0,420.6267242589394,371.9999999999999,371.9999999999999
48,40,2,10,0,1,371.09999999999985,371.09999999999985,371.09999999999985
49,41,1,7,0,1,370.9999999999999,370.9999999999999,370.9999999999999
50,41,0,9,1,0,,370.9999999999999,370.9999999999999
51,42,1,8,0,0,410.9699291971306,370.9999999999999,370.9999999999999
52,43,0,9,0,0,397.07352632143454,370.9999999999999,370.9999999999999
53,44,0,9,0,0,427.567810699058,370.9999999999999,370.9999999999999
54,45,0,10,0,0,398.37352632143455,370.9999999999999,370.9999999999999
55,46,0,7,0,0,398.37352632143455,370.9999999999999,370.9999999999999
56,47,1,10,0,0,410.9699291971306,370.9999999999999,370.9999999999999
57,48,0,9,0,1,371.1999999999999,371.1999999999999,370.9999999999999
58,49,0,10,0,0,389.4333999986678,371.1999999999999,370.9999999999999
59,50,2,9,0,0,389.5736524108206,371.1999999999999,370.9999999999999
60,51,0,10,0,0,387.57365241082067,371.1999999999999,370.9999999999999
