scenario_id,eta_0p00__OR-Tools,eta_0p00__ALNS-Mean,eta_0p00__ALNS-CVaR,eta_0p35__OR-Tools,eta_0p35__ALNS-Mean,eta_0p35__ALNS-CVaR,eta_0p70__OR-Tools,eta_0p70__ALNS-Mean,eta_0p70__ALNS-CVaR
0,3.0939029339717194,6.632387597059562,0.0,2.8481735403704533,0.0,0.0,2.8416510275945654,0.0,0.0
1,1.8953916473221852,0.0,0.0,26.44711470023904,0.0,0.0,0.49782640950661516,0.0,0.0
2,3.9316213657746744,0.0,0.0,30.81948343376132,0.0,0.0,97.93203427905462,5.032106980129242,0.0
3,7.270764036811585,0.0,0.0,0.6007733766370507,0.0,0.0,0.5878287017559387,0.0,0.0
4,10.83753646371187,2.6748458585959156,1.2998364279773682,2.805385742028136,0.0,0.0,1.411613546002144,0.0,0.0
5,27.436865064038727,5.717695985261059,2.17554749935141,105.1393777801276,0.0,0.0,306.6618519530651,0.9819191733710397,3.051955478102144
6,0.3833268582883136,0.0,0.0,4.092000573545647,0.0,0.0,0.0,0.5675779724331846,0.0
7,0.0,0.04639107999071257,0.0,0.0,0.0,0.0,0.20777592203663175,0.0,0.0
8,24.664662725675868,0.5266297800478696,0.0,5.70381988835851,0.47072470508129527,0.0,108.82193216669023,6.426424471250584,1.9178296331460274
9,10.026181949569946,0.0,0.0,11.607382604250773,1.1327354632793458,0.0,5.653654886437806,0.0,0.0
10,12.636418610710365,3.8964903050643045,7.347160236467232,27.034189935300134,0.0,0.0,1.0075210523710894,0.0,0.0
11,3.4006644325469892,1.97407631202816,0.0,10.890392995324305,0.0,0.0,1.1512982849017135,0.0,0.0
12,15.997623542740769,0.8941395700659598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,35.474145690447955,0.0,4.5935698614298985,24.07805052648837,0.0,0.0,16.55102289353931,0.0,0.0
14,37.18298730567605,6.062652673369428,4.573023928024668,31.466966027418152,4.546744050823008,0.0,158.97274604693283,0.4547164454355652,0.4547164454355652
15,19.971378871098324,0.0,0.0,27.14488807530006,0.0,0.0,15.130414317031665,0.0,0.0
16,19.30536401720147,0.0,0.0,17.12973994234875,0.0,0.0,49.090914576196724,0.0,0.0
17,5.852712964334501,4.191856322837339,0.0,6.071235101331524,0.7751872115976539,0.0,3.8137220531959315,0.0,0.0
18,21.032983766991862,0.0,0.3347992236998323,0.4361955580388326,0.0,0.0,15.815903665550792,0.0,0.0
19,3.8657488138784117,0.526898850201519,0.0,14.232047630325297,0.526898850201519,0.0,3.524107221888613,0.526898850201519,0.526898850201519
20,30.52928155716944,1.3795179139467564,0.0,24.823712372921875,0.42059813777899535,0.0,210.95812606891437,4.474624375309702,4.474624375309702
21,16.171638797821117,0.0,12.640031597610374,8.21255379516154,0.0,0.0,8.212573026440083,0.0,0.0
22,9.556200599261587,6.3337233491836,0.0,7.593788781134521,0.2808052754124901,0.0,8.453836539673887,15.798741575337885,0.0
23,12.370898335073008,0.0,21.637353495063365,4.723892315778329,0.0,0.0,4.691014278780699,0.0,0.0
24,22.13375903777657,0.0,0.0,72.61033131032045,0.0,0.0,26.100590841551735,0.0,0.0
25,2.009021962491545,0.0,0.0,3.2783106850358195,0.0,0.0,5.958748183941054,0.0,0.0
26,19.60233704403072,0.6619997906823869,0.0,26.212581407325956,2.0657307269432863,0.0,17.559786059502954,0.08963434269469417,0.08963434269469417
27,8.833794206579057,0.0,0.0,3.9482458997946424,0.0,0.0,4.031185754697162,0.0,0.0
28,7.125777456494745,0.0,0.0,5.443135631778745,0.0,0.0,111.09717741722275,0.0,0.0
29,8.861747203849745,0.0,0.0,28.254010547403084,0.0,0.0,164.01918711277438,0.0,14.7893780649529
30,8.98406146786229,0.0,0.0,0.0,0.0,0.0,10.82963986058789,0.0,0.0
31,24.875993109784872,0.0,0.0,24.75969722332502,0.0,0.0,24.75969722332502,0.0,0.0
32,15.457501503630226,0.0,0.0,11.96787837771447,0.0,0.0,133.29468977341028,0.0,0.0
33,2.5624072170973022,0.0,0.0,7.22560203570697,0.6978331562436892,0.0,0.0,0.18675944313412174,0.0
34,7.549857155526581,0.0,0.0,13.268949994472138,0.0,0.0,10.799146763827252,0.0,0.0
35,45.30300903851631,20.172669087267252,0.0,22.568184909704144,5.542493523706014,0.0,5.7467422409107485,0.0,0.0
36,24.639170808452008,0.0,0.0,19.15570597784742,4.596514404139839,0.0,12.331040335327032,0.0,0.0
37,11.020511850529232,1.0612869913785516,0.6224808727234858,3.22586001902539,0.0,0.0,3.2257303596745146,0.0,0.0
38,1.8438757403255863,0.26955075562341335,0.0,0.0,0.5188573802183782,0.0,0.0,0.24811051702556597,0.24811051702556597
39,4.450370510778384,0.0,0.0,11.606881357588577,0.0,0.0,87.2357373140629,1.4096038712905283,0.0
40,1.0218670664623914,0.0,0.0,2.2775166611576765,0.0,0.0,0.9497955173943637,0.0,0.0
41,3.373952061582088,0.0,2.3325837214004252,14.218222788676684,0.0,0.0,75.20941395218043,0.8929376309971531,0.8929376309971531
42,5.161929194366422,0.0,4.466524579264728,10.301856062108413,5.684272973934526,0.0,1.2756450862430881,0.0,0.0
43,5.5744330880604025,7.282839038486145,19.848100839284484,1.2586555352656887,7.616047520450309,0.0,15.102580668593049,28.37420754886861,0.0
44,7.149248694481599,0.0,0.0,7.23419042653714,0.0,0.0,7.868947542393869,0.0,0.0
45,22.875545755180354,0.38263669939789224,0.0,10.52667801965751,0.13042425453630813,0.0,10.52667801965751,0.13042425453630813,0.13042425453630813
46,34.574448706274666,1.5536855118966457,0.0,14.08702220027655,1.5882501498792863,0.0,8.997788029123797,0.0,0.0
47,7.006813283103838,0.0,0.0,10.098040906788412,0.0,0.0,7.0043829318163375,0.0,0.0
48,0.0,0.0,0.0,7.092276554295637,0.0,0.0,0.0,3.5061057045717234,0.0
49,6.686066210011006,0.0,0.0,3.5503404066313067,0.0,0.0,3.0922102889784924,0.0,0.0
50,68.8964885523838,5.017877165047253,0.0,35.58260984266872,0.4431903827598376,0.0,13.825619310600786,0.4431903574977696,0.4431903574977696
51,19.230379374447438,0.0,0.0,26.092783135474633,0.0,0.0,9.623783384612835,0.0,0.0
52,15.121198163048291,0.0,0.0,12.051654862674525,0.0,0.0,11.821240490179378,0.0,0.0
53,6.292230673945255,3.575092662261909,5.868004470017354,1.542665894621564,3.8861304566331683,0.0,8.541806939136649,2.9558499062939063,0.0
54,10.529050547477993,0.0,0.0,10.345012535522159,0.0,0.0,10.310978947342761,6.124008303696087,0.0
55,19.783243373788594,0.0,0.0,11.809816135632872,0.0,0.0,11.742476351954934,0.0,0.0
56,0.4450242898070087,0.2819308915261445,0.0,3.2238725288932244,0.2684136917192177,0.0,0.17767746610039126,9.144383654037881,0.26841392343760617
57,5.447244651158286,0.9904293199952008,0.0,6.363394847767211,0.0,0.0,5.447644054900309,0.0,0.0
58,7.984579592489581,11.742653707849342,0.0,5.944596123250875,0.10824743931738112,0.0,24.438379172130908,0.0,0.0
59,9.409281332710464,8.641163339629543,0.0,3.083605371579978,1.4944190499718388,0.0,6.024784179518633,6.905169017138235,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,5.280996375725465,0.0,0.0
61,17.333876933020207,0.4858870113826015,1.559041303017466,1.919584381871175,0.0,0.0,1.3351785123256263,0.6201211710340431,0.0
62,13.845832235956095,0.0,0.0,1.7016081303986539,0.0,0.0,0.18223877487309892,0.0,0.0
63,5.89914403989394,0.7139940790090691,2.4200591216332725,5.498454656425679,0.5248572379500729,0.0,5.498454656425679,0.5248572379500729,0.5248572379500729
64,0.0,0.0,0.0,1.1517716931048199,4.149791203392908,0.0,0.0,0.0,0.0
65,8.908689217311746,0.0,0.0,7.0153349613378,0.0,0.0,2.4760230607475933,0.0,0.0
66,15.217248389009825,0.0,0.0,13.429033916715127,0.0,0.0,31.825417013325136,0.0,0.0
67,0.0285100550973425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,18.972806906300548,4.401647306227403,0.0,42.27646595081896,9.59330978538469,0.0,7.582606255717053,0.19278249297440198,0.19278249297440198
69,4.878971011206033,0.0,0.0,9.03823517421506,2.893975236567371,0.0,10.31561405090514,4.1225011490559496,4.1225011490559496
70,17.5241806389636,0.0,0.0,11.57137853570498,0.0,0.0,18.16408267239862,0.0,0.0
71,19.54721423964321,0.0,0.0,10.405227234955134,0.0,0.0,10.405227234955134,0.0,0.0
72,0.1969532174434221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,36.41999574780431,6.95129972081719,0.0,12.956112890912578,3.106406353850332,0.0,8.144290333702912,0.0,0.0
74,13.968410209416078,0.0,0.0,24.541082168086604,0.0,0.0,11.325631314883708,0.0,0.0
75,1.8663098846702724,0.06723544685371508,0.0,35.20623306912421,0.6491966513574425,0.0,10.604987474965299,0.06723542164462515,0.06723542164462515
76,12.567467459776424,0.0,0.0,12.567467459776424,0.0,0.0,12.567467459776424,0.0,0.0
77,0.0,6.02646335374709,0.0,0.0,1.245592432443118,0.0,0.0,15.47969463964597,0.0
78,0.0,0.14746191086163662,0.0,4.777720779784289,0.1474619109201285,0.0,5.709938103874094,0.14746191086163662,0.14746191086163662
79,4.727471736295485,0.0,0.0,12.894221400607819,0.0,0.0,16.346089625590054,0.0,0.0
80,29.778407254800783,0.0,4.873210904787868,8.662619101675745,0.0,0.0,14.725122929522769,0.0,0.0
81,14.399504077579365,1.9048002752439004,0.0,13.935824581656021,0.0,0.0,16.17926162882557,0.0,0.0
82,13.550055391947097,0.0,0.0,9.405009154208472,0.0,0.0,25.47323209650432,3.981102185709517,3.981102185709517
83,0.0,0.0,0.0,13.227825468933844,0.0,0.0,6.0892430500360035,0.0,0.0
84,1.6080252282046104,2.0673701556528385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,14.01231144408058,0.0,0.0,26.794248470570295,10.795764981329341,2.730269068701716,16.457844877736875,0.0,0.0
86,1.4565575809993447,2.419980898034055,0.0,0.07781172055700836,6.497293074746835,0.0,45.88614832714737,0.0,0.0
87,1.2167515270896274,0.3501753920976114,0.0,8.31519025397364,0.0,0.0,11.1011910179584,16.845593893930868,14.352106979022324
