target_day,source_replicate,FF_Mean_RL_minus_Uniform,GRU_Mean_RL_minus_Uniform,FF_CVaR_RL_minus_Uniform,GRU_CVaR_RL_minus_Uniform,GRU_minus_FF_Mean,GRU_minus_FF_CVaR
3,1,4.006001301075798,0.0,-11.346430313368728,-2.2597543100920916,-4.006001301075798,9.086676003276636
