scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.94254330876862,0.0,2.94254330876862,2.94254330876862,0.0
2,3.7879217621244266,0.0,0.0,0.0,0.0,0.0
3,1.8182643348268073,1.8182643348268073,1.8182643348268073,1.8182643348268073,1.8182643348268073,1.8182643348268073
4,17.89354290115645,4.4525337883504505,4.4525337883504505,4.4525337883504505,4.4525337883504505,4.4525337883504505
5,9.302009201171131,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5125987964803755,2.1423825605356797,2.1423825605356797,2.1423825605356797,2.1423825605356797,0.5125987964803755
10,0.0,3.297861844179778,0.0,3.297861844179778,3.297861844179778,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,2.4770678014733676,0.0,2.4770678014733676,2.4770678014733676,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,2.5227329799763822,10.131921852669507,2.5227329799763822,10.131921852669507,10.131921852669507,2.5227329799763822
16,0.0,0.0,0.0,0.0,0.0,0.0
17,9.178246328481919,0.0,0.0,0.0,0.0,0.0
18,1.2290005308908576,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,16.41522396804686,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,7.322171320943369,17.45675954163687,0.0,17.45675954163687,17.45675954163687,0.0
25,3.929932883064396,0.0,0.0,0.0,0.0,0.0
26,1.779338776974214,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,17.28476776430358,0.9113305034339021,0.9113305034339021,0.9113305034339021,0.9113305034339021,0.9113305034339021
29,0.0,0.0,2.302051640807804,0.0,0.0,3.3701673277134034
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,6.946862061306831,0.0,6.946862061306831,6.946862061306831,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,2.627733207966884,0.0,2.627733207966884,2.627733207966884,0.0
35,0.0,2.158999850229236,0.0,2.158999850229236,2.158999850229236,0.0
36,0.6569993123048903,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,2.624730076253627,0.0,0.0,0.0,0.0,0.0
42,1.332437079878872,1.332437079878872,1.332437079878872,1.332437079878872,1.332437079878872,1.332437079878872
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,43.96476423897931,0.0,0.0,0.0,0.0,0.0
46,3.0823327840177512,4.2567407720918595,3.0823327840177512,4.2567407720918595,4.2567407720918595,3.0823327840177512
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,1.03526773036225,1.248256468667364,0.0,1.248256468667364,1.248256468667364,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.09574436912507167,0.0,0.09574436912507167,0.09574436912507167,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,1.2115534239176498,3.029891518747263,1.2115534239176498,3.029891518747263,3.029891518747263,1.2115534239176498
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,2.5982665432370027,0.0,2.5982665432370027,2.5982665432370027,0.0
65,3.8987043337483556,3.8987043337483556,3.8987043337483556,3.8987043337483556,3.8987043337483556,3.8987043337483556
66,0.0,0.0,0.0,0.0,0.0,0.0
67,21.996040984910735,12.287561270854269,7.016184815536064,15.765943034887982,12.287561270854269,7.016184815536064
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,9.940560406896765,0.0,0.0,9.940560406896765,0.0
71,24.671166885718293,6.872599186389266,6.738486377120665,6.872599186389266,6.872599186389266,6.738486377120665
72,1.728978934684875,1.728978934684875,1.728978934684875,1.728978934684875,1.728978934684875,1.728978934684875
73,0.0,0.0,0.0,0.0,0.0,0.0
74,22.491497043989824,1.1569115411602127,1.1569115411602127,1.1569115411602127,1.1569115411602127,1.1569115411602127
75,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.3504104093158844,0.3504104093158844,0.3504104093158844,0.3504104093158844,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.7694655119807123,6.5234802541818055,0.7694655119807123,6.5234802541818055,6.5234802541818055,0.7694655119807123
84,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.4308644005827489,0.0,0.4308644005827489,0.4308644005827489,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0
