scenario_id,RL-FF-Mean,RL-GRU-Mean,Uniform-Mean,RL-FF-CVaR,RL-GRU-CVaR,Uniform-CVaR
0,0.0,1.6734305372180245,7.115873648708174,3.3570333679866167,8.100210985189847,0.0
1,0.0,0.0,0.0,3.5911850558208016,3.5911850558208016,0.0
2,0.0,0.0,1.1419848506400854,0.0,1.2823206387073185,0.0
3,15.953354733511105,1.9129860619497663,8.46690413360659,11.951207775053035,22.581009398306946,5.0529154477096085
4,7.103238067357324,0.4278172036964918,1.4486757231818785,0.0,0.6530908273661282,1.1173638607801308
5,2.433680005262488,2.433680005262488,10.260780349370691,0.7001172732992131,4.033115206752569,0.0
6,30.459920713673114,8.568997854288597,31.19710993245866,23.10476816839423,39.64090810126899,17.35215088119196
7,12.610258799962935,0.0,1.8636213852025492,0.0,4.319967286581715,2.0310589850569727
8,7.689274499519314,0.8994559981096302,9.331111458782203,3.6068596581405927,13.315970912974876,3.32598206358324
9,8.97435038209133,0.7057004539971672,0.0,10.199968191300513,20.88197247472806,10.010839904142216
10,0.0,0.0,0.0,0.0,0.0,0.0
11,19.18646879636603,3.9687789764877266,14.742947885583419,10.593843208575663,23.732446026756577,12.961162388130646
12,0.0,0.0,4.377826927008982,0.0,0.0,0.0
13,4.630503289913179,4.630503289913179,0.0,1.8964565183507602,1.8964565183507602,0.0
14,0.0,0.0,14.244182792425192,3.3244143074963404,18.601010642924166,0.0
15,3.625091038645735,3.625091038645735,9.217630861733767,16.442322205434493,28.01016431656373,5.0571035106036675
16,23.75722299951218,2.525061970016907,0.0,11.568696081885946,23.11889527517573,2.8352525217662503
17,0.0,0.0,0.35740029296306375,7.589195805932945,9.307157666743933,1.4858315934192774
18,5.893725476625548,9.2062414638022,29.20095646469568,6.3400579495588545,13.81909318858726,6.215435285623812
19,2.353703029532369,0.44540325108636125,0.0,3.548440916452762,5.641032461490511,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,14.511355804610957,0.0,0.0,3.9663474264414162,12.944588851418104,2.846706119353115
22,17.76966153151068,0.0,10.325834083103643,9.926903816271533,25.63352649765838,15.488635908657642
23,0.0,0.0,0.0,6.701217957800566,6.701217957800566,0.0
24,0.0,0.0,3.345763472426057,1.7875725704427623,13.138217789782743,0.0
25,0.0,0.0,9.595482322365797,0.0,1.7417553536203627,0.0
26,2.0841546807293128,2.0841546807293128,21.91525191593209,2.0841546807293128,6.561213151164594,3.1002472573092064
