decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
243,192,1,12,0,0,378.5508894493163,374.60101791228897,385.94471895333277
244,193,0,10,0,1,378.2170934333767,374.60101791228897,378.2170934333767
245,194,0,10,0,1,377.6170934333767,374.60101791228897,377.6170934333767
246,195,2,11,0,1,377.71709343337676,374.60101791228897,377.71709343337676
247,196,2,10,0,1,378.41709343337675,374.60101791228897,378.41709343337675
248,197,1,11,0,0,378.41709343337675,374.60101791228897,386.64471895333276
249,198,2,9,0,0,378.41709343337675,374.60101791228897,386.64471895333276
250,199,2,12,0,0,378.41709343337675,374.60101791228897,386.64471895333276
251,200,0,9,0,1,377.71709343337676,374.60101791228897,377.71709343337676
252,201,2,12,0,0,377.71709343337676,374.60101791228897,385.94471895333277
253,202,2,12,0,0,377.71709343337676,374.60101791228897,385.94471895333277
254,203,1,9,0,0,377.71709343337676,374.60101791228897,385.94471895333277
255,204,0,11,0,1,377.2508894493163,374.60101791228897,377.2508894493163
256,205,2,11,0,1,378.9015790846069,374.60101791228897,378.9015790846069
257,206,2,10,0,0,378.9015790846069,374.60101791228897,385.49853817610574
258,207,0,10,0,0,378.9015790846069,374.60101791228897,387.9015790846069
259,208,2,10,0,0,378.9015790846069,374.60101791228897,383.2082185021802
260,209,2,11,0,1,376.65088944931625,374.60101791228897,376.65088944931625
261,210,0,8,0,1,377.2170934333767,374.60101791228897,377.2170934333767
262,211,1,12,0,0,377.2170934333767,374.60101791228897,385.34471895333274
263,212,2,9,0,1,385.4447189533327,374.60101791228897,385.4447189533327
264,213,0,10,0,0,385.4447189533327,374.60101791228897,394.13042579041166
265,214,0,11,0,1,385.34471895333274,374.60101791228897,385.34471895333274
266,215,2,12,0,1,382.90116076174587,374.60101791228897,382.90116076174587
267,215,1,10,1,0,382.90116076174587,374.60101791228897,
268,216,0,12,0,1,383.40116076174587,374.60101791228897,383.40116076174587
269,217,2,11,0,0,383.40116076174587,374.60101791228897,404.1449097635327
270,218,0,9,0,1,382.80116076174585,374.60101791228897,382.80116076174585
271,219,2,12,0,0,382.80116076174585,374.60101791228897,391.9686043754737
272,220,1,9,0,0,382.80116076174585,374.60101791228897,393.20842719291755
273,221,0,12,0,0,382.80116076174585,374.60101791228897,391.9686043754737
274,222,0,9,0,1,384.98607855467196,374.60101791228897,384.98607855467196
275,223,2,9,0,0,384.98607855467196,374.60101791228897,385.58607855467204
276,224,2,9,0,1,381.3511328232141,374.60101791228897,381.3511328232141
277,225,1,11,0,1,381.8511328232141,374.60101791228897,381.8511328232141
278,226,0,9,0,0,381.8511328232141,374.60101791228897,403.6937371516191
279,227,2,9,0,1,381.3511328232141,374.60101791228897,381.3511328232141
280,227,1,9,1,0,381.3511328232141,374.60101791228897,
281,227,0,9,1,0,381.3511328232141,374.60101791228897,
282,227,2,8,1,0,381.3511328232141,374.60101791228897,
283,228,2,10,0,1,381.4511328232141,374.60101791228897,381.4511328232141
284,229,0,11,0,0,381.4511328232141,374.60101791228897,387.0690501999196
285,230,0,11,0,0,381.4511328232141,374.60101791228897,387.0690501999196
286,231,2,10,0,1,381.3511328232141,374.60101791228897,381.3511328232141
287,232,1,11,0,0,381.3511328232141,374.60101791228897,389.5182503769736
288,233,1,11,0,0,381.3511328232141,374.60101791228897,389.31063533161523
289,234,2,12,0,0,381.3511328232141,374.60101791228897,400.10606374300846
290,235,1,11,0,0,381.3511328232141,374.60101791228897,389.5182503769736
291,236,2,10,0,0,381.3511328232141,374.60101791228897,408.2320194788237
292,236,0,10,1,0,381.3511328232141,374.60101791228897,
293,236,2,10,1,0,381.3511328232141,374.60101791228897,
294,237,0,11,0,1,381.4511328232141,374.60101791228897,381.4511328232141
295,238,1,9,0,0,381.4511328232141,374.60101791228897,389.6182503769736
296,239,2,10,0,0,381.4511328232141,374.60101791228897,401.5362982255545
297,240,1,10,0,1,381.03564814383833,374.60101791228897,381.03564814383833
298,241,0,11,0,1,380.1853549144001,374.60101791228897,380.1853549144001
299,242,0,10,0,0,380.1853549144001,374.60101791228897,399.6902553164399
300,243,1,9,0,1,377.00058108163404,374.60101791228897,377.00058108163404
301,244,1,11,0,0,377.00058108163404,374.60101791228897,379.1253971179906
302,245,1,11,0,0,377.00058108163404,374.60101791228897,379.1253971179906
303,246,0,12,0,0,377.00058108163404,374.60101791228897,396.5054814836739
304,247,0,10,0,0,377.00058108163404,374.60101791228897,386.45496546803196
305,248,1,9,0,0,377.00058108163404,374.60101791228897,386.45496546803196
306,249,2,12,0,0,377.00058108163404,374.60101791228897,379.1253971179906
307,250,2,11,0,0,377.00058108163404,374.60101791228897,377.700581081634
