decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score,w_random,w_worst,w_shaw
46,34,1,10,0,0,396.4687687983134,395.16876879831347,428.1420235250723,0.9111111111111112,1.175,1.125
47,35,2,11,0,1,387.60571270968825,387.60571270968825,387.60571270968825,0.9111111111111112,1.175,1.125
48,36,1,12,0,0,387.60571270968825,387.60571270968825,398.23191970371465,0.9111111111111112,1.175,1.125
49,37,2,11,0,0,387.60571270968825,387.60571270968825,398.23191970371465,0.9111111111111112,1.175,1.125
50,38,0,11,0,0,387.60571270968825,387.60571270968825,418.20185561366753,0.9111111111111112,1.175,1.125
51,39,2,9,0,0,387.60571270968825,387.60571270968825,396.7361453101245,1.3288888888888892,0.9400002000000001,1.3571428571428572
52,39,0,10,1,0,387.60571270968825,387.60571270968825,,,,
53,40,0,10,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
54,41,2,12,0,0,387.60571270968825,387.60571270968825,466.29371028900516,1.3288888888888892,0.9400002000000001,1.3571428571428572
55,41,0,11,1,0,387.60571270968825,387.60571270968825,,,,
56,42,1,9,0,0,387.60571270968825,387.60571270968825,395.2930578458157,1.3288888888888892,0.9400002000000001,1.3571428571428572
57,42,0,8,1,0,387.60571270968825,387.60571270968825,,,,
58,43,2,12,0,0,387.60571270968825,387.60571270968825,452.1030109022997,1.3288888888888892,0.9400002000000001,1.3571428571428572
59,44,0,12,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
60,45,1,12,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
61,46,2,9,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
62,46,0,10,1,0,387.60571270968825,387.60571270968825,,,,
63,46,0,10,1,0,387.60571270968825,387.60571270968825,,,,
64,47,2,10,0,0,387.60571270968825,387.60571270968825,485.9934526080279,1.3288888888888892,0.9400002000000001,1.3571428571428572
65,48,2,11,0,0,387.60571270968825,387.60571270968825,397.8971206798604,1.3288888888888892,0.9400002000000001,1.3571428571428572
66,49,0,9,0,0,387.60571270968825,387.60571270968825,423.88885841811305,1.3288888888888892,0.9400002000000001,1.3571428571428572
67,50,1,12,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
68,51,0,9,0,0,387.60571270968825,387.60571270968825,482.9286835474649,1.3288888888888892,0.9400002000000001,1.3571428571428572
69,52,1,10,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
70,53,0,11,0,0,387.60571270968825,387.60571270968825,535.956822129195,1.3288888888888892,0.9400002000000001,1.3571428571428572
71,54,2,11,0,0,387.60571270968825,387.60571270968825,433.28798908992155,1.3288888888888892,0.9400002000000001,1.3571428571428572
72,54,2,9,1,0,387.60571270968825,387.60571270968825,,,,
73,55,0,11,0,0,387.60571270968825,387.60571270968825,515.0446685673808,1.3288888888888892,0.9400002000000001,1.3571428571428572
74,56,0,10,0,0,387.60571270968825,387.60571270968825,398.23191970371465,1.3288888888888892,0.9400002000000001,1.3571428571428572
75,57,0,10,0,0,387.60571270968825,387.60571270968825,390.90988230927434,1.3288888888888892,0.9400002000000001,1.3571428571428572
76,58,0,11,0,1,387.70817624750316,387.60571270968825,387.70817624750316,1.0631113111111112,0.7520003600000001,1.0857144857142857
77,58,0,9,1,0,387.70817624750316,387.60571270968825,,,,
78,59,2,9,0,1,391.00648266639195,387.60571270968825,391.00648266639195,1.0631113111111112,0.7520003600000001,1.0857144857142857
79,60,0,10,0,0,391.00648266639195,387.60571270968825,418.793836686698,1.0631113111111112,0.7520003600000001,1.0857144857142857
80,61,0,10,0,0,391.00648266639195,387.60571270968825,418.793836686698,1.0631113111111112,0.7520003600000001,1.0857144857142857
81,62,2,12,0,1,391.306482666392,387.60571270968825,391.306482666392,1.0631113111111112,0.7520003600000001,1.0857144857142857
82,63,0,11,0,0,391.306482666392,387.60571270968825,447.0357094644743,1.0631113111111112,0.7520003600000001,1.0857144857142857
83,64,0,12,0,0,391.306482666392,387.60571270968825,488.09923335404943,1.0631113111111112,0.7520003600000001,1.0857144857142857
84,64,2,9,1,0,391.306482666392,387.60571270968825,,,,
85,65,2,11,0,1,391.406482666392,387.60571270968825,391.406482666392,1.0631113111111112,0.7520003600000001,1.0857144857142857
86,66,1,11,0,0,391.406482666392,387.60571270968825,421.5926634988898,1.0631113111111112,0.7520003600000001,1.0857144857142857
87,67,1,10,0,0,391.406482666392,387.60571270968825,419.0938366866981,1.0631113111111112,0.7520003600000001,1.0857144857142857
88,68,2,9,0,1,392.30648266639196,387.60571270968825,392.30648266639196,1.0631113111111112,0.7520003600000001,1.0857144857142857
89,69,0,10,0,0,392.30648266639196,387.60571270968825,444.5639342143421,1.0631113111111112,0.7520003600000001,1.0857144857142857
90,70,1,12,0,0,392.30648266639196,387.60571270968825,421.49383668669816,1.0631113111111112,0.7520003600000001,1.0857144857142857
91,71,0,10,0,0,392.30648266639196,387.60571270968825,444.5639342143421,1.0631113111111112,0.7520003600000001,1.0857144857142857
92,72,2,8,0,0,392.30648266639196,387.60571270968825,420.09383668669807,1.0631113111111112,0.7520003600000001,1.0857144857142857
93,73,1,10,0,0,392.30648266639196,387.60571270968825,419.9938366866981,1.0631113111111112,0.7520003600000001,1.0857144857142857
94,74,2,11,0,1,391.306482666392,387.60571270968825,391.306482666392,1.0631113111111112,0.7520003600000001,1.0857144857142857
95,75,2,12,0,1,391.20988230927435,387.60571270968825,391.20988230927435,1.0631113111111112,0.7520003600000001,1.0857144857142857
96,76,2,12,0,0,391.20988230927435,387.60571270968825,422.86213214501703,1.0631113111111112,0.7520003600000001,1.0857144857142857
97,77,0,12,0,0,391.20988230927435,387.60571270968825,626.8703230894656,1.0631113111111112,0.7520003600000001,1.0857144857142857
98,78,0,11,0,1,387.9057127096883,387.60571270968825,387.9057127096883,1.0631113111111112,0.7520003600000001,1.0857144857142857
99,79,2,10,0,0,387.9057127096883,387.60571270968825,398.5319197037147,1.0631113111111112,0.7520003600000001,1.0857144857142857
100,80,1,11,0,0,387.9057127096883,387.60571270968825,398.5319197037147,1.0631113111111112,0.7520003600000001,1.0857144857142857
101,81,2,11,0,0,387.9057127096883,387.60571270968825,397.0936077764663,0.950489048888889,0.6016004880000002,1.1085715885714287
102,82,1,9,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
103,83,1,11,0,0,387.9057127096883,387.60571270968825,507.0442105331764,0.950489048888889,0.6016004880000002,1.1085715885714287
104,84,0,12,0,0,387.9057127096883,387.60571270968825,502.4164734712881,0.950489048888889,0.6016004880000002,1.1085715885714287
105,84,2,11,1,0,387.9057127096883,387.60571270968825,,,,
106,85,0,11,0,0,387.9057127096883,387.60571270968825,434.71936832511784,0.950489048888889,0.6016004880000002,1.1085715885714287
107,86,0,11,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
108,87,2,9,0,0,387.9057127096883,387.60571270968825,467.19371028900525,0.950489048888889,0.6016004880000002,1.1085715885714287
109,88,2,12,0,0,387.9057127096883,387.60571270968825,466.43971958584046,0.950489048888889,0.6016004880000002,1.1085715885714287
110,89,0,12,0,1,388.00817624750323,387.60571270968825,388.00817624750323,0.950489048888889,0.6016004880000002,1.1085715885714287
111,90,0,11,0,0,388.00817624750323,387.60571270968825,390.1081762475032,0.950489048888889,0.6016004880000002,1.1085715885714287
112,91,2,10,0,1,387.9057127096883,387.60571270968825,387.9057127096883,0.950489048888889,0.6016004880000002,1.1085715885714287
113,92,1,10,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
114,93,2,12,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
115,94,1,10,0,0,387.9057127096883,387.60571270968825,399.3319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
116,95,0,11,0,0,387.9057127096883,387.60571270968825,410.94415840855936,0.950489048888889,0.6016004880000002,1.1085715885714287
117,96,0,10,0,1,388.0057127096883,387.60571270968825,388.0057127096883,0.950489048888889,0.6016004880000002,1.1085715885714287
118,97,1,10,0,0,388.0057127096883,387.60571270968825,398.5319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
119,98,0,11,0,0,388.0057127096883,387.60571270968825,398.5319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
120,99,0,11,0,1,388.50571270968834,387.60571270968825,388.50571270968834,0.950489048888889,0.6016004880000002,1.1085715885714287
121,100,2,10,0,0,388.50571270968834,387.60571270968825,432.68798908992164,0.950489048888889,0.6016004880000002,1.1085715885714287
122,100,0,11,1,0,388.50571270968834,387.60571270968825,,,,
123,101,1,11,0,0,388.50571270968834,387.60571270968825,399.13191970371474,0.950489048888889,0.6016004880000002,1.1085715885714287
124,102,0,12,0,1,388.0057127096883,387.60571270968825,388.0057127096883,0.950489048888889,0.6016004880000002,1.1085715885714287
125,103,2,9,0,0,388.0057127096883,387.60571270968825,398.6319197037147,0.950489048888889,0.6016004880000002,1.1085715885714287
126,104,2,11,0,0,388.0057127096883,387.60571270968825,398.6319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
127,105,1,9,0,1,387.9057127096883,387.60571270968825,387.9057127096883,0.8876639663838385,0.4812805904000002,0.9868572708571429
128,106,0,11,0,0,387.9057127096883,387.60571270968825,527.9638463089549,0.8876639663838385,0.4812805904000002,0.9868572708571429
129,107,0,10,0,0,387.9057127096883,387.60571270968825,428.47716596444394,0.8876639663838385,0.4812805904000002,0.9868572708571429
130,108,0,11,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
131,109,0,11,0,0,387.9057127096883,387.60571270968825,393.60571270968825,0.8876639663838385,0.4812805904000002,0.9868572708571429
132,110,2,11,0,0,387.9057127096883,387.60571270968825,423.66581213077365,0.8876639663838385,0.4812805904000002,0.9868572708571429
133,111,0,9,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
134,111,2,10,1,0,387.9057127096883,387.60571270968825,,,,
135,112,0,12,0,0,387.9057127096883,387.60571270968825,389.7057127096884,0.8876639663838385,0.4812805904000002,0.9868572708571429
136,113,1,12,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
137,114,0,12,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
138,115,1,10,0,0,387.9057127096883,387.60571270968825,461.9267540857033,0.8876639663838385,0.4812805904000002,0.9868572708571429
139,116,0,10,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
140,117,0,12,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
141,118,0,12,0,0,387.9057127096883,387.60571270968825,398.5319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
142,119,0,11,0,0,387.9057127096883,387.60571270968825,404.97046107434164,0.8876639663838385,0.4812805904000002,0.9868572708571429
143,120,2,10,0,0,387.9057127096883,387.60571270968825,390.0057127096882,0.8876639663838385,0.4812805904000002,0.9868572708571429
144,121,2,11,0,1,388.7057127096883,387.60571270968825,388.7057127096883,0.8876639663838385,0.4812805904000002,0.9868572708571429
145,122,2,9,0,1,389.4057127096884,387.60571270968825,389.4057127096884,0.8876639663838385,0.4812805904000002,0.9868572708571429
146,123,0,10,0,1,389.30571270968835,387.60571270968825,389.30571270968835,0.8876639663838385,0.4812805904000002,0.9868572708571429
147,124,1,9,0,0,389.30571270968835,387.60571270968825,399.9319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
148,125,2,12,0,0,389.30571270968835,387.60571270968825,467.99371028900526,0.8876639663838385,0.4812805904000002,0.9868572708571429
149,126,0,10,0,0,389.30571270968835,387.60571270968825,483.09734028951857,0.8876639663838385,0.4812805904000002,0.9868572708571429
150,127,1,8,0,0,389.30571270968835,387.60571270968825,399.9319197037147,0.8876639663838385,0.4812805904000002,0.9868572708571429
151,128,2,10,0,1,388.8057127096883,387.60571270968825,388.8057127096883,0.7716696346455324,0.5450244723200002,0.8466286738285715
152,129,2,12,0,1,388.7057127096883,387.60571270968825,388.7057127096883,0.7716696346455324,0.5450244723200002,0.8466286738285715
153,130,2,9,0,0,388.7057127096883,387.60571270968825,399.3319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
154,131,1,10,0,1,390.80571270968824,387.60571270968825,390.80571270968824,0.7716696346455324,0.5450244723200002,0.8466286738285715
155,132,2,9,0,1,390.5057127096882,387.60571270968825,390.5057127096882,0.7716696346455324,0.5450244723200002,0.8466286738285715
156,133,0,12,0,1,390.5057127096882,387.60571270968825,390.5057127096882,0.7716696346455324,0.5450244723200002,0.8466286738285715
157,134,0,9,0,1,389.90571270968826,387.60571270968825,389.90571270968826,0.7716696346455324,0.5450244723200002,0.8466286738285715
158,135,1,8,0,0,389.90571270968826,387.60571270968825,400.53191970371466,0.7716696346455324,0.5450244723200002,0.8466286738285715
159,136,0,10,0,1,389.20571270968827,387.60571270968825,389.20571270968827,0.7716696346455324,0.5450244723200002,0.8466286738285715
160,137,1,10,0,0,389.20571270968827,387.60571270968825,399.8319197037146,0.7716696346455324,0.5450244723200002,0.8466286738285715
161,138,0,10,0,0,389.20571270968827,387.60571270968825,399.8319197037146,0.7716696346455324,0.5450244723200002,0.8466286738285715
162,139,1,11,0,0,389.20571270968827,387.60571270968825,399.4319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
163,140,0,9,0,0,389.20571270968827,387.60571270968825,436.5193683251178,0.7716696346455324,0.5450244723200002,0.8466286738285715
164,141,1,10,0,0,389.20571270968827,387.60571270968825,398.9707190544911,0.7716696346455324,0.5450244723200002,0.8466286738285715
165,142,2,9,0,1,388.8057127096883,387.60571270968825,388.8057127096883,0.7716696346455324,0.5450244723200002,0.8466286738285715
166,143,1,11,0,0,388.8057127096883,387.60571270968825,399.4319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
167,144,1,10,0,0,388.8057127096883,387.60571270968825,399.4319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
168,145,2,12,0,1,388.90571270968826,387.60571270968825,388.90571270968826,0.7716696346455324,0.5450244723200002,0.8466286738285715
169,146,0,11,0,1,388.8057127096883,387.60571270968825,388.8057127096883,0.7716696346455324,0.5450244723200002,0.8466286738285715
170,147,0,11,0,0,388.8057127096883,387.60571270968825,399.4319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
171,147,2,9,1,0,388.8057127096883,387.60571270968825,,,,
172,148,2,11,0,1,399.4319197037147,387.60571270968825,399.4319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
173,149,2,12,0,1,399.2319197037147,387.60571270968825,399.2319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
174,150,0,12,0,1,399.0319197037147,387.60571270968825,399.0319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
175,151,0,10,0,1,399.1319197037147,387.60571270968825,399.1319197037147,0.7716696346455324,0.5450244723200002,0.8466286738285715
176,152,2,10,0,0,399.1319197037147,387.60571270968825,433.76665046389775,1.017335707716426,0.46459100642742873,1.1661918279517463
177,153,0,9,0,1,399.0319197037147,387.60571270968825,399.0319197037147,1.017335707716426,0.46459100642742873,1.1661918279517463
178,154,1,11,0,0,399.0319197037147,387.60571270968825,421.9926634988899,1.017335707716426,0.46459100642742873,1.1661918279517463
179,155,2,11,0,0,399.0319197037147,387.60571270968825,408.7723258257443,1.017335707716426,0.46459100642742873,1.1661918279517463
180,156,0,9,0,1,399.1319197037147,387.60571270968825,399.1319197037147,1.017335707716426,0.46459100642742873,1.1661918279517463
181,157,0,9,0,0,399.1319197037147,387.60571270968825,509.02242142179244,1.017335707716426,0.46459100642742873,1.1661918279517463
182,158,2,9,0,1,399.3319197037147,387.60571270968825,399.3319197037147,1.017335707716426,0.46459100642742873,1.1661918279517463
183,159,0,12,0,1,399.0319197037147,387.60571270968825,399.0319197037147,1.017335707716426,0.46459100642742873,1.1661918279517463
184,160,1,10,0,1,395.31437169681743,387.60571270968825,395.31437169681743,1.017335707716426,0.46459100642742873,1.1661918279517463
185,161,0,12,0,0,395.31437169681743,387.60571270968825,408.84678202837904,1.017335707716426,0.46459100642742873,1.1661918279517463
186,162,0,9,0,0,395.31437169681743,387.60571270968825,408.84678202837904,1.017335707716426,0.46459100642742873,1.1661918279517463
187,163,2,11,0,0,395.31437169681743,387.60571270968825,408.84678202837904,1.017335707716426,0.46459100642742873,1.1661918279517463
188,164,2,11,0,0,395.31437169681743,387.60571270968825,425.6250960410356,1.017335707716426,0.46459100642742873,1.1661918279517463
189,165,2,11,0,0,395.31437169681743,387.60571270968825,497.563988148318,1.017335707716426,0.46459100642742873,1.1661918279517463
190,166,2,12,0,0,395.31437169681743,387.60571270968825,400.21034276447534,1.017335707716426,0.46459100642742873,1.1661918279517463
191,167,0,11,0,1,395.0143716968174,387.60571270968825,395.0143716968174,1.017335707716426,0.46459100642742873,1.1661918279517463
192,168,0,12,0,0,395.0143716968174,387.60571270968825,424.18573553344044,1.017335707716426,0.46459100642742873,1.1661918279517463
193,169,2,9,0,0,395.0143716968174,387.60571270968825,423.0843582631879,1.017335707716426,0.46459100642742873,1.1661918279517463
194,170,2,9,0,0,395.0143716968174,387.60571270968825,408.546782028379,1.017335707716426,0.46459100642742873,1.1661918279517463
195,171,2,12,0,0,395.0143716968174,387.60571270968825,470.5155063246788,1.017335707716426,0.46459100642742873,1.1661918279517463
196,172,1,12,0,0,395.0143716968174,387.60571270968825,540.9448981457455,1.017335707716426,0.46459100642742873,1.1661918279517463
197,173,2,11,0,1,396.1143716968174,387.60571270968825,396.1143716968174,1.017335707716426,0.46459100642742873,1.1661918279517463
198,174,2,10,0,0,396.1143716968174,387.60571270968825,400.1319197037147,1.017335707716426,0.46459100642742873,1.1661918279517463
199,175,2,12,0,1,396.21437169681735,387.60571270968825,396.21437169681735,1.017335707716426,0.46459100642742873,1.1661918279517463
200,176,1,9,0,0,396.21437169681735,387.60571270968825,409.74678202837896,1.017335707716426,0.46459100642742873,1.1661918279517463
201,177,1,10,0,0,396.21437169681735,387.60571270968825,401.1319197037147,1.1388685661731408,0.5716728051419431,0.9791073085152433
202,178,1,10,0,0,396.21437169681735,387.60571270968825,396.832736430975,1.1388685661731408,0.5716728051419431,0.9791073085152433
203,179,1,12,0,0,396.21437169681735,387.60571270968825,400.73191970371465,1.1388685661731408,0.5716728051419431,0.9791073085152433
204,180,0,11,0,0,396.21437169681735,387.60571270968825,448.041498801563,1.1388685661731408,0.5716728051419431,0.9791073085152433
205,181,1,12,0,0,396.21437169681735,387.60571270968825,440.9347828533502,1.1388685661731408,0.5716728051419431,0.9791073085152433
206,182,0,11,0,0,396.21437169681735,387.60571270968825,552.7279103299755,1.1388685661731408,0.5716728051419431,0.9791073085152433
207,183,0,12,0,0,396.21437169681735,387.60571270968825,499.1504036526908,1.1388685661731408,0.5716728051419431,0.9791073085152433
208,184,1,11,0,0,396.21437169681735,387.60571270968825,396.93273643097496,1.1388685661731408,0.5716728051419431,0.9791073085152433
209,185,2,10,0,0,396.21437169681735,387.60571270968825,539.8909905489,1.1388685661731408,0.5716728051419431,0.9791073085152433
210,186,1,9,0,0,396.21437169681735,387.60571270968825,409.54678202837897,1.1388685661731408,0.5716728051419431,0.9791073085152433
211,187,2,11,0,0,396.21437169681735,387.60571270968825,552.7279103299755,1.1388685661731408,0.5716728051419431,0.9791073085152433
212,188,2,9,0,0,396.21437169681735,387.60571270968825,420.7570259488228,1.1388685661731408,0.5716728051419431,0.9791073085152433
213,189,0,9,0,1,396.21437169681735,387.60571270968825,396.21437169681735,1.1388685661731408,0.5716728051419431,0.9791073085152433
214,190,0,10,0,0,396.21437169681735,387.60571270968825,484.78445638969515,1.1388685661731408,0.5716728051419431,0.9791073085152433
215,191,0,11,0,0,396.21437169681735,387.60571270968825,409.74678202837896,1.1388685661731408,0.5716728051419431,0.9791073085152433
216,192,2,10,0,1,396.11437169681733,387.60571270968825,396.11437169681733,1.1388685661731408,0.5716728051419431,0.9791073085152433
217,193,0,12,0,0,396.11437169681733,387.60571270968825,444.5347828533502,1.1388685661731408,0.5716728051419431,0.9791073085152433
218,194,1,11,0,0,396.11437169681733,387.60571270968825,420.45702594882283,1.1388685661731408,0.5716728051419431,0.9791073085152433
219,195,1,12,0,0,396.11437169681733,387.60571270968825,440.63478285335026,1.1388685661731408,0.5716728051419431,0.9791073085152433
220,196,1,10,0,1,396.73273643097497,387.60571270968825,396.73273643097497,1.1388685661731408,0.5716728051419431,0.9791073085152433
221,197,2,11,0,1,396.53273643097504,387.60571270968825,396.53273643097504,1.1388685661731408,0.5716728051419431,0.9791073085152433
222,198,2,12,0,0,396.53273643097504,387.60571270968825,402.3192075804791,1.1388685661731408,0.5716728051419431,0.9791073085152433
223,199,2,9,0,1,396.332736430975,387.60571270968825,396.332736430975,1.1388685661731408,0.5716728051419431,0.9791073085152433
224,200,2,9,0,1,395.13273643097506,387.60571270968825,395.13273643097506,1.1388685661731408,0.5716728051419431,0.9791073085152433
225,201,2,11,0,0,395.13273643097506,387.60571270968825,434.2518525058873,1.1388685661731408,0.5716728051419431,0.9791073085152433
226,202,0,10,0,0,395.13273643097506,387.60571270968825,432.64905896665203,0.9396662815099412,0.4795604663357767,1.1388414023677502
227,203,2,9,0,0,395.13273643097506,387.60571270968825,400.9192075804791,0.9396662815099412,0.4795604663357767,1.1388414023677502
228,204,0,11,0,0,395.13273643097506,387.60571270968825,400.9192075804791,0.9396662815099412,0.4795604663357767,1.1388414023677502
229,205,2,10,0,0,395.13273643097506,387.60571270968825,407.84678202837904,0.9396662815099412,0.4795604663357767,1.1388414023677502
230,206,0,12,0,0,395.13273643097506,387.60571270968825,407.84678202837904,0.9396662815099412,0.4795604663357767,1.1388414023677502
231,207,0,9,0,0,395.13273643097506,387.60571270968825,625.0545171612724,0.9396662815099412,0.4795604663357767,1.1388414023677502
232,208,2,9,0,0,395.13273643097506,387.60571270968825,454.7053915240658,0.9396662815099412,0.4795604663357767,1.1388414023677502
233,209,2,9,0,0,395.13273643097506,387.60571270968825,454.7053915240658,0.9396662815099412,0.4795604663357767,1.1388414023677502
234,210,2,10,0,1,395.13273643097506,387.60571270968825,395.13273643097506,0.9396662815099412,0.4795604663357767,1.1388414023677502
235,211,0,9,0,0,395.13273643097506,387.60571270968825,492.86118249823704,0.9396662815099412,0.4795604663357767,1.1388414023677502
236,212,2,10,0,0,395.13273643097506,387.60571270968825,403.67415253512485,0.9396662815099412,0.4795604663357767,1.1388414023677502
237,213,2,9,0,0,395.13273643097506,387.60571270968825,548.9237440759186,0.9396662815099412,0.4795604663357767,1.1388414023677502
238,214,2,9,0,0,395.13273643097506,387.60571270968825,407.84678202837904,0.9396662815099412,0.4795604663357767,1.1388414023677502
239,215,0,8,0,0,395.13273643097506,387.60571270968825,445.870359839401,0.9396662815099412,0.4795604663357767,1.1388414023677502
240,216,0,10,0,0,395.13273643097506,387.60571270968825,425.762508187092,0.9396662815099412,0.4795604663357767,1.1388414023677502
241,217,2,9,0,0,395.13273643097506,387.60571270968825,397.9009198947804,0.9396662815099412,0.4795604663357767,1.1388414023677502
