decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,0,8,1,0,441.92243031752184,441.92243031752184,
2,0,0,8,1,0,441.92243031752184,441.92243031752184,
3,1,1,9,0,1,424.541506727844,424.541506727844,424.541506727844
4,2,0,9,0,1,409.44033666469346,409.44033666469346,409.44033666469346
5,3,1,9,0,0,409.44033666469346,409.44033666469346,429.9886567532807
6,4,0,10,0,0,409.44033666469346,409.44033666469346,448.85502468608365
7,5,0,10,0,0,409.44033666469346,409.44033666469346,454.3445783410114
8,6,0,9,0,0,409.44033666469346,409.44033666469346,413.68233248369336
9,7,1,10,0,0,409.44033666469346,409.44033666469346,586.4360425822472
10,8,2,9,0,0,409.44033666469346,409.44033666469346,410.3403366646935
11,8,0,9,1,0,409.44033666469346,409.44033666469346,
12,9,1,10,0,0,409.44033666469346,409.44033666469346,522.222116160246
13,10,0,7,0,0,409.44033666469346,409.44033666469346,462.4431520832477
14,11,1,10,0,0,409.44033666469346,409.44033666469346,428.3752065658625
15,12,1,9,0,0,409.44033666469346,409.44033666469346,429.9886567532807
16,13,0,10,0,0,409.44033666469346,409.44033666469346,431.05078361607605
17,14,1,8,0,0,409.44033666469346,409.44033666469346,586.4360425822472
18,15,2,9,0,0,409.44033666469346,409.44033666469346,429.9886567532807
19,16,1,9,0,0,409.44033666469346,409.44033666469346,442.4601899914108
20,17,0,8,0,0,409.44033666469346,409.44033666469346,422.69409996837135
21,18,1,9,0,0,409.44033666469346,409.44033666469346,522.222116160246
22,19,1,10,0,0,409.44033666469346,409.44033666469346,448.85502468608365
23,20,0,7,0,0,409.44033666469346,409.44033666469346,429.9886567532807
24,21,1,9,0,0,409.44033666469346,409.44033666469346,421.8952737284428
25,22,0,9,0,0,409.44033666469346,409.44033666469346,429.9886567532807
26,23,2,8,0,0,409.44033666469346,409.44033666469346,429.9886567532807
27,24,2,8,0,0,409.44033666469346,409.44033666469346,429.9886567532807
28,25,0,10,0,0,409.44033666469346,409.44033666469346,448.85502468608365
29,26,2,10,0,1,403.9526419113187,403.9526419113187,403.9526419113187
30,27,1,9,0,1,410.2953797903105,403.9526419113187,410.2953797903105
31,28,0,10,0,0,410.2953797903105,403.9526419113187,430.62535343350453
32,29,1,8,0,0,410.2953797903105,403.9526419113187,422.434889369089
33,30,0,9,0,0,410.2953797903105,403.9526419113187,462.4792411635027
34,31,1,8,0,1,419.308024839324,403.9526419113187,419.308024839324
35,32,2,10,0,0,419.308024839324,403.9526419113187,430.62535343350453
36,33,0,8,0,0,419.308024839324,403.9526419113187,430.62535343350453
37,34,1,9,0,0,419.308024839324,403.9526419113187,441.9053398889209
38,35,0,7,0,1,418.3660666501501,403.9526419113187,418.3660666501501
39,36,1,9,0,0,418.3660666501501,403.9526419113187,441.9053398889209
40,37,2,10,0,0,418.3660666501501,403.9526419113187,445.58984441120447
41,38,2,8,0,1,418.3660666501501,403.9526419113187,418.3660666501501
42,39,1,9,0,0,418.3660666501501,403.9526419113187,548.6796737791259
43,40,0,8,0,1,414.72081632940996,403.9526419113187,414.72081632940996
44,41,0,7,0,1,409.7986332595706,403.9526419113187,409.7986332595706
45,42,2,10,0,1,408.86000121108657,403.9526419113187,408.86000121108657
46,43,0,9,0,1,382.1033689073109,382.1033689073109,382.1033689073109
47,44,2,10,0,0,382.1033689073109,382.1033689073109,389.3033689073109
48,45,2,8,0,1,379.7999999999999,379.7999999999999,379.7999999999999
49,46,0,9,0,1,378.9999999999999,378.9999999999999,378.9999999999999
50,47,0,8,0,0,378.9999999999999,378.9999999999999,382.4373679310388
51,48,2,10,0,0,378.9999999999999,378.9999999999999,386.2414549776106
52,49,2,7,0,0,378.9999999999999,378.9999999999999,382.1033689073109
53,50,2,10,0,1,379.1174713044343,378.9999999999999,379.1174713044343
54,51,1,8,0,1,382.10336890731094,378.9999999999999,382.10336890731094
55,52,0,9,0,0,382.10336890731094,378.9999999999999,501.84088757298656
56,53,0,9,0,1,382.60336890731094,378.9999999999999,382.60336890731094
57,54,0,8,0,1,382.9373679310388,378.9999999999999,382.9373679310388
