decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,1,10,1,0,436.17434613234843,436.17434613234843,
2,1,0,8,0,1,443.3739092256402,436.17434613234843,443.3739092256402
3,2,2,10,0,1,443.3739092256402,436.17434613234843,443.3739092256402
4,3,0,9,0,1,443.4739092256402,436.17434613234843,443.4739092256402
5,4,0,8,0,1,443.3739092256402,436.17434613234843,443.3739092256402
6,5,1,8,0,0,443.3739092256402,436.17434613234843,476.74336796764385
7,6,2,9,0,1,443.3739092256402,436.17434613234843,443.3739092256402
8,6,2,7,1,0,443.3739092256402,436.17434613234843,
9,7,1,8,0,1,443.3739092256402,436.17434613234843,443.3739092256402
10,8,2,9,0,0,443.3739092256402,436.17434613234843,476.74336796764385
11,9,0,10,0,0,443.3739092256402,436.17434613234843,474.22679098783965
12,10,2,8,0,1,446.6517775541254,436.17434613234843,446.6517775541254
13,11,0,9,0,1,436.47434613234844,436.17434613234843,436.47434613234844
14,12,2,10,0,1,436.07434613234835,436.07434613234835,436.07434613234835
15,13,2,10,0,0,436.07434613234835,436.07434613234835,443.98084863502606
16,13,0,9,1,0,436.07434613234835,436.07434613234835,
17,14,0,9,0,0,436.07434613234835,436.07434613234835,597.5335622200869
18,15,1,8,0,0,436.07434613234835,436.07434613234835,479.2331939601882
19,16,1,8,0,1,436.7743461323484,436.07434613234835,436.7743461323484
20,17,0,10,0,0,436.7743461323484,436.07434613234835,446.9586823582665
21,18,2,10,0,1,437.17434613234843,436.07434613234835,437.17434613234843
22,19,2,10,0,0,437.17434613234843,436.07434613234835,447.8419929561668
23,20,1,9,0,1,436.07434613234835,436.07434613234835,436.07434613234835
24,21,0,9,0,0,436.07434613234835,436.07434613234835,466.6743461323484
25,22,1,9,0,1,446.77274060057687,436.07434613234835,446.77274060057687
26,23,1,9,0,0,446.77274060057687,436.07434613234835,463.224315963081
27,24,1,8,0,0,446.77274060057687,436.07434613234835,466.74542646930854
28,25,2,10,0,1,446.47274060057686,436.07434613234835,446.47274060057686
29,26,0,9,0,0,446.47274060057686,436.07434613234835,474.95042398570286
30,27,1,9,0,1,443.555492712085,436.07434613234835,443.555492712085
31,28,1,10,0,0,443.555492712085,436.07434613234835,464.272874817172
32,29,0,9,0,1,434.52144315673854,434.52144315673854,434.52144315673854
33,30,2,8,0,0,434.52144315673854,434.52144315673854,447.4806056961305
34,31,2,7,0,1,441.91319720943875,434.52144315673854,441.91319720943875
35,32,1,8,0,0,441.91319720943875,434.52144315673854,498.9570029696358
36,33,2,9,0,0,441.91319720943875,434.52144315673854,488.1472645219243
37,34,1,10,0,1,439.43852424127977,434.52144315673854,439.43852424127977
38,35,2,9,0,0,439.43852424127977,434.52144315673854,463.01306668505777
39,36,0,8,0,1,435.4100557708272,434.52144315673854,435.4100557708272
40,37,0,9,0,0,435.4100557708272,434.52144315673854,450.9178957070274
41,38,1,9,0,0,435.4100557708272,434.52144315673854,471.4346558673764
42,39,2,8,0,1,429.2209399772517,429.2209399772517,429.2209399772517
43,40,2,8,0,1,427.22093997725165,427.22093997725165,427.22093997725165
44,41,2,10,0,0,427.22093997725165,427.22093997725165,448.90779314981154
45,42,1,10,0,0,427.22093997725165,427.22093997725165,452.54268341193784
46,43,1,8,0,0,427.22093997725165,427.22093997725165,467.60726644898824
47,44,0,9,0,0,427.22093997725165,427.22093997725165,445.21789570702725
48,45,1,9,0,1,427.52851497099414,427.22093997725165,427.52851497099414
49,46,1,10,0,0,427.52851497099414,427.22093997725165,449.8769312370182
50,47,2,9,0,1,427.1285149709941,427.1285149709941,427.1285149709941
51,48,1,9,0,1,424.72093997725176,424.72093997725176,424.72093997725176
52,49,2,9,0,1,422.52154886706563,422.52154886706563,422.52154886706563
53,50,0,10,0,1,420.12154886706566,420.12154886706566,420.12154886706566
54,51,1,8,0,0,420.12154886706566,420.12154886706566,429.2209399772517
55,52,0,10,0,1,419.12093997725185,419.12093997725185,419.12093997725185
56,53,2,8,0,1,417.92093997725175,417.92093997725175,417.92093997725175
57,54,0,9,0,0,417.92093997725175,417.92093997725175,438.67320971332026
58,55,1,9,0,0,417.92093997725175,417.92093997725175,484.2345089628167
59,56,1,10,0,0,417.92093997725175,417.92093997725175,425.62093997725174
60,57,1,8,0,0,417.92093997725175,417.92093997725175,482.64931497774427
61,58,1,9,0,0,417.92093997725175,417.92093997725175,425.62093997725174
62,59,0,9,0,0,417.92093997725175,417.92093997725175,438.67320971332026
63,60,0,10,0,0,417.92093997725175,417.92093997725175,443.83670949252655
64,61,1,8,0,0,417.92093997725175,417.92093997725175,593.623950350571
65,62,2,10,0,0,417.92093997725175,417.92093997725175,423.241010626287
66,63,1,9,0,0,417.92093997725175,417.92093997725175,433.22093997725176
67,64,1,9,0,0,417.92093997725175,417.92093997725175,418.6209399772518
68,65,1,9,0,0,417.92093997725175,417.92093997725175,425.62093997725174
69,65,0,10,1,0,417.92093997725175,417.92093997725175,
70,66,2,10,0,0,417.92093997725175,417.92093997725175,455.6656423303574
71,67,0,9,0,0,417.92093997725175,417.92093997725175,439.17320971332026
72,68,0,9,0,0,417.92093997725175,417.92093997725175,439.3732097133203
73,69,1,9,0,0,417.92093997725175,417.92093997725175,474.9345089628167
74,70,1,8,0,1,419.4209399772518,417.92093997725175,419.4209399772518
75,70,0,8,1,0,419.4209399772518,417.92093997725175,
76,71,1,8,0,0,419.4209399772518,417.92093997725175,436.11789570702723
77,72,1,8,0,0,419.4209399772518,417.92093997725175,458.8442742949007
78,73,2,9,0,0,419.4209399772518,417.92093997725175,439.8068751939585
79,74,0,9,0,0,419.4209399772518,417.92093997725175,445.3367094925266
80,74,1,7,1,0,419.4209399772518,417.92093997725175,
81,75,2,8,0,0,419.4209399772518,417.92093997725175,520.9221277517
82,76,1,9,0,0,419.4209399772518,417.92093997725175,447.1068751939585
83,77,0,7,0,1,421.7209399772518,417.92093997725175,421.7209399772518
84,78,2,7,0,1,421.2706003217746,417.92093997725175,421.2706003217746
85,79,2,9,0,0,421.2706003217746,417.92093997725175,445.74123584165744
86,80,1,8,0,0,421.2706003217746,417.92093997725175,446.97901097685775
87,80,2,8,1,0,421.2706003217746,417.92093997725175,
88,81,2,9,0,1,419.0839696590945,417.92093997725175,419.0839696590945
89,82,2,9,0,0,419.0839696590945,417.92093997725175,432.4411004289327
90,83,2,9,0,1,418.05108287760385,417.92093997725175,418.05108287760385
91,84,2,10,0,0,418.05108287760385,417.92093997725175,447.1371149667458
92,85,2,8,0,0,418.05108287760385,417.92093997725175,447.1371149667458
93,86,1,8,0,0,418.05108287760385,417.92093997725175,461.5864465521819
94,87,0,9,0,0,418.05108287760385,417.92093997725175,431.1268403381727
95,88,0,7,0,0,418.05108287760385,417.92093997725175,442.70687519395847
96,89,1,8,0,0,418.05108287760385,417.92093997725175,422.28983704736714
97,90,2,7,0,1,418.75108287760384,417.92093997725175,418.75108287760384
98,91,0,9,0,1,418.4510828776038,417.92093997725175,418.4510828776038
99,92,1,8,0,0,418.4510828776038,417.92093997725175,443.6790109768577
100,93,2,10,0,0,418.4510828776038,417.92093997725175,529.0502142226845
101,94,2,10,0,0,418.4510828776038,417.92093997725175,446.7245465581135
102,95,0,9,0,0,418.4510828776038,417.92093997725175,446.7245465581135
103,96,0,9,0,0,418.4510828776038,417.92093997725175,458.8408946544043
104,97,2,8,0,1,417.75108287760384,417.75108287760384,417.75108287760384
105,98,1,9,0,0,417.75108287760384,417.75108287760384,449.2196174898297
106,99,2,10,0,0,417.75108287760384,417.75108287760384,447.1245465581134
107,100,2,7,0,0,417.75108287760384,417.75108287760384,508.8740555464015
108,101,0,8,0,0,417.75108287760384,417.75108287760384,418.0510828776039
109,102,0,9,0,0,417.75108287760384,417.75108287760384,446.82454655811347
110,103,2,9,0,0,417.75108287760384,417.75108287760384,442.40687519395846
111,104,2,10,0,0,417.75108287760384,417.75108287760384,442.40687519395846
112,105,0,7,0,1,413.76097649608823,413.76097649608823,413.76097649608823
113,106,2,10,0,0,413.76097649608823,413.76097649608823,443.8939222645667
114,107,1,10,0,0,413.76097649608823,413.76097649608823,451.89343785260064
115,108,0,7,0,0,413.76097649608823,413.76097649608823,471.9662768820584
116,109,2,9,0,0,413.76097649608823,413.76097649608823,443.8939222645667
117,110,0,8,0,0,413.76097649608823,413.76097649608823,581.5035344359909
118,110,2,7,1,0,413.76097649608823,413.76097649608823,
119,111,1,9,0,0,413.76097649608823,413.76097649608823,442.96036760627425
120,112,1,8,0,0,413.76097649608823,413.76097649608823,442.96036760627425
121,113,0,9,0,0,413.76097649608823,413.76097649608823,426.1009392996625
122,114,2,9,0,0,413.76097649608823,413.76097649608823,469.28724218558824
123,115,2,10,0,0,413.76097649608823,413.76097649608823,435.18948738755256
124,116,2,9,0,0,413.76097649608823,413.76097649608823,443.8939222645667
125,117,0,8,0,0,413.76097649608823,413.76097649608823,443.8939222645667
126,118,1,8,0,0,413.76097649608823,413.76097649608823,426.0603676062743
127,119,2,9,0,0,413.76097649608823,413.76097649608823,443.8939222645667
128,120,2,10,0,0,413.76097649608823,413.76097649608823,417.36097649608826
129,121,2,10,0,1,414.5603676062743,413.76097649608823,414.5603676062743
130,122,2,7,0,0,414.5603676062743,413.76097649608823,425.7654262469439
131,123,0,7,0,1,414.56036760627427,413.76097649608823,414.56036760627427
132,124,1,9,0,1,413.8609764960882,413.76097649608823,413.8609764960882
133,125,1,9,0,0,413.8609764960882,413.76097649608823,426.1603676062743
134,125,0,8,1,0,413.8609764960882,413.76097649608823,
135,126,1,10,0,0,413.8609764960882,413.76097649608823,456.99392226456666
136,127,2,7,0,1,413.8215488670656,413.76097649608823,413.8215488670656
137,128,1,10,0,0,413.8215488670656,413.76097649608823,423.62093997725174
138,129,0,8,0,0,413.8215488670656,413.76097649608823,427.0842606807702
139,130,1,9,0,0,413.8215488670656,413.76097649608823,513.6705664897814
140,131,0,7,0,0,413.8215488670656,413.76097649608823,427.0842606807702
141,132,1,10,0,0,413.8215488670656,413.76097649608823,425.3209399772518
142,133,1,8,0,0,413.8215488670656,413.76097649608823,423.62093997725174
143,134,0,10,0,1,413.82154886706553,413.76097649608823,413.82154886706553
144,135,2,8,0,0,413.82154886706553,413.76097649608823,429.5653422852327
145,136,0,8,0,1,413.72154886706556,413.72154886706556,413.72154886706556
146,137,0,9,0,1,413.72154886706556,413.72154886706556,413.72154886706556
147,138,0,10,0,0,413.72154886706556,413.72154886706556,426.98426068077026
148,139,2,8,0,0,413.72154886706556,413.72154886706556,432.1391306794007
149,140,1,10,0,0,413.72154886706556,413.72154886706556,448.2320602686668
150,141,0,9,0,0,413.72154886706556,413.72154886706556,432.1391306794007
151,142,1,10,0,0,413.72154886706556,413.72154886706556,434.37320971332025
152,143,0,10,0,0,413.72154886706556,413.72154886706556,421.95040941834463
153,143,0,10,1,0,413.72154886706556,413.72154886706556,
154,144,0,9,0,1,413.72154886706556,413.72154886706556,413.72154886706556
155,145,1,9,0,0,413.72154886706556,413.72154886706556,513.5705664897814
156,146,0,8,0,0,413.72154886706556,413.72154886706556,426.9842606807702
157,147,2,8,0,0,413.72154886706556,413.72154886706556,426.9842606807702
158,148,2,7,0,0,413.72154886706556,413.72154886706556,426.9842606807702
159,148,0,9,1,0,413.72154886706556,413.72154886706556,
160,149,0,9,0,0,413.72154886706556,413.72154886706556,431.99952725721073
161,150,1,8,0,0,413.72154886706556,413.72154886706556,635.260566087781
162,151,1,9,0,0,413.72154886706556,413.72154886706556,425.4011320233568
163,151,0,10,1,0,413.72154886706556,413.72154886706556,
164,151,2,8,1,0,413.72154886706556,413.72154886706556,
165,152,2,10,0,0,413.72154886706556,413.72154886706556,423.92334434447514
166,153,0,10,0,0,413.72154886706556,413.72154886706556,426.9842606807702
167,154,2,9,0,0,413.72154886706556,413.72154886706556,426.9842606807702
168,155,0,9,0,0,413.72154886706556,413.72154886706556,426.9842606807702
169,156,2,9,0,0,413.72154886706556,413.72154886706556,432.83913067940074
170,157,1,9,0,0,413.72154886706556,413.72154886706556,423.5209399772517
171,158,1,9,0,0,413.72154886706556,413.72154886706556,514.0524221081679
172,159,1,9,0,0,413.72154886706556,413.72154886706556,433.07320971332024
173,160,0,10,0,1,413.72154886706556,413.72154886706556,413.72154886706556
174,161,0,8,0,0,413.72154886706556,413.72154886706556,451.522219373254
175,162,2,10,0,0,413.72154886706556,413.72154886706556,440.43835715546356
176,163,1,8,0,0,413.72154886706556,413.72154886706556,423.52093997725177
177,164,2,9,0,0,413.72154886706556,413.72154886706556,433.8786872859398
178,165,1,10,0,1,413.72154886706556,413.72154886706556,413.72154886706556
179,166,2,10,0,0,413.72154886706556,413.72154886706556,433.8786872859398
180,167,1,10,0,0,413.72154886706556,413.72154886706556,423.5209399772517
181,168,0,8,0,0,413.72154886706556,413.72154886706556,442.92093997725163
182,169,0,10,0,0,413.72154886706556,413.72154886706556,439.2594290440133
183,170,1,9,0,0,413.72154886706556,413.72154886706556,518.6595878849946
184,171,1,9,0,0,413.72154886706556,413.72154886706556,431.19657584034275
185,172,2,8,0,0,413.72154886706556,413.72154886706556,416.32154886706553
186,172,0,10,1,0,413.72154886706556,413.72154886706556,
187,173,0,10,0,0,413.72154886706556,413.72154886706556,417.71165524858117
188,174,1,8,0,0,413.72154886706556,413.72154886706556,423.5209399772517
189,175,0,9,0,0,413.72154886706556,413.72154886706556,439.2594290440133
