target_day,source_replicate,FF_Mean_RL_minus_Uniform,GRU_Mean_RL_minus_Uniform,FF_CVaR_RL_minus_Uniform,GRU_CVaR_RL_minus_Uniform,GRU_minus_FF_Mean,GRU_minus_FF_CVaR
5,6,-4.7593001029162565,0.0,-1.0115917070903606,-3.1795929403297123,4.7593001029162565,-2.1680012332393517
