decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score
1,0,2,9,1,0,455.59444214729143,455.59444214729143,
2,1,0,10,0,1,454.9755520871238,454.9755520871238,454.9755520871238
3,2,1,10,0,0,454.9755520871238,454.9755520871238,466.6804949603012
4,2,2,8,1,0,454.9755520871238,454.9755520871238,
5,3,0,10,0,1,455.61650256053565,454.9755520871238,455.61650256053565
6,4,1,11,0,0,455.61650256053565,454.9755520871238,466.6804949603012
7,5,1,10,0,0,455.61650256053565,454.9755520871238,466.65618398411345
8,6,1,10,0,0,455.61650256053565,454.9755520871238,473.42329738353203
9,7,1,9,0,1,456.13805534859,454.9755520871238,456.13805534859
10,7,1,9,1,0,456.13805534859,454.9755520871238,
11,7,0,8,1,0,456.13805534859,454.9755520871238,
12,8,2,11,0,1,454.47701011060394,454.47701011060394,454.47701011060394
13,9,2,8,0,1,454.377010110604,454.377010110604,454.377010110604
14,10,1,10,0,1,455.88307427872337,454.377010110604,455.88307427872337
15,10,2,9,1,0,455.88307427872337,454.377010110604,
16,10,2,9,1,0,455.88307427872337,454.377010110604,
17,10,0,10,1,0,455.88307427872337,454.377010110604,
18,11,1,12,0,1,456.13805534859,454.377010110604,456.13805534859
19,12,2,9,0,0,456.13805534859,454.377010110604,472.39706317439874
20,12,2,10,1,0,456.13805534859,454.377010110604,
21,12,1,9,1,0,456.13805534859,454.377010110604,
22,13,0,9,0,0,456.13805534859,454.377010110604,466.947066678489
23,14,1,10,0,1,455.88307427872337,454.377010110604,455.88307427872337
24,14,1,9,1,0,455.88307427872337,454.377010110604,
25,15,2,11,0,1,459.8578676980191,454.377010110604,459.8578676980191
26,16,0,10,0,0,459.8578676980191,454.377010110604,472.64964401421986
27,16,0,10,1,0,459.8578676980191,454.377010110604,
28,17,0,11,0,1,459.5912959798314,454.377010110604,459.5912959798314
29,18,2,10,0,1,459.4448755837305,454.377010110604,459.4448755837305
30,19,0,10,0,1,459.5912959798314,454.377010110604,459.5912959798314
31,20,1,12,0,0,459.5912959798314,454.377010110604,466.65618398411345
32,20,2,11,1,0,459.5912959798314,454.377010110604,
33,21,0,8,0,1,456.3717505553445,454.377010110604,456.3717505553445
34,21,2,11,1,0,456.3717505553445,454.377010110604,
35,22,1,10,0,0,456.3717505553445,454.377010110604,466.44141422478333
36,23,0,9,0,0,456.3717505553445,454.377010110604,470.42170927133293
37,24,2,8,0,0,456.3717505553445,454.377010110604,459.51119920718804
38,25,1,9,0,0,456.3717505553445,454.377010110604,466.65618398411345
39,26,0,11,0,1,455.61650256053565,454.377010110604,455.61650256053565
40,27,1,11,0,0,455.61650256053565,454.377010110604,509.95982863536574
41,27,0,10,1,0,455.61650256053565,454.377010110604,
42,28,1,9,0,0,455.61650256053565,454.377010110604,466.6804949603012
43,29,0,9,0,0,455.61650256053565,454.377010110604,459.1165025605357
44,29,0,9,1,0,455.61650256053565,454.377010110604,
45,30,0,11,0,0,455.61650256053565,454.377010110604,466.6804949603012
46,31,1,11,0,0,455.61650256053565,454.377010110604,506.23780872818884
47,32,2,8,0,1,452.4445039309556,452.4445039309556,452.4445039309556
48,33,1,9,0,1,453.7213047138187,452.4445039309556,453.7213047138187
49,34,1,11,0,1,456.89330334339877,452.4445039309556,456.89330334339877
50,34,0,11,1,0,456.89330334339877,452.4445039309556,
51,35,1,10,0,1,456.13805534859,452.4445039309556,456.13805534859
52,36,0,8,0,1,455.88307427872337,452.4445039309556,455.88307427872337
53,37,0,12,0,1,459.7744494893265,452.4445039309556,459.7744494893265
54,38,2,9,0,0,459.7744494893265,452.4445039309556,463.2744494893265
55,39,0,11,0,1,457.86719738247234,452.4445039309556,457.86719738247234
56,40,1,10,0,1,455.88307427872337,452.4445039309556,455.88307427872337
57,40,2,8,1,0,455.88307427872337,452.4445039309556,
58,41,0,9,0,0,455.88307427872337,452.4445039309556,472.6890855305287
59,42,2,11,0,1,455.9830742787234,452.4445039309556,455.9830742787234
60,43,1,9,0,0,455.9830742787234,452.4445039309556,467.04706667848905
61,44,0,9,0,1,455.88307427872337,452.4445039309556,455.88307427872337
62,44,1,8,1,0,455.88307427872337,452.4445039309556,
63,44,1,8,1,0,455.88307427872337,452.4445039309556,
64,45,2,10,0,1,457.08158955185075,452.4445039309556,457.08158955185075
