scenario_id,OR-Tools,ALNS-Mean,ALNS-CVaR
0,3.620428676496317,0.0,0.0
1,2.8279711621529486,0.0,0.0
2,6.329995817691042,3.916796036393407,3.916796036393407
3,2.6044499497711513,0.0,0.0
4,0.0,0.0,0.0
5,2.71229535377455,0.0,0.0
6,21.56588190685011,2.4669562496689537,2.4669562496689537
7,4.26470806739303,0.0,0.0
8,0.0,0.0,0.0
9,4.467978015594554,3.447389688640669,3.447389688640669
10,0.7864874618392719,0.0,0.0
11,6.963776556274581,0.0,0.0
12,7.027366619241548,0.0,0.0
13,0.0,0.0,0.0
14,6.735822830632628,0.0,0.0
15,3.998033576957255,0.0,0.0
16,4.803639931007012,1.4130406269463265,1.4130406269463265
17,1.9880204062679354,0.0,0.0
18,5.398199026708539,0.0,0.0
19,4.059825801218182,0.5051073747029307,0.5051073747029307
20,17.90223903942308,0.0,0.0
21,4.591867915370074,0.0,0.0
22,9.859847053364888,0.0,0.0
23,5.5660754727388735,0.0,0.0
24,31.024647378908554,11.022579115386492,11.022579115386492
25,2.11167306267032,2.11167306267032,2.11167306267032
26,1.3956673767575012,0.0,0.0
27,6.287022685531326,4.034558023749639,4.034558023749639
28,0.0,0.0,0.0
29,1.8406696262631783,1.0467630398604513,1.0467630398604513
30,20.781803003559276,3.9193772437132566,3.9193772437132566
31,3.123761116626156,0.0,0.0
32,5.415107249721501,0.6912102711990258,0.6912102711990258
33,0.0,0.0,0.0
34,7.9899151691323596,0.9518517659178656,0.9518517659178656
35,7.045125926996917,3.1040333986265125,3.1040333986265125
36,2.0597629140364972,2.0597629140364972,2.0597629140364972
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,3.667387575309135,3.667387575309135
40,4.463511257190987,0.0,0.0
41,5.152610636614327,0.0,0.0
42,1.115415515531481,0.0,0.0
43,6.364862306411965,0.0,0.0
44,0.0,0.0,0.0
45,1.9743032267727472,0.0,0.0
46,5.717231700585046,0.0,0.0
47,0.0,0.0,0.0
48,2.871413251080071,0.0,0.0
49,0.0,0.0,0.0
50,14.86854891531408,11.451281671245965,11.451281671245965
51,3.9220969286716922,0.0,0.0
52,0.0,0.0,0.0
53,0.21222941940618512,6.2896515853873325,6.2896515853873325
54,0.0,0.0,0.0
55,1.2812884778248304,0.0,0.0
56,18.408852537722026,14.963337523692957,14.963337523692957
57,1.7965984433200788,0.0,0.0
58,7.69456295885135,1.4970029910799667,1.4970029910799667
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.7092372628113708,1.9254407808563485,1.9254407808563485
62,0.15134368411344212,0.0,0.0
63,2.5564657446496994,0.0,0.0
64,0.05206377601228951,0.0,0.0
65,0.8162983776630881,0.0,0.0
66,4.661773038163403,0.0,0.0
67,6.536818553773628,2.397330253805535,2.397330253805535
68,12.738747294559403,0.0,0.0
69,11.159595339146335,9.110975941981792,9.110975941981792
70,2.384933422181973,0.0,0.0
71,0.0,0.0,0.0
72,4.022774062485212,0.0,0.0
73,3.1978320320478133,0.0,0.0
74,0.0,0.0,0.0
75,4.969498013189082,0.0,0.0
76,4.380123023023657,0.0,0.0
77,1.827078406868452,0.0,0.0
78,5.209008652771615,0.0,0.0
79,3.0548979293226353,0.021338294858878726,0.021338294858878726
80,2.312368093925784,0.0,0.0
81,14.274264857188882,0.0,0.0
82,20.41607177029971,19.045156305725527,19.045156305725527
83,9.12675568163047,0.0,0.0
84,1.9870427348511157,0.0,0.0
85,9.000716125955421,0.0,0.0
86,2.604884531331095,0.0,0.0
87,2.6259507025847597,0.0,0.0
88,1.8438486550336393,0.0,0.0
89,1.2697400807066401,2.9702672779138197,2.9702672779138197
90,2.974664855366427,0.0,0.0
91,0.0,0.0,0.0
92,3.3735657801317416,0.0,0.0
93,5.709815389993423,0.0,0.0
94,0.0,0.0,0.0
95,11.892035589385955,1.8950803207056026,1.8950803207056026
96,0.0,0.0,0.0
97,0.05822185663254231,0.0,0.0
98,0.0,0.0,0.0
99,2.494643182452023,0.0,0.0
100,9.737862093233048,9.737862093233048,9.737862093233048
101,8.986581547874607,0.0,0.0
102,1.653399631308048,1.1626879653126139,1.1626879653126139
103,0.9743632425824558,0.0,0.0
104,5.613927776171636,0.0,0.0
105,10.416126398336814,0.0,0.0
106,3.50604343470647,1.3490722478348118,1.3490722478348118
107,0.897537347793218,0.5549494492387623,0.5549494492387623
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,3.343935678017118,1.5885605552792015,1.5885605552792015
111,11.729905186435872,0.0,0.0
112,0.44521963847654433,0.3025208689721808,0.3025208689721808
113,0.0,0.0,0.0
114,17.908937826781596,0.0,0.0
115,1.7123227938085392,0.5076483015335214,0.5076483015335214
116,2.7492325566892077,0.0,0.0
117,12.54065744370888,0.0,0.0
118,8.908407029319108,6.737841863590745,6.737841863590745
119,1.5318486152670516,0.0,0.0
120,2.278729011567293,0.3636947599808309,0.3636947599808309
121,3.578788118656405,0.0,0.0
122,0.1428439809509996,0.0,0.0
123,28.73756765035347,7.774583236245064,7.774583236245064
124,3.416736597931731,0.0,0.0
125,4.721727684162545,4.721727684162545,4.721727684162545
126,2.492062770341022,0.719845626284382,0.719845626284382
127,5.4503987814902075,0.0,0.0
128,2.7358921010231825,0.0,0.0
129,14.088995590952152,0.0,0.0
130,5.688736696484227,0.0,0.0
131,3.2368017719209092,0.0,0.0
132,1.0168573275374797,0.0,0.0
133,4.939609495348321,4.939609495348321,4.939609495348321
134,0.0,0.0,0.0
135,1.1191918546930424,0.0,0.0
136,5.887961188449594,0.0,0.0
137,0.7990877203325226,0.0,0.0
138,3.914944968856105,0.0,0.0
139,2.4837473957124416,0.0,0.0
140,0.6745333566822751,0.0,0.0
141,18.188699741394714,2.2226996406309922,2.2226996406309922
142,10.288734331354135,0.0,0.0
143,2.8639957136584258,0.11007794796597636,0.11007794796597636
144,0.0,0.0,0.0
145,4.990408243501918,2.6901073395994786,2.6901073395994786
146,3.6468925009922373,0.0,0.0
147,6.2894737407305,0.0,0.0
148,1.5144742187507632,0.0,0.0
149,4.566886373278635,0.0,0.0
150,3.9475213728016456,0.0,0.0
151,2.891000674379711,0.0,0.0
152,6.99077560825782,0.0,0.0
153,0.8872344525206586,0.0,0.0
154,0.281059075888038,0.0,0.0
155,0.0,0.0,0.0
156,3.987391688393757,0.0,0.0
157,0.0,0.0,0.0
158,7.684012939159999,2.689494704241639,2.689494704241639
159,8.094068186782351,0.0,0.0
160,3.7230681805808103,0.0,0.0
161,1.4351507374012726,0.0,0.0
162,0.0,0.0,0.0
163,1.8729980172379328,0.0,0.0
164,6.5584643130761435,1.5975196456188598,1.5975196456188598
165,28.522337843000855,8.01438322616923,8.01438322616923
166,2.4926138628103445,0.0,0.0
167,1.9010198938303233,0.0,0.0
168,29.12052931457066,6.326728658096215,6.326728658096215
169,1.0399354790717155,1.0399354790717155,1.0399354790717155
170,4.079935412320651,3.127556542990874,3.127556542990874
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,5.932824198812966,0.0,0.0
174,2.839338138203459,0.0,0.0
175,1.4656530916910242,0.0,0.0
176,4.540555684726797,2.3685127279759683,2.3685127279759683
177,0.6305016826458996,0.0,0.0
178,0.0,0.0,0.0
179,1.1488192951611609,0.0,0.0
180,2.5927323827070836,0.0,0.0
181,0.9551720488468618,0.0,0.0
182,0.7503386678253037,0.0,0.0
183,3.555521512460814,0.0,0.0
184,1.82794346434585,1.740775054712202,1.740775054712202
185,4.344340067701069,0.0,0.0
186,4.85393696752331,0.31066084331749266,0.31066084331749266
187,4.353100506042807,2.1167440718001274,2.1167440718001274
188,5.223067546213997,0.0,0.0
189,2.141521471069666,0.0,0.0
190,0.0,0.0,0.0
191,5.54024059929111,0.0,0.0
192,14.519359774278314,0.0,0.0
193,0.07406713816692445,0.0,0.0
194,1.2477964604578915,0.0,0.0
195,6.834294750347738,0.0,0.0
196,6.141436769006077,0.0,0.0
197,0.0,0.0,0.0
198,1.716289594738896,0.0,0.0
199,31.737170679670896,12.490247842380825,12.490247842380825
200,5.98937754659795,0.0,0.0
201,0.0,0.0,0.0
202,3.538835374874793,0.8192510140945615,0.8192510140945615
203,0.5232060750523146,0.0,0.0
204,1.4045105444986916,0.0,0.0
205,0.0,0.0,0.0
206,3.0458859556754305,0.0,0.0
207,0.7224510048476418,0.0,0.0
208,0.0018206253099037895,0.0,0.0
209,8.346383436648978,0.0,0.0
210,4.483150572885137,2.955334162214683,2.955334162214683
211,0.0,0.0,0.0
212,3.9912704010904463,0.0,0.0
213,8.273175265330906,0.0,0.0
214,4.664095118395551,0.0,0.0
215,8.610617472852368,0.0,0.0
216,3.4236648647172387,3.03431728685257,3.03431728685257
217,0.06164424593646345,0.0,0.0
218,23.578991453590504,3.393780007888438,3.393780007888438
219,0.4984728993852059,0.0,0.0
220,11.77769739457591,11.77769739457591,11.77769739457591
221,13.699133927813591,0.0,0.0
222,0.0,0.0,0.0
223,2.192413796005212,0.0,0.0
224,3.7628380160325037,0.0,0.0
225,0.9256141755420799,0.9256141755420799,0.9256141755420799
226,0.0,0.0,0.0
227,4.348155120847821,0.0,0.0
228,17.08554033309315,1.7229766714369816,1.7229766714369816
229,2.7124766791325214,0.0,0.0
230,0.0,0.0,0.0
231,1.084434412640519,0.0,0.0
232,1.132265653547222,0.0,0.0
233,11.090575085155223,2.6167759692714583,2.6167759692714583
234,6.358774857699871,0.0,0.0
235,4.6509924188616765,0.0,0.0
236,0.0,0.0,0.0
237,5.174562435584221,0.0,0.0
238,3.336741255310244,0.0,0.0
239,11.550994176102108,0.0,0.0
240,2.538620248557663,0.0,0.0
241,8.532636059207846,0.0,0.0
242,0.0,0.0,0.0
243,1.9246707624354826,0.0,0.0
244,2.7665432879361447,0.0,0.0
245,5.919112268536992,0.0,0.0
246,28.809992207584685,27.24974733747922,27.24974733747922
247,0.862509247456785,0.0,0.0
248,0.0,0.0,0.0
249,1.435337682128818,0.0,0.0
250,3.9802697151733923,0.0,0.0
251,2.9118126342073936,1.2100079459063124,1.2100079459063124
252,2.228160602425021,0.0,0.0
253,3.3097444334698025,2.367494080739789,2.367494080739789
254,25.67913044915207,7.010705998797874,7.010705998797874
255,2.0197964511732494,0.0,0.0
256,28.027103540685232,4.751955858580004,4.751955858580004
257,10.464372175759195,0.0,0.0
258,5.10518917668287,0.0,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,14.062501364606021,11.456886951895967,11.456886951895967
262,4.2339844297552816,1.127990980529404,1.127990980529404
263,12.384615517880093,6.08836382390632,6.08836382390632
264,0.0,0.0,0.0
265,2.037259016080725,0.0,0.0
266,0.0,0.0,0.0
267,1.151632337192666,1.151632337192666,1.151632337192666
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.15461785677814532,0.0,0.0
271,5.039782361478984,0.5886532194544714,0.5886532194544714
272,3.1611995554289933,0.0,0.0
273,2.4275282540164653,0.0,0.0
274,18.682917800703706,2.4779977657737504,2.4779977657737504
275,0.5506018326706226,0.0,0.0
276,7.753554097450092,0.0,0.0
277,4.746399645638405,0.6754224267850191,0.6754224267850191
278,2.53676954905211,0.0,0.0
279,0.0,0.0,0.0
280,5.173329395598216,0.0,0.0
281,5.23238008806652,0.0,0.0
282,5.0687825676689044,0.0,0.0
283,0.7041025072775824,0.0,0.0
284,7.724441009953097,7.724441009953097,7.724441009953097
285,0.0,0.0,0.0
286,8.236455647919428,8.236455647919428,8.236455647919428
287,0.0,0.0,0.0
288,0.26139939451945793,0.0,0.0
289,20.17703075353421,0.18646228927650554,0.18646228927650554
290,5.566129946970989,0.0,0.0
291,3.8565095513217216,0.0,0.0
292,0.0,0.0,0.0
293,0.31928732432129436,0.0,0.0
294,0.0,0.0,0.0
295,0.0,0.0,0.0
296,1.7691331958553178,0.0,0.0
297,6.69265484401609,0.0,0.0
298,0.0,0.0,0.0
299,1.7970000652525755,0.0,0.0
300,0.008210616071494314,0.0,0.0
301,1.7017958716886028,0.0,0.0
302,4.472148532083395,0.0,0.0
303,1.6852431134428798,0.0,0.0
304,5.572384433672312,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,2.0119261753299043,0.0,0.0
308,13.360872375465021,0.0,0.0
309,6.5936149777284925,4.362314368042092,4.362314368042092
310,2.4584051225961048,0.0,0.0
311,5.495608947123287,0.0,0.0
312,4.48151962019125,0.0,0.0
313,1.7843344684486055,0.0,0.0
314,5.040569606420576,2.04812739385531,2.04812739385531
315,0.7637250823785848,0.0,0.0
316,4.963252259925639,5.400881214259982,5.400881214259982
317,2.2607758426375995,0.0,0.0
318,0.0,0.0,0.0
319,2.879539047518165,0.0,0.0
320,0.0,0.0,0.0
321,4.088754729817623,4.088754729817623,4.088754729817623
322,2.0805485596984568,1.5515721200790438,1.5515721200790438
323,5.0691717327554215,0.0,0.0
324,3.059060272744148,0.0,0.0
325,1.8729980933510717,1.8729980933510717,1.8729980933510717
326,15.231391535424706,15.231391535424706,15.231391535424706
327,2.241222239293222,2.241222239293222,2.241222239293222
328,1.7226486658189515,1.7226486658189515,1.7226486658189515
329,4.590339242544246,0.0,0.0
330,0.45315730434714396,0.0,0.0
331,6.9937192484044886,6.006763484870305,6.006763484870305
332,0.0,0.0,0.0
333,0.0,0.0,0.0
334,3.924983788195618,0.0,0.0
335,2.8277450350051083,2.4717131764092244,2.4717131764092244
336,0.7528063618225929,0.0,0.0
337,27.484155279071047,7.589890569081547,7.589890569081547
338,6.699265341222883,0.0,0.0
339,3.6294106682289,0.0,0.0
340,2.566081311997266,0.0,0.0
341,7.493522822236514,0.0,0.0
342,11.171047544283738,0.8341401814868732,0.8341401814868732
343,10.139688892466722,5.60656165592053,5.60656165592053
344,1.5949811206500613,0.0,0.0
345,3.085827040128436,0.0,0.0
346,3.512520357656001,0.0,0.0
347,8.972691264812113,0.0,0.0
348,0.8613223395107354,0.8613223395107354,0.8613223395107354
349,0.0,0.0,0.0
350,3.0466865693938416,0.0,0.0
351,0.0,0.0,0.0
